,Live Spectrum 10-11-2023 10:09:49 - Spikes removed,Live Spectrum 10-11-2023 10:09:59 - Spikes removed,Live Spectrum 10-11-2023 10:10:00 - Spikes removed,Live Spectrum 10-11-2023 10:10:01 - Spikes removed,Live Spectrum 10-11-2023 10:10:02 - Spikes removed,Live Spectrum 10-11-2023 10:10:04 - Spikes removed,Live Spectrum 10-11-2023 10:10:05 - Spikes removed,Live Spectrum 10-11-2023 10:10:06 - Spikes removed,Live Spectrum 10-11-2023 10:10:07 - Spikes removed,Live Spectrum 10-11-2023 10:10:08 - Spikes removed,Live Spectrum 10-11-2023 10:10:09 - Spikes removed,Live Spectrum 10-11-2023 10:10:10 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
413.5894,16.874453,16.899427,16.707968,16.961927,17.614766,17.298854,16.933541,17.090339,16.843203,17.309089,17.149427,16.982396,
413.8709,17.129263,16.818174,16.909101,16.931826,17.518462,17.1875,17.143462,17.04545,17.132113,17.255674,17.098013,17.080962,
414.1525,17.181795,16.697122,17.145436,17.103968,17.391519,17.146628,17.082936,16.963045,17.380109,17.09375,17.114782,16.989782,
414.4341,17.294648,16.989559,17.273802,17.138398,17.120546,16.949401,17.157747,17.117552,17.394349,17.117552,17.056549,16.925599,
414.7156,17.150875,17.228363,17.286763,17.048925,16.900875,16.911763,17.044825,17.211963,17.133338,17.239112,17.126275,16.827488,
414.9972,16.91387,16.82012,16.97637,16.961902,16.694348,16.60137,17.09375,17.157022,16.474054,17.259163,17.430652,16.686728,
415.2787,16.962841,16.835303,16.991553,16.776175,16.871628,16.641894,17.076856,17.011818,16.840378,17.043068,17.236478,16.840378,
415.5603,17.049789,16.80323,16.950211,16.538133,17.04052,16.659691,17.068328,16.86573,17.064887,16.859902,16.994172,17.111234,
415.8419,17.174449,16.750988,16.855813,16.466774,16.931364,16.583663,17.146163,16.84375,17.168313,16.75,16.875988,17.354825,
416.1234,17.354651,16.676599,16.826304,16.670054,16.634449,16.5625,17.168602,16.854651,17.007997,16.837204,16.845202,17.10539,
416.4050,17.14082,16.738213,16.828242,16.92959,16.570332,16.492246,17.214873,16.816455,17.02334,16.941455,16.894541,16.707041,
416.6865,16.737487,16.937564,16.606263,17.125,16.493712,16.362487,17.181275,16.706237,17.293826,16.84375,16.925051,16.862678,
416.9681,16.878491,17.004627,16.864611,16.885389,16.543994,16.623296,17.285309,16.793994,17.273133,17.056738,17.066559,16.978571,
417.2497,17.09375,17.095704,17.173394,16.689454,16.659288,16.957682,17.233939,16.923394,17.291235,17.301432,17.071614,16.753038,
417.5312,17.034167,17.339374,17.111563,17.007603,16.922914,16.846667,16.988022,17.040311,17.695103,17.101043,16.909167,16.733646,
417.8128,16.96875,17.406139,16.999777,17.046374,17.297042,16.655805,16.953292,17.171819,17.780916,16.859097,16.84375,16.891126,
418.0944,17.001672,17.144546,17.151493,16.74164,17.17914,16.613555,17.082305,17.123328,17.440585,16.731867,16.860211,17.130016,
418.3759,17.151906,16.88579,17.24033,16.59375,16.669281,16.721973,17.25967,17.007567,16.994674,16.825393,16.892237,17.201513,
418.6575,17.358046,16.987811,17.210273,16.881872,16.519061,16.930076,17.019613,16.811447,16.848515,17.117576,16.45606,17.097462,
418.9390,17.568918,17.262716,17.25,17.356585,16.887835,17.100048,16.668606,16.681202,16.931322,17.325096,16.03113,16.881058,
419.2206,17.499965,17.199179,17.015572,17.472643,17.19925,16.812429,16.457,17.007892,17.183642,17.199179,16.222714,17.035214,
419.5022,17.548299,16.971993,17.057635,17.234572,17.220372,16.787342,16.314122,16.975237,17.413964,17.114043,16.476464,17.329549,
419.7837,17.709181,16.716843,17.261476,16.872457,17.103319,16.917091,16.554838,16.717478,17.153071,16.998728,16.93111,17.279978,
420.0653,17.837172,16.668586,17.268914,16.662828,17.040707,17.068259,16.709293,16.743422,16.869241,17.046466,17.212172,17.175164,
420.3468,17.649636,16.800182,16.709127,16.692609,16.896032,17.079927,16.921577,16.646032,16.429382,17.048677,17.295073,17.066104,
420.6284,17.446125,16.960125,16.36035,16.835125,16.913575,16.992675,17.069825,16.7334,16.3278,17.147625,17.289225,17.03125,
420.9100,17.238186,17.072027,16.264482,16.875,16.697409,16.776677,16.997713,16.709223,16.223704,17.067454,17.041159,17.151296,
421.1915,17.162761,17.069011,16.373693,16.973955,16.748693,16.694011,16.919273,16.613284,16.509103,17.055989,16.944011,17.261716,
421.4731,17.258104,16.7824,17.297476,16.949073,17.163204,17.094918,16.524296,16.899313,16.542823,17.571772,16.988427,17.434032,
421.7546,17.385986,17.006774,17.447632,16.54474,17.223816,17.082764,16.254212,17.047302,16.66217,17.6875,17.078552,17.154542,
422.0362,17.298651,17.304598,17.303001,16.41495,17.084251,16.981801,16.19185,16.928001,16.6875,17.472301,17.308949,16.770952,
422.3178,17.446917,17.233306,17.198417,16.544306,17.090111,16.913528,16.436,16.795806,16.439,17.354667,17.34375,16.635917,
422.5993,17.185571,17.020525,17.244136,16.675771,17.09375,16.849614,17.120061,16.724614,16.887654,17.173843,16.975618,16.964814,
422.8809,16.895069,16.8549,17.30804,16.919661,17.03571,16.87277,17.15848,16.77679,17.140641,17.27233,16.90848,17.232161,
423.1625,16.60754,16.962621,17.401653,17.115807,16.882661,16.964153,16.977943,17.167581,17.007661,17.192097,17.054839,17.160847,
423.4440,16.624161,17.212038,17.497483,17.155411,16.814178,16.786284,16.634229,17.461199,16.574246,17.157089,17.305788,16.85214,
423.7256,16.811598,16.534557,17.033505,16.658655,16.999098,16.998948,17.215894,17.033355,17.060095,16.907453,17.125902,17.030348,
424.0071,16.998932,16.692304,17.001068,16.685365,16.90625,17.124466,17.03125,17.060899,16.834675,17.030716,16.931628,17.088412,
424.2887,16.944781,16.971177,17.06614,16.572207,16.912317,17.09011,17.032463,16.966323,16.318567,16.997573,16.59739,16.786104,
424.5703,17.117446,17.027473,17.15625,16.820054,17.04928,16.994334,17.053057,16.90625,16.476304,16.933723,16.708274,16.885476,
424.8518,17.002559,16.938039,17.15625,16.924704,16.825835,16.919046,16.916487,16.908809,16.639816,16.867322,17.041487,16.582974,
425.1334,16.998996,16.584074,17.149799,16.74577,16.563717,17.065725,17.018348,16.963304,17.146574,16.784475,17.153025,16.815725,
425.4149,16.714863,16.47279,17.089863,16.414177,15.976829,17.124848,16.875152,17.195274,17.074162,16.820274,17.128887,16.867073,
425.6965,16.714767,16.367596,17.039777,16.336346,15.934588,17.339205,16.769863,17.195466,17.019915,16.802288,17.128983,17.049428,
425.9781,16.812632,16.859408,16.90625,16.828158,16.468616,17.270921,17.354342,16.890592,16.255132,16.442566,16.958355,17.140658,
426.2596,16.5,16.792942,16.871175,16.75,16.668907,16.99235,16.86735,16.980442,16.501804,16.833862,16.947171,17.039117,
426.5412,16.50649,16.798321,16.69928,16.73053,17.092551,16.719949,16.607929,17.01178,16.76178,17.088459,17.073081,16.92452,
426.8228,16.645321,16.610741,16.696294,16.641991,16.947362,16.915044,16.859674,16.844817,16.658982,17.173241,16.889259,16.817964,
427.1043,17.101132,16.585794,16.953029,16.554927,16.937117,17.226132,17.194882,16.515721,16.531441,17.086177,16.945265,16.625,
427.3859,17.354477,16.790577,17.008395,16.420709,17.166977,17.429105,17.347482,16.569495,16.445895,16.918377,16.868005,16.700559,
427.6674,17.405597,17.201359,17.076359,16.375,17.335381,17.325053,17.079238,16.897881,16.477772,16.736141,16.611794,16.969403,
427.9490,17.288576,17.283568,17.139281,16.510015,17.439818,17.125,16.928227,17.002318,16.528932,16.692507,16.704469,17.047849,
428.2306,17.354477,17.146919,17.03125,16.915116,17.159507,17.135262,17.156715,16.916977,16.634796,16.833488,16.884331,17.06997,
428.5121,17.29075,16.945626,16.976876,17.135875,16.642626,17.167125,17.050251,16.875,16.707875,16.83425,17.03125,17.566624,
428.7937,17.192581,16.878201,16.909451,17.133282,16.695224,17.164532,16.991718,16.863516,16.710468,16.909451,17.019766,17.531808,
429.0752,16.984955,16.997942,16.908308,17.045397,17.10378,17.076647,17.03125,16.904192,16.701647,16.992927,16.842851,16.974924,
429.3568,16.8125,17.144504,16.799811,16.917996,17.142618,16.936557,16.980496,16.936557,16.637689,17.145448,16.568373,16.763632,
429.6384,16.772646,17.07262,16.741396,16.910173,16.978112,16.790612,16.853112,16.84375,16.642965,17.378923,16.571104,17.02113,
429.9199,16.815883,16.722363,16.715252,17.083257,16.90625,16.746502,16.753498,16.802122,16.680504,17.510378,16.736009,17.232626,
430.2015,16.778403,16.719274,16.677683,17.1875,16.501275,16.810177,16.71875,16.851244,16.648756,17.200916,17.048561,17.365707,
430.4831,16.563657,16.907407,16.684028,17.052083,16.256945,16.979167,16.71875,16.953704,16.576389,16.766204,17.325232,17.484954,
430.7646,16.5,16.953125,16.8125,16.828125,16.71875,17.171875,16.859375,17.03125,16.734375,16.671875,17.40625,17.46875,
431.0462,16.549747,17.047449,16.795152,16.701402,16.986098,17.21875,17.032399,17.092601,16.84375,16.561351,17.325253,17.420152,
431.3277,16.725616,17.045731,16.884155,16.756866,16.947403,17.051056,16.861267,17.129578,16.944366,16.900177,17.149384,17.408539,
431.6093,16.829835,16.961909,16.913324,16.87842,16.822994,16.90625,16.6875,17.135494,17.013915,17.166744,17.09717,17.420165,
431.8909,16.825853,16.977837,16.915337,16.942043,16.870734,16.995734,16.58012,17.09375,17.017897,17.07131,17.125,17.334663,
432.1724,16.646414,17.049704,17.116382,16.987204,17.048224,17.173224,16.463092,17.038388,17.12352,17.03125,17.21727,17.244342,
432.4540,16.816355,17.157535,17.275771,16.904965,17.296063,17.383049,16.418493,17.019007,17.130479,16.727138,17.09118,17.161729,
432.7355,17.019556,17.199194,17.195166,16.824194,17.152025,17.312304,16.484473,17.03125,17.074194,16.902809,17.086084,17.183667,
433.0171,16.790047,17.267901,17.1049,16.752199,16.859298,16.897146,16.752353,16.810147,17.022299,17.205401,17.15625,17.19865,
433.2987,16.842015,17.271219,16.887345,16.945796,16.801891,16.698109,16.978203,16.6875,16.855516,16.940392,17.197531,17.146219,
433.5802,16.9375,17.271177,16.887133,17.104853,16.960736,16.793383,16.988897,16.708677,16.590661,16.569484,17.049337,16.892057,
433.8618,17.176293,17.150999,17.002625,17.016458,17.226626,17.017418,16.925333,16.762167,16.630251,16.642418,16.729957,16.824667,
434.1434,17.347958,16.960333,17.298083,16.790861,17.001195,17.049278,16.79507,16.89243,16.865389,16.763222,16.536056,16.910458,
434.4249,17.283962,16.701414,17.565567,16.536674,16.579126,17.05401,16.681721,17.074057,17.119576,16.644693,16.408962,17.187855,
434.7065,16.970655,16.927624,16.903359,16.678259,17.120555,16.992664,16.912316,16.845655,16.791761,16.803259,16.584509,16.978626,
434.9880,16.875,16.912281,16.822807,16.631031,17.272369,16.96875,17.047588,16.535856,16.703838,16.993969,16.608662,16.922588,
435.2696,16.850695,16.996523,17.020828,16.666664,17.152781,17.090273,17.208328,16.298617,16.71875,17.177078,16.934016,16.840281,
435.5512,16.893373,16.907193,17.087311,16.613066,16.976132,17.149811,17.274811,16.299623,16.768373,17.342807,17.105684,16.688443,
435.8327,16.880936,16.799058,17.195006,16.695006,16.9375,17.206878,17.078738,16.920035,16.78125,17.552198,17.200942,16.706878,
436.1143,16.978249,16.78125,17.21875,16.692938,17.014937,17.089688,16.928001,17.346436,16.807062,17.361439,17.141313,16.770375,
436.3958,17,17.070622,17.166137,16.6875,17.136476,16.878354,16.748411,17.274717,16.759887,17.286193,16.967161,17.333688,
436.6774,16.973203,17.28578,17.47781,16.633907,17.183047,16.790157,16.584767,17.223203,16.535627,17.093673,16.883907,17.51789,
436.9590,16.914185,17.176087,16.71277,16.488587,17.051087,16.890381,17.08087,17.327881,16.90924,17.144348,17.011413,17.231141,
437.2405,17.072837,17.184015,16.871395,16.607573,16.975721,17.045073,16.878605,17.315985,16.857692,17.267308,17.03125,17.159735,
437.5221,17.037266,17.300469,16.90625,16.794453,16.912266,17.203711,16.58957,17.199531,16.787266,17.394219,17.144219,16.930312,
437.8037,16.973818,17.197637,16.820102,16.927363,16.848818,17.304898,16.591216,17.158784,16.723818,17.521113,17.184966,16.963682,
438.0852,16.676896,16.487051,16.579017,16.762388,16.581082,17.224944,16.739677,17.15625,16.835492,17.647992,17.041573,17.027121,
438.3668,16.65625,16.378198,16.503198,16.483143,16.592151,16.981543,16.809302,17.15625,16.903052,17.537647,16.823694,17.149853,
438.6483,16.505689,16.254551,16.740897,16.348301,16.804535,17.089199,16.752276,17.126138,17.086923,17.169904,16.692051,17.126138,
438.9299,16.469431,16.402847,16.933417,16.190903,16.843069,17.216028,16.658292,17.247278,17.216028,16.789417,16.595792,17.063861,
439.2115,16.406705,17.305906,16.9375,17.056133,16.409433,16.722388,16.439092,17.122882,16.660343,17.060454,17.090112,16.845342,
439.4930,16.531472,17.561613,16.874557,16.967863,16.656915,16.719193,16.470302,17.163485,16.657359,16.906693,16.93617,16.845746,
439.7746,16.563167,17.430166,16.8145,16.840416,16.755334,16.788584,16.6855,17.15425,16.819834,16.977418,16.747333,17.133668,
440.0561,16.599289,17.084888,16.910681,16.6731,17.001108,17.128323,16.59375,17.050315,17.15625,17.372785,16.625,17.514634,
440.3377,16.751545,16.865375,17.032795,16.278161,17.03125,17.192491,16.584482,16.715661,17.150071,17.290875,16.632723,17.031607,
440.6193,16.793115,17.28916,17.05459,16.21875,17.03125,16.689478,16.416138,16.658228,17.019385,16.880933,16.797071,16.427612,
440.9008,16.978376,17.379779,16.920655,16.228376,17.019218,16.742814,16.567313,16.716377,16.855782,16.971156,17.038469,16.286063,
441.1824,17.102244,17.042681,16.710256,16.349413,16.934458,17.045407,16.596687,17.028524,17.022651,16.988675,17.133494,16.357907,
441.4640,17.167987,16.840498,16.647765,16.43552,17.524746,17.210265,16.361283,16.710265,17.22073,16.878252,17.212246,16.513009,
441.7455,17.003669,16.819838,16.865764,16.709514,17.443067,17.402581,16.788588,16.90625,16.939398,16.913588,17.15625,16.665359,
442.0271,17.039414,16.907655,17.047578,16.854591,17.274491,17.338263,16.847832,16.918496,16.730996,17.001405,17.160332,16.980996,
442.3086,17.125185,17.084583,17.165232,16.750185,17.397083,17.026389,16.875,17.022454,16.861898,17.200787,17.120139,17.035555,
442.5902,17.317396,16.824167,17.199167,16.893439,17.131772,16.605417,16.845626,17.126876,17.175833,17.098646,16.713854,16.879896,
442.8718,17.311971,16.676377,17.056674,16.693326,16.978814,16.510593,16.698093,16.963453,17.233581,17.119703,16.719279,16.932733,
443.1533,17.110702,16.428895,16.852226,16.852226,16.835145,16.630822,16.806935,16.909032,16.925984,17.127911,16.914855,17.079581,
443.4349,16.912337,16.365644,16.810865,16.786519,16.747548,16.876635,17.013808,16.78125,16.618096,17.208212,16.9355,17.15625,
443.7164,16.905122,16.817848,17.068976,16.982829,17.137951,16.676805,16.818976,16.78125,16.705799,16.886823,16.33953,17.123872,
443.9980,16.794971,16.725611,17.09375,17.183693,17.166918,16.909303,16.884914,16.815553,16.697414,16.846803,16.596803,16.972557,
444.2796,16.807541,16.742758,17.129959,17.266766,17.09375,17.038492,17.067459,16.988193,16.84375,16.954266,16.791169,16.867758,
444.5611,16.733215,16.817799,17.196666,17.188274,17.108988,17.077738,17.195119,17.064821,16.889465,16.90625,17.023631,16.881846,
444.8427,16.882992,17.069053,17.03125,17.021818,17.148258,17.109015,17.210758,16.78125,17.039242,16.93822,17.03197,17,
445.1242,16.881164,16.814269,16.981079,16.770691,17.175171,17.054138,17.045348,16.772888,17.079224,17.022888,17.133362,17,
445.4058,16.8125,16.483954,16.826295,16.69116,17.286318,16.987613,16.603886,16.758727,17.116273,17.008727,17.147523,16.96509,
445.6874,16.776144,16.308517,16.972119,16.654004,17.173305,16.811377,16.514195,16.826695,17.220996,17.058517,17.161356,16.811377,
445.9689,16.725287,16.40334,17.38082,16.37209,17.100287,16.68459,16.615553,16.899713,17.408442,17.106107,17.268893,16.703484,
446.2505,16.851702,16.498152,17.200997,16.447301,17.246303,16.818604,16.642753,16.743896,17.056396,16.993896,17.194893,16.861503,
446.5321,17.039006,16.603102,17.114051,16.529653,17.344548,17.009352,16.729699,16.634352,16.916401,16.874202,16.907048,17.070256,
446.8136,17.113543,16.6875,17.09327,16.614263,17.239263,17.06226,16.708493,16.792227,16.87452,16.864023,16.833253,17.113303,
447.0952,16.637811,16.665822,16.936233,16.466217,17.080378,16.945805,16.75,17.03505,16.782517,16.707911,16.779983,16.748733,
447.3767,16.194114,16.580291,16.807936,16.187268,16.982209,16.799041,16.727645,17.330523,16.921991,16.542195,16.729927,16.676323,
447.6583,16.289451,16.430929,16.606917,15.825667,17.0625,16.71875,16.699012,17.600321,17.085524,16.108572,16.738488,16.587179,
447.9399,16.850009,16.430926,16.385852,16.066462,17.098028,16.943759,16.872703,17.505584,16.911834,16.309887,16.695065,16.646388,
448.2214,17.230919,16.600661,16.25,16.711839,17.058895,17.215145,17.015475,17.192758,16.672025,17.100661,16.65625,16.961839,
448.5030,17.287477,16.61247,16.337447,16.687538,16.881265,17.01253,16.818765,17.187538,17.006152,16.937575,16.718712,16.962523,
448.7845,17.459056,16.713123,16.596867,16.555315,16.754068,16.924688,16.960614,17.055315,17.314059,16.698753,16.914994,16.919062,
449.0661,17.664381,16.84189,16.912522,16.644399,16.703763,16.99814,17.323767,17.013127,17.40625,16.625,17.101881,16.950627,
449.3477,17.772505,17.009066,17.09375,16.816872,16.879694,17.125,17.347801,16.950617,17.352495,16.665316,17.115934,17.022505,
449.6292,17.80251,17.076247,17.121243,16.78125,16.858777,17.04252,17.14626,16.92623,17.185024,16.814976,16.993767,17.189976,
449.9108,17.75,17.037547,17.057895,16.725047,16.71875,16.839145,17.135902,17.045301,16.907943,17.049905,16.90625,17.368703,
450.1924,17.419928,16.825241,16.894447,16.670601,16.532188,17.034471,17.115745,16.933341,16.977067,17.273606,16.834495,17.222236,
450.4739,16.928718,16.744135,16.916987,16.863269,16.473622,17.34766,16.958013,16.766603,17.120128,17.345705,16.735353,17.056635,
450.7555,16.707919,16.903511,17.104581,17.04756,16.730951,17.26631,16.785359,16.675299,16.92256,17.192979,16.763571,17.15625,
451.0370,16.669896,16.846917,17.233979,16.818042,16.736354,17.204313,16.702729,16.654667,17.028083,16.986354,16.949562,17.141021,
451.3186,16.781029,16.71875,17.187942,16.702351,16.718308,16.985592,16.889408,16.842865,17.171764,16.875221,17.016178,17.093971,
451.6002,16.875683,16.687158,17.109204,16.954663,16.939209,16.796704,17.157275,16.905567,17.140112,16.827954,16.890112,17.094092,
451.8817,16.824985,16.816986,17.141971,17.09375,17.206265,16.765176,17.25,16.795529,16.804425,16.844647,16.618719,17.253589,
452.1633,16.686055,17.115879,17.220195,16.946621,17.099981,16.782695,17.233652,16.651914,16.302383,16.891348,16.275469,17.554824,
452.4448,16.57316,16.917641,17.233382,16.8125,16.524038,16.762646,16.886391,16.579118,16.359637,16.50742,16.737878,16.954325,
452.7264,16.651961,16.608115,17.066789,16.846269,16.305692,16.786288,16.576865,16.59375,16.745711,16.375749,17.233115,16.483864,
453.0080,16.918429,16.645192,16.954647,16.857853,16.697756,17.015224,16.545353,16.610897,16.94359,16.751121,17.28734,16.827724,
453.2895,16.926811,16.73972,17.229849,16.774124,17.041939,17.295503,16.548657,16.694626,17.087033,16.85403,17.274124,17.003563,
453.5711,16.84375,16.940209,17.419838,16.542129,17.089676,17.459236,16.668472,17.138565,17.120926,16.618217,17.095116,16.94294,
453.8527,16.915405,17.0625,17.101714,16.40625,17.0625,17.535828,16.821655,17.491242,16.914611,16.450836,16.838775,16.875,
454.1342,17.132208,16.97169,16.69338,16.49706,17.116986,17.5625,16.911324,17.422278,16.799412,16.70993,16.736912,16.96581,
454.4158,17.50769,16.758999,16.672939,16.746564,17.082624,17.599313,16.882281,17.270124,16.830906,17.145534,16.768406,17.196908,
454.6973,16.997553,16.898664,16.973767,16.669881,17.124486,17.233408,16.862397,17.181456,16.806456,16.995497,17.060958,16.97685,
454.9789,16.606787,17.0625,17.049463,16.625672,17.206384,17.10094,16.875,17.250672,16.837903,16.800134,17.306653,16.655578,
455.2605,16.713604,17.024264,16.827939,16.668382,17.123161,17.302207,16.932354,17.274264,17.123532,16.850736,17.305514,16.517279,
455.5420,16.866086,16.903262,16.738098,16.598207,17.004457,17.355652,16.96875,17.153262,17.223207,16.855652,17.107121,16.46875,
455.8236,16.898352,16.824176,16.769574,16.464631,17.047046,17.030568,16.949176,17.191619,17.011335,16.882898,16.921704,16.331733,
456.1051,16.815611,16.792704,16.761454,16.366657,17.172936,16.804157,16.917704,17.388575,16.827064,16.708285,16.855204,16.388575,
456.3867,16.721204,16.78125,16.649923,16.443827,17.378873,16.821281,17.086389,17.448735,16.741219,16.533704,16.84375,16.608858,
456.6683,16.586346,16.943096,16.59375,16.580923,17.590135,16.904442,17.288654,17.053115,16.779442,16.398846,16.783058,16.849346,
456.9498,16.1224,16.888152,16.51198,16.277477,17.104302,17.121483,16.832687,17.00729,16.914713,16.609503,16.83177,16.9375,
457.2314,16.298612,16.977705,16.551353,16.238305,16.833151,17.21875,16.624452,16.928545,16.906798,16.75,16.833699,16.978801,
457.5130,17.06309,17.187631,16.614605,16.479342,16.80204,17.17704,16.739671,16.656053,16.83329,16.895986,16.791645,17.125131,
457.7945,17.280582,17.060495,16.730281,16.5625,16.654913,17.261531,16.865475,16.478275,16.791444,16.947694,16.928643,17.124332,
458.0761,17.207493,16.862482,17.036292,16.498739,16.657511,17.333754,16.948757,16.650035,16.908771,17.150035,17.042507,17.008736,
458.3576,17.316184,16.705263,17.220592,16.275724,16.537369,17.257961,16.818619,16.900131,16.990197,17.164211,16.976711,16.947303,
