,Live Spectrum 10-11-2023 09:54:06 - Spikes removed,Live Spectrum 10-11-2023 09:54:11 - Spikes removed,Live Spectrum 10-11-2023 09:54:12 - Spikes removed,Live Spectrum 10-11-2023 09:54:13 - Spikes removed,Live Spectrum 10-11-2023 09:54:14 - Spikes removed,Live Spectrum 10-11-2023 09:54:15 - Spikes removed,Live Spectrum 10-11-2023 09:54:16 - Spikes removed,Live Spectrum 10-11-2023 09:54:17 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:18 - Spikes removed,Live Spectrum 10-11-2023 09:54:20 - Spikes removed,Live Spectrum 10-11-2023 09:54:21 - Spikes removed,Live Spectrum 10-11-2023 09:54:22 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:23 - Spikes removed,Live Spectrum 10-11-2023 09:54:24 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
797.0760,17.58896,18.552577,17.407732,17.42427,17.33052,18.166173,17.363595,18.368385,17.863252,17.717268,17.539347,17.787865,16.865421,17.417998,17.858462,17.582345,
797.3576,17.84278,18.472114,17.206717,17.319229,17.225479,18.246636,17.585081,18.305771,17.456262,17.941834,17.34375,17.810105,17.3125,17.771157,17.691834,17.773551,
797.6392,18.104024,18.489726,17.645548,17.385274,17.305223,18.157106,18.041524,18.243151,17.121147,17.739298,17.371147,17.510702,17.326199,17.6875,17.455051,18.009846,
797.9207,18.170059,18.413226,17.819476,17.461774,17.552323,17.635321,18.079654,18.177035,17.361191,17.909738,17.635608,17.347238,17.420059,17.684012,17.315845,18.371655,
798.2023,17.96015,18.422535,17.88922,17.47024,17.922535,17.465195,17.736525,18.083085,17.5,17.905505,17.908315,17.371445,17.306135,17.645585,17.12219,18.583085,
798.4838,17.438876,18.080626,17.978249,17.950624,17.595126,17.368622,17.907626,18.029001,17.463749,17.688876,17.433875,17.325624,17.478249,17.515373,17.354625,18.467374,
798.7654,17.731883,18.233544,17.797706,17.779213,17.858544,16.884435,18.178442,18.268493,17.202294,17.933801,17.421044,17.1875,17.308801,17.115565,17.433801,18.16697,
799.0470,18.047398,18.347525,17.732805,17.519924,17.949873,17.281884,18.336199,18.387373,17.327602,17.925127,17.542576,17.195051,17.292576,16.827602,17.394924,17.747272,
799.3285,17.918223,18.355723,18.012379,17.410512,17.739246,17.984172,18.234984,18.180601,17.422078,18.023945,17.617289,17.223012,17.394277,16.883523,17.23539,17.415179,
799.6101,17.765494,18.202994,17.632616,17.191177,17.17936,17.999215,17.870799,17.663866,17.249477,17.773634,17.554622,17.066701,17.539128,16.444855,16.703256,16.796744,
799.8917,17.672353,18.069595,17.49693,16.951691,16.898198,17.303492,17.633052,17.487923,16.836655,17.921397,17.467794,17.34068,17.609853,16.070552,16.852758,16.655294,
800.1732,17.785366,17.88567,17.757471,16.575609,16.851982,17.072409,17.720427,17.422714,17.061739,17.808384,17.217073,17.555946,17.714634,16.207319,17.170275,16.41692,
800.4548,17.8125,17.771047,18.193493,16.447844,16.872574,17.310074,17.929081,17.552297,17.498216,17.730737,17.088398,17.756635,17.578054,16.817351,17.426655,16.415952,
800.7363,17.868483,17.867493,18.039863,17.731669,16.707926,17.132507,17.844856,17.704725,17.64013,17.410556,17.651944,17.965549,16.948208,17.267225,17.207926,17.285556,
801.0179,18.209937,17.554494,18.05409,17.834533,17.128196,17.375,17.665063,17.878599,17.286464,17.468346,17.699912,17.754407,17.441503,17.397033,17.597349,17.360973,
801.2995,18.048003,17.161082,17.80799,17.923647,17.750322,17.334408,17.745812,18.267719,16.978092,17.701353,18.111147,17.736147,17.615658,17.576353,18.00451,17.615658,
801.5810,17.392398,17.430408,17.73046,17.628546,17.923648,17.176862,17.924719,18.169031,17.214133,17.927194,17.834515,17.408725,17.310358,17.825281,18.012781,17.370383,
801.8626,17.383416,17.773639,17.432772,17.492389,17.796472,17.684617,17.979245,17.996311,17.14495,17.583489,17.795433,17.109778,16.923317,17.704567,17.868428,17.339022,
802.1441,17.858716,17.848151,17.454666,17.649208,17.473151,17.858275,17.71655,17.629842,16.867517,16.990317,17.90405,17.413733,16.921216,17.591109,17.680458,17.34155,
802.4257,18.266373,17.491579,17.743544,17.811003,17.136415,17.873035,17.909712,17.616579,16.676085,17.011883,18.097212,17.639877,17.418133,17.371538,17.837294,17.519835,
802.7073,18.065591,17.377761,17.77341,17.938273,17.076966,17.52617,18.058193,17.528159,16.857443,17.558636,18.27617,17.647637,17.761705,17.167182,18.014466,17.574205,
802.9888,17.463518,17.885407,17.260407,17.760436,17.333314,17.541629,17.885407,18.130232,17.255204,18.302121,18.229186,17.307268,17.510407,17.078111,18.213575,17.338518,
803.2704,17.625737,17.996143,17.397798,17.666912,17.453493,17.829967,17.98548,18.021325,17.377211,18.04577,18.109007,17.442831,17.573162,17.129594,17.929958,17.506068,
803.5520,17.819485,18.243015,17.845273,17.696902,17.53125,18.235136,18.207826,18.185083,17.84375,17.752417,18.020326,17.403205,17.641386,17,17.377417,17.698424,
803.8335,18.039176,18.028921,18.005597,17.520995,17.542443,18.29571,18.161847,18.435171,17.798978,17.46875,17.851223,17.144119,17.690767,16.98321,17.048978,17.727614,
804.1151,18.172875,17.852062,18.042719,17.250578,17.59375,18.207281,18.176031,18.200969,17.542141,17.485953,17.289562,17.380734,17.568234,16.917719,16.883891,17.636469,
804.3966,17.815982,17.814633,18.046744,17.578256,17.558496,18.19738,18.113249,17.861377,17.283121,17.621257,17.122867,17.459131,17.581999,17.00988,17.097754,17.716879,
804.6782,17.108086,18.117832,17.813648,17.823393,17.442373,18.393061,18.104643,18.009746,17.15023,17.911123,16.855791,17.741684,17.513189,17.241684,17.286123,17.879873,
804.9598,17.10365,18.181737,17.712175,17.993831,17.673944,18.400894,18.225731,18.207631,17.063312,17.846594,17.091313,17.8207,17.38815,17.333037,17.4375,17.901706,
805.2413,17.89993,18.02493,17.869384,17.943468,18.037923,18.106039,17.911513,17.838134,16.907307,16.97507,17.83743,17.168186,17.212782,16.876057,17.43118,17.444525,
805.5229,17.96566,18.051806,18.152032,17.869653,18.213403,17.98592,17.581927,18.114306,17.391337,16.980573,17.76717,16.929896,17.370782,17.360087,17.40625,17.777032,
805.8044,18.385479,18.276538,18.474517,17.988653,18.285962,17.8125,17.709326,18.3125,17.732887,16.892981,17.580481,16.814422,17.640191,17.748078,17.399616,18.039807,
806.0860,18.622267,18.31383,18.82336,18.076093,18.201093,17.785313,17.872267,18.29211,17.45789,16.830157,17.524453,17.032653,17.866873,17.625,17.408983,18.20789,
806.3676,18.367714,18.003239,18.659489,18.125,18.243038,17.6875,17.645564,18.225712,17.5034,16.836949,17.458226,17.465511,18.118199,17.673737,17.53125,18.232513,
806.6491,17.870592,17.737422,18.308092,18.075078,18.21875,17.73029,17.295513,18.271395,17.377723,17.009855,17.283973,17.788382,18.234052,17.84375,17.474197,18.048237,
806.9307,17.830349,17.993903,18.143674,17.884337,18.247968,17.845782,17.416794,18.394881,17.178988,16.959413,17.143674,17.805196,17.932228,17.763401,17.193597,17.941565,
807.2123,18.161076,18.184001,18.20946,17.924711,18.298866,17.720077,17.731057,18.375482,17.172901,17.016289,17.059846,17.803692,17.8125,17.574807,16.928692,17.802365,
807.4938,18.428624,17.844358,18.844358,18.227626,18.079645,17.701605,17.961089,17.850195,18.195768,16.938108,17.173395,17.698808,17.766537,17.797179,17.030642,17.984071,
807.7754,18.609438,17.765688,18.655873,18.031124,17.780999,18.008095,17.906124,18.125251,18.093624,16.84375,16.913968,17.109187,17.562249,17.765688,17.101468,17.99203,
808.0569,18.600034,17.924932,18.342877,17.953562,17.59375,18.234812,17.8125,18.296438,18.008031,16.859812,16.875873,17.032997,17.358938,17.8125,17.047312,17.826815,
808.3385,18.338844,18.340435,18.241779,18.090435,17.560865,18.248365,17.787836,18.143123,18.023029,16.947357,17.050963,17.300963,17.304279,17.763172,17.085529,17.638172,
808.6201,18.003592,18.602165,18.10935,18.318504,17.536073,18.04685,17.735581,17.826919,17.991585,17.079331,17.306496,17.606988,17.298081,17.599754,17.070915,17.533661,
808.9016,17.878202,18.521644,17.786661,18.112192,17.761815,17.741387,17.798476,17.600377,17.865394,17.150839,17.349161,17.872791,17.240394,17.496798,17.119589,17.616387,
809.1832,18.012821,18.153044,17.648236,17.653044,17.857372,17.701122,17.834936,17.213142,17.602564,17.201122,17.228365,18.181091,16.986378,17.388622,17.205128,17.708334,
809.4647,18.404588,17.752927,17.531883,17.397231,17.659177,17.665269,18.010917,17.617879,17.643038,17.174288,17.418433,18.183703,17.139478,17.361788,17.168829,17.981962,
809.7463,18.964567,17.448819,17.6875,17.411909,17.253568,17.604454,18.472318,18.025591,17.798228,17.144931,18.172613,17.231545,17.387795,17.553888,17.014887,17.909818,
810.0279,18.590175,17.757151,17.706379,17.651029,17.215818,17.396811,18.415689,17.899743,18.024743,17.025386,18.024743,17.215818,17.34375,17.90625,17.134439,17.834311,
810.3094,18.466465,18.139739,17.778965,17.922761,17.358489,17.481204,18.524394,17.83181,17.715437,17.281764,17.889225,17.30056,17.218236,17.703497,17.11763,17.783535,
810.5910,18.629991,18.332248,17.942491,17.680881,17.560872,17.856987,18.541016,17.953993,17.120009,17.611871,17.741754,17.412869,16.898004,17.111763,16.981879,17.748372,
810.8726,18.863944,18.344709,18.146153,17.460572,17.625,18.267316,18.004796,18.165388,17.03751,17.617781,17.646153,17.491822,16.822597,16.933663,16.875,17.822597,
811.1541,18.823663,18.332867,18.15597,17.457027,17.56306,18.37612,17.6875,18.291293,17.395087,17.426897,17.583707,17.271486,16.93666,17.352674,16.93694,17.87472,
811.4357,18.497948,18.490267,18.21875,17.855534,17.395286,18.008912,17.782481,18.364447,17.583607,17.637605,17.563321,17.15666,17.135553,17.71916,17.157481,17.90584,
811.7172,18.004118,18.324071,18.013794,17.965415,17.010459,17.651804,17.96875,17.955412,17.398469,17.753007,17.514905,17.315835,17.167037,17.813612,17.149581,17.832963,
811.9988,17.744446,17.856598,17.669098,17.847397,16.635942,17.582643,17.836455,17.351045,16.957725,17.409897,17.297745,17.433853,17.242623,18.029344,16.869446,17.8125,
812.2804,17.928781,17.971297,17.761266,17.980016,17.20278,18.075234,17.661343,17.706406,16.948766,17.576312,17.635187,17.391359,17.44514,18.256172,17.076312,17.835031,
812.5619,17.991771,17.916147,17.735209,18.069062,17.585521,18.340469,17.78125,18.021353,17.072342,17.713801,17.944062,17.54276,17.625,17.972086,17.098699,17.736877,
812.8435,17.972457,17.624681,17.503388,18.116948,17.54269,18.163664,17.44025,18.124681,17.414621,17.694914,18.027224,17.597776,17.554448,17.609215,16.894172,17.523517,
813.1250,17.947064,17.420707,17.322064,17.963968,17.370218,17.908697,16.802936,17.848643,17.771575,17.463968,17.944729,17.692282,17.365436,17.663367,16.814835,17.73065,
813.4066,18.099299,17.47868,17.474299,17.795852,17.435164,17.910631,16.896029,17.717582,17.820385,17.259053,17.918516,17.872664,17.311332,17.813668,17.030082,17.914135,
813.6882,18.168776,17.862862,17.669034,17.599948,17.762784,18.100077,17.506844,17.950284,17.587293,17.03125,17.950026,18.087552,17.418776,17.606018,17.187629,17.693569,
813.9697,18.200289,18.009899,17.683166,17.524133,18.083851,18.322506,17.975867,17.836526,17.56539,16.967305,17.661815,17.945955,17.30961,17.654912,17.255672,17.293932,
814.2513,18.231806,17.84375,17.628198,17.37736,18.067219,18.47111,18.018194,17.427223,17.723888,16.927223,17.192638,17.635277,17.268614,17.799025,17.349308,17.089031,
814.5328,18.25,17.710487,18.097416,17.289979,17.479342,18.303771,18,17.539979,17.54091,17.026653,17.40945,17.509195,17.535382,17.495868,17.664513,17.556971,
814.8144,18.304402,17.436046,18.176494,17.425354,16.868043,18.236399,17.972799,17.702555,17.262146,17.252908,18.022012,17.478302,17.706604,17.569457,17.816549,17.870951,
815.0960,18.527664,17.298621,17.875093,17.4341,16.531343,18.260386,17.784836,17.996414,17.211764,17.680422,18.388879,17.711672,17.632078,18.017186,17.600828,17.836857,
815.3775,18.747071,17.451174,17.832033,17.128416,16.615725,18.397462,17.636231,18.145019,17.238769,17.962891,18.179685,17.92334,17.292967,18.496584,17.304198,17.679198,
815.6591,18.839033,17.699587,17.910967,17.079599,17.021816,18.557783,17.745283,18.035967,17.057488,18.045696,17.805129,17.790684,17.127358,18.588738,17.319871,17.680425,
815.9407,18.87678,17.86788,17.63746,17.66436,17.24466,18.56606,17.95985,17.88034,16.920985,17.97409,17.790645,17.5089,17.09375,18.245945,17.511175,17.89913,
816.2222,18.678442,17.909832,17.135746,18.078722,17.554142,18.454916,18.004776,18.021698,17.01264,17.980196,17.83111,17.49403,17.123806,17.700634,17.488554,18.016222,
816.5038,18.116881,17.766526,17.180894,18.0625,17.49008,18.314302,17.706428,18.250601,16.925178,18.078425,17.780649,17.763523,17.110276,17.374399,17.298376,17.846753,
816.7853,17.609373,17.71875,17.781254,17.999999,17.078123,18.046872,17.437498,18.171874,16.75,18.015624,17.781249,17.749998,17.109376,17.453126,17.203125,17.562498,
817.0669,17.818591,17.670961,17.983461,17.794134,17.064327,17.811282,17.518975,17.981634,16.861507,17.96875,17.654423,17.481634,17.235898,17.372563,17.219359,17.469359,
817.3485,18.157475,17.592525,17.807599,17.461398,17.367339,17.522673,17.96354,17.795037,16.920037,18.033701,17.400123,17.262562,17.507352,17.461089,17.298713,17.597426,
817.6300,17.922707,17.512851,17.720599,17.2647,17.479752,17.213203,18.367696,17.932045,16.85845,18.1103,17.101054,17.303347,17.654401,17.954142,17.409948,17.604752,
817.9116,17.65377,17.50248,17.699404,17.401787,17.43998,17.243057,18.365078,18.06002,17.029267,18.192461,16.901289,17.490576,17.692461,18.387402,17.283233,17.396328,
818.1931,17.934325,17.514065,17.570326,17.668728,17.743705,17.481228,17.975045,18.048435,17.47964,18.301554,16.84375,17.596869,17.732815,18.359403,17.021892,17.195326,
818.4747,18.1875,17.727604,17.972716,17.501122,18.05629,17.803846,17.890064,18.027484,17.666226,18.046114,17.071354,17.36238,17.753766,17.746034,17.147596,17.002444,
818.7563,18.169665,17.977591,17.826531,17.459601,18.178505,18.00442,18.160516,18.089176,17.464484,17.687654,17.267835,17.15625,17.513723,17.33933,17.241159,16.977591,
819.0378,17.992755,18.176579,17.346669,17.575584,18.037089,17.940419,18.135921,18.228914,17.125757,17.630082,17.226752,17.192582,17.185337,17.167171,17.133002,17.176579,
819.3194,17.726993,18.466259,17.817777,17.655005,17.684239,17.949004,17.531725,18.207246,16.950249,17.304733,17.354008,17.126245,17.001245,17.0625,17.09375,17.244248,
819.6010,17.681519,18.650269,18.281698,17.812948,17.51241,18.01884,17.036784,18.062052,17.088216,17.024821,17.412231,17.232056,17.125896,17.213216,17.131429,17.19991,
819.8825,17.699568,18.514861,18.094383,17.817454,17.538364,17.839429,17.244413,17.750633,17.398503,17.383641,17.375,17.458842,17.403456,17.446774,17.232978,17.360139,
820.1641,17.785142,18.230494,17.917972,17.78125,17.542972,17.562523,17.867125,17.749977,17.824176,17.703114,17.179716,17.492193,17.617171,17.707006,17.164079,17.781205,
820.4456,17.943143,17.926214,18.184551,17.741493,17.292706,17.269964,18.204515,17.863629,18.178908,17.590971,16.804078,17.508507,17.667621,17.872136,17.053993,18.306687,
820.7272,18.060698,17.974362,17.797466,17.759216,17.439509,16.589733,18.290466,17.713138,17.734966,17.398836,16.757414,17.693112,17.87881,17.643224,17.132414,18.054879,
821.0088,18.155522,17.980137,17.623544,18.028339,17.717294,16.425385,17.962457,17.666181,18.055222,17.323159,16.853681,17.740069,17.773502,17.644135,17.166909,17.771319,
821.2903,18.208453,17.790832,17.708453,18.449587,17.802203,16.835242,17.613629,17.834168,18.521668,17.061069,17.210242,17.425413,17.425771,17.655892,17.198155,17.791905,
821.5719,18.34666,17.910616,17.825342,18.46584,17.727226,17.085274,17.787071,17.884932,18.444521,16.80959,17.396318,17.238613,17.056679,17.539726,17.026884,17.641953,
821.8534,18.276122,17.978312,17.679807,18.254434,17.470619,17.385257,18.058066,17.961752,17.529165,16.64156,17.254434,17.066934,16.872436,17.348184,16.82906,17.497436,
822.1350,18.08638,18.167305,17.549627,17.988945,17.50737,17.455877,17.838198,18.044123,16.692955,16.571688,17.1875,16.911753,16.84375,17.193003,16.78125,17.424627,
822.4166,17.919054,18.227561,17.463932,17.838932,17.584939,17.639453,17.628993,18.174696,16.724392,16.652257,17.052865,16.875,16.888628,17.088932,16.915885,17.496007,
822.6981,17.692435,18.21875,17.369038,17.880962,17.730674,17.695929,17.570929,18.241571,17.20045,16.733141,17.022821,16.875,16.951891,16.948397,17.060032,17.554071,
822.9797,17.369734,18.149132,17.761458,17.813426,17.89728,17.641088,17.353646,17.781296,17.80787,16.842824,17.240104,17.199884,17.340046,17.161516,17.488252,17.516088,
823.2613,17.658775,18.007024,17.90625,17.875631,17.890309,17.719381,17.210464,17.627714,17.803583,16.898595,17.454072,17.406881,17.044035,17.320786,17.742976,17.5,
823.5428,18.213044,18.088693,18.026193,18.050181,17.994943,17.941908,17.139523,17.408454,17.41416,17.146136,17.476011,17.725363,16.73833,17.463693,17.733273,17.691908,
823.8244,18.465679,18.417629,18.160043,17.996207,18.03125,17.926843,17.417629,17.413114,17.385657,17.584537,17.517522,18.007586,16.8582,17.719472,17.816293,17.774386,
824.1059,18.425639,18.25213,18.162713,17.820028,17.609872,17.757528,17.921378,17.604546,17.232741,17.315696,17.53125,18.136861,17.104546,17.706889,17.571093,17.682102,
824.3875,18.05356,17.809618,18.231826,17.730866,17.323655,17.643174,17.955674,17.882979,17.237884,16.840868,17.480866,17.979905,17.231826,17.611924,17.248079,17.65625,
824.6691,17.815142,17.693149,18.301203,17.744351,17.588465,17.701804,17.911899,17.911899,17.121994,16.826804,17.417547,17.988703,17.378006,17.312136,17.161899,17.784256,
824.9506,17.729221,18.155759,18.390543,17.619928,18.332624,17.770779,17.542049,18.010308,16.989692,17.181937,17.380236,18.234129,17.744437,17.223986,17.182264,17.916558,
825.2322,18.24738,17.219172,18.776291,18.016654,17.860826,18.045565,17.230867,17.238305,17.946715,17.540746,17.480726,17.75262,17.257439,16.875141,18.086171,17.805871,
825.5137,18.290045,17.219218,18.360403,18.120603,17.776853,18.066897,17.321763,17.415981,17.856474,17.378929,17.419442,17.360871,17.102545,16.70509,18.223147,17.703014,
825.7953,18.03575,17.604611,17.926639,18.043167,17.863083,17.898833,17.534694,17.796083,17.430611,17.09825,17.297139,16.876056,17.202861,16.605667,17.809584,17.643805,
826.0769,17.861466,17.850198,17.764172,18.142078,17.875,17.958121,17.784155,17.705216,17.181052,16.757724,17.308957,16.895621,17.135629,16.815405,17.38981,17.853741,
826.3584,17.75933,17.84686,18.003261,17.480888,17.70616,17.96875,17.89692,17.65936,17.15625,16.85945,17.537621,17.04695,16.787319,17.237711,17.568871,17.93128,
826.6400,17.664268,17.643709,18.231291,17.320518,17.544614,18.025905,17.934827,17.884868,17.327714,17.246505,17.762541,17.233964,16.892886,17.567023,17.936677,17.880345,
826.9216,17.482139,17.392852,18.220981,17.167407,17.415176,18.002231,17.763389,17.819194,17.401787,17.397324,17.345972,17.162944,17.080361,17.477676,17.301324,17.67187,
827.2031,17.46875,17.198217,18.100895,17.126786,17.671424,17.823217,17.632145,17.517862,17.524105,17.553569,17.106253,17.15625,17.270533,17.23304,16.63126,17.626786,
827.4847,18.067013,17.965242,17.704879,16.975434,18.046458,17.962066,17.744653,17.769218,18.0996,17.233455,17.6621,16.67764,16.7129,17.099097,17.192013,17.565174,
827.7662,18.336683,17.9089,17.869699,17.333149,17.637368,18.181316,17.628534,17.659784,18.125,16.854351,17.626767,17.020649,16.748233,17.306316,16.702518,17.5625,
828.0478,18.49787,18.06037,18.18324,17.682814,17.594176,18.125852,17.501704,17.779546,17.755111,16.597158,17.31676,17.33949,17.458953,17.497444,16.564204,17.593324,
828.3294,18.718821,18.031143,18.218536,17.593714,17.937464,17.749964,17.594106,18.125392,16.999964,16.656855,17.218679,17.187215,17.437536,17.312251,16.750819,17.499964,
828.6109,18.782754,17.940508,18.027741,17.560495,17.899733,17.723262,17.909759,18.466745,16.978776,17.190508,17.159258,16.934492,17.468249,17.09375,17.475267,17.472259,
828.8925,18.869173,18.131798,17.810558,17.455951,17.497087,17.998058,18.122087,18.340837,17.609288,17.375971,17.348606,16.757769,17.454009,17.101519,17.877913,17.698182,
