,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:20,Live Spectrum 10-11-2023 09:49:26,Live Spectrum 10-11-2023 09:49:28,Live Spectrum 10-11-2023 09:49:31,Live Spectrum 10-11-2023 09:49:33,Live Spectrum 10-11-2023 09:49:36,Live Spectrum 10-11-2023 09:49:37,Live Spectrum 10-11-2023 09:49:38,Live Spectrum 10-11-2023 09:49:40,Live Spectrum 10-11-2023 09:49:41,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
856.4855,17.125,17.25,17.178834,16.647584,17.130646,17.15927,17.161896,17.383666,16.960084,16.988708,16.986082,
856.7671,17.138121,17.223758,17.314053,16.848409,17.130008,16.998447,17.148136,17.209083,17.036258,16.904697,16.800932,
857.0486,17.247341,17.177361,17.302858,17.20379,17.00881,16.822639,16.97756,16.95246,16.9375,16.77377,16.934841,
857.3302,17.471118,17.34375,16.841382,17.072204,16.945905,16.65625,16.939868,17.109259,16.971118,16.758405,17.192237,
857.6117,17.497163,17.381086,16.721998,16.806414,17.062089,16.712254,16.975246,17.424918,16.969161,16.799918,17.309663,
857.8933,17.333482,17.499555,16.635714,16.749555,17.322323,16.895091,16.679459,17.3558,16.739732,16.874555,17.115177,
858.1749,17.088351,17.170239,16.68341,16.756463,17.439872,17.011207,16.635144,16.856021,16.573053,17.083197,16.818309,
858.4564,16.675348,16.46875,16.807295,16.546885,17.390635,16.970492,17.204856,16.472213,16.336803,17.185779,16.595471,
858.7380,16.630048,16.46875,16.697597,16.388101,17.127045,16.848798,17.176444,16.769108,16.54531,16.675485,16.948556,
859.0196,16.635915,16.553079,16.625,16.560853,16.97189,16.742226,16.834482,17.123353,16.80936,16.298445,17.149969,
859.3011,16.747556,16.806389,16.715084,17.005237,17.01257,16.776361,16.563722,17.357542,16.798708,16.446403,17.14368,
859.5827,16.844456,17.080596,16.876412,17.377118,17.17364,16.890272,16.834832,17.422228,16.606198,16.736846,16.90272,
859.8642,17.180047,17.102765,17.039182,17.29928,17.216106,16.875,17.108053,17.471394,16.63822,16.928485,16.682212,
860.1458,17.491263,16.941645,17.214605,16.905355,17.205421,16.71371,16.93246,17.392474,16.978382,16.982079,16.625,
860.4274,17.53125,16.9317,16.733146,17.040052,17.369951,16.57485,16.604598,17.2558,16.935999,17.044351,16.870702,
860.7089,17.392061,17.187476,16.394884,17.210232,17.46875,16.661921,16.707361,17.178982,16.872153,17.053982,16.852292,
860.9905,17.145513,17.43774,16.46887,17.166627,17.260017,16.864863,17.073356,17.21887,16.927123,17.010377,16.603887,
861.2720,16.931295,17.58747,16.784277,17.046913,16.98131,17.02497,17.1875,17.184398,17.090572,17.08747,16.553117,
861.5536,16.920733,17.4878,17.04345,17.114333,16.403184,17.153967,17.027434,17.270583,17.064783,17.1936,16.676833,
861.8352,17.009113,17.413629,17.117621,17.132379,16.147137,17.139758,16.849396,17.288629,17.03125,17.21875,16.71875,
862.1167,17.08101,17.281849,16.751798,17.10012,16.398682,17.000599,16.936901,16.908048,16.857089,17.19387,16.469948,
862.3983,17.145539,17.379473,16.397305,17.09375,16.675906,16.839277,17.201801,16.657133,16.708922,17.135711,16.276777,
862.6799,16.994766,17.13711,17.151169,16.340159,17.12246,16.354963,17.11543,17.351677,17.306521,16.317581,16.11543,
862.9614,16.912873,17.009934,17.141557,15.995242,16.99193,16.225373,17.009934,17.329057,17.490066,16.131623,16.121689,
863.2430,17.051091,17.086904,17.125,16.113591,16.910814,16.653272,16.942064,17.225596,17.413096,16.125,16.356745,
863.5245,17.0625,17.453784,17.034991,16.54504,16.816241,16.657497,16.907497,17.098739,17.106221,16.275014,16.495011,
863.8061,17.093543,17.344579,17.062293,16.872927,16.967714,16.966677,16.999378,17.280006,17.031665,16.591677,16.84147,
864.0877,17.209534,17.128351,17.034601,16.410439,16.977128,17.0625,17,17.250838,17.065013,16.724615,16.962047,
864.3692,16.861783,17.268881,17.160026,16.570052,17.279362,17.054948,17,17.27181,17.154362,16.933724,16.716862,
864.6508,16.650363,17.568387,17.186372,16.74637,17.232339,16.955161,17.005887,17.086735,17.107339,16.877943,16.6875,
864.9323,16.641799,17.600976,16.846972,17.3125,17.054492,17.133008,17.050488,16.750782,16.941504,16.90625,16.659472,
865.2139,17.004238,17.44257,16.615692,17.241523,16.99493,17.126663,16.97889,17.014378,16.989029,16.90625,16.448471,
865.4955,17.205922,17.438047,16.412391,16.746046,16.938047,16.781797,17.061953,17.262281,17.106031,16.893969,16.362172,
865.7770,17.2596,17.2692,16.488017,16.204317,16.848584,16.692334,17.259667,17.283633,17.170683,16.8654,16.444717,
866.0586,17.121116,17.100106,16.681144,16.297316,17.001942,16.837394,17.466808,17.14601,17.193856,16.970692,16.501942,
866.3402,17.003191,17.03125,16.740616,16.715653,17.150057,16.962557,17.281156,17.068788,17.04054,17.0625,16.528059,
866.6217,17.135298,17.010298,16.71875,16.739346,17.249822,17.156607,16.905359,17.145774,16.79137,17.041548,16.32262,
866.9033,16.966447,17.373804,16.556729,16.552093,17.175927,17.16552,16.559031,16.939833,16.965251,16.872697,16.438636,
867.1848,16.661275,17.935749,16.33195,16.4257,17.143575,16.930725,16.52535,16.65035,17.424825,16.70695,16.9139,
867.4664,16.779333,17.570829,16.488944,16.637824,17.166347,16.916347,16.645194,16.866671,17.364903,16.753685,17.145194,
867.7480,17.168225,17.299065,16.65333,16.93166,17.174065,16.93896,16.824475,17.302279,17.238025,16.71875,17.19042,
868.0295,17.298038,17.42614,16.926916,17.206615,17.060949,17.018339,16.938276,17.595301,17.108212,16.766788,17.076962,
868.3111,17.326614,17.645157,17.073593,17.155256,16.948593,17.193543,16.985886,17.553435,17.0625,16.932451,17.014114,
868.5926,17.166387,17.851878,16.885137,17.036528,16.887986,17.359585,16.963472,17.340901,17.080764,16.830344,17.018264,
868.8742,16.965511,17.96875,16.703659,17.140091,16.855602,17.515091,16.918102,17.114215,17.054954,16.726296,17.089443,
869.1558,17.27591,17.558016,16.882154,16.407106,17.172337,17.357133,16.84464,17.010713,17.21608,16.277656,16.714266,
869.4373,17.46875,17.322069,16.76151,16.281852,17.278707,17.401766,16.899224,17.108404,17.182415,16.139654,16.608404,
869.7189,17.354598,17.198348,16.427946,16.657384,17.021696,17.44592,16.91467,17.247572,17.10217,16.1875,16.610589,
870.0005,17.26453,17.036324,16.535632,16.869926,16.961485,17.269603,17.026176,17.161324,17.117735,16.13953,16.377883,
870.2820,17.149419,16.748546,16.870349,16.679942,17.044186,17.168459,16.785901,16.948983,17.175291,16.301017,16.563954,
870.5636,17.046068,16.608568,17.016432,16.598689,17.167743,17.077318,16.745061,16.801007,17.1875,16.633169,16.993352,
870.8451,16.454136,16.566268,16.783915,16.703677,16.830239,17.089982,16.91489,16.94614,16.940165,16.769945,17.199908,
871.1267,16.317684,16.533842,16.549395,17.033986,16.752592,17.151066,16.994816,17.198012,16.64833,16.809908,16.874856,
871.4083,16.521375,16.889322,16.590929,16.495553,16.570964,17.305447,17.089518,16.980035,16.774197,17.170572,16.813911,
871.6898,16.345093,16.90625,16.810934,16.344645,16.779684,17.436605,17.248881,17.030802,16.843302,17.032369,17.06071,
871.9714,16.534156,16.817343,16.880812,16.564437,17.1875,17.4375,17.372094,17.191375,16.997094,16.724562,17.314437,
872.2529,16.646665,16.981749,17.073332,16.635832,17.178834,17.418002,17.270418,17.314666,16.919249,16.912749,17.364168,
872.5345,16.974567,17.173099,17.228859,16.774511,17.055761,17.166359,17.104782,17.333641,17.09038,17.030328,17.205271,
872.8161,17.267515,17.317078,17.280451,16.714172,16.986265,17.282049,16.942078,17.231686,17.071657,17.276672,17.075436,
873.0976,17.181708,17.332165,17.053203,16.670123,16.912042,17.509297,16.997712,17.119208,17.130792,17.244208,16.986127,
873.3792,17.135214,17.407465,16.917072,16.670881,16.965548,17.694512,17.209143,17.135822,17.247405,17.134607,16.992381,
873.6608,17.021316,17.679013,17.087211,16.986921,17.037789,17.661092,17.458816,17.305961,17.463658,16.893171,16.807658,
873.9423,16.915717,17.152479,17.127848,17.068197,16.987684,17.414795,17.258545,17.356066,17.168566,17.173259,17.053955,
874.2239,17.033828,17.128437,17.051797,16.841172,17.03125,17.154532,16.998282,17.216172,17.125,17.425079,17.303515,
874.5054,17.182917,17.327223,17.067083,16.644306,16.995417,17.11486,16.875,17.019306,17.136944,17.19764,17.346528,
874.7870,17.045853,17.091707,17.177764,16.611809,16.950691,17.289573,16.914573,17.013191,17.209014,17.049309,17.223618,
875.0686,16.836397,16.932773,17.221113,16.839287,16.910977,17.329307,17.026523,16.959033,17.28125,17.11791,17.05751,
875.3501,16.608843,17.408228,17.108995,17.250608,16.828049,17.281098,17.09375,16.859299,17.234147,17.312956,16.890549,
875.6317,16.686607,17.69375,16.997321,17.239286,16.761607,17.216071,17.025893,17.047321,17.204464,16.982143,16.942857,
875.9132,16.880216,17.447886,17.041682,17.088534,16.71875,17.223966,16.932284,17.21875,17.127585,16.552068,17.072932,
876.1948,17.023294,17.265721,17.210794,16.964964,16.699243,17.074434,17.140337,17.238257,17.0625,16.656058,17.046971,
876.4764,17.072963,17.135602,17.260463,16.843889,16.770648,16.844028,17.28125,17.291574,16.875416,16.729213,16.792129,
876.7579,17.106645,17.270329,17.426579,16.790428,16.922862,16.69296,17.325395,17.246283,16.86954,17.138125,16.532993,
877.0395,17.19509,17.507293,17.359821,16.898066,16.875297,16.702976,17.320387,17.242113,16.83616,17.405953,16.445387,
877.3210,17.24341,17.710458,17.263181,16.91284,16.769771,17.014666,17.3125,17.200681,16.83716,17.388181,16.634777,
877.6026,17.224038,17.698077,17.120192,17.010097,16.75,17.067788,17.390385,17.239423,16.921635,17.608655,16.921155,
877.8842,17.409635,17.796577,16.902865,16.922173,17.240846,17.471538,17.40625,16.977308,17.6465,17.492635,17.186904,
878.1657,17.580412,17.698171,16.817835,16.763338,17.198171,17.502668,17.349085,16.851753,17.407012,16.98285,17.018673,
878.4473,17.743256,16.969874,16.662994,16.690198,16.978192,17.380396,17.283948,16.754047,16.956385,16.698291,16.820593,
878.7289,17.874902,16.9375,16.718701,16.531373,16.906299,17.062746,17.187574,16.781225,16.999951,16.656275,16.843725,
879.0104,17.778639,17.076862,16.688806,16.726584,16.811194,16.712222,17.216139,17.092444,17.255222,16.908861,16.964833,
879.2920,17.689694,17.432664,16.71875,16.927381,16.789174,16.591556,17.164174,17.046651,17.372359,16.947619,16.875,
879.5735,17.367034,17.738664,16.738664,17.160233,16.898897,16.946079,17.253983,16.863051,17.307904,16.674939,16.878983,
879.8551,17.365799,17.752412,16.84302,17.096891,17.009201,17.170781,17.132012,16.81323,17.014531,16.492258,16.980869,
880.1367,17.551491,17.142885,16.680817,16.682981,16.783413,16.877356,16.432981,16.962067,16.801298,17.042452,17.310337,
880.4182,17.265168,17.037463,16.648209,16.853619,16.994702,16.65625,16.643825,16.985746,16.939328,16.984832,17.259869,
880.6998,17.25637,16.903215,16.596785,17.090715,17.184164,16.806732,17.025181,17.077974,17.115595,17.059465,17.478155,
880.9813,17.332975,17.001075,16.520475,17.15625,17.0097,17.253224,17.231674,16.9472,17.082975,16.941827,17.510775,
881.2629,17.118095,17.123251,16.597202,17.059048,16.932299,17.340298,17.411451,16.942701,17.013899,16.642351,17.53125,
881.5445,16.785437,17.272876,16.817657,16.933313,16.996783,17.228094,17.455219,17.148846,16.923969,16.678156,17.34181,
881.8260,16.973774,17.373587,16.980841,16.909077,17.275596,17.415514,17.407663,17.388505,16.846577,16.639918,16.959486,
882.1076,17.006709,17.504115,16.86677,17.006858,17.308385,17.350459,17.538108,17.176527,17.074845,16.786737,16.845122,
882.3892,16.759373,17.611459,16.722918,17.120832,17.165623,17.138541,17.457281,17.043755,17.379168,16.835413,16.928127,
882.6707,16.795203,17.376529,16.730887,17.055524,17.048547,17.105887,17.109231,16.895642,17.387137,17.048834,16.873184,
882.9523,16.84375,17.259796,16.780319,16.949158,17.082092,17.196365,17.061569,16.791046,17.333954,17.054566,16.833023,
883.2338,16.84375,17.303188,16.724746,16.840435,17.037246,17.271938,17.291196,17.448716,17.378315,16.815181,16.909565,
883.5154,16.84375,17.195701,16.804299,16.952659,17.093439,17.141091,17.39836,17.274914,17.336171,16.72664,17.054299,
883.7970,16.893324,16.957955,16.744602,17,17.149787,16.969816,17.207955,16.852344,17.114205,16.768324,17.366406,
884.0785,16.93247,16.617833,16.74497,17.078659,17.234909,16.858841,16.894052,17.436744,16.852742,16.80747,17.568599,
884.3601,16.743891,16.894401,16.473416,16.512923,16.752148,17.009701,16.705458,17.009331,17.116743,16.259331,17.040581,
884.6416,16.747853,16.9375,16.4375,16.874044,16.774809,17.060353,16.716603,17.170323,17.098044,16.624044,16.997853,
884.9232,17.147192,17.059713,16.590266,17.211782,16.964569,17.184713,16.993729,17.401373,16.818771,17.206208,17.09166,
885.2048,17.189778,17.388671,16.855142,16.715712,17.342231,17.376519,16.941297,17.405491,16.751519,17.025174,16.999241,
885.4863,17.276807,17.921948,17.314722,16.602637,17.256811,17.428613,17.095972,17.372778,16.805835,16.776807,16.973193,
885.7679,17.203991,17.659714,17.325301,16.774096,16.922741,17.290362,17.12869,17.369578,16.770406,16.740888,17.057078,
886.0495,17.073095,17.12064,17.166845,17.151354,16.797009,17.094018,17.166577,17.588318,17.171741,16.952723,17.265491,
886.3310,17.055115,16.651574,17.089074,16.96875,16.785184,17.010578,17.139029,17.592525,17.137061,17.134352,17.257385,
886.6126,17.399387,16.847549,17.122467,16.993137,17.023121,17.346283,16.892525,17.230678,16.791912,16.913113,16.986275,
886.8941,17.430267,17.240448,17.004845,17.100983,17.057724,17.569733,17.088974,17.53125,16.990379,16.862991,17.153862,
887.1757,17.477167,17.511118,17.33414,17.243091,17.1875,17.567305,17.196514,17.408951,16.979868,16.972959,17.252104,
887.4573,17.756614,17.430278,17.593143,17.381614,17.086528,16.97712,17.030035,17.149636,16.962136,17.144236,17.299879,
887.7388,17.8125,17.168204,17.330431,17.423369,16.9375,16.258966,16.872011,17.09375,16.863858,17.21875,17.238858,
888.0204,17.609103,16.968666,16.890311,17.437542,16.874916,16.250126,16.98448,17.250209,16.765562,17.093582,16.780706,
888.3019,17.268913,16.90625,16.65625,17.434416,16.8125,16.532588,17.199837,17.303248,16.753084,16.917249,16.357833,
888.5835,17.118862,17.055803,17.179687,16.901508,17.074218,16.724888,17.256418,17.368303,16.986886,17.118024,16.941963,
888.8651,17.012841,17.15625,17.328978,16.643409,17.25,16.669091,17.36034,17.46875,16.98341,17.180114,17.060569,
889.1466,16.881685,17.286847,17.131685,16.905162,17.07587,16.755597,17.4375,17.555815,17.08038,17.233831,16.775653,
889.4282,17.123484,17.273816,17.210306,17,16.836822,16.905745,16.994587,17.430572,17.412673,17.46774,16.928551,
889.7098,17.56682,17.225138,17.200276,16.925413,16.855837,17.036949,16.818888,17.051792,17.325965,17.406939,17.198897,
889.9913,17.814765,17.271588,17.002566,16.879831,16.901419,17.115338,17.050272,16.915912,17.043478,17.031551,16.906551,
890.2729,17.507964,17.505107,17.192607,16.791054,17.102125,16.817197,17.233661,17.130107,17.083946,16.96875,16.815768,
890.5544,17.114137,17.53125,17.75067,16.751699,17.154551,16.603943,16.954489,17.569966,17.35971,17.412017,16.960256,
890.8360,17.529516,16.939853,17.034223,17.279144,17.249628,16.780507,17.062005,17.126858,17.250495,16.877229,17.124381,
891.1176,17.396048,17.441872,17.220207,17.085005,17.151878,16.946245,17.132287,17.186043,17.089378,17.071245,17.120628,
891.3991,17.184455,17.516026,17.265224,16.909295,17.05641,17.140224,17.262981,17.165385,17.012179,17.240865,17.03125,
891.6807,17.165527,17.351809,17.396973,16.956053,16.995362,17.299803,17.03809,17.263915,17.162106,17.151612,17.00342,
891.9622,17.224988,17.262415,17.362463,17.050024,16.999939,17.400012,16.693799,17.318799,17.412427,17.118762,16.831274,
892.2438,17.210783,17.508091,17.374753,16.905879,17.125,17.257349,16.609437,17.108942,17.523283,17.078063,16.773407,
892.5254,17.037019,17.813301,17.159135,16.549359,17.153365,16.792789,16.69407,16.771795,17.340064,17.087981,16.721635,
892.8069,16.939469,17.887302,17.082677,16.662895,17.329479,16.68627,16.759104,16.882875,17.121063,16.964074,16.81127,
893.0885,17.076181,17.777361,16.960926,17.098622,17.251921,16.994144,16.858415,17.201181,17,16.5,17.106447,
893.3701,17.273461,18.071634,16.927114,16.940096,16.700482,17.117211,17.248749,17.398461,17.085961,16.528654,17.153654,
893.6516,17.263259,17.805065,17.014611,17.017991,16.658954,17.282602,17.46875,17.436148,17.171537,16.626352,17.139611,
893.9332,17.068224,17.363119,17.021566,17.177816,17.027723,17.361355,17.310303,17.216553,17.103434,16.810737,17.12896,
894.2147,17.038507,17.43528,17.139515,16.987706,17.199496,17.413507,17.071978,16.997482,16.966232,16.983265,17.214011,
894.4963,17.167041,17.635791,17.208408,16.781025,17.271133,17.458408,17.12545,16.832959,16.948067,17.114883,17.270908,
894.7779,17.309026,17.619793,17.241319,16.930553,17.583329,17.446181,17.300345,16.78125,17.036457,17.178819,17.439234,
895.0594,17.804235,17.545278,17.177292,17.024236,17.008891,17.655624,17.125626,16.926666,17.18368,17.042084,17.184932,
895.3410,17.678408,17.375795,17.493069,17.160796,16.916137,17.433749,17.0625,17.150114,17.296478,17.336819,17.40466,
895.6225,17.349115,17.178219,17.396969,17.215089,16.909911,17.237057,17.117677,17.132323,17.202146,17.130365,17.192865,
895.9041,17.605241,17.273346,16.87734,17.072379,16.964798,17.248024,17.300645,17.242096,16.982581,16.508268,16.629316,
896.1857,17.408239,17.374148,16.348296,16.814773,16.566193,17.621591,17.188636,17.064205,16.690057,16.592614,16.531818,
896.4672,17.153422,17.362272,16.59375,16.847993,16.418978,17.70178,16.957437,16.941743,16.609306,17.247172,17.147765,
896.7488,17.128056,17.075038,16.575038,16.968687,16.703094,17.328156,16.703156,17.037487,16.971806,17.153194,16.921969,
897.0303,17.394034,16.930398,16.464205,17.201704,16.901705,17.284092,16.576989,17.084091,17.232954,16.921023,16.413068,
897.3119,17.15625,17.12142,16.787797,16.970233,17.172923,17.766673,16.669343,17.044343,17.034217,17.297923,15.904767,
897.5935,17.13144,17.29413,16.84558,17.10202,16.95865,17.52759,16.7601,17.15164,17.29779,17.11673,15.921841,
897.8750,17.142498,17.066252,16.9275,17.125,16.85375,17.253752,16.885,17.262501,17.223753,17.053751,16.392498,
898.1566,17.300764,16.933678,16.929721,17.066322,16.980621,17.085971,16.976664,17.085836,16.910072,16.980486,16.773742,
898.4382,17.294728,17.192986,16.860926,16.941794,17.15625,17.151956,17.039838,16.928316,16.893368,17.053912,17.084566,
898.7197,17.373406,17.512836,16.840562,16.921477,17.095344,17.126594,17.044883,16.981586,16.984773,17.262039,16.894211,
899.0013,17.386556,17.540093,16.985731,17.107315,16.929361,17.011556,17.260852,17.195639,16.764972,17.491157,16.817926,
899.2828,17.587406,17.206352,17.374855,17.231257,16.862493,17.212406,17.356257,17.112565,16.743692,17.206388,16.800029,
899.5644,17.708979,17.03125,17.399386,16.890584,16.957041,17.292959,17.261709,17.041021,17.048854,17.132833,16.914083,
899.8460,17.464657,17.053534,17.036122,16.71875,17.111422,17.071725,17.06276,17.463618,17.379093,17.463878,17.044569,
900.1275,17.278741,17.038435,16.985629,16.887203,17.035927,16.879677,17.144388,17.697194,17.444685,17.538435,17.206888,
900.4091,17.017337,17.03125,16.948297,16.9375,16.63808,16.740344,17.00654,17.770453,17.359946,17.272736,17.275851,
900.6906,16.885816,16.948316,16.965145,16.661055,16.507211,16.856973,17.134617,17.560094,17.288461,16.887016,17.198316,
