,Live Spectrum 10-11-2023 10:22:00 - Spikes removed,Live Spectrum 10-11-2023 10:22:01 - Spikes removed,Live Spectrum 10-11-2023 10:22:03 - Spikes removed,Live Spectrum 10-11-2023 10:22:07 - Spikes removed,Live Spectrum 10-11-2023 10:22:10 - Spikes removed,Live Spectrum 10-11-2023 10:22:12 - Spikes removed,Live Spectrum 10-11-2023 10:22:14 - Spikes removed,Live Spectrum 10-11-2023 10:22:16 - Spikes removed,Live Spectrum 10-11-2023 10:22:18 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
427.9490,16.064818,17.09375,17.038576,16.776984,16.769658,16.995363,17.231083,17.23266,17.271235,
428.2306,16.020523,17.155319,17.125,17.177238,17.083488,17.094215,17.448227,16.905319,16.886658,
428.5121,16.105999,17.411748,17.135875,17.199749,17.051625,17.020375,17.341001,17.053,16.642626,
428.7937,16.153049,17.644766,17.144766,17.200863,16.973831,17.057419,17.149847,17.059299,16.580387,
429.0752,16.105838,17.492028,17.004116,17.074588,16.862912,17.265045,16.994985,16.915381,16.815457,
429.3568,16.175754,17.154364,16.850566,17.09375,16.869127,17.4375,16.886746,16.705118,17.032193,
429.6384,16.342992,17.021888,16.932819,17.107035,16.985957,17.424215,16.825785,16.580465,17.151569,
429.9199,16.579759,17.135378,17.010378,17.097248,17.232511,17.364622,16.857626,16.5625,17.118119,
430.2015,16.603043,16.883769,16.93233,17.076963,17.131446,17.26911,17.019634,16.360013,17.03125,
430.4831,16.543982,16.606482,16.796296,17.033565,16.616898,17.098379,17.172454,16.215278,17.121528,
430.7646,16.609375,16.734375,17.078125,16.921875,16.171875,16.84375,17.109375,16.390625,17.34375,
431.0462,16.59375,16.813649,17.473345,16.939797,15.969899,16.734949,17.030101,16.598345,17.436351,
431.3277,16.694366,17.112061,17.426056,17.218002,16.28508,16.867386,17.100616,16.785828,17.305634,
431.6093,16.74658,17.257074,17.003887,17.354244,16.617926,17.194108,17.274176,16.84375,17.080068,
431.8909,16.593473,17.13381,16.817043,17.276707,16.74119,17.249723,17.379543,16.73637,16.986647,
432.1724,16.555362,17.038388,17.21283,17.231546,16.725888,16.953256,17.49852,16.582434,17.055362,
432.4540,16.289638,16.980993,17.335701,17.541869,16.839556,16.983563,17.220374,16.645292,17.359848,
432.7355,16.23064,17.10564,17.11311,17.417552,16.9375,17.09375,17.039111,16.796973,17.453027,
433.0171,16.413001,17.348302,16.709646,16.897146,17.078202,16.932948,17.122801,17.004552,17.40625,
433.2987,16.551312,17.458141,16.386766,16.532985,17.114969,16.740547,17.176891,17.09375,17.344328,
433.5802,16.551397,17.447573,16.227794,16.628089,17.263163,16.475734,17.12397,17.03022,17.291323,
433.8618,16.574667,17.307249,16.296042,16.914126,17.278625,16.440125,17.006916,16.956583,17.389792,
434.1434,16.682694,17.205528,16.34375,17.11118,17.25,16.668875,16.96875,16.959736,17.54868,
434.4249,16.832548,17.1875,16.457548,17.17901,17.204481,17.023114,16.96875,16.923231,17.662029,
434.7065,17.037951,17.140942,16.593115,16.139956,17.00127,17.218115,16.945471,17.139038,17.408155,
434.9880,17.09375,17.006031,16.767763,16.019188,16.889912,17.226206,16.794737,17.075987,17.502851,
435.2696,17.045141,17.114578,16.958328,16.604148,17.166656,17.145836,16.774305,16.812508,17.756938,
435.5512,16.981627,17.205873,16.875943,16.824434,17.225189,17.224246,16.682004,16.650754,17.688443,
435.8327,16.918122,17.21875,16.565297,16.995634,17.142808,17.224686,16.630936,16.802198,17.580308,
436.1143,16.90625,17.167125,16.448375,16.876376,17.047563,17.399436,16.547563,16.921187,17.820623,
436.3958,16.748411,16.972104,16.858405,17.027896,17.004943,17.569033,16.768009,16.990113,17.559321,
436.6774,16.611563,16.77672,17.17867,17.089297,17.053593,17.620547,16.678517,17.026797,17.09805,
436.9590,17.057555,17.050109,17.082337,17.09375,17.253479,17.406739,16.901794,16.649293,17.222229,
437.2405,17.208294,17.177044,17.034735,17.065985,17.170192,17.097355,17.076323,16.649279,17.111177,
437.5221,17.190508,17.243984,17.059492,17.006016,17.043281,16.80832,16.867812,16.740977,16.783085,
437.8037,17.130068,17.25,17.033784,17.086148,16.973818,17.010977,16.757602,16.778716,16.606421,
438.0852,16.949888,17.045702,17.060435,16.918638,17.056306,16.856138,16.633258,16.722879,16.59375,
438.3668,16.818897,17.03125,17.0625,16.995202,17.0625,16.903052,16.506397,16.629798,16.682702,
438.6483,16.541491,16.971026,16.881827,16.698878,16.731266,16.48468,16.560224,16.534664,16.416491,
438.9299,16.408972,16.938181,16.844431,16.504083,16.779889,16.101917,16.593069,16.53125,16.559097,
439.2115,16.902612,17.309771,16.688637,16.810226,16.719205,16.80727,17.059089,16.779431,16.717613,
439.4930,16.780585,17.280141,16.65625,16.718972,16.812943,16.970967,17.062057,16.781915,16.719193,
439.7746,16.686833,17.118999,16.654916,16.75,16.872333,17.279916,17.002,16.874333,16.782584,
440.0561,16.665112,16.844858,16.610366,16.754431,16.747785,17.216535,17.094858,16.840427,16.848181,
440.3377,16.923241,16.881179,16.9062,16.884268,16.689045,17.151616,17.121911,16.745366,16.974929,
440.6193,17.244067,17.011865,16.95562,17.084253,16.712817,17.066455,17.07041,16.658228,17.083862,
440.9008,17.144218,17.223597,17.189906,17.420689,16.608155,17.134626,17.189906,16.685094,16.942313,
441.1824,16.932048,17.593961,17.213087,17.556943,16.443057,17.286807,17.210256,16.684563,17.019819,
441.4640,16.298783,16.942733,17.139989,17.174491,16.822257,17.62698,17.085974,16.975254,17.202489,
441.7455,16.770116,16.777454,16.992662,17.051493,16.902581,17.360324,16.753669,17.06794,17.014803,
442.0271,17.168496,17.271814,16.945664,16.952422,16.875,17.237754,16.773086,17.335586,16.648086,
442.3086,17.196111,17.571111,17.022454,16.870695,16.866018,17.142778,16.71875,17.240833,16.625185,
442.5902,16.816252,17.17167,17.185624,17.14385,16.856561,17.072291,16.79708,16.990209,16.836978,
442.8718,16.526483,16.697034,17.35964,17.612289,17.10964,17.135593,17.245233,16.911017,17.016419,
443.1533,16.684718,16.528596,17.454581,16.812242,17.1875,17.215968,17.403468,16.815411,17.244306,
443.4349,16.836846,16.864462,17.354741,16.396077,17.16924,17.264625,17.433866,17.023529,17.176144,
443.7164,16.963402,16.581927,17.098399,17.032378,17.164981,16.982829,17.005348,17.237049,16.922293,
443.9980,17.035057,16.697414,16.837788,17.176832,17.444361,17.204275,16.865086,17.194361,16.645582,
444.2796,16.807146,16.814783,16.651685,17.235516,17.374606,17.403967,16.697024,17.269443,16.83462,
444.5611,16.344524,16.695893,16.866607,17.179881,17.100596,17.423809,16.663096,17.376547,17.233988,
444.8427,16.369887,16.56106,16.9375,17.084318,17.234735,17.075606,16.821212,17.083598,17.225303,
445.1242,16.702026,16.358276,16.9375,16.791381,17.297974,16.766724,16.954224,16.797974,17.020691,
445.4058,16.568976,16.321227,16.850226,16.52759,17.239021,16.821227,16.982545,16.948479,16.94116,
445.6874,16.407373,16.352839,16.643178,16.61928,16.905127,16.898284,16.837521,17.000614,17.085784,
445.9689,16.571947,16.497808,16.71584,17.053053,16.787787,16.965123,16.659877,16.563217,17.180963,
446.2505,16.672155,16.849854,16.78125,17.001848,16.884801,16.822301,16.97911,16.810652,17.005545,
446.5321,16.874202,16.898494,16.791401,16.886747,16.957003,16.884352,17.34375,16.915602,16.8125,
446.8136,16.90601,16.666507,16.8125,16.791747,16.978527,17.147193,17.270273,17.020993,16.74952,
447.0952,16.930461,16.711711,16.769144,16.823339,16.779983,17.434967,17.005772,17.127533,16.603322,
447.3767,17.138459,16.99795,16.642791,16.877282,16.71875,17.144841,16.78125,17.272355,16.517791,
447.6583,17.356892,17.184214,16.5625,16.983547,16.684214,16.786191,16.769738,17.289476,16.425988,
447.9399,17.214788,17.03026,16.65724,16.955917,16.897379,16.699343,16.880268,17.048677,16.560203,
448.2214,16.666767,16.984525,16.885517,16.842097,17.331581,16.743089,17.045072,16.694411,16.885517,
448.5030,16.868697,17.131265,17.14991,17.049932,17.374962,16.843712,16.881303,16.65625,17.024985,
448.7845,17,17.004068,17.387812,17.257185,17.327821,16.988747,16.621883,16.681873,17.100935,
449.0661,17.013127,17.006272,17.248724,17.259991,17.059364,17.115009,16.516263,16.758131,17.143123,
449.3477,17.044689,17.429398,17.004372,17.268133,16.982189,17.147184,16.651878,16.852816,17.151878,
449.6292,17.199966,17.70876,16.913763,17.512466,17,16.942537,16.76998,16.851263,17.283726,
449.9108,17.473355,17.515743,16.914003,17.813956,17.140507,16.721899,16.973355,16.668845,17.476503,
450.1924,17.378486,17.18589,16.827789,17.839591,16.996779,16.787957,17.165505,16.717812,17.462043,
450.4739,17.139647,17.043942,16.698237,17.643558,16.800769,17.096667,17.279295,16.805673,17.28516,
450.7555,17.066609,16.929408,16.870891,17.265066,16.955179,17.357321,17.28262,16.581549,17.278511,
451.0370,16.938292,16.810917,16.953521,16.845333,16.891021,17.299646,17.189083,16.621833,17.389437,
451.3186,16.751106,16.735371,17.139187,16.579563,16.968086,17.140957,16.954342,16.936173,17.375442,
451.6002,16.720117,16.751709,17.296362,16.453979,17.204663,17.188525,16.718067,17.203979,17.3125,
451.8817,16.875897,16.954471,17.266074,16.434808,17.16694,17.184808,16.559808,17.072293,17.023175,
452.1633,17.037031,17.081738,17.264902,16.360098,16.6567,16.930274,16.452402,16.695176,16.782695,
452.4448,16.940217,17.222722,16.901023,16.906774,16.759198,16.797868,16.753241,16.763901,16.712792,
452.7264,16.682462,17.365673,16.610635,17.408769,17.175654,16.981345,17.098788,17.103826,16.422386,
453.0080,16.625,17.50609,16.69359,17.300321,17.201603,17.125,17.22484,17.424519,16.472916,
453.2895,16.694626,17.579907,16.837033,16.996028,17.170093,17.020561,17.263843,17.576343,16.952162,
453.5711,16.908959,17.523102,16.800278,16.826088,17.032616,17.008148,17.16169,17.350555,17.27581,
453.8527,17.03125,17.379181,16.629181,17.009552,16.973328,17.331208,17.057922,17.151672,17.307922,
454.1342,16.958602,17.3125,16.453528,17.283384,16.854704,17.640222,16.994926,17.161324,17.19044,
454.4158,16.851031,17.238874,16.301374,17.301374,16.823626,17.626718,17.060782,17.353158,17.235439,
454.6973,16.868442,17.150206,16.828064,16.895703,16.763117,17.450617,16.994469,17.543339,17.3125,
454.9789,16.944019,17.087231,17.21875,16.769556,16.781922,17.431653,17.076209,17.480444,17.236963,
455.2605,16.930514,17.0625,17.352575,17.034928,16.805514,17.392279,17.206618,17.062129,17.225736,
455.5420,16.848207,17.159238,17.398805,17.15625,16.819945,17.208316,17.102664,16.708316,17.037176,
455.8236,16.832074,17.023011,17.453296,16.823494,16.980767,16.968409,16.894233,16.664148,16.769233,
456.1051,16.863546,16.807268,17.460407,16.625,16.963518,16.835407,16.8125,16.727093,16.727093,
456.3867,16.794938,16.709969,17.277377,16.865185,16.826188,16.972623,16.792485,16.810046,16.870093,
456.6683,16.891615,16.606577,17.106577,17.222538,16.700327,17.183885,16.801481,16.823519,17.038654,
456.9498,16.989193,16.80781,17.22604,16.812245,16.962888,16.575397,17.180465,16.771615,16.60313,
457.2314,16.752192,16.772295,17.229897,16.551901,17.063048,16.466558,17.189144,16.543494,16.591558,
457.5130,16.604145,16.583224,17.270921,16.666776,16.906119,16.864867,17.364867,16.354079,17.031578,
457.7945,16.572694,16.657587,17.375668,16.866143,17.096424,17.021056,17.247326,16.396725,17.419118,
458.0761,16.498739,16.910032,17.427504,17.213796,17.282511,16.797461,17.167507,16.777557,17.573757,
458.3576,16.404408,17.171579,17.394605,17.365197,17.269605,16.580263,17.166053,17.109079,17.422171,
458.6392,16.439913,17.228362,17.266812,17.223537,16.903798,16.6178,16.896599,17.27405,17.084099,
458.9208,16.534223,17.131453,17.06598,17.047129,16.575406,16.765371,16.650304,17.247027,16.81598,
459.2023,16.826589,16.961705,17.022007,17.132045,16.345948,16.922537,16.703787,17.21875,16.816022,
459.4839,17.137183,17.039372,17.097811,17.165313,16.192502,17.057498,16.97187,17.152189,17.109994,
459.7654,17.062208,17.227929,17.214452,17.133887,16.558786,17.160839,17.286131,17.259179,17.442381,
460.0470,16.63943,17.416464,17.317607,17.057393,17.056784,17.119893,17.239786,17.267429,17.486179,
460.3286,16.363772,17.400636,17.184818,16.73609,17.210205,17.139159,17.096681,17.272705,17.264408,
460.6101,16.472591,17.44361,16.987779,16.510649,16.921438,17.11051,16.879539,17.34986,17.073149,
460.8917,16.715507,17.422686,17.029629,16.376621,16.536114,17.09375,16.305793,17.213775,17.100346,
461.1733,16.758059,17.359869,17.503122,16.459703,16.669406,17.047369,16.101809,17.249012,17.264144,
461.4548,16.703309,17.110294,16.979227,16.850184,16.469853,16.727757,16.747427,17.584743,16.93897,
461.7364,16.710997,17.219227,16.843989,17.109733,16.398497,16.742486,17.109733,17.382037,16.671517,
462.0179,16.76604,17.304895,17.064161,17.274476,16.548121,17.041347,17.179895,16.879282,16.766871,
462.2995,16.75746,17.145972,17.196369,17.3125,16.56996,17.196369,17.092341,16.631051,16.622182,
462.5811,16.821792,16.926234,17.21875,17.121053,16.825739,17.266612,16.918915,16.737335,16.730016,
462.8626,16.867818,16.658384,17.122476,16.869952,16.834045,17.184976,16.899068,16.853455,16.733113,
463.1442,16.875,16.545345,16.754913,17.054526,17.030324,17.15625,16.930453,16.681379,16.71875,
463.4257,16.972334,16.53125,16.291249,17.076333,17.215417,17.180583,17.059167,16.454666,16.71875,
463.7073,16.853236,17.044924,16.407646,16.744511,17.274461,17.040736,17.118211,16.528553,17.036739,
463.9889,16.566655,17.138331,16.591673,17.172526,17.133743,17.221261,17.002077,16.5625,17.297092,
464.2704,16.524705,17.125,16.797935,17.26309,17.19257,17.454185,17.01816,16.95778,17.368455,
464.5520,16.431962,16.901602,16.868572,16.852848,17.169106,17.549644,17.056072,17.211432,17.375,
464.8335,16.431186,16.868686,16.625644,16.874678,17.056507,17.363015,16.987693,17.07545,17.275257,
465.1151,16.412454,16.950138,16.312041,17.557442,16.880975,17.01195,16.993796,16.906021,17.275046,
465.3967,16.758388,16.943597,16.25,17.71875,16.894055,16.912347,16.899389,16.724084,17.407013,
465.6782,17.045799,17.063781,16.502561,17.112603,17.083043,16.90625,16.925512,16.586476,17.412244,
465.9598,16.738764,16.510558,16.942842,16.461627,17.125,17.210524,17.165705,16.613212,16.74699,
466.2414,16.198099,16.73134,16.903986,16.776448,17.074094,17.179439,17.142391,16.904981,16.542844,
466.5229,15.914927,17.119054,16.645085,17.053823,17.164685,17.15625,16.997269,17.249758,16.684527,
466.8045,16.208269,17.264408,16.696294,16.811753,17.008047,17.02807,17.020022,17.158684,16.693114,
467.0860,16.512754,17.178359,16.898809,16.647109,16.917305,17.180059,17.159863,16.816328,16.6875,
467.3676,16.5625,16.898191,17.040724,16.883059,16.880444,17.21875,16.981053,16.595165,16.584276,
467.6492,16.924901,16.869636,17.243701,16.885728,16.849114,17.348179,16.523327,16.795472,16.5625,
467.9307,17.025962,16.849038,17.125476,16.641339,16.765863,17.556737,16.203839,17.337035,16.588462,
468.2123,16.927108,17.104106,16.963572,17.348783,16.932249,17.281323,16.781105,17.125073,17.036355,
468.4938,16.90625,17.234567,16.806972,17.26505,16.942644,17.270961,16.958461,17.140817,16.916156,
468.7754,17.010939,17.145311,17.016799,17.061717,17.042189,17.150389,16.785545,17.208594,17.005861,
469.0570,17.03125,17.125,17.246148,16.952544,16.983794,16.915117,16.645058,17.376163,17.372311,
469.3385,16.978659,16.78316,17.123477,17.22675,17.179113,16.980182,16.677591,17.353659,17.4375,
469.6201,17.074158,16.666046,16.803877,17.307602,17.034285,17.131761,16.661148,17.132933,17.253035,
469.9017,17.067344,16.841089,16.723594,17.048445,16.815161,16.945006,16.629844,16.803289,17.165939,
470.1832,17.141867,17.007278,17.089129,17.079367,16.78125,16.297769,16.598544,16.56481,17.473718,
470.4648,16.758712,17.13726,16.83822,16.934735,17.046275,17.512627,16.726263,16.84928,16.683169,
470.7463,16.714046,17.15625,16.860888,17.092073,17.067204,17.484539,16.617269,17.012435,16.637435,
471.0279,16.931442,17.023318,16.954759,17.098414,16.849808,17.277981,16.540577,16.951491,16.762596,
471.3095,17.101868,17.106494,16.96875,17.013879,16.839124,17.196753,16.53125,16.9375,16.834497,
471.5910,17.284944,17.258287,17.07538,17.053315,16.817093,17.214157,16.717852,16.617611,16.817093,
471.8726,17.018932,17.254562,17.173814,16.92906,17.052692,17.458942,16.776688,16.642564,16.572308,
472.1541,16.594735,17.303431,17.1875,16.799389,17.307473,17.660292,16.914827,16.65625,16.584681,
472.4357,16.50451,17.125323,17.401416,16.727771,17.477448,17.607281,17.071198,16.763208,16.754187,
472.7173,17.061969,17.227552,17.089614,16.772271,17.152114,17.647271,16.745864,16.700969,16.727729,
472.9988,17.102694,17.383891,17.058028,17.022253,16.79919,17.522359,16.955281,16.741056,16.852641,
473.2804,17.227713,17.138324,17.035707,17.250049,16.883963,17.285659,17.160756,16.75,17.250097,
473.5620,17.25,17.147358,16.977642,17.174034,17.335113,17.223196,17.026676,16.776804,17.419716,
473.8435,17.089128,17.075814,16.995562,17.075814,17.379438,17.138314,16.651443,16.861686,17.276628,
474.1251,17.089317,16.955232,17.134085,16.901598,16.972745,17.125,16.271946,16.687281,17.223183,
474.4066,16.798744,16.830225,17.397619,16.848181,16.852612,16.964087,16.379663,16.468519,17.406481,
474.6882,16.562279,16.866135,17.571587,17.004654,16.897385,16.749779,16.647606,16.303413,17.571587,
474.9698,16.584875,17.009064,17.271997,16.682684,16.557684,16.71875,16.848376,16.629816,16.950244,
475.2513,16.674165,16.950835,17.16514,17.027075,16.71444,16.82597,16.82139,16.79472,16.84375,
475.5329,16.741088,16.857118,16.915103,17.710014,16.830382,17.218867,16.8125,17.080441,16.736574,
475.8144,16.66966,16.62951,16.82144,17.73216,16.87053,17.22769,16.75894,17.125,16.69197,
476.0960,16.709776,16.888142,16.518108,17.263781,16.767948,17.03141,16.883814,17.232052,16.848077,
476.3776,16.745493,17.097955,16.495493,16.973559,16.589545,16.89303,16.745795,17.14303,17.035455,
476.6591,17.04391,17.258596,16.660315,16.990938,16.829691,17.062034,16.798907,17.125,17.035781,
476.9407,17.227213,17.38802,17.007811,17.133463,16.821615,17.20052,16.839193,17.044922,17.03125,
477.2223,16.850056,16.819666,16.555905,17.316227,16.865826,16.685492,16.683773,16.657969,17.431194,
477.5038,16.914401,16.985051,16.788312,17.210599,16.875,16.780161,16.73614,16.886681,17.207069,
477.7854,17.150254,17.164221,17.109693,17.107717,16.795217,16.99866,16.696811,17.12366,16.863713,
478.0669,17.001613,17.1875,16.731365,17.173416,16.728139,17.190582,16.660945,17.103139,16.918721,
478.3485,16.597564,16.922367,16.682763,17.320066,16.851316,17.112697,16.762303,16.855131,16.9375,
478.6301,16.319505,17.007341,17.005117,17.34375,16.848532,17.120218,16.860654,16.786032,16.963968,
478.9116,16.33409,17.16335,17.00966,16.815352,16.632391,17.125,17.059939,17.019029,16.730971,
479.1932,16.660174,17.319343,17.105475,16.428695,16.699225,16.993157,17.146487,17.326187,16.634763,
479.4747,16.745064,17.52795,17.072371,16.796029,17.271351,17.416094,16.97205,16.875028,16.861829,
479.7563,16.802514,17.615014,17.141271,17.058799,17.217458,17.316201,16.701187,17.017563,17.300104,
480.0379,16.8125,17.520214,17.182447,17.01516,16.873142,17.097874,16.630053,17.350662,17.584572,
480.3194,16.864766,17.16027,17.213633,17.130665,16.760234,16.984101,16.572734,17.223318,17.494335,
480.6010,16.901067,16.754885,17.21875,17.051984,16.854266,17.04695,17.292364,17.135367,17.155951,
480.8826,17.010238,16.739494,17.192753,17.005253,16.900997,17.218482,17.515491,16.995015,16.989762,
481.1641,17.03125,16.853698,17.420821,16.922226,16.958099,17.068528,17.272005,16.813203,17.046524,
481.4457,17.057099,17.081792,17.623844,16.932099,16.942901,17.057099,17.167052,16.832948,17.346839,
481.7272,16.856337,17.021918,17.140842,16.885959,16.96327,17.242893,17.027398,16.714898,16.993924,
482.0088,16.863878,17,17.005561,16.6438,16.865995,16.998673,17.154133,16.9187,16.803495,
482.2904,16.567749,16.846374,16.974396,16.542541,16.84375,16.604644,16.957061,17.045563,16.678833,
482.5719,16.5,16.710433,17.019783,16.658834,16.84375,16.403666,16.90625,17.190084,16.936934,
482.8535,16.525426,16.382385,17.107529,16.992615,16.665766,16.603836,16.90625,17.091619,17.355967,
483.1350,16.505917,16.413831,17.226331,17.366493,16.700998,16.808246,16.90625,16.859838,17.412167,
483.4166,16.525236,16.740335,17.325709,17.387027,16.743986,16.995168,16.855777,16.661082,16.851052,
483.6982,16.53125,17.038732,17.34375,17.224179,16.825411,17.106661,16.793476,16.775821,16.391971,
483.9797,16.781595,16.392785,17.093405,16.361363,16.768647,17.024862,17.106698,17.087879,17.113603,
484.2613,16.744033,16.468041,17.205754,16.405541,16.824787,16.975071,17.137642,17.181179,17.237713,
484.5428,16.619466,17.027668,17.398925,16.865884,16.868571,16.993571,16.926433,17.162679,17.268392,
484.8244,16.791427,17.279798,17.388081,16.96875,16.89971,17,16.776161,17.057411,17.207121,
485.1060,17.06511,17.3125,17.178236,17.091728,17.201397,17.073787,16.676213,17.105037,17.113713,
485.3875,17.100522,17.141151,17.002608,17.076043,17.183336,17.216142,16.803121,17.198435,17.289578,
485.6691,16.996316,16.874523,16.993109,17.013783,17.180609,17.25,16.941184,17.145674,17.562977,
485.9507,16.823336,16.860971,17,16.878822,17.211736,17.346943,17.065693,17.270414,17.721943,
486.2322,16.877689,16.85089,16.831231,17.060739,17.26697,17.107289,16.804432,17.071401,17.460682,
486.5138,16.90625,16.963656,16.901156,17.005094,17.257269,17.069101,16.790694,17.023981,17.375,
486.7953,16.739303,17.119248,17.056748,16.754103,17.106902,17.019746,16.645553,16.912002,17.279601,
487.0769,16.900937,17.15625,17.070035,16.6875,17.275937,17.402047,16.404029,16.82757,17.392291,
487.3585,17.110217,17.061939,16.779566,16.616766,17.34375,17.759356,16.155127,16.48241,17.4375,
487.6400,17.226563,16.937499,16.6875,16.710938,17.249999,17.820312,16.046875,16.328125,17.414062,
487.9216,16.993759,16.836366,16.850562,16.889768,16.962509,17.626143,16.124428,16.498857,17.243188,
488.2031,16.767358,16.835649,17.068291,16.960649,16.712959,17.354162,16.364588,16.539351,17.048608,
