,Live Spectrum 10-11-2023 10:11:28 - Spikes removed,Live Spectrum 10-11-2023 10:11:31 - Spikes removed,Live Spectrum 10-11-2023 10:11:32 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:33 - Spikes removed,Live Spectrum 10-11-2023 10:11:34 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:35 - Spikes removed,Live Spectrum 10-11-2023 10:11:36 - Spikes removed,Live Spectrum 10-11-2023 10:11:39 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
831.9897,17.068105,16.723549,16.931895,16.755605,17.13621,16.864596,17.043266,17.043266,17.094556,17.330928,
832.2712,16.96875,16.472277,17.052042,16.621596,16.888985,17.166708,16.975681,16.975681,17.225681,17.239666,
832.5528,16.946387,16.360091,17.05791,16.477637,16.71875,16.974479,17.007454,17.007454,17.242546,17.063932,
832.8343,16.906929,16.336447,16.867697,16.454144,16.766644,16.601732,17.095109,17.095109,17.186821,17.008662,
833.1159,17.025543,16.448822,16.920471,16.602264,16.98288,16.829348,17.306793,17.306793,17.01712,17.133514,
833.3975,17.148055,16.643958,16.956458,16.706458,17.223703,17.347847,17.293542,17.293542,16.785347,17.138148,
833.6790,17.204519,16.882116,17.261755,16.90625,17.302909,17.079831,17.055384,17.055384,16.71875,17.055384,
833.9606,16.980569,16.948478,17.347957,16.875841,17.382612,16.726362,17.029567,17.029567,16.880929,16.88766,
834.2422,16.917741,16.90625,17.041935,16.780444,17.454842,16.95887,17.102824,17.102824,17.19738,16.729435,
834.5237,17.011239,16.90625,17.051261,16.685034,17.097592,16.966284,16.910092,16.910092,17.100057,16.75,
834.8053,17.019454,16.90625,17.078434,16.695776,16.831335,16.835474,16.738204,16.738204,16.964612,16.820776,
835.0868,16.938211,16.893892,17.15625,16.923721,16.65625,16.706392,16.521024,16.521024,16.893892,16.925142,
835.3684,16.753282,16.926696,17.169174,17.054978,16.707946,16.661652,16.231674,16.231674,16.81038,16.867478,
835.6500,16.544034,17.107954,17.106534,16.973011,16.862216,16.53054,16.317472,16.317472,16.705256,16.8125,
835.9315,16.465638,17.348483,16.943724,16.881224,16.96875,16.392181,16.462526,16.462526,16.729707,16.728086,
836.2131,16.441408,17.043961,17.182606,17.032218,16.924806,16.301761,16.663081,16.663081,16.854489,16.654296,
836.4946,16.466387,16.577731,17.272321,17.205094,16.905462,16.233981,16.644958,16.644958,16.983193,16.657038,
836.7762,16.625775,16.704481,16.936725,17.030088,17.000775,16.265819,16.437113,16.437113,17.173618,16.593363,
837.0578,16.621858,16.845321,16.940642,16.9375,16.996858,16.232018,16.586766,16.586766,17.296089,16.513268,
837.3393,16.5625,16.943027,17.204081,16.971514,16.88648,16.493622,16.886054,16.886054,17.077169,16.553784,
837.6209,16.456856,17.035215,17.533466,17.052822,16.826143,16.802822,16.788713,16.788713,16.871035,16.677822,
837.9024,16.466061,17.026076,17.601614,17.166599,16.867136,16.989447,16.570364,16.570364,16.807326,16.97372,
838.1840,16.568893,16.962357,17.411929,17.181107,17.075642,17.074929,16.681821,16.681821,16.856536,17.212714,
838.4656,16.812578,17.190155,17.215325,16.903595,16.973715,17.0625,16.85899,16.85899,17.02286,17.21113,
838.7471,17.036153,17.123168,17.096091,16.790106,16.763538,17.002341,16.725774,16.725774,16.973432,16.8466,
839.0287,17.209124,16.95865,17.083175,16.750474,16.71875,16.886049,16.418248,16.418248,16.90625,16.883678,
839.3103,17.007136,17.129218,17.051146,16.782656,16.740052,16.907656,16.248594,16.248594,16.991458,17.10651,
839.5918,16.849768,17.131018,17.009317,16.944098,16.684201,16.893634,16.043286,16.043286,17.294447,16.629857,
839.8734,16.8125,16.77779,17.045137,17.090274,16.723956,16.942706,15.991319,15.991319,17.383681,16.72221,
840.1549,16.8125,16.563416,17.178542,16.939332,16.657166,16.96875,16.046417,16.046417,17.258958,17.238294,
840.4365,16.884058,16.769778,17.361867,16.803442,16.529589,16.96875,16.038647,16.038647,17.027928,16.969503,
840.7181,17.322775,16.574234,16.842716,16.413728,16.598006,16.846243,16.423274,16.423274,16.870744,17.039762,
840.9996,17.261417,16.474845,16.637191,16.387964,16.549536,16.510644,16.732487,16.732487,17.044987,17.068595,
841.2812,17.167125,16.597811,16.805686,16.509499,16.711936,16.643998,17.039373,17.039373,17.119562,16.933439,
841.5627,17.103301,16.730897,16.949647,16.610673,16.776474,17.269935,17.146699,17.146699,16.727885,16.90625,
841.8443,17.148032,17.102831,17.185877,16.625,16.835532,17.293578,16.83056,16.83056,16.601968,16.90625,
842.1259,17.323121,17.072815,17.135315,16.569376,16.899374,17.170003,16.670003,16.670003,16.927492,17.045309,
842.4074,17.058878,16.920064,16.640717,16.733423,17.020199,16.586505,16.542301,16.542301,17.196648,16.863089,
842.6890,17.03125,16.760414,16.418747,16.866669,17.03125,16.414581,16.706253,16.706253,17.102081,16.668747,
842.9706,16.971547,16.570891,16.824172,17.26307,16.673031,16.883875,16.748602,16.748602,17.243008,16.895062,
843.2521,16.907669,16.898445,16.904831,17.067467,16.870033,16.814629,16.505676,16.505676,16.791893,17.303276,
843.5337,17.187355,17.187355,16.875016,16.937565,17.031169,16.874968,16.437532,16.437532,16.843718,17.437435,
843.8152,17.217386,17.154204,16.908977,16.681363,16.96125,16.999318,16.480342,16.480342,17.0625,17.271022,
844.0968,17.153481,17.061116,17.035403,16.400712,16.629153,16.96875,17.008306,17.008306,17.063884,16.802809,
844.3784,17.085384,17.041707,17.127091,16.302164,16.735482,16.952018,17.200049,17.200049,17.089567,16.602116,
844.6599,16.949129,17.201515,17.145038,16.627386,16.999583,16.707538,17.360985,17.360985,17.062083,16.732765,
844.9415,16.725366,17.312078,17.034769,16.96875,17.294904,16.597269,17.197635,17.197635,17.287021,16.772944,
845.2230,16.560929,17.05402,17.05402,16.98147,17.173209,16.608041,17.014291,17.014291,16.623429,15.96451,
845.5046,16.774826,17.00993,17.00993,17.07243,17.311041,16.48014,16.901285,16.901285,16.83236,16.007011,
845.7862,16.889165,17.045415,17.079585,17.13639,17.451665,16.346525,16.86361,16.86361,16.931805,16.375,
846.0677,16.748207,16.96875,17.15625,17.148924,17.317136,16.250897,16.844647,16.844647,16.931967,16.490728,
846.3493,16.449822,16.96875,17.163418,16.95699,17.05074,16.389337,16.96875,16.96875,16.959567,16.959005,
846.6309,16.304986,16.96875,17.116293,16.725469,16.858779,16.500795,16.984574,16.984574,16.742486,17.094545,
846.9124,16.4616,16.99473,16.88027,16.45143,16.72741,16.6875,17.00527,17.00527,16.80384,17.28125,
847.1940,16.612197,17.006023,16.868977,16.443901,16.665285,16.922821,17.153995,17.153995,16.865965,17.337727,
847.4755,16.4375,16.834319,17.01017,16.561761,16.47892,17.275516,17.534207,17.534207,17.08284,17.428069,
847.7571,16.481229,16.706271,17.085911,16.832713,16.576526,16.743813,17.215656,17.215656,17.02661,17.234427,
848.0387,16.620995,16.660097,17.210898,17.21875,16.777245,16.593591,17.046954,17.046954,16.913943,17.03125,
848.3202,16.806042,16.793571,17.22506,17.168869,16.987232,16.77494,16.931339,16.931339,17.05619,17.01878,
848.6018,16.977239,17.012219,17.227239,17.001027,17.169496,16.653546,16.861754,16.861754,17.146735,16.973508,
848.8833,16.848902,17.11417,17.337357,16.846946,17.243607,16.325286,16.675429,16.675429,17.120562,16.89542,
849.1649,16.506503,17.018064,17.495122,16.73844,17.282876,16.26156,16.320629,16.320629,17.014812,16.84375,
849.4465,16.406204,16.89074,17.219301,16.983893,17.437224,16.484168,16.530699,16.530699,16.625597,16.76574,
849.7280,16.53588,16.76331,16.925733,17.3125,17.559413,16.739777,16.75868,16.75868,16.26794,16.769483,
850.0096,16.53902,16.684358,17.103176,17.14054,17.310844,16.84375,16.625,16.625,16.467264,16.92973,
850.2912,16.50475,16.69225,17.2775,16.982,17.04825,16.78975,16.715,16.715,16.73775,16.964,
850.5727,16.399588,16.925647,17.400176,16.96875,16.780662,16.712382,16.950529,16.950529,16.881368,16.918691,
850.8543,16.194766,17.0625,17.457122,17.047239,16.597383,16.569766,17.140989,17.140989,16.827761,16.886628,
851.1358,16.288524,16.960298,17.203024,17.236833,16.623821,16.683964,17.269262,17.269262,16.597286,16.997643,
851.4174,16.43879,16.799933,16.93492,17.37629,16.634987,16.930094,17.269973,17.269973,16.43621,17.232607,
851.6990,16.358295,16.882546,17.007546,17.207431,16.978456,16.867454,17.183727,17.183727,16.295795,16.716042,
851.9805,16.289577,17.00627,16.970806,17.010383,17.125,16.720806,17.08748,17.08748,16.387541,16.697984,
852.2621,16.471335,17.150053,16.866218,16.754904,16.911154,16.663739,17.086261,17.086261,16.603824,17.090138,
852.5436,16.605058,17.162897,16.868353,16.6875,16.868353,16.730058,16.946135,16.946135,16.803865,17.212103,
852.8252,16.523203,17.181699,17.053145,16.6875,16.976797,16.648203,16.855351,16.855351,16.767402,16.989706,
853.1068,16.5,17.292703,17.225254,16.634898,16.921098,16.782805,16.764848,16.764848,16.592195,16.59559,
853.3883,16.825885,17.231029,17.087057,16.516372,16.661836,16.731029,16.587057,16.587057,16.481029,16.53125,
853.6699,16.875,17.190732,16.950427,16.584055,16.540945,16.858841,16.366373,16.366373,16.552805,16.811432,
853.9515,16.846116,17.159025,16.648659,17.055896,16.906743,17.019421,16.459286,16.459286,16.331427,16.728214,
854.2330,16.546202,17.089648,16.68451,17.09375,17.056519,16.97174,16.617524,16.617524,16.401765,16.77826,
854.5146,16.408728,17.087554,16.503718,17.216272,17.001239,16.846228,16.931304,16.931304,16.559402,16.75062,
854.7961,16.627869,16.905989,16.501304,16.936457,16.936718,16.779424,16.875,16.875,16.75313,16.782815,
855.0777,16.979066,16.880731,16.659689,16.8125,16.848335,16.567085,16.873854,16.873854,17.121561,16.976773,
855.3593,17.231672,17.016995,16.760182,16.820646,16.983005,16.685464,16.847823,16.847823,17.012922,17.195646,
855.6408,16.94823,16.780254,16.903319,16.9375,17.213883,16.665044,16.923839,16.923839,16.732411,17.327157,
855.9224,16.761494,16.54921,16.878831,16.975814,17.384458,16.769157,16.982638,16.982638,16.596983,17.426604,
856.2039,16.824805,17.110791,16.892041,17.221582,16.833349,16.877832,16.230126,16.230126,16.829541,17.134473,
856.4855,16.696166,16.952206,16.823792,17.039916,17.18146,16.69052,16.513918,16.513918,16.77823,17.13104,
856.7671,16.606871,16.580629,16.868439,16.898136,17.385015,16.588742,16.751553,16.751553,16.932492,16.848758,
857.0486,16.63381,16.53873,16.85123,16.74252,17.060338,16.567818,16.89744,16.89744,17.098571,16.76496,
857.3302,16.587714,16.579309,16.908618,16.685132,16.572204,16.221118,16.943536,16.943536,17.337714,16.829309,
857.6117,16.712254,16.690337,17,16.54708,16.427755,16.284498,16.903002,16.903002,17.340913,16.931004,
857.8933,16.874555,16.874555,17,16.406695,16.717414,16.198214,16.989286,16.989286,17.084818,17.0625,
858.1749,16.746973,16.948707,16.887926,16.478239,16.99591,16.458851,17.020043,17.020043,16.987074,16.692654,
858.4564,16.309037,16.920144,16.748258,16.706598,17.08334,16.854181,16.939242,16.939242,17.126742,16.164918,
858.7380,16.103847,16.791347,16.909254,16.713702,16.850843,16.559496,16.84375,16.84375,17.03125,16.466705,
859.0196,15.946921,16.704695,16.957835,16.77811,16.65939,16.454695,16.787531,16.787531,17.129634,16.56564,
859.3011,15.888792,16.792597,16.936278,16.842528,16.519903,16.647695,16.748778,16.748778,17.280028,16.666375,
859.5827,16.113258,17.018096,16.920816,16.95489,16.422228,16.95489,16.845162,16.845162,17.360434,16.844456,
859.8642,16.399879,17.175841,17.010576,17.014303,16.488341,17.014303,16.940144,16.940144,17.423197,16.875,
860.1458,16.517921,17.362119,17.196684,16.874552,16.53125,17.017921,16.879145,16.879145,17.419579,16.875,
860.4274,16.077647,17.204148,16.947598,16.76235,16.304448,16.842249,16.491198,16.491198,16.933747,16.515897,
860.7089,15.900555,16.732987,17.008495,16.769884,16.235787,16.738634,16.440324,16.440324,16.823842,16.519861,
860.9905,16.135737,16.479007,17.302363,16.760377,16.615223,16.770873,16.614743,16.614743,16.958373,17.03197,
861.2720,16.262485,16.590572,17.375,16.684398,16.95619,16.69378,16.612515,16.612515,16.946883,17.262485,
861.5536,16.509916,16.701983,17.2378,16.58765,17.054117,16.427584,16.433684,16.433684,16.983233,17.14405,
861.8352,16.522137,16.527783,17.044275,16.586371,17.0625,16.272137,16.375,16.375,17.262579,16.878912,
862.1167,16.350719,16.46875,17,16.743031,17.0625,16.17536,16.39988,16.39988,17.070068,16.76274,
862.3983,16.260711,16.75359,17.077684,17.040195,17.036605,16.259828,16.587512,16.587512,16.456215,16.853578,
862.6799,17.030505,16.94707,17.309062,16.636213,16.842852,15.985196,16.598086,16.598086,16.639804,16.229065,
862.9614,16.848926,16.912873,17.259934,16.478684,16.588992,16.077193,16.621689,16.621689,16.855131,16.488201,
863.2430,16.754564,16.790377,16.989287,16.613591,16.591468,16.296527,16.653968,16.653968,16.961904,16.705059,
863.5245,17.140037,16.841256,16.728727,16.895026,16.623753,16.402509,16.806264,16.806264,17.268779,16.688747,
863.8061,17.342506,16.967921,16.563536,17.216677,16.625,16.685634,16.843543,16.843543,17.001866,16.780628,
864.0877,17.022872,17.065013,16.604642,17.05496,16.74246,16.53125,16.590399,16.590399,17.051608,16.727128,
864.3692,16.726302,17.148698,17.00944,16.754817,16.455533,16.518033,16.463086,16.463086,16.652474,17.044467,
864.6508,16.846693,16.984154,17.168024,16.376128,16.288265,16.338991,16.360283,16.360283,16.626128,17.226452,
864.9323,16.899024,16.571291,17.245214,16.695508,16.65625,16.597754,16.258791,16.258791,16.949512,17.02002,
865.2139,17.021942,16.929936,16.918884,16.785488,16.737366,16.660488,16.571808,16.571808,17.046459,17.16639,
865.4955,16.744953,17.424125,16.518422,16.981031,17.168531,16.886735,16.762828,16.762828,17.125,17.212609,
865.7770,16.338849,17.415715,16.608183,17.081767,17.182666,16.975899,16.615333,16.615333,17.088916,17.122549,
866.0586,15.873058,16.577684,16.689442,17.233404,17.054202,16.596222,16.366702,16.366702,16.92726,16.889654,
866.3402,15.856325,16.206269,16.809403,17.1875,16.974943,16.371903,16.465748,16.465748,16.8125,16.824981,
866.6217,16.104583,16.417617,16.906428,17.156072,16.812322,16.594641,16.886189,16.886189,16.770596,16.854583,
866.9033,16.319438,16.75,17.200209,17.059031,16.819438,16.605353,17.109958,17.109958,16.733792,16.861125,
867.1848,16.551575,16.927451,17.530375,17,16.848775,16.220501,16.993225,16.993225,16.88855,16.637675,
867.4664,16.801444,17.242629,17.341023,17,16.773879,16.571638,16.896153,16.896153,17.137824,16.65625,
867.7480,16.99562,17.3125,17.054906,16.94042,16.888435,16.766355,16.78417,16.78417,17.267815,16.62646,
868.0295,17.077737,17.280474,16.714872,16.730885,17.065602,16.685949,16.750776,16.750776,17.202737,16.59375,
868.3111,17.028228,17.318543,16.442549,16.747972,17.136093,16.590728,16.78125,16.78125,17.101821,16.696565,
868.5926,16.981736,17.15583,16.544656,16.911528,16.728467,16.653821,16.909099,16.909099,16.939929,17.036948,
868.8742,16.949352,16.65084,16.765091,16.976296,16.371761,16.873932,17.038796,17.038796,16.855602,17.276943,
869.1558,17.163404,16.991991,16.894647,16.568729,16.49733,16.804456,16.898206,16.898206,16.515163,17.06606,
869.4373,17.237888,17.28125,17.002543,16.473835,16.788878,16.783793,16.877543,16.877543,16.473835,16.894138,
869.7189,17.19592,17.167098,16.985589,16.50842,16.989152,16.903822,16.997572,16.997572,16.828045,16.760848,
870.0005,17.043589,16.909133,17.040706,16.571956,16.98328,17.009456,17.151176,17.151176,17.081411,16.862661,
870.2820,16.924564,16.642587,16.936773,16.518314,16.667006,16.955814,17.237791,17.237791,16.923837,16.780523,
870.5636,16.853628,16.435885,16.827318,16.289513,16.514818,16.884878,17.276311,17.276311,16.638203,16.75,
870.8451,16.926195,16.653585,16.64761,16.25,16.637408,16.820037,17.391177,17.391177,16.511305,16.42022,
871.1267,16.822869,16.802131,16.539027,16.364631,16.885512,16.869816,17.40625,17.40625,16.643289,16.203053,
871.4083,16.693143,16.931857,16.710286,16.792751,16.130428,16.875,17.346571,17.346571,16.626411,17.142358,
871.6898,16.780579,16.782369,16.594645,16.657369,16.404012,17.154236,17.126566,17.126566,16.593974,17.218526,
871.9714,16.717781,16.68072,16.758718,16.822186,16.495157,17.335032,16.745157,16.745157,16.530281,17.15625,
872.2529,16.691833,16.470916,17.046415,17.116334,16.374081,17.034336,16.598083,16.598083,16.528164,17.141085,
872.5345,16.760109,16.5,17.25337,16.966303,16.761032,16.619183,16.683208,16.683208,16.899511,16.917282,
872.8161,16.811701,16.490843,17.272093,16.728705,16.634955,16.344549,16.924564,16.924564,16.811701,16.731686,
873.0976,16.625,16.472255,17.155033,17.026674,16.915547,16.560212,17.048627,17.048627,16.625,16.60183,
873.3792,16.58994,16.561893,16.966155,17.232166,17.212953,16.736584,16.914642,16.914642,16.737191,16.53506,
873.6608,16.476987,16.401408,17.273013,17.029553,17.625,16.840355,16.203974,16.203974,17.133237,16.689197,
873.9423,16.39586,16.676107,17.287869,16.852295,17.596598,16.580512,16.25,16.25,17.203586,16.875922,
874.2239,16.166953,16.830469,17.407109,16.602735,17.456329,16.470468,16.271406,16.271406,17.333906,17.072344,
874.5054,16.199444,16.636944,17.409028,16.392501,17.133335,16.760971,16.360277,16.360277,17.231668,17.067083,
874.7870,16.205559,16.867308,17.259736,16.231941,16.777795,17.084014,16.397927,16.397927,17,17.111809,
875.0686,16.10084,17.040703,17.158613,16.33666,16.716387,17.141807,16.228203,16.228203,17.014443,17.09375,
875.3501,15.905794,16.733538,17.172103,16.610212,16.687196,16.967989,16.109451,16.109451,17.203962,17.125152,
875.6317,16.40625,16.969643,16.709821,16.594643,16.641964,16.659821,16.566071,16.566071,16.747321,16.749107,
875.9132,16.869784,17.294267,16.390648,16.583364,16.747415,16.658881,16.955733,16.955733,16.21875,16.442716,
876.1948,16.726706,17.183714,16.527272,16.921587,16.832007,16.710985,16.988257,16.988257,16.569881,16.644316,
876.4764,16.593889,17.000278,16.624861,17.020926,16.760602,16.562778,16.958426,16.958426,16.926759,16.895509,
876.7579,16.606645,16.738849,16.590033,17.022072,16.674605,16.41171,16.584342,16.584342,16.977928,17.123257,
877.0395,16.811906,16.749703,16.655953,16.867707,16.609524,16.398363,16.344047,16.344047,16.992113,17.11741,
877.3210,17.072277,17.077166,16.786139,16.590563,16.938985,16.702166,16.435798,16.435798,16.950681,16.921132,
877.6026,17.228847,17.441828,16.8125,16.583173,17.135097,17.066828,16.546635,16.546635,16.703845,16.745192,
877.8842,16.759154,17.418192,16.976115,16.293789,17.619827,16.715962,16.671577,16.671577,16.956211,16.882365,
878.1657,16.773247,17.206173,16.828506,16.478659,17.430259,16.627668,16.6875,16.6875,17.057165,16.734756,
878.4473,16.751349,17.037994,16.962006,17.03822,17.107239,16.445593,16.657599,16.657599,17.182104,16.748651,
878.7289,16.718775,17.124926,16.937525,17.249853,17.031299,16.531176,16.593799,16.593799,17.281176,16.687549,
879.0104,16.621083,17.035167,16.904944,17.020805,16.752611,16.532556,16.493472,16.493472,17.28125,16.915389,
879.2920,16.515401,17.117076,16.875,16.78125,16.804576,16.575707,16.372806,16.372806,17.278609,17.119717,
879.5735,16.331801,17.015319,16.875,16.773284,16.71875,16.730699,16.695466,16.695466,17.257966,17.014706,
879.8551,16.27665,16.91691,16.827031,16.804029,16.68677,16.82849,16.600762,16.600762,17.168592,16.570242,
880.1367,16.459711,16.995481,16.587067,17.21875,16.491154,16.932981,15.901731,15.901731,16.488798,16.006683,
880.4182,16.720578,17.09375,16.538377,17.275037,16.311586,16.983004,16.08041,16.08041,16.634869,16.103619,
880.6998,16.88744,17.09375,16.43113,17.428095,16.265776,16.815535,16.453577,16.453577,16.86256,16.387741,
