,Live Spectrum 10-11-2023 10:08:46 - Spikes removed,Live Spectrum 10-11-2023 10:08:50 - Spikes removed,Live Spectrum 10-11-2023 10:08:51 - Spikes removed,Live Spectrum 10-11-2023 10:08:52 - Spikes removed,Live Spectrum 10-11-2023 10:08:54 - Spikes removed,Live Spectrum 10-11-2023 10:08:55 - Spikes removed,Live Spectrum 10-11-2023 10:08:56 - Spikes removed,Live Spectrum 10-11-2023 10:08:57 - Spikes removed,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
774.8327,17.416854,17.421595,17.244698,17.486049,17.523162,17.354354,16.9375,17.241351,
775.1142,17.205046,17.675803,17.354835,17.539717,17.076816,17.134079,16.844362,17.252618,
775.3958,16.917124,17.77935,17.510188,17.52935,17.114126,16.8731,16.610325,17.327175,
775.6774,16.760497,17.801051,17.479005,17.413168,17.270753,16.919134,16.891463,17.386691,
775.9589,16.905255,18.021821,17.078374,17.264381,17.086311,17.336311,17.514879,17.631942,
776.2405,16.726516,17.602265,17.093937,17.023484,17.148484,17.367422,17.343937,17.437687,
776.5221,16.818376,17.204416,17.068376,17.007597,17.140195,17.128443,17.280389,17.328555,
776.8036,17.075841,17.084795,17.385295,17.127863,17.246954,16.720273,17.434454,17.296114,
777.0852,17.240557,17.207133,17.769633,17.4375,17.568342,16.69769,17.639538,17.34375,
777.3667,17.276955,17.481636,17.9375,17.401955,17.950236,16.916173,17.651955,17.329532,
777.6483,17.135394,17.920222,17.895788,17.225634,17.683922,16.802038,17.49649,17.232586,
777.9299,17.205252,17.8884,17.682023,16.976868,17.445716,16.846586,17.375,17.225646,
778.2114,17.712104,16.859024,17.404268,16.914176,17.832439,17.571128,17.328476,17.779268,
778.4930,17.700495,17.128716,17.255259,17.425743,17.951734,17.666768,17.149752,17.630259,
778.7745,17.68648,17.506352,17.213418,17.43648,18.112296,17.430638,17.207576,17.53125,
779.0561,17.431291,17.686478,17.567891,17.199918,18.000409,17.262623,17.549877,17.525041,
779.3377,17.375904,18.300362,18.111957,17.328898,17.689309,17.260329,17.643207,17.518207,
779.6192,17.303388,18.214408,18.151908,17.579134,17.502752,17.53284,17.760274,17.605614,
779.9008,17.537048,18.091489,17.907237,17.192023,17.827632,17.313487,18.024466,17.644655,
780.1824,17.647495,18.269747,17.511333,16.943166,18.065248,16.838254,18.270258,17.576751,
780.4639,18.009099,18.433546,17.645568,17.018591,18.119069,16.542326,17.750393,17.477849,
780.7455,17.868364,18.07629,18.047487,17.336596,17.580478,16.669522,18.230798,17.369588,
781.0270,17.645183,17.870198,18.035077,17.712973,17.234619,17.078856,18.411052,17.354329,
781.3086,17.421991,18.093056,17.526543,17.505401,17.31767,17.384877,18.224382,17.380401,
781.5902,17.323538,18.532182,17.268347,17.364894,17.328591,17.75,17.861706,17.275265,
781.8717,17.233567,18.360183,17.717134,17.356951,17.245061,17.730244,17.463811,17.411189,
782.1533,17.331812,18.261938,17.889484,17.656514,17.257374,17.615344,17.46164,17.476124,
782.4348,17.550778,18.17985,17.921551,17.948081,17.46875,17.524741,17.683428,17.70638,
782.7164,18.169041,18.210975,17.683939,17.674709,17.47798,17.3125,18.145967,17.766352,
782.9980,18.030912,17.674639,17.848263,17.817351,17.544788,17.3125,17.847586,17.567689,
783.2795,17.79079,18.030537,17.91472,18.00477,17.647067,17.316913,17.451453,18.004057,
783.5611,17.473067,18.350128,18.160567,17.84375,17.794201,17.365335,17.225324,18.141042,
783.8427,17.516895,18.046462,18.195948,17.835302,17.900343,17.495776,17.728055,17.702712,
784.1242,17.641534,18.389218,18.258267,17.748182,18.045966,17.522485,18.158566,18.070269,
784.4058,17.778323,18.582301,18.300362,17.519112,17.933454,17.879046,17.887827,18.474604,
784.6873,17.877629,17.878962,18.21875,17.421653,17.922097,17.930021,17.4111,18.089788,
784.9689,17.265522,17.933413,18.238152,17.339663,18.02737,18.09763,17.929326,18.050859,
785.2505,17.371198,18.136406,18.416822,17.561666,18.003802,18.128802,18.3125,17.942136,
785.5320,17.33257,18.188937,18.71875,17.79243,18.057337,18.163703,18.237966,17.776087,
785.8136,17.286543,17.983367,18.726059,17.856728,18.271926,18.237022,17.654611,18.019911,
786.0951,17.637785,18.15111,18.76691,17.736675,18.45184,18.375,17.4421,18.417005,
786.3767,18.215231,18.558563,18.642175,17.945374,18.573056,18.332775,17.760975,18.489444,
786.6583,18.121846,18.232874,18.538161,18.53801,18.649339,17.989634,18.079928,18.382062,
786.9398,17.651469,17.894678,18.559798,18.762264,18.566588,17.926621,17.907636,18.10941,
787.2214,18.131676,18.292472,18.344673,18.100426,18.363778,18.150497,17.499716,17.492116,
787.5030,18.200636,18.144704,18.875,18.175954,18.544386,18.64142,18.314089,17.707204,
787.7845,18.254308,18.325431,18.855603,18.314654,18.620688,18.739223,18.545257,17.881466,
788.0661,17.75637,18.424761,18.671576,18.017912,18.239248,18.362261,18.077227,17.902466,
788.3476,17.847039,18.255981,18.562649,17.61244,17.58747,18.2657,17.67509,17.60003,
788.6292,18.165544,17.76549,18.849946,17.543373,17.568427,18.424839,17.846848,17.702721,
788.9108,18.234703,17.955199,18.86036,17.946678,17.976615,18.584572,17.819932,18.183127,
789.1923,18.133058,18.451605,18.446571,18.043345,18.513124,18.539308,17.448565,18.700608,
789.4739,18.511964,18.895938,18.564152,18.147277,17.525581,18.912232,18.727723,18.50433,
789.7554,18.639808,19.07598,18.877962,18.077308,18.136541,18.95098,18.806577,18.282578,
790.0370,18.766574,18.873962,18.912121,18.239297,18.858426,18.757768,18.69423,18.620168,
790.3186,18.601704,18.556676,18.977486,18.457884,18.991264,18.507954,18.086361,18.901208,
790.6001,18.383676,18.511568,19.094311,18.65625,18.862871,18.269682,17.400466,19.130223,
790.8817,18.483125,18.633625,19.374625,18.6275,18.434625,18.16775,17.392624,18.88075,
791.1633,18.653611,18.71875,19.013861,18.315139,18.409111,18.307,17.932223,18.980417,
791.4448,18.931799,18.707348,18.565455,18.062605,18.485957,18.636611,18.494299,19.389147,
791.7264,18.883529,18.559635,18.928993,18.369314,18.997179,19.255598,18.440343,19.159049,
792.0079,18.954557,18.23862,19.161927,18.340885,19.284089,18.105078,18.480104,18.522761,
792.2895,18.798313,18.477222,19.193214,18.644861,19.292639,18.596508,18.616448,18.142024,
792.5711,18.6165,18.909071,18.9375,18.823875,19.031286,19.17334,18.872143,18.289786,
792.8526,18.213061,19.235778,18.980166,18.596556,18.403406,18.366428,19.142028,18.051122,
793.1342,18.161955,19.088045,19.400545,18.321058,18.389264,18.011541,18.977178,17.977438,
793.4157,18.233071,19.034114,19.320836,18.460671,18.568485,18.4375,18.732815,18.423692,
793.6973,18.323179,19.128716,19.096629,18.991363,18.960532,18.4922,18.556742,18.937919,
793.9789,17.826984,19.830497,19.119206,18.885972,19.155634,19.010972,18.488412,19.232619,
794.2604,18.009602,20.259976,19.059582,18.661238,18.820406,18.78332,18.351656,19.0625,
794.5420,18.426847,19.694095,19.013596,18.35623,18.626116,18.488231,18.127942,19.059558,
794.8235,18.64282,19.203769,18.81702,17.842331,18.95532,18.39282,18.221589,19.04313,
795.1051,18.809499,19.641246,18.565501,17.555256,19.106995,18.571502,18.84375,19.150248,
795.3867,18.778215,19.469652,18.654446,17.884434,18.949639,18.665354,18.864994,19.051263,
795.6682,18.731567,19.236654,19.249471,18.889832,19.090149,18.753072,19.065572,18.625529,
795.9498,18.590514,19.625247,19.521912,19.272035,19.262821,18.759461,19.053285,18.353088,
796.2314,18.840594,19.059344,19.443813,18.849433,18.550189,18.581439,18.681187,18.418561,
796.5129,18.76765,19.012029,19.487186,18.311714,18.7636,18.766018,18.631407,18.307664,
796.7945,18.401031,18.847004,19.384762,18.034504,19.152996,18.886727,18.664723,18.858055,
797.0760,18.654768,18.88823,19.49521,18.07573,19.121692,18.728673,18.475365,19.226847,
797.3576,18.90625,19.023551,19.722114,18.244696,19.080292,18.825958,18.537979,18.963961,
797.6392,18.875428,19.211901,19.684931,18.708476,18.992723,18.982021,18.580051,18.385702,
797.9207,18.593606,19.159738,19.096951,18.645929,19.197965,19.38212,18.493167,18.239679,
798.2023,18.34375,19.169725,18.57523,18.723625,19.220815,19.63062,18.669725,18.42758,
798.4838,18.354625,19.042125,18.249127,18.049376,18.844254,19.241877,18.524,18.568374,
798.7654,18.448596,19.136096,18.766832,18.220787,19.5625,19.689537,18.476147,18.338014,
799.0470,18.546352,19.241402,19.102348,18.476301,19.46434,19.88842,18.546352,18.130457,
799.3285,18.663961,19.383117,18.852679,18.508117,18.765422,19.515828,18.652395,18.705965,
799.6101,18.75814,19.187238,18.218488,18.34375,18.953779,19.437762,18.621061,19.324578,
799.8917,19.035276,18.904338,18.076489,18.37193,19.439614,19.672353,18.561544,19.59682,
800.1732,19.099543,18.407011,18.626677,18.578964,18.891309,19.756554,18.331402,19.336279,
800.4548,19.213257,18.147331,18.780608,18.594892,18.095034,19.467466,18.283676,18.870791,
800.7363,18.392225,19.037767,18.42237,17.991387,18.901944,18.660556,18.478468,18.839444,
801.0179,18.530846,18.630214,18.780443,17.941907,18.883813,18.718346,18.449509,18.808093,
801.2995,18.682668,18.258699,19.178801,17.941688,18.964562,18.90174,18.975489,18.758699,
801.5810,18.441046,18.101913,19.326352,17.818189,19.134235,18.865765,19.287793,18.606531,
801.8626,18.271794,17.982933,19.382611,18.021794,19.192228,18.836139,19.611856,18.509456,
802.1441,18.281691,18.096391,19.187059,18.026849,19.242958,19.026849,19.105193,18.5625,
802.4257,18.654753,18.311003,18.838791,18.383421,19.350206,19.323915,18.65625,18.597212,
802.7073,18.787102,18.529704,18.853136,18.573432,19.254307,19.254307,18.783238,18.603467,
802.9888,18.651046,18.765696,19.104129,18.536397,19.411482,19.416686,19.390667,17.718722,
803.2704,18.582351,18.385662,19.307169,18.880331,19.23327,19.227202,19.028302,17.906987,
803.5520,18.325841,18.421114,19.28125,18.895326,18.989076,18.779727,18.400788,18.089811,
803.8335,17.98182,18.410908,19.303636,18.71503,18.92071,18.602614,18.330228,18.151592,
804.1151,17.457281,18.8105,19.371844,18.061922,18.826547,18.459859,18.153672,17.838016,
804.3966,17.470883,19.248129,19.30101,17.775374,18.702994,18.251871,18.269499,17.836003,
804.6782,17.804184,19.362959,19.644209,17.75602,18.469898,18.100918,18.152525,17.955561,
804.9598,18.111444,19.158281,19.519725,17.892288,18.460956,17.987662,17.961363,18.117613,
805.2413,18.405898,18.53125,19.161866,18.35007,18.94382,18.013346,18.30618,18.481391,
805.5229,18.242396,18.511823,18.943976,18.342621,18.929896,18.377257,18.346007,18.557153,
805.8044,18.09375,18.470672,19.08817,18.232019,18.754712,18.611731,18.646826,18.662884,
806.0860,18.100547,18.63453,19.578827,18.294843,18.622267,18.569297,18.911717,18.714687,
806.3676,18.09715,18.7534,19.673414,18.3159,18.520887,18.6216,19.177137,18.763763,
806.6491,17.971473,18.61346,19.285012,18.17596,18.615145,18.668828,19.171552,18.608013,
806.9307,17.787347,18.388401,18.875,18.038554,18.731326,18.507304,18.833206,18.575901,
807.2123,17.514961,18.184846,18.889961,18.114865,18.957288,18.628499,18.661076,18.574325,
807.4938,17.516537,18.436284,18.79961,18.258268,19.157466,18.929839,18.936284,19.329645,
807.7754,17.320093,18.687751,18.359312,18.179656,18.866779,18.882718,19.062249,18.905496,
808.0569,17.212466,18.842877,18.465086,18.148219,18.498253,18.724161,18.842877,18.351781,
808.3385,17.473656,18.766443,18.881586,18.149664,18.296057,18.361873,18.56091,18.342115,
808.6201,17.808908,18.829331,18.618946,18.243996,18.292077,18.079331,17.989173,18.233169,
808.9016,17.839555,18.892226,18.102363,18.260822,18.483767,18.142226,17.857774,18.032466,
809.1832,17.411858,18.875801,18.354169,18.089743,18.713943,18.213943,17.838943,17.510416,
809.4647,17.232595,18.592484,18.919462,17.837658,18.790269,18.218117,17.852136,17.516376,
809.7463,17.34375,18.216659,18.902682,17.492864,18.766363,18.164001,17.681841,18.314591,
810.0279,17.362629,17.854835,18.864917,17.719393,18.618493,18.472325,17.555993,18.497068,
810.3094,17.415905,17.461894,18.470521,18.034049,18.627799,18.509141,17.545989,18.5625,
810.5910,17.555989,17.82411,18.095378,18.319119,18.794379,18.121637,17.797743,18.424263,
810.8726,17.873082,18.248082,18.112025,18.458653,18.55624,17.853847,18.049525,18.084612,
811.1541,18.03097,18.271766,18.21931,18.427177,18.147046,18.019527,18.105193,18.072264,
811.4357,18.072643,17.988626,17.946002,18.342929,17.991088,18.502462,17.822233,18.334838,
811.7172,17.869442,17.84375,17.979865,18.035368,18.240324,18.756341,17.675601,18.163375,
811.9988,17.639672,17.909897,18.428382,17.632377,18.226127,18.343833,17.615799,17.549569,
812.2804,17.826312,18.053781,17.944751,17.497453,18.012344,17.842282,17.746375,17.857562,
812.5619,17.89474,18.09375,17.521408,17.472031,17.766459,17.57401,17.848699,17.995051,
812.8435,17.816207,18.023198,17.355509,17.472457,17.640465,17.617267,17.761759,17.964405,
813.1250,17.622665,17.834186,17.387011,17.350979,17.610543,17.764346,17.817282,17.725979,
813.4066,17.33382,17.54702,17.393984,17.300234,17.748832,17.863902,17.850467,17.82243,
813.6882,17.037319,17.193569,17.349948,17.368931,17.893853,17.624742,17.787448,18.156508,
813.9697,17.021351,17.126445,17.670591,17.858091,18.019906,17.782802,17.852312,18.356539,
814.2513,17.226667,17.349308,18.109165,18.244442,18.09375,18.202915,17.973888,18.270554,
814.5328,17.254597,17.611208,17.920042,17.995868,18.053771,17.813897,17.697626,17.791842,
814.8144,17.286753,17.569143,17.730896,17.865448,17.904796,17.369497,17.347799,17.330149,
815.0960,17.444393,17.388879,17.583364,17.881893,17.58695,17.295129,17.201471,17.423529,
815.3775,17.559571,17.547853,17.616212,17.98291,17.32959,17.397462,17.175783,17.633302,
815.6591,17.535967,17.805425,17.762087,17.942217,17.370283,17.615566,17.471404,17.733196,
815.9407,17.40981,17.744165,17.915645,17.801325,17.570115,17.764735,17.847805,17.705795,
816.2222,17.223526,17.442276,17.926054,17.237854,17.838974,17.40555,17.716856,17.551054,
816.5038,17.032451,17.373799,17.705227,16.871997,17.907451,16.954026,17.221152,17.560098,
816.7853,17.062502,17.593753,17.453123,17.203128,17.718748,16.921875,16.999998,17.6875,
817.0669,17.347405,17.702211,17.471796,17.35907,17.545961,17.144584,16.826602,17.464486,
817.3485,17.774815,17.445161,17.836089,17.213849,17.386336,17.506127,16.961089,17.25,
817.6300,17.966901,17.134153,18.130547,17.060651,17.198502,17.689349,17.222448,17.398946,
817.9116,17.650791,17.014385,18.168154,17.183037,17.040674,17.465772,17.31498,17.666172,
818.1931,17.148479,17.120293,17.935968,17.467162,16.96875,17.043783,17.360935,17.78125,
818.4747,17.357692,17.096194,17.69371,17.488702,17.40645,17.645353,17.11238,17.396074,
818.7563,17.562654,16.910824,17.732011,17.477591,17.589484,18.21433,17.066766,17.254266,
819.0378,17.305255,17.17074,17.776168,17.404087,17.432418,18.060337,17.133002,17.520329,
819.3194,17.131997,17.40625,17.620494,17.219995,17.443252,17.913247,17.130752,17.606499,
819.6010,17.150269,17.538127,17.663127,17.099731,17.600627,17.799642,17.363485,17.424194,
819.8825,17.398503,17.567454,17.980185,17.024136,17.764228,17.769182,17.749367,17.40841,
820.1641,17.648421,17.453136,17.988301,17.078114,17.695329,17.605494,17.769551,17.683563,
820.4456,17.897658,17.207464,17.588192,17.144879,17.525607,17.619272,17.448956,17.931772,
820.7272,17.77744,16.931888,17.487181,16.549267,17.488983,17.303078,17.636224,17.716741,
821.0088,17.512115,17.029067,17.613613,16.630565,17.417637,17.134931,17.833091,17.459546,
821.2903,17.227974,17.187858,17.57244,17.262802,17.228332,17.093392,17.634224,17.343392,
821.5719,17.188955,17.367979,17.445976,17.575342,16.900429,17.126455,17.424658,17.205908,
821.8534,17.479007,17.177243,17.362874,17.429807,16.846314,17.26469,17.396688,17.069498,
822.1350,17.659935,17.018377,17.233442,17.145195,17.073555,17.466932,17.428312,17.053312,
822.4166,17.620182,16.820487,17.165061,17.174696,17.447959,17.598568,17.504818,17.129818,
822.6981,17.319903,16.658718,17.315994,17.469777,17.790706,17.830385,17.645353,17.293174,
822.9797,17.149132,17.135532,17.60706,17.237616,17.341262,17.720602,16.991321,17.34375,
823.2613,17.077809,17.147333,17.711095,16.818261,17.250631,17.585464,16.867976,17.556108,
823.5428,17.110477,17.069761,17.334933,16.814704,17.473158,17.586489,17.362033,17.720954,
823.8244,17.149386,17.184429,17.169978,17.038836,17.433707,17.861994,17.3293,17.871929,
824.1059,17.230611,17.317898,17.081889,17.09375,17.40625,18.036648,17.157315,17.534446,
824.3875,17.199616,17.242982,17.238845,16.917405,17.204713,17.986924,17.074616,17.311539,
824.6691,16.957089,17.01394,17.230047,16.900601,17.233054,17.533529,17.139304,17.07644,
824.9506,16.828207,16.864692,17.166721,17.32248,17.25,16.995256,17.234293,17.057264,
825.2322,16.891794,17.108065,17.050524,17.300524,17.43502,17.223428,17.329294,16.983206,
825.5137,16.959955,17.371071,17.13866,17.308103,17.57616,17.603481,17.23634,17.156718,
825.7953,17.186972,17.65175,17.292639,17.367056,17.34825,17.601694,17.21875,17.214778,
826.0769,17.274164,17.742914,17.367914,17.458121,17.063138,17.538336,16.969388,17.163336,
826.3584,17.39381,17.6093,17.26244,17.693871,17.17195,16.996589,16.88122,16.98741,
826.6400,17.177632,17.393709,17.135691,17.461555,17.587582,16.651727,16.789268,16.911595,
826.9216,16.866065,16.939722,16.892852,17.176333,17.450889,16.741074,16.868306,16.90625,
827.2031,16.784822,16.582148,16.757145,16.832148,17.172326,16.926783,16.933928,16.847322,
827.4847,17.289774,16.981284,17.108958,17.201371,17.006684,16.399063,16.548629,17.202708,
827.7662,17.2214,16.939267,17.155367,16.975817,17.151833,16.557199,16.470517,17.249117,
828.0478,17.157102,17.029972,17.217898,16.999574,17.125426,16.778268,16.62287,16.94176,
828.3294,17.124858,16.937785,17.500214,16.71875,17.187607,17.000285,16.781072,16.500285,
828.6109,16.998997,17.185996,17.686497,16.724264,17.280749,17.247493,16.628008,16.756517,
828.8925,16.941384,17.097634,17.61626,17.069298,17.25,17.100548,16.823182,17.155279,
829.1740,17.069725,17.223085,17.34086,17.288475,17.24422,17.30961,17.169255,17.11344,
829.4556,17.236057,17.262502,17.273558,17.422116,17.161537,17.240385,17.433654,16.871154,
829.7372,17.463923,16.533672,17.170681,17.180285,17.706724,17.079319,17.358164,16.826931,
830.0187,17.013902,16.977979,17.349533,17.059054,17.539369,16.894685,17.147576,17.037588,
830.3003,16.867422,17.361473,17.365669,16.71875,17.292209,16.777868,17.089554,17.396105,
830.5819,17.078005,17.242247,17.054508,16.71875,17.125,16.769381,17.28149,17.277614,
830.8634,17.156875,17.209375,17.262499,16.73625,17.129375,16.949999,16.996876,17.0225,
831.1450,16.978506,17.29985,17.560517,16.809606,17.175761,17.184606,16.588872,16.978506,
831.4265,17.085097,16.976344,17.686442,16.635769,17.292019,17.005385,16.621732,17.090482,
831.7081,17.296583,16.633251,17.43102,16.693396,17.190457,16.984083,16.918042,17.292457,
831.9897,17.119395,16.950322,17.057701,16.750806,16.588951,16.826129,16.943105,16.931089,
832.2712,17.191027,17.006931,17.302042,16.895792,16.888738,17.09703,16.850681,16.892389,
832.5528,17.063932,17.001432,17.352637,16.998568,17.148796,17.430046,16.927181,16.873568,
832.8343,16.928838,16.858356,17.185462,17.085768,17.029212,17.390285,17.245415,16.976732,
833.1159,16.838043,16.735779,16.931793,17.036957,16.724457,17.326721,17.704529,17.068116,
833.3975,16.960555,16.944165,17.072407,16.932547,16.710555,17.245047,17.704746,17.35861,
833.6790,17.170481,17.420481,17.365097,16.834159,16.862933,17.175433,17.564976,17.682548,
833.9606,17.232252,17.2998,17.483093,16.863181,16.875841,17.188341,17.277004,17.376643,
834.2422,17.010685,16.815723,17.20887,17.000806,16.83387,17.189111,16.897982,16.543547,
834.5237,16.986296,17.118693,17.205046,17.0625,16.863761,17.357454,17.14117,16.709977,
834.8053,16.823678,17.289526,17.113204,16.932743,16.879138,17.402112,17.293046,16.832572,
835.0868,16.625711,17.418608,17.044319,16.743466,16.949858,17.356108,17.300142,16.993466,
835.3684,16.492478,17.4375,17.046294,17.000957,16.96875,17.349152,17.21663,17.082946,
835.6500,16.464489,17.410511,17.210227,17.164063,16.928267,17.21804,16.949574,17.142756,
835.9315,16.542207,17.304655,17.309388,16.771785,16.776517,17.037474,16.704681,17.181276,
836.2131,16.87206,17.365229,17.080088,16.516602,17.124982,17.100581,16.702148,17.264648,
836.4946,17.141807,17.500788,16.78125,16.545693,17.625788,17.219538,16.642594,17.235557,
836.7762,17.141206,17.278926,16.891981,16.625387,17.514657,17.124225,16.515044,17.124225,
837.0578,17.302374,17.044518,17.065642,16.672661,17.339037,17.046089,16.435929,17.111732,
837.3393,17.491284,17.05102,17.17602,16.704507,17.352041,16.861182,16.593324,17.241284,
837.6209,17.544893,17.111357,17.183535,16.753965,17.402285,16.736357,16.785215,17.277285,
837.9024,17.513038,17.161424,17.192674,16.835886,17.12003,16.859273,16.921773,17.013242,
838.1840,17.481179,17.262786,17.143464,16.987928,16.918679,17.031607,17.056464,16.693179,
838.4656,17.332705,17.409675,17.035445,17.276285,17.02286,16.996575,16.782791,17.157364,
838.7471,17.270053,17.228115,16.839577,17.366144,17.113803,17.117976,16.694015,17.259365,
839.0287,17.074498,17.197126,16.812026,17.240374,17.269727,17.363477,16.915402,16.980273,
839.3103,16.798334,17.35651,16.992864,17.1875,17.365052,17.394896,17.042604,16.970156,
839.5918,16.389754,17.230786,17.172165,17.033969,17.353067,17.111803,17.128299,17.197397,
839.8734,16.317706,16.862859,17.21875,16.991319,17.366319,17,17.133681,17.28125,
840.1549,16.297333,16.633958,17.079499,17.046417,17.375,16.976792,17.125,17.025957,
840.4365,16.376661,16.784572,16.911986,17.086353,17.470411,17.040308,17.196558,16.603561,
840.7181,16.675766,16.990759,16.997507,16.946741,16.985469,17.258512,16.900231,16.598006,
840.9996,16.926083,17.257642,16.955786,16.755322,17.070142,17.237036,16.762191,16.851392,
841.2812,17.123624,17.54481,16.885875,16.796187,17.202437,17.347811,16.801625,17.164373,
841.5627,17.103301,17.434904,16.980897,16.786026,17.139327,17.348526,16.944872,16.980481,
841.8443,16.795201,17.189123,17.189986,16.944095,17.016437,17.370891,17.050172,16.747514,
842.1259,16.499694,17.017191,17.246562,16.996562,16.860941,17.180317,17.201559,16.607503,
842.4074,16.668161,17.113949,16.794204,16.857564,17.071648,17.099276,17.21875,16.793161,
842.6890,16.833336,17.387504,16.633331,16.63958,17.239586,16.772911,17.072914,17.104171,
842.9706,16.724344,17.256992,17.132476,17.192179,17.458961,16.809703,16.644578,16.886188,
843.2521,16.627129,17.28054,17.217331,16.913346,17.285507,16.995743,17.083107,16.997162,
843.5337,16.593766,17.343718,17.187516,16.781315,17.156315,17.031234,17.062516,17.062468,
843.8152,16.628409,17.332158,17.120909,17.025795,17.129091,17.219432,17.024431,16.970796,
844.0968,16.78125,16.813884,16.943038,16.767406,17.316653,17.251384,16.711828,17.059731,
844.3784,16.793799,16.850024,17.060409,16.456201,17.39161,17.270793,16.566683,17.006274,
844.6599,16.982765,16.971136,17.034053,16.295265,17.184697,17.122197,16.633409,17.102159,
844.9415,17.047578,17.263232,17.013232,16.493807,17.11402,17.030405,16.729307,17.148789,
845.2230,16.42902,16.900439,16.625,16.92478,16.827888,16.53973,16.795541,16.869189,
845.5046,16.404791,17.087326,16.629965,16.85368,17.149826,16.608645,16.692465,17.026285,
845.7862,16.53972,17.213055,16.661945,16.866386,17.28125,16.693195,16.775699,16.96583,
846.0677,16.495364,17.09749,16.713217,16.681071,17.229815,16.750897,17.018391,16.90251,
846.3493,16.776096,16.714159,16.826837,16.684923,17.002577,16.896505,16.889899,17.321683,
846.6309,16.976662,16.657045,16.898736,16.931575,16.90625,17.024133,16.632912,17.522941,
846.9124,16.99134,16.81777,17.01205,17.42696,16.88893,17.1875,16.70821,17.33697,
847.1940,16.761668,16.797064,17.106174,17.421308,17.060245,17.159262,16.90964,17.128012,
847.4755,16.393122,16.89608,17.05233,17.08358,17.440457,17.164942,17.001479,17.08284,
847.7571,16.701526,16.820339,17.053115,17.0625,17.110974,17.334365,16.864068,17.135932,
848.0387,16.913943,16.71875,17.140546,17.085898,16.886858,17.339903,16.832051,17.132852,
848.3202,17.00631,16.74369,17.181339,17.075119,16.812351,17.26878,16.862381,17.056339,
848.6018,16.929011,16.807742,17.111754,16.947015,16.985727,17.197015,16.963992,16.880784,
848.8833,16.931107,16.857777,17.009589,16.83292,17.107777,17.040839,17.04208,16.788884,
849.1649,17.059248,16.860188,16.817378,16.722002,17.110188,16.893064,17.09375,16.889812,
849.4465,16.859765,16.937362,16.687546,16.781066,17.109352,16.859352,16.875322,17.093474,
849.7280,16.577353,17.096837,16.55787,16.840663,17.206983,16.82581,16.60706,17.150077,
850.0096,16.614088,17.190642,16.38277,16.798446,17.28125,16.729662,16.545304,16.876486,
850.2912,16.76425,17.11075,16.2585,16.7945,17.37125,16.7595,16.51325,16.768,
850.5727,17.050647,16.993632,16.199941,16.762441,17.305838,16.868926,16.5,17.006955,
850.8543,17.246367,16.96875,16.1875,16.75,17.21875,16.984739,16.617734,17.136628,
851.1358,17.322131,17.009631,16.351024,16.790881,16.932584,17.01081,16.973666,17.063679,
851.4174,17.21617,17.201357,16.543817,16.897553,16.696197,17.042527,17.358897,16.924933,
851.6990,16.913249,16.839429,16.505386,16.827045,16.567886,16.952045,17.115294,16.919182,
851.9805,16.789577,16.770867,16.46875,16.872944,16.554173,17.135484,17.014597,17.029194,
852.2621,16.828771,16.978824,16.421229,16.787447,16.776346,17.099947,16.936208,17.086261,
852.5436,16.94216,17.105058,16.40625,16.75,16.991365,16.841077,17.00466,17.09375,
852.8252,16.739706,16.921406,16.380801,16.686939,17.107598,16.654004,17.107598,16.788359,
853.1068,16.819004,16.769797,16.375,16.549734,17.125,16.914309,17.098699,16.745051,
853.3883,16.735122,16.614215,16.429314,16.53385,16.962057,16.914436,16.632079,17.075885,
853.6699,16.522623,16.621768,16.521555,16.5625,16.825427,16.59805,16.450427,17.405182,
853.9515,16.731073,16.740536,17.02228,16.678036,17.476834,16.706921,17.275139,16.859818,
854.2330,16.75,17.047548,16.824461,16.6875,17.293211,17.075808,17.105711,16.782745,
854.5146,16.903152,16.878718,16.598087,16.748761,17.403772,17.032489,16.909968,16.75062,
854.7961,16.811718,16.407554,16.533858,16.655468,17.218228,17.000261,16.655207,16.876565,
855.0777,16.729066,16.580839,16.852919,16.563646,17.170004,17.032396,16.539273,17.065939,
855.3593,17.012218,17.072682,17.09375,16.610041,17.537359,17.042136,16.760182,17.152177,
855.6408,17.193363,17.212887,17.087887,16.86427,17.636726,16.761726,16.929702,17.087887,
855.9224,17.238506,17.160081,17.008261,17.024186,17.64272,16.951629,17.110273,17.042744,
856.2039,17.099415,17.140137,16.88164,16.78789,16.870264,17.447901,16.800195,17.134473,
856.4855,16.736082,16.835478,17.105042,17.005646,16.894564,17.133666,16.93448,17.15927,
856.7671,16.485326,16.649689,17.15625,17.03125,17.23653,17.03125,17.042818,17.03125,
857.0486,16.29754,16.63248,17.111369,16.889127,17.611369,17.03873,16.908909,17.001329,
857.3302,16.308832,16.65625,16.96875,16.403882,17.367895,17.045691,16.668323,16.914655,
857.6117,16.450082,16.628248,17.01542,16.321834,17.009745,16.925329,16.540584,16.946834,
857.8933,16.395982,16.593305,17.289291,16.405359,16.966523,16.729464,16.634378,16.979018,
858.1749,16.520697,16.633835,17.434473,16.464005,17.23642,16.810782,16.714005,16.966378,
858.4564,16.793402,16.581598,17.081598,16.428811,16.973976,16.946189,16.472234,16.881947,
