,Live Spectrum 26-10-2023 13:26:59,Live Spectrum 26-10-2023 13:27:01,Live Spectrum 26-10-2023 13:27:02,Live Spectrum 26-10-2023 13:27:03,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:04,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:05,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:06,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:07,Live Spectrum 26-10-2023 13:27:08,Live Spectrum 26-10-2023 13:27:08,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
861.2720,17.30622,17.190602,16.606235,16.837545,17.115617,16.868569,16.868569,17.034352,17.034352,16.987515,16.987515,16.353133,16.353133,16.96875,16.96875,17.128102,17.128102,16.865617,16.865617,
861.5536,17.320883,16.990084,16.853666,16.758383,17.147867,17.16235,17.16235,17.016767,17.016767,16.90015,16.90015,16.298017,16.298017,16.83155,16.83155,16.973317,16.973317,16.8064,16.8064,
861.8352,17.3125,16.810767,17.032983,16.726129,17.084637,17.092017,17.092017,16.904517,16.904517,16.922742,16.922742,16.352863,16.352863,16.757379,16.757379,16.810767,16.810767,16.733508,16.733508,
862.1167,16.814897,16.73149,16.838579,16.79339,17.162021,17.186901,17.186901,16.626198,16.626198,16.9375,16.9375,16.748202,16.748202,16.75,16.75,16.73149,16.73149,16.69387,16.69387,
862.3983,16.532133,16.615172,16.599988,16.916078,17.135711,17.50359,17.50359,16.27766,16.27766,16.989289,16.989289,16.947328,16.947328,16.931262,16.931262,16.770539,16.770539,16.765184,16.765184,
862.6799,16.957537,16.486094,16.858554,16.264651,16.667463,16.997307,16.997307,16.514804,16.514804,17.107656,17.107656,16.618868,16.618868,16.914922,16.914922,16.808164,16.808164,16.216057,16.216057,
862.9614,16.891557,16.329057,16.90625,16.463574,16.761381,16.822434,16.822434,16.786008,16.786008,16.817676,16.817676,16.674254,16.674254,16.990066,16.990066,16.784561,16.784561,16.348508,16.348508,
863.2430,16.817064,16.631149,16.790377,16.847618,17.070931,16.638691,16.638691,17.131149,17.131149,16.636409,16.636409,16.977181,16.977181,17,17,16.723314,16.723314,16.635713,16.635713,
863.5245,16.752494,17.046287,16.691241,17.145026,17.123753,16.685006,16.685006,17.246259,17.246259,16.715009,16.715009,16.969997,16.969997,17.090009,17.090009,16.748753,16.748753,16.65625,16.65625,
863.8061,16.843128,17.186671,16.563329,17.15625,16.907701,16.935842,16.935842,16.939573,16.939573,16.905006,16.905006,16.96875,16.96875,17.09375,17.09375,17.277726,17.277726,16.811464,16.811464,
864.0877,17.032926,16.782926,16.655412,17.130027,16.845426,17.03879,17.03879,16.785439,16.785439,16.938338,16.938338,16.775385,16.775385,17.029574,17.029574,17.278737,17.278737,16.748324,16.748324,
864.3692,17.101302,16.85319,16.625,17.316276,16.913802,17.3125,17.3125,16.943164,16.943164,16.976302,16.976302,16.564388,16.564388,16.95931,16.95931,17.193164,17.193164,16.698828,16.698828,
864.6508,17.171654,16.964678,16.625,17.345565,17.063628,17.315443,17.315443,17.072459,17.072459,17.079033,17.079033,16.596693,16.596693,16.824274,16.824274,17.242985,17.242985,16.827904,16.827904,
864.9323,16.730762,16.625,16.677053,17.066504,17.342968,17.34375,17.34375,17.432714,17.432714,16.929492,16.929492,16.649024,16.649024,16.945508,16.945508,16.858984,16.858984,16.399024,16.399024,
865.2139,16.797291,16.584442,17.04139,17.027843,17.084442,17.33361,17.33361,17.101314,17.101314,16.854721,16.854721,16.873337,16.873337,16.984791,16.984791,16.780419,16.780419,16.613198,16.613198,
865.4955,16.743313,16.319734,17.00164,16.705922,16.893422,17.268969,17.268969,16.613265,16.613265,16.780703,16.780703,17.1875,17.1875,16.912391,16.912391,16.949781,16.949781,16.911844,16.911844,
865.7770,16.879834,16.079317,16.588916,16.8029,16.997617,17.204317,17.204317,16.386983,16.386983,16.94955,16.94955,17.108116,17.108116,16.9375,16.9375,17.036084,17.036084,16.954249,16.954249,
866.0586,16.991702,16.11423,16.543432,16.933086,17.168432,17.11476,17.11476,16.30173,16.30173,17.077154,17.077154,16.769068,16.769068,16.954096,16.954096,17.15625,17.15625,16.568856,16.568856,
866.3402,16.88429,16.493901,16.787538,16.981137,17.29054,16.953078,16.953078,16.578172,16.578172,16.918637,16.918637,16.684498,16.684498,16.962462,16.962462,17.175019,17.175019,16.481231,16.481231,
866.6217,16.666548,16.958987,16.854048,16.645417,17.009941,16.833274,16.833274,16.750357,16.750357,16.593393,16.593393,17.094463,17.094463,16.875,16.875,17.21875,17.21875,16.447976,16.447976,
866.9033,16.717584,16.944468,16.69677,16.719886,16.982625,17.067105,17.067105,17.094886,17.094886,16.78122,16.78122,17.332177,17.332177,16.875,16.875,17.033583,17.033583,16.769647,16.769647,
867.1848,16.836975,16.569275,16.487325,17.04305,17.206075,17.373249,17.373249,17.3927,17.3927,17.274475,17.274475,17.135049,17.135049,16.887675,16.887675,16.731425,16.731425,17.2052,17.2052,
867.4664,16.795032,16.776606,16.510097,16.830926,17.049676,17.146153,17.146153,17.04695,17.04695,17.204968,17.204968,16.737176,16.737176,16.892468,16.892468,16.846477,16.846477,16.983491,16.983491,
867.7480,16.8125,16.983645,16.5625,16.641355,16.800525,17.06396,17.06396,16.69042,16.69042,17.1875,17.1875,16.59229,16.59229,16.860105,16.860105,16.99854,16.99854,16.75438,16.75438,
868.0295,16.908577,17.064051,16.642564,16.44886,16.734763,17.063276,17.063276,16.641013,16.641013,17.235538,17.235538,16.608987,16.608987,16.907801,16.907801,16.983212,16.983212,16.672263,16.672263,
868.3111,17.171358,17.056457,16.821565,16.28125,16.801407,17.179429,17.179429,16.759065,16.759065,17.161299,17.161299,16.525207,16.525207,17.037293,17.037293,16.886093,16.886093,16.738907,16.738907,
868.5926,17.385557,16.963472,16.833193,16.336043,16.953335,17.377849,17.377849,16.770693,16.770693,16.898122,16.898122,16.523543,16.523543,17.166807,17.166807,16.935071,16.935071,16.671665,16.671665,
868.8742,17.4375,16.840511,16.664863,16.355602,17.147637,17.604535,17.604535,16.660557,16.660557,16.664863,16.664863,16.775876,16.775876,17.257546,17.257546,17.077591,17.077591,16.671341,16.671341,
869.1558,16.944619,16.925007,16.922337,16.692874,16.97231,16.989252,16.989252,16.56339,16.56339,16.819654,16.819654,16.78303,16.78303,17.178567,17.178567,16.960706,16.960706,16.759823,16.759823,
869.4373,16.795904,17.303532,17.072069,16.853319,17.168963,16.906852,16.906852,16.487888,16.487888,16.829096,16.829096,16.653707,16.653707,17.233404,17.233404,16.831638,16.831638,16.759569,16.759569,
869.7189,16.615446,17.41467,16.902687,16.798089,17.403822,17.168232,17.168232,16.44592,16.44592,16.598607,16.598607,16.670661,16.670661,17.030116,17.030116,16.858161,16.858161,16.75,16.75,
870.0005,16.747117,17.142413,16.867735,16.82922,17.413515,17.242735,17.242735,16.48547,16.48547,16.53125,16.53125,16.759456,16.759456,16.769603,16.769603,16.92297,16.92297,16.726015,16.726015,
870.2820,16.762209,16.760756,16.925291,16.818605,17.07936,17.048837,17.048837,16.650872,16.650872,16.355233,16.355233,16.806395,16.806395,16.71875,16.71875,16.9375,16.9375,16.919913,16.919913,
870.5636,16.671068,17.055852,16.9375,16.996676,16.789513,16.815824,16.815824,16.608568,16.608568,16.3125,16.3125,16.786189,16.786189,16.745061,16.745061,16.858568,16.858568,17.073993,17.073993,
870.8451,16.49136,16.932629,16.9375,16.591544,16.942371,16.891177,16.891177,16.813603,16.813603,16.257537,16.257537,16.45147,16.45147,16.832445,16.832445,17.063603,17.063603,17.313603,17.313603,
871.1267,16.239488,16.791619,16.9375,16.445277,17.112039,17.049539,17.049539,16.872408,16.872408,16.221342,16.221342,16.320277,16.320277,16.729119,16.729119,16.979119,16.979119,17.487039,17.487039,
871.4083,16.606661,16.751411,16.847982,17.243162,17.423393,17.002821,17.002821,16.994357,16.994357,16.934894,16.934894,16.431857,16.431857,15.85341,15.85341,16.849393,16.849393,17.112089,17.112089,
871.6898,16.842184,17.091288,16.905802,17.064066,17.251343,17.031026,17.031026,16.906921,16.906921,16.96875,16.96875,16.468526,16.468526,16.122762,16.122762,16.84375,16.84375,17.031698,17.031698,
871.9714,16.997094,17.467781,16.905281,16.813469,16.967781,16.998063,16.998063,16.630812,16.630812,16.549908,16.549908,16.469719,16.469719,16.320249,16.320249,16.943312,16.943312,16.810563,16.810563,
872.2529,16.90625,17.415835,16.864168,16.850249,16.950499,16.926668,16.926668,16.825499,16.825499,16.203913,16.203913,16.504333,16.504333,16.551668,16.551668,17.144498,17.144498,16.752166,16.752166,
872.5345,16.879292,17.12837,16.712011,16.93413,17.148588,16.764401,16.764401,17.006739,17.006739,16.901035,16.901035,16.582718,16.582718,16.40288,16.40288,17.40962,17.40962,16.794729,16.794729,
872.8161,16.679142,17.18372,16.633358,16.832996,17.37122,16.643314,16.643314,17.044186,17.044186,17.407049,17.407049,16.791205,16.791205,16.393314,16.393314,17.364246,17.364246,16.965769,16.965769,
873.0976,16.85884,17.355335,16.47683,16.365703,17.537042,16.761585,16.761585,16.925915,16.925915,17.518448,17.518448,17.03125,17.03125,16.494208,16.494208,16.867991,16.867991,17.329877,17.329877,
873.3792,17.048476,17.364178,16.396036,16.117381,17.366166,16.805488,16.805488,16.945119,16.945119,17.201524,17.201524,16.898023,16.898023,16.524846,16.524846,16.674691,16.674691,17.273023,17.273023,
873.6608,17.041184,17.136381,16.485224,15.982079,16.778106,16.814197,16.814197,17.179263,17.179263,17.225289,17.225289,16.561053,16.561053,16.776408,16.776408,16.971894,16.971894,16.878395,16.878395,
873.9423,17.194119,16.830512,16.493381,16.45166,17.144857,16.953586,16.953586,17.194119,17.194119,17.118381,17.118381,16.90625,16.90625,16.975369,16.975369,16.699816,16.699816,17.100369,17.100369,
874.2239,17.270547,16.645547,16.427656,16.865156,17.342032,16.998282,16.998282,17.249141,17.249141,17.052656,17.052656,16.799219,16.799219,17.0625,17.0625,16.677656,16.677656,17.101876,17.101876,
874.5054,16.987225,16.768332,16.55236,16.954027,17.147084,16.827223,16.827223,17.163611,17.163611,17.01014,17.01014,16.534028,16.534028,17.110277,17.110277,16.838193,16.838193,16.818057,16.818057,
874.7870,16.456971,17.11872,16.779838,16.952103,16.978486,16.802764,16.802764,17.151382,17.151382,16.848618,16.848618,16.569411,16.569411,17.200691,17.200691,17.110397,17.110397,16.585427,16.585427,
875.0686,16.283613,17.32458,16.94958,16.84375,16.978467,17.00499,17.00499,17.173057,17.173057,16.624737,16.624737,16.807773,16.807773,17.363183,17.363183,17.160977,17.160977,16.589023,16.589023,
875.3501,16.328505,17.343598,17.094206,16.84375,17.156706,17.250456,17.250456,17.124848,17.124848,16.327745,16.327745,16.670886,16.670886,17.53125,17.53125,17.109451,17.109451,16.79756,16.79756,
875.6317,17.033929,17.210714,17.204464,17.132143,17.199107,17.157143,17.157143,16.924107,16.924107,16.402679,16.402679,16.485714,16.485714,17.073214,17.073214,16.904464,16.904464,16.801786,16.801786,
875.9132,17.526034,16.979136,17.018187,17.174437,17.065085,17.036466,17.036466,16.835949,16.835949,16.440085,16.440085,16.627631,16.627631,16.559869,16.559869,16.755216,16.755216,16.632801,16.632801,
876.1948,17.324434,16.816478,16.835985,16.894699,16.78542,17.101515,17.101515,16.875,16.875,16.296971,16.296971,16.738257,16.738257,16.488257,16.488257,17.132381,17.132381,16.652272,16.652272,
876.4764,17.135602,17.030695,16.833287,16.8125,16.531528,17.228935,17.228935,16.833426,16.833426,16.333148,16.333148,16.583704,16.583704,16.666296,16.666296,17.260602,17.260602,16.791435,16.791435,
876.7579,17.049605,17.112105,16.645099,17.099441,16.446678,17.325395,17.325395,16.834572,16.834572,16.75023,16.75023,16.41171,16.41171,16.794145,16.794145,17.196678,17.196678,16.93204,16.93204,
877.0395,17.124703,16.976934,16.469047,17.475746,16.4375,17.297024,17.297024,16.797024,16.797024,16.90625,16.90625,16.328274,16.328274,16.555504,16.555504,17.11741,17.11741,17.085566,17.085566,
877.3210,17.082271,17.134777,16.708756,17.513181,16.634777,17.330569,17.330569,16.929208,16.929208,16.807611,16.807611,16.608416,16.608416,16.592048,16.592048,17.241708,17.241708,17.322277,17.322277,
877.6026,17.140385,17.602886,17.40433,17.34423,16.713462,17.239903,17.239903,17.020673,17.020673,16.78125,16.78125,16.921155,16.921155,16.832693,16.832693,17.462982,17.462982,17.349038,17.349038,
877.8842,16.992635,17.00577,17.422173,17.339769,16.964173,17.327827,17.327827,17.38575,17.38575,16.753981,16.753981,16.96875,16.96875,17.338577,17.338577,17.281846,17.281846,18.080019,18.080019,
878.1657,17.025915,17.192074,17.091844,17.115091,16.828506,16.943597,16.943597,17.266006,17.266006,16.578506,16.578506,16.883003,16.883003,17.177591,17.177591,17.107088,17.107088,17.844512,17.844512,
878.4473,16.941547,17.129047,16.853192,16.764838,16.662994,16.726843,16.726843,16.921088,16.921088,16.622302,16.622302,16.904901,16.904901,16.976843,16.976843,17.09375,17.09375,17.334082,17.334082,
878.7289,16.875049,16.812746,16.718848,16.687549,16.625025,16.656299,16.656299,16.750123,16.750123,16.375196,16.375196,16.937475,16.937475,16.62527,16.62527,17.000074,17.000074,17.156373,17.156373,
879.0104,16.755222,16.335916,16.524722,16.479195,16.942722,16.734417,16.734417,16.567722,16.567722,16.354195,16.354195,17.1875,17.1875,16.632834,16.632834,17.131528,17.131528,17.283861,17.283861,
879.2920,16.877641,16.19323,16.375,16.702901,17.057217,17.091109,17.091109,16.6875,16.6875,16.599033,16.599033,17.198066,17.198066,16.801934,16.801934,17.254836,17.254836,17.333184,17.333184,
879.5735,16.922181,16.64951,16.386949,16.499387,16.984069,17.054534,17.054534,16.683517,16.683517,16.664216,16.664216,17.300551,17.300551,16.683517,16.683517,16.960784,16.960784,17.210784,17.210784,
879.8551,16.945971,16.961961,16.410121,16.441148,16.837691,17.01599,17.01599,16.63493,16.63493,16.681441,16.681441,17.090832,17.090832,16.6829,16.6829,16.820971,16.820971,16.911073,16.911073,
880.1367,16.511202,16.638365,16.158413,17.165289,16.642885,17.087067,17.087067,16.53125,16.53125,16.526731,16.526731,16.482115,16.482115,16.845913,16.845913,16.439663,16.439663,15.785577,15.785577,
880.4182,16.461623,16.759869,16.401866,16.928545,16.577668,17.070541,17.070541,16.603619,16.603619,16.697369,16.697369,16.523209,16.523209,16.944627,16.944627,16.626828,16.626828,16.143825,16.143825,
880.6998,16.521845,16.96875,16.674759,16.821905,16.540655,17.07494,17.07494,16.897146,16.897146,16.953276,16.953276,16.48119,16.48119,16.959646,16.959646,16.868931,16.868931,16.534586,16.534586,
880.9813,16.52155,16.904101,16.435351,16.940724,16.594825,16.977376,16.977376,17.147624,17.147624,16.976301,16.976301,16.372851,16.372851,17.102376,17.102376,17.086199,17.086199,16.816798,16.816798,
881.2629,16.598951,16.829851,16.3125,17.149301,16.619799,16.850699,16.850699,17.286451,17.286451,16.642396,16.642396,16.298601,16.298601,16.963549,16.963549,17.140647,17.140647,17.07465,17.07465,
881.5445,16.805096,16.946844,16.50194,17.106311,16.684283,16.866626,16.866626,17.235499,17.235499,16.510314,16.510314,16.645629,16.645629,16.838593,16.838593,16.928156,16.928156,17.18847,17.18847,
881.8260,17.044755,17.059673,16.914101,16.895572,16.84375,16.982255,16.982255,17.108668,17.108668,16.926192,16.926192,17.149183,17.149183,16.705245,16.705245,16.830245,16.830245,17.267745,17.267745,
882.1076,17.322102,17.271798,16.783844,16.634452,16.745885,16.656101,16.656101,17.222865,17.222865,17.008081,17.008081,16.904729,16.904729,16.493142,16.493142,17.140088,17.140088,16.990398,16.990398,
882.3892,17.265613,17.299995,16.677091,16.641673,16.585413,16.365627,16.365627,17.153118,17.153118,17.003132,17.003132,16.655214,16.655214,16.450005,16.450005,17.486459,17.486459,17.029178,17.029178,
882.6707,16.986047,17.065845,16.984519,16.69266,16.645929,16.444476,16.444476,16.993024,16.993024,17.125,17.125,16.864679,16.864679,16.626816,16.626816,17.576453,17.576453,17.16141,17.16141,
882.9523,16.958023,16.825089,17.073227,16.409975,16.800842,16.67398,16.67398,17.030319,17.030319,17.186569,17.186569,17.040115,17.040115,16.625931,16.625931,17.501862,17.501862,16.899248,16.899248,
883.2338,16.859058,16.223476,17.128315,16.412881,16.975381,16.517988,16.517988,17.128315,17.128315,17.021304,17.021304,17.005996,17.005996,16.59375,16.59375,17.174238,17.174238,16.715435,16.715435,
883.5154,16.742421,15.95328,17.10953,16.749068,16.961171,16.289451,16.289451,17.273049,17.273049,16.797341,16.797341,16.781872,16.781872,16.733909,16.733909,16.945701,16.945701,16.944458,16.944458,
883.7970,16.842684,16.111008,17.09375,16.744602,16.813566,16.126066,16.126066,17.337287,17.337287,16.650852,16.650852,16.644389,16.644389,17.053906,17.053906,16.881463,16.881463,16.981676,16.981676,
884.0785,17.189637,16.339788,17.06753,16.351673,16.571492,16.015091,16.015091,17.186431,17.186431,16.59878,16.59878,16.59878,16.59878,17.229879,17.229879,16.84878,16.84878,16.496794,16.496794,
884.3601,16.392588,16.264366,17.394401,16.557834,16.697201,16.663803,16.663803,16.713715,16.713715,16.455458,16.455458,16.400141,16.400141,16.337271,16.337271,16.788433,16.788433,16.987077,16.987077,
884.6416,16.543176,16.482823,17.117368,16.710162,16.71875,16.371662,16.371662,16.772662,16.772662,16.583015,16.583015,16.404103,16.404103,16.335162,16.335162,17.130485,17.130485,17.033397,17.033397,
884.9232,17.020798,16.713873,17.063197,17.115942,16.474324,16.068771,16.068771,17.056229,17.056229,16.838176,16.838176,16.711782,16.711782,16.679835,16.679835,17.125697,17.125697,16.970144,16.970144,
885.2048,17.067057,16.717991,17.215712,17.127278,16.497722,16.044921,16.044921,16.965712,16.965712,17.0625,17.0625,16.846788,16.846788,16.786566,16.786566,16.947373,16.947373,17.004557,17.004557,
885.4863,17.230005,16.691943,17.082642,17.223193,16.417358,16.604858,16.604858,16.839307,16.839307,17.0625,17.0625,16.986523,16.986523,16.993335,16.993335,17.363745,17.363745,17.189722,17.189722,
885.7679,16.976129,16.768449,16.955949,17.318147,16.5625,16.74631,16.74631,16.818147,16.818147,17.0625,17.0625,17.229819,17.229819,16.895181,16.895181,17.591792,17.591792,17.167094,17.167094,
886.0495,17.036414,16.937232,17.155714,17.609241,16.577991,16.687768,16.687768,17.119568,17.119568,17.052173,17.052173,17.327991,17.327991,16.786682,16.786682,17.266295,17.266295,16.739941,16.739941,
886.3310,17.095717,17.07382,17.355811,17.508127,16.576529,16.571111,16.571111,17.150348,17.150348,16.853844,16.853844,17.266738,17.266738,16.63632,16.63632,17.001225,17.001225,16.624258,16.624258,
886.6126,17.21875,17.008129,16.904984,16.884396,16.362541,16.669975,16.669975,16.813766,16.813766,16.345016,16.345016,16.83942,16.83942,16.627533,16.627533,17.403717,17.403717,17.001266,17.001266,
886.8941,17.141785,17.021629,16.725914,17.057724,16.670715,16.521629,16.521629,16.954353,16.954353,16.495224,16.495224,17.141853,17.141853,16.831741,16.831741,17.122543,17.122543,17.103371,17.103371,
887.1757,16.979868,16.988882,16.586841,17.143028,16.865986,16.511118,16.511118,17.006909,17.006909,16.680591,16.680591,17.116583,17.116583,16.841646,16.841646,16.861778,16.861778,17.091646,17.091646,
887.4573,16.873785,16.96875,16.801093,16.986771,16.780035,16.657465,16.657465,16.767414,16.767414,16.793871,16.793871,16.597328,16.597328,16.566685,16.566685,16.680278,16.680278,17.056493,17.056493,
887.7388,16.6875,16.912227,17.039404,16.790216,16.636142,16.928534,16.928534,16.491846,16.491846,16.8125,16.8125,16.145108,16.145108,16.193477,16.193477,16.616034,16.616034,17.249188,17.249188,
888.0204,16.640562,16.749874,16.921603,16.6875,16.828313,16.968666,16.968666,16.421896,16.421896,16.749916,16.749916,16.109396,16.109396,16.078062,16.078062,16.843918,16.843918,17.500084,17.500084,
888.3019,16.645251,16.724918,16.615748,16.704667,17.123254,16.871916,16.871916,16.489001,16.489001,16.6875,16.6875,16.485509,16.485509,16.014083,16.014083,17.071752,17.071752,17.579667,17.579667,
