,Live Spectrum 26-10-2023 13:32:31,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:39,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:40,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:41,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:42,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:43,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:44,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,Live Spectrum 26-10-2023 13:32:45,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
881.5445,18.006127,17.59375,17.616626,17.772876,17.772876,17.214563,17.214563,17.478094,17.478094,17.478094,17.891749,17.891749,17.192657,17.192657,17.192657,17.546721,17.546721,17.546721,17.509344,17.509344,17.116626,17.116626,17.116626,17.460376,17.460376,17.754187,17.754187,17.754187,17.537377,
881.8260,18.21875,17.623587,17.881438,17.813913,17.813913,17.25,17.25,17.635678,17.635678,17.635678,17.66049,17.66049,17.37076,17.37076,17.37076,17.872173,17.872173,17.872173,17.681846,17.681846,17.202418,17.202418,17.202418,17.561087,17.561087,17.703832,17.703832,17.703832,17.809673,
882.1076,17.680492,17.150614,17.473938,17.911737,17.911737,17.233689,17.233689,17.635824,17.635824,17.635824,18.035514,18.035514,17.533993,17.533993,17.533993,17.660216,17.660216,17.660216,17.926676,17.926676,17.332926,17.332926,17.332926,17.610061,17.610061,17.377594,17.377594,17.377594,17.711892,
882.3892,17.293755,17.006264,17.11876,17.854159,17.854159,17.307296,17.307296,17.389577,17.389577,17.389577,18.327077,18.327077,17.540623,17.540623,17.540623,17.246868,17.246868,17.246868,17.747904,17.747904,17.331245,17.331245,17.331245,17.695837,17.695837,17.09375,17.09375,17.09375,17.597918,
882.6707,17.585245,17.25,17.587061,17.527618,17.527618,17.43234,17.43234,17.682627,17.682627,17.682627,17.951166,17.951166,17.519113,17.519113,17.519113,17.316132,17.316132,17.316132,17.359231,17.359231,17.364679,17.364679,17.364679,17.654434,17.654434,17.246655,17.246655,17.246655,17.68234,
882.9523,17.71875,17.126862,17.740204,17.40625,17.40625,17.407181,17.407181,17.855408,17.855408,17.855408,17.822296,17.822296,17.53125,17.53125,17.53125,17.765867,17.765867,17.765867,17.475752,17.475752,17.519592,17.519592,17.519592,17.634796,17.634796,17.405319,17.405319,17.405319,17.636658,
883.2338,17.587119,17.238008,17.587119,17.450127,17.450127,17.616323,17.616323,17.900254,17.900254,17.900254,17.931504,17.931504,17.553188,17.553188,17.553188,18.134946,18.134946,18.134946,17.615688,17.615688,17.540562,17.540562,17.540562,17.436865,17.436865,17.261992,17.261992,17.261992,17.352427,
883.5154,17.414451,17.662897,17.391091,17.562189,17.562189,17.578591,17.578591,18.007579,18.007579,18.007579,17.96875,17.96875,17.445701,17.445701,17.445701,18.19539,18.19539,18.19539,17.368042,17.368042,17.57797,17.57797,17.57797,17.250311,17.250311,17.304299,17.304299,17.304299,17.20328,
883.7970,17.399787,17.905184,17.269389,17.792045,17.792045,17.357742,17.357742,18.179971,18.179971,18.179971,17.770455,17.770455,17.505398,17.505398,17.505398,18.286648,18.286648,18.286648,17.206889,17.206889,17.345881,17.345881,17.345881,17.293111,17.293111,17.368537,17.368537,17.368537,17.162713,
884.0785,17.43247,17.727742,16.987802,18.027288,18.027288,17.28628,17.28628,18.27119,18.27119,18.27119,17.456552,17.456552,17.47881,17.47881,17.47881,18.469819,18.469819,18.469819,17.371038,17.371038,17.071492,17.071492,17.071492,17.443599,17.443599,17.532319,17.532319,17.532319,17.15625,
884.3601,17.465158,17.410916,17.103451,17.647623,17.647623,17.28125,17.28125,17.617447,17.617447,17.617447,17.267958,17.267958,17.385775,17.385775,17.385775,17.421321,17.421321,17.421321,17.710493,17.710493,17.280176,17.280176,17.280176,17.219824,17.219824,17.009331,17.009331,17.009331,17.820053,
884.6416,17.294132,17.345897,17.61975,17.59375,17.59375,17.252147,17.252147,17.560353,17.560353,17.560353,17.279103,17.279103,17.258588,17.258588,17.258588,17.514073,17.514073,17.514073,17.75,17.75,17.458015,17.458015,17.458015,17.420323,17.420323,16.908397,16.908397,16.908397,17.731632,
884.9232,17.434016,17.190984,17.870123,17.929835,17.929835,17.25,17.25,17.623606,17.623606,17.623606,17.495123,17.495123,17.372213,17.372213,17.372213,17.714569,17.714569,17.714569,17.505574,17.505574,17.56041,17.56041,17.56041,17.620819,17.620819,16.967356,16.967356,16.967356,17.688197,
885.2048,17.465712,17.099066,17.903212,17.875759,17.875759,17.506076,17.506076,17.815538,17.815538,17.815538,17.698892,17.698892,17.282769,17.282769,17.282769,17.645617,17.645617,17.645617,17.467991,17.467991,17.463434,17.463434,17.463434,17.746962,17.746962,17.198133,17.198133,17.198133,17.775174,
885.4863,17.350415,17.314722,17.759033,17.901807,17.901807,17.745557,17.745557,17.933057,17.933057,17.933057,18.154028,18.154028,17.34375,17.34375,17.34375,17.220972,17.220972,17.220972,17.45083,17.45083,17.243335,17.243335,17.243335,17.605005,17.605005,17.631665,17.631665,17.631665,17.53125,
885.7679,17.452259,17.358509,17.513027,17.865888,17.865888,17.643223,17.643223,17.852862,17.852862,17.852862,18.12869,18.12869,17.354819,17.354819,17.354819,17.264759,17.264759,17.264759,17.639759,17.639759,17.174699,17.174699,17.174699,17.365888,17.365888,17.71875,17.71875,17.71875,17.505422,
886.0495,17.541845,17.458423,17.895387,18.077723,18.077723,17.297009,17.297009,17.682336,17.682336,17.682336,18.145923,18.145923,17.391027,17.391027,17.391027,17.426637,17.426637,17.426637,17.75,17.75,17.348646,17.348646,17.348646,17.53125,17.53125,17.656786,17.656786,17.656786,17.291845,
886.3310,17.517221,17.379676,18.096459,18.372291,18.372291,17.325045,17.325045,17.543311,17.543311,17.543311,18.107037,18.107037,17.15625,17.15625,17.15625,17.594492,17.594492,17.594492,17.623775,17.623775,17.544537,17.544537,17.544537,17.484746,17.484746,17.430115,17.430115,17.430115,17.373517,
886.6126,17.755596,17.273121,17.875,18.423039,18.423039,17.653717,17.653717,17.352615,17.352615,17.352615,18.091217,18.091217,17.196896,17.196896,17.196896,17.323162,17.323162,17.323162,17.310703,17.310703,17.553104,17.553104,17.553104,17.377533,17.377533,17.741871,17.741871,17.741871,18.029984,
886.8941,17.536026,17.317345,17.788414,17.783569,17.783569,17.401405,17.401405,18.125069,18.125069,18.125069,17.935112,17.935112,17.341362,17.341362,17.341362,17.665939,17.665939,17.665939,17.826965,17.826965,17.475983,17.475983,17.475983,17.639465,17.639465,17.747612,17.747612,17.747612,17.870155,
887.1757,17.395132,17.635522,17.682695,17.570917,17.570917,17.294472,17.294472,18.295069,18.295069,18.295069,18.155654,18.155654,17.372896,17.372896,17.372896,18.035459,18.035459,18.035459,17.977764,17.977764,17.595854,17.595854,17.595854,17.790264,17.790264,17.845854,17.845854,17.845854,17.607569,
887.4573,17.46335,18.152065,17.881614,17.837743,17.837743,17.387621,17.387621,18.068507,18.068507,18.068507,18.4375,18.4375,17.3125,17.3125,17.3125,18.0679,18.0679,18.0679,17.710314,17.710314,17.668871,17.668871,17.668871,17.75,17.75,17.944114,17.944114,17.944114,17.368386,
887.7388,17.664404,18.398096,17.994023,17.790216,17.790216,17.40625,17.40625,17.946466,17.946466,17.946466,18.140754,18.140754,17.340761,17.340761,17.340761,17.852716,17.852716,17.852716,17.318477,17.318477,17.744023,17.744023,17.744023,17.721739,17.721739,17.915216,17.915216,17.915216,17.298369,
888.0204,17.734354,18.093457,18.0625,17.718792,17.718792,17.234145,17.234145,17.796812,17.796812,17.796812,17.718666,17.718666,17.406292,17.406292,17.406292,17.609187,17.609187,17.609187,17.469043,17.469043,17.671687,17.671687,17.671687,17.781376,17.781376,17.828146,17.828146,17.828146,17.406418,
888.3019,17.564246,17.703329,17.94233,17.921671,17.921671,16.94233,16.94233,17.646998,17.646998,17.646998,17.707751,17.707751,17.4375,17.4375,17.4375,17.434416,17.434416,17.434416,17.859171,17.859171,17.393913,17.393913,17.393913,17.960835,17.960835,17.895251,17.895251,17.895251,17.634252,
888.5835,17.568359,17.450335,17.825056,17.819476,17.819476,17.06808,17.06808,17.674665,17.674665,17.674665,17.656529,17.656529,17.456194,17.456194,17.456194,17.649274,17.649274,17.649274,18.037388,18.037388,17.617745,17.617745,17.617745,18.049944,18.049944,17.9375,17.9375,17.9375,18.130022,
888.8651,17.453978,17.658181,17.974318,17.696704,17.696704,17.198523,17.198523,18.053408,18.053408,18.053408,17.634204,17.634204,17.347387,17.347387,17.347387,17.691137,17.691137,17.691137,18.022046,18.022046,17.742614,17.742614,17.742614,17.900682,17.900682,17.836364,17.836364,17.836364,18.305114,
889.1466,17.51788,18.030162,17.953669,17.871114,17.871114,17.01337,17.01337,18.523477,18.523477,18.523477,17.569185,17.569185,17.063588,17.063588,17.063588,17.363805,17.363805,17.363805,17.934701,17.934701,17.448072,17.448072,17.448072,17.703669,17.703669,17.737718,17.737718,17.737718,18.032338,
889.4282,18.013352,17.985133,17.626516,17.960811,17.960811,17.007434,17.007434,18.46976,18.46976,18.46976,17.438005,17.438005,16.852194,16.852194,16.852194,17.040199,17.040199,17.040199,17.789694,17.789694,17.110638,17.110638,17.110638,17.516383,17.516383,17.555572,17.555572,17.555572,17.914189,
889.7098,17.907628,17.71374,17.382077,18.242234,18.242234,17.279872,17.279872,17.859282,17.859282,17.859282,17.40625,17.40625,17.260019,17.260019,17.260019,17.465994,17.465994,17.465994,17.476516,17.476516,16.757766,16.757766,16.757766,17.46875,17.46875,17.475138,17.475138,17.475138,17.881388,
889.9913,17.23611,17.392059,17.581522,17.99547,17.99547,17.449427,17.449427,17.454559,17.454559,17.454559,17.326993,17.326993,17.348581,17.348581,17.348581,18.22781,18.22781,18.22781,17.432669,17.432669,16.713919,16.713919,16.713919,17.548007,17.548007,17.46875,17.46875,17.46875,18.007096,
890.2729,17.069036,17.427696,17.708946,18.021446,18.021446,17.440768,17.440768,17.294321,17.294321,17.294321,17.732232,17.732232,17.483661,17.483661,17.483661,18.399714,18.399714,18.399714,17.633375,17.633375,17.082518,17.082518,17.082518,17.95425,17.95425,17.412786,17.412786,17.412786,17.751429,
890.5544,17.830829,17.614807,17.482341,17.824392,17.824392,17.378398,17.378398,17.665415,17.665415,17.665415,18.017659,18.017659,17.411347,17.411347,17.411347,17.87433,17.87433,17.87433,17.65625,17.65625,17.420511,17.420511,17.420511,18.206858,18.206858,17.465352,17.465352,17.465352,17.482341,
890.8360,17.345856,18.02964,17.06411,17.937005,17.937005,17.312748,17.312748,17.594122,17.594122,17.594122,18.591521,18.591521,17.250619,17.250619,17.250619,18.186138,18.186138,18.186138,17.282736,17.282736,17.406374,17.406374,17.406374,16.973704,16.973704,17.157489,17.157489,17.157489,17.313119,
891.1176,17.626457,18.049383,17.264575,18.09375,18.09375,17.200617,17.200617,17.194787,17.194787,17.194787,18.522505,18.522505,17.514575,17.514575,17.514575,18.258745,18.258745,18.258745,17.345207,17.345207,17.38666,17.38666,17.38666,17.13083,17.13083,17.54874,17.54874,17.54874,17.242069,
891.3991,17.610577,17.772115,17.574679,18.102885,18.102885,17.493109,17.493109,17.362019,17.362019,17.362019,18.362019,18.362019,17.836859,17.836859,17.836859,18.434455,18.434455,18.434455,17.375,17.375,17.628045,17.628045,17.628045,17.280449,17.280449,17.918429,17.918429,17.918429,17.72484,
891.6807,17.206053,17.733883,17.706053,18.173585,18.173585,17.779048,17.779048,17.647207,17.647207,17.647207,18.545165,18.545165,18.016117,18.016117,18.016117,18.396973,18.396973,18.396973,17.398191,17.398191,17.735101,17.735101,17.735101,17.585691,17.585691,18.035888,18.035888,18.035888,17.832271,
891.9622,17.406067,18.093567,17.818738,18.087512,18.087512,18.168665,18.168665,18.374878,18.374878,18.374878,18.612524,18.612524,17.793665,17.793665,17.793665,18.34375,18.34375,18.34375,17.556201,17.556201,18.168787,18.168787,18.168787,17.724988,17.724988,18.043787,18.043787,18.043787,18.112524,
892.2438,17.820467,18.437376,17.86728,18.0625,18.0625,18.288846,18.288846,18.609313,18.609313,18.609313,18.452692,18.452692,18.070714,18.070714,18.070714,18.304533,18.304533,18.304533,17.711154,17.711154,18.101593,18.101593,18.101593,17.695096,17.695096,18.047184,18.047184,18.047184,18.046813,
892.5254,17.880769,18.220834,17.928045,18.071955,18.071955,18.077724,18.077724,18.505769,18.505769,18.505769,17.983173,17.983173,18.469551,18.469551,18.469551,18.196955,18.196955,18.196955,17.884455,17.884455,18.077724,18.077724,18.077724,17.53125,17.53125,18.290705,18.290705,18.290705,17.971635,
892.8069,17.838583,17.727115,17.795521,17.905511,17.905511,18.079479,18.079479,18.308563,18.308563,18.308563,17.722687,17.722687,18.443896,18.443896,18.443896,17.975146,17.975146,17.975146,17.695865,17.695865,18.057333,18.057333,18.057333,17.553396,17.553396,18.046751,18.046751,18.046751,17.950542,
893.0885,17.974606,17.394537,17.733415,17.625984,17.625984,18.192372,18.192372,18.162106,18.162106,18.162106,17.869144,17.869144,17.949213,17.949213,17.949213,17.49316,17.49316,17.49316,17.388681,17.388681,18.18066,18.18066,18.18066,17.784202,17.784202,17.651378,17.651378,17.651378,17.99316,
893.3701,17.880193,17.51173,18.052114,17.790384,17.790384,18.119807,18.119807,18.196634,18.196634,18.196634,18.006538,18.006538,17.83202,17.83202,17.83202,17.580768,17.580768,17.580768,17.585961,17.585961,18.067693,18.067693,18.067693,18.248749,18.248749,17.981825,17.981825,17.981825,17.89452,
893.6516,17.940204,17.626352,18.235389,17.970778,17.970778,18.267315,18.267315,18.345102,18.345102,18.345102,18.236741,18.236741,17.845102,17.845102,17.845102,17.893667,17.893667,17.893667,17.6875,17.6875,18.175593,18.175593,18.175593,18.165454,18.165454,18.21875,18.21875,18.21875,17.939528,
893.9332,18.220947,17.705105,18.122803,18.0625,18.0625,18.326145,18.326145,18.335829,18.335829,18.335829,18.326145,18.326145,17.959066,17.959066,17.959066,18.330539,18.330539,18.330539,17.6875,17.6875,18.202908,18.202908,18.202908,17.663737,17.663737,18.21875,18.21875,18.21875,18.136881,
894.2147,18.478526,17.680243,17.942239,17.966232,17.966232,18.351007,18.351007,18.242743,18.242743,18.242743,18.293246,18.293246,18.077015,18.077015,18.077015,18.581754,18.581754,18.581754,17.629739,17.629739,17.766437,17.766437,17.766437,17.538507,17.538507,18.083974,18.083974,18.083974,18.334272,
894.4963,18.750675,17.969874,17.885342,17.843525,17.843525,18.061376,18.061376,18.072392,18.072392,18.072392,18.302158,18.302158,18.208633,18.208633,18.208633,18.363759,18.363759,18.363759,17.740108,17.740108,17.43705,17.43705,17.43705,17.897033,17.897033,17.916367,17.916367,17.916367,18.40625,
894.7779,18.753474,18.215276,17.942707,17.586809,17.586809,17.815974,17.815974,17.75174,17.75174,17.75174,18.3125,18.3125,18.25,18.25,18.25,17.911464,17.911464,17.911464,18.06076,18.06076,17.510414,17.510414,17.510414,18.085069,18.085069,17.852431,17.852431,17.852431,18.428819,
895.0594,18.35521,18.589304,17.72639,17.74236,17.74236,18.02361,18.02361,17.922846,17.922846,17.922846,18.021668,18.021668,18.298472,18.298472,18.298472,18.02361,18.02361,18.02361,17.865418,17.865418,17.901804,17.901804,17.901804,18.166458,18.166458,17.940694,17.940694,17.940694,18.19514,
895.3410,18.56091,18.350681,17.708068,17.786591,17.786591,18.119659,18.119659,17.922272,17.922272,17.922272,17.885682,17.885682,18.208863,18.208863,18.208863,18.041932,18.041932,18.041932,18.09216,18.09216,17.948182,17.948182,17.948182,17.928408,17.928408,17.839204,17.839204,17.839204,18.047272,
895.6225,18.43188,17.729479,17.91187,18.057135,18.057135,18.014646,18.014646,17.989016,17.989016,17.989016,17.957766,17.957766,18.270266,18.270266,18.270266,18.279547,18.279547,18.279547,18.239016,18.239016,17.992677,17.992677,17.992677,17.709469,17.709469,17.895266,17.895266,17.895266,17.948484,
895.9041,18.201331,17.65625,18.113145,18.152298,18.152298,18.087822,18.087822,17.970726,17.970726,17.970726,18.056572,18.056572,18.164154,18.164154,18.164154,18.458871,18.458871,18.458871,18.132904,18.132904,17.853629,17.853629,17.853629,17.833871,17.833871,18.374636,18.374636,18.374636,17.966774,
896.1857,17.970739,17.934943,18.558522,18.15625,18.15625,18.000852,18.000852,17.999716,17.999716,17.999716,17.938636,17.938636,18.342045,18.342045,18.342045,18.46875,18.46875,18.46875,17.939205,17.939205,17.503125,17.503125,17.503125,18.339204,18.339204,18.994602,18.994602,18.994602,18.154545,
896.4672,18.21875,18.134899,18.465922,18.167563,18.167563,18.122172,18.122172,18.130657,18.130657,18.130657,17.907664,17.907664,18.416149,18.416149,18.416149,18.690328,18.690328,18.690328,18.140694,18.140694,17.558257,17.558257,17.558257,18.597993,18.597993,18.946123,18.946123,18.946123,18.316743,
896.7488,18.171969,18.331275,18.384419,18.415606,18.415606,18.068737,18.068737,18.262475,18.262475,18.262475,18.002994,18.002994,18.621881,18.621881,18.621881,18.746881,18.746881,18.746881,17.778194,17.778194,17.478106,17.478106,17.478106,18.675025,18.675025,18.431325,18.431325,18.431325,18.424962,
897.0303,17.788637,18.315342,18.29858,18.538637,18.538637,18.153977,18.153977,18.312215,18.312215,18.312215,18.59375,18.59375,18.632387,18.632387,18.632387,18.612499,18.612499,18.612499,17.536364,17.536364,17.533523,17.533523,17.533523,18.432101,18.432101,18.195171,18.195171,18.195171,18.719319,
897.3119,18.026187,18.76519,18.932437,18.80892,18.80892,18.345233,18.345233,17.90983,17.90983,17.90983,18.606843,18.606843,18.896123,18.896123,18.896123,18.005063,18.005063,18.005063,17.938983,17.938983,17.41428,17.41428,17.41428,17.75803,17.75803,18.684533,18.684533,18.684533,19.314596,
897.5935,18.249051,18.48529,18.99817,18.9899,18.9899,18.41913,18.41913,17.66269,17.66269,17.66269,18.573549,18.573549,19.07721,19.07721,19.07721,18.022031,18.022031,18.022031,18.07904,18.07904,17.57904,17.57904,17.57904,17.980681,17.980681,18.4375,18.4375,18.4375,18.828159,
897.8750,18.663748,18.481251,18.746254,18.755003,18.755003,18.141254,18.141254,17.573751,17.573751,17.573751,18.253752,18.253752,18.841255,18.841255,18.841255,18.433748,18.433748,18.433748,18.154999,18.154999,17.684998,17.684998,17.684998,18.237499,18.237499,18.577496,18.577496,18.577496,18.357502,
898.1566,18.859443,18.45715,18.277157,18.288758,18.288758,17.796807,17.796807,17.777699,17.777699,17.777699,18.074236,18.074236,18.343614,18.343614,18.343614,18.730621,18.730621,18.730621,18.21875,18.21875,17.882914,17.882914,17.882914,18.332014,18.332014,18.910207,18.910207,18.910207,18.210971,
898.4382,18.897066,18.688096,18.049022,18.018368,18.018368,17.664838,17.664838,18.133588,18.133588,18.133588,18.322875,18.322875,18.308802,18.308802,18.308802,18.946684,18.946684,18.946684,18.205272,18.205272,17.93261,17.93261,17.93261,18.272066,18.272066,18.83397,18.83397,18.83397,18.303912,
898.7197,18.767617,18.721141,18.335781,18.322945,18.322945,17.761242,17.761242,17.986367,17.986367,17.986367,18.67068,18.67068,18.346938,18.346938,18.346938,19.015227,19.015227,19.015227,18.263633,18.263633,17.858977,17.858977,17.858977,18.142617,18.142617,18.503984,18.503984,18.503984,18.359773,
899.0013,18.551648,18.50613,18.978898,18.344454,18.344454,18.192222,18.192222,17.753417,17.753417,17.753417,18.565917,18.565917,18.014972,18.014972,18.014972,18.91238,18.91238,18.91238,18.394694,18.394694,17.858019,17.858019,17.858019,18.0625,18.0625,18.34375,18.34375,18.34375,18.22488,
899.2828,18.831098,18.518706,19.04383,18.581098,18.581098,18.368765,18.368765,17.943627,17.943627,17.943627,18.774869,18.774869,18.218605,18.218605,18.218605,19.168612,19.168612,19.168612,18.343786,18.343786,17.862493,17.862493,17.862493,18.26867,18.26867,18.193808,18.193808,18.193808,18.387398,
899.5644,19.298854,18.61426,18.967781,18.761709,18.761709,18.32324,18.32324,18.17676,18.17676,18.17676,18.876938,18.876938,18.776405,18.776405,18.776405,19.221657,19.221657,19.221657,18.219719,18.219719,17.957041,17.957041,17.957041,18.365229,18.365229,18.237322,18.237322,18.237322,18.480459,
899.8460,19.227975,18.870128,18.977716,18.807887,18.807887,18.334784,18.334784,18.120647,18.120647,18.120647,18.634225,18.634225,18.603235,18.603235,18.603235,19.035863,19.035863,19.035863,18.276637,18.276637,18.022284,18.022284,18.022284,18.321466,18.321466,18.446206,18.446206,18.446206,18.214657,
