,Live Spectrum 26-10-2023 13:29:46,Live Spectrum 26-10-2023 13:29:48,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:49,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:50,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:51,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:52,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:53,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:54,Live Spectrum 26-10-2023 13:29:55,Live Spectrum 26-10-2023 13:29:55,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
685.2962,17.187619,16.912309,16.999881,16.999881,17.006417,17.006417,16.856107,16.856107,17.425024,17.425024,17.425024,17.149952,17.149952,17.0625,17.0625,17.0625,16.712452,16.712452,16.875238,16.875238,16.318917,16.318917,16.318917,17.131178,17.131178,16.862405,16.862405,16.6875,
685.5777,17.25,16.920545,16.775433,16.775433,17.16578,17.16578,16.70922,16.70922,17.22141,17.22141,17.22141,17.106993,17.106993,17.13453,17.13453,17.13453,16.777537,16.777537,17.198082,17.198082,16.496287,16.496287,16.496287,16.913675,16.913675,16.758478,16.758478,16.597463,
685.8593,17.198274,17.103452,16.57004,16.57004,17.235992,17.235992,16.725218,16.725218,16.959048,16.959048,16.959048,17.059266,17.059266,17.170258,17.170258,17.170258,17.067897,17.067897,17.292024,17.292024,16.683194,16.683194,16.683194,16.764008,16.764008,16.71875,16.71875,16.61746,
686.1408,17.073862,17.1875,16.747164,16.747164,17.200567,17.200567,16.913071,16.913071,16.990343,16.990343,16.990343,17.03125,17.03125,17.123295,17.123295,17.123295,17.332388,17.332388,17.118179,17.118179,16.797728,16.797728,16.797728,16.914776,16.914776,16.817616,16.817616,16.819321,
686.4224,16.764288,17.093215,16.953036,16.953036,16.88911,16.88911,17.094106,17.094106,17.078036,17.078036,17.078036,17.204105,17.204105,17.329462,17.329462,17.329462,17.076254,17.076254,17.188569,17.188569,16.8125,16.8125,16.8125,17.203927,17.203927,17.283388,17.283388,16.890358,
686.7040,16.81533,16.970097,16.967403,16.967403,16.625,16.625,17.06654,17.06654,16.97279,16.97279,16.97279,17.389952,17.389952,17.368129,17.368129,17.368129,16.869613,16.869613,17.225484,17.225484,16.827452,16.827452,16.827452,17.224137,17.224137,17.506734,17.506734,16.903556,
686.9855,17.23852,16.95169,17,17,16.53986,16.53986,16.826849,16.826849,16.83243,16.83243,16.83243,17.3353,17.3353,16.971779,16.971779,16.971779,17.09933,17.09933,16.920599,16.920599,16.75861,16.75861,16.75861,17.05118,17.05118,17.2728,17.2728,16.96875,
687.2671,17.401859,16.834455,17.026859,17.026859,16.477789,16.477789,16.66968,16.66968,16.861827,16.861827,16.861827,17.276859,17.276859,16.642564,16.642564,16.642564,17.23218,17.23218,16.830577,16.830577,16.763686,16.763686,16.763686,17,17,17.17407,17.17407,16.995609,
687.5486,17.29813,16.55489,16.98648,16.98648,16.64528,16.64528,16.63682,16.63682,17.00676,17.00676,17.00676,17.38852,17.38852,16.5,16.5,16.5,17.27534,17.27534,17.01352,17.01352,16.89358,16.89358,16.89358,16.88597,16.88597,17.11824,17.11824,17.0946,
687.8302,17.046104,16.40625,16.898823,16.898823,16.860146,16.860146,16.669703,16.669703,17.133968,17.133968,17.133968,17.41662,17.41662,16.58338,16.58338,16.58338,17.276766,17.276766,17.160734,17.160734,16.886911,16.886911,16.886911,16.55199,16.55199,17.086323,17.086323,17.163677,
688.1118,16.946442,16.517788,16.904038,16.904038,16.982115,16.982115,16.854904,16.854904,17.105,17.105,17.105,17.091635,17.091635,16.785673,16.785673,16.785673,17.274519,17.274519,17.040289,17.040289,16.950865,16.950865,16.950865,16.325865,16.325865,17.102692,17.102692,17.136154,
688.3933,17.010223,16.812326,16.874942,16.874942,17.124884,17.124884,16.906192,16.906192,16.791764,16.791764,16.791764,16.646027,16.646027,16.937442,16.937442,16.937442,17.426986,17.426986,16.645969,16.645969,17.052045,17.052045,17.052045,16.583004,16.583004,17.031308,17.031308,17.15625,
688.6749,17.093407,16.903582,16.918216,16.918216,17.163224,17.163224,17.026601,17.026601,16.697142,16.697142,16.697142,16.389291,16.389291,16.942149,16.942149,16.942149,17.20343,17.20343,16.5,16.5,16.997332,16.997332,16.997332,16.754307,16.754307,16.881974,16.881974,17.021265,
688.9565,16.874711,16.651951,16.866113,16.866113,17.004299,17.004299,17.15625,17.15625,16.692088,16.692088,16.692088,16.290137,16.290137,16.750289,16.750289,16.750289,16.495412,16.495412,16.553323,16.553323,16.816799,16.816799,16.816799,16.414848,16.414848,16.723049,16.723049,16.834284,
689.2380,17.080052,16.586901,16.811215,16.811215,17.09375,17.09375,17.123715,17.123715,16.633134,16.633134,16.633134,16.418239,16.418239,16.569349,16.569349,16.569349,16.62757,16.62757,16.744436,16.744436,16.946919,16.946919,16.946919,16.601884,16.601884,16.828767,16.828767,17.206337,
689.5196,17.181844,16.685775,16.71875,16.71875,17.071606,17.071606,17.001725,17.001725,16.707919,16.707919,16.707919,16.799944,16.799944,16.470475,16.470475,16.470475,16.886313,16.886313,16.898869,16.898869,17.069881,17.069881,17.069881,16.639763,16.639763,16.838094,16.838094,17.444881,
689.8011,17.022721,16.840918,16.758529,16.758529,16.966851,16.966851,16.89962,16.89962,16.981077,16.981077,16.981077,17.095649,17.095649,16.401519,16.401519,16.401519,17.184668,17.184668,16.86837,16.86837,17.073861,17.073861,17.073861,16.660981,16.660981,16.685601,16.685601,17.47538,
690.0827,16.863241,17.068379,16.929768,16.929768,16.84375,16.84375,16.863241,16.863241,17.345603,17.345603,17.345603,17.21875,17.21875,16.523518,16.523518,16.523518,17.400371,17.400371,16.784956,16.784956,16.964723,16.964723,16.964723,16.544862,16.544862,16.533103,16.533103,17.447085,
690.3643,16.82789,17.08349,17.03638,17.03638,16.900181,16.900181,16.80737,16.80737,17.18284,17.18284,17.18284,17.21875,17.21875,16.63013,16.63013,16.63013,17.333959,17.333959,16.54664,16.54664,16.82789,16.82789,16.82789,16.43797,16.43797,16.39086,16.39086,17.19823,
690.6458,16.928159,17.009341,17.075645,17.075645,17.213791,17.213791,16.776868,16.776868,16.934274,16.934274,16.934274,17.205605,17.205605,16.647486,16.647486,16.647486,17.120618,17.120618,16.655672,16.655672,16.90625,16.90625,16.90625,16.290014,16.290014,16.303736,16.303736,17.106895,
690.9274,17.095211,16.889538,17.069022,17.069022,17.280503,17.280503,16.775442,16.775442,16.476732,16.476732,16.476732,17.077751,17.077751,16.59375,16.59375,16.59375,17.108288,17.108288,16.909171,16.909171,16.924423,16.924423,16.924423,16.420075,16.420075,16.279076,16.279076,17.060292,
691.2089,17.323532,16.96534,16.38892,16.38892,16.588495,16.588495,16.960085,16.960085,16.094272,16.094272,16.094272,16.724527,16.724527,16.602415,16.602415,16.602415,17.210085,17.210085,17.403362,17.403362,17.0625,17.0625,17.0625,17.037548,17.037548,16.511553,16.511553,16.134186,
691.4905,17.099282,16.620714,16.244468,16.244468,16.856609,16.856609,16.862141,16.862141,16.442684,16.442684,16.442684,16.78768,16.78768,16.702502,16.702502,16.702502,17.099282,17.099282,17.347138,17.347138,17.049641,17.049641,17.049641,17.384818,17.384818,16.652862,16.652862,16.550539,
691.7721,16.748601,16.587684,16.596548,16.596548,17.038246,17.038246,16.6875,16.6875,16.940298,16.940298,16.940298,16.875,16.875,16.911847,16.911847,16.911847,16.761193,16.761193,16.963153,16.963153,16.877798,16.877798,16.877798,17.069965,17.069965,17.022855,17.022855,16.802706,
692.0536,16.723343,17.127625,16.670685,16.670685,17.189468,17.189468,16.694718,16.694718,16.998688,16.998688,16.998688,16.879593,16.879593,17.030594,17.030594,17.030594,17.010498,17.010498,16.847687,16.847687,16.938812,16.938812,16.938812,16.5625,16.5625,16.842438,16.842438,16.593094,
692.3352,16.9369,17.249657,17.341864,17.341864,17.280993,17.280993,17.030307,17.030307,16.937671,16.937671,16.937671,17.09315,17.09315,17.000086,17.000086,17.000086,17.498628,17.498628,17.030736,17.030736,16.999829,16.999829,16.999829,16.5625,16.5625,16.781421,16.781421,16.562586,
692.6167,17.333005,16.732801,17.222056,17.222056,17.250827,17.250827,17.213791,17.213791,16.84623,16.84623,16.84623,17.124173,17.124173,16.817459,16.817459,16.817459,17.439153,17.439153,17.487602,17.487602,17.243388,17.243388,17.243388,16.897158,16.897158,16.68998,16.68998,16.684194,
692.8983,17.699955,16.510964,16.803177,16.803177,17.101581,17.101581,17.010964,17.010964,16.725015,16.725015,16.725015,16.946897,16.946897,16.753132,16.753132,16.753132,17.289081,17.289081,17.351581,17.351581,17.071897,17.071897,17.071897,17.084353,17.084353,16.746868,16.746868,16.865603,
693.1799,17.805586,16.55789,16.549689,16.549689,17.180586,17.180586,16.913164,16.913164,16.863476,16.863476,16.863476,17.053281,17.053281,16.69211,16.69211,16.69211,16.847072,16.847072,16.851682,16.851682,17.12039,17.12039,17.12039,16.775353,16.775353,16.865781,16.865781,16.672384,
693.4614,16.825231,16.9292,17.236442,17.236442,17.272123,17.272123,17.019081,17.019081,16.677546,16.677546,16.677546,17.0625,17.0625,16.800331,16.800331,16.800331,17.066369,17.066369,16.615046,16.615046,16.7583,16.7583,16.7583,17.342361,17.342361,16.987831,16.987831,16.825496,
693.7430,16.691279,17.161049,17.147672,17.147672,17.226307,17.226307,16.701595,16.701595,17.040848,17.040848,17.040848,16.980086,16.980086,16.867443,16.867443,16.867443,17.231106,17.231106,16.923405,16.923405,16.773693,16.773693,16.773693,17.296365,17.296365,16.807701,16.807701,16.706394,
694.0246,17.061804,17.374652,17.018056,17.018056,17.325694,17.325694,16.549306,16.549306,17.200694,17.200694,17.200694,16.861806,16.861806,16.74132,16.74132,16.74132,17.38368,17.38368,16.808334,16.808334,16.78125,16.78125,16.78125,17.01389,17.01389,16.807986,16.807986,16.714236,
694.3061,17.020993,17.640267,16.817987,16.817987,17.369752,17.369752,16.895276,16.895276,17.244752,17.244752,17.244752,16.869752,16.869752,16.536737,16.536737,16.536737,17.562261,17.562261,16.573235,16.573235,16.833254,16.833254,16.833254,16.96875,16.96875,16.916507,16.916507,16.640744,
694.5877,16.949462,17.611694,16.755981,16.755981,17.425538,17.425538,17.069825,17.069825,16.946774,16.946774,16.946774,16.799194,16.799194,16.777957,16.777957,16.777957,17.59375,17.59375,16.581788,16.581788,16.767944,16.767944,16.767944,16.943481,16.943481,17.013306,17.013306,16.599731,
694.8692,16.962037,17.152086,16.946295,16.946295,17.388426,17.388426,16.897455,16.897455,16.875,16.875,16.875,16.756713,16.756713,17.138193,17.138193,17.138193,17.471065,17.471065,16.937267,16.937267,16.75,16.75,16.75,16.986574,16.986574,16.982176,16.982176,16.790045,
695.1508,16.897332,16.864607,17.142837,17.142837,17.613061,17.613061,16.700913,16.700913,16.875,16.875,16.875,16.797612,16.797612,17.147332,17.147332,17.147332,17.223245,17.223245,17.174087,17.174087,16.964255,16.964255,16.964255,17.095225,17.095225,16.706882,16.706882,17.010393,
695.4324,16.921153,16.650964,17.279806,17.279806,17.710577,17.710577,16.748556,16.748556,16.898077,16.898077,16.898077,16.835577,16.835577,16.755776,16.755776,16.755776,17.08702,17.08702,17.034138,17.034138,17.10048,17.10048,17.10048,17.171153,17.171153,16.486541,16.486541,17.13173,
695.7139,17.093936,16.884274,17.290152,17.290152,17.27179,17.27179,16.602466,16.602466,16.436942,16.436942,16.436942,16.50853,16.50853,16.826132,16.826132,16.826132,16.794324,16.794324,16.924054,16.924054,17.125,17.125,17.125,16.874628,16.874628,16.54924,16.54924,16.865726,
695.9955,17.069767,17.043241,17.194767,17.194767,17.180233,17.180233,16.682595,16.682595,16.509448,16.509448,16.509448,16.612828,16.612828,16.798147,16.798147,16.798147,16.795603,16.795603,16.819767,16.819767,17.168241,17.168241,17.168241,16.620276,16.620276,16.615371,16.615371,16.814862,
696.2770,17.010355,16.999816,17.114461,17.114461,17.21875,17.21875,16.854473,16.854473,16.85484,16.85484,16.85484,16.94859,16.94859,16.666422,16.666422,16.666422,16.948223,16.948223,16.634988,16.634988,16.999449,16.999449,16.999449,16.541605,16.541605,16.687684,16.687684,16.906434,
696.5586,16.939492,17.049428,17.09375,17.09375,17.319597,17.319597,17.027267,17.027267,16.988919,16.988919,16.988919,17.123008,17.123008,16.645169,16.645169,16.645169,16.899153,16.899153,16.522161,16.522161,16.664216,16.664216,16.664216,16.511081,16.511081,16.71875,16.71875,17.078686,
696.8402,16.828467,17.171533,17.054859,17.054859,17.433337,17.433337,17.074304,17.074304,16.902772,16.902772,16.902772,17.000685,17.000685,16.695141,16.695141,16.695141,16.863196,16.863196,16.636119,16.636119,16.686815,16.686815,16.686815,16.636119,16.636119,16.71875,16.71875,17.234033,
697.1217,16.762527,17.237473,17.124865,17.124865,17.318966,17.318966,17.006331,17.006331,16.768858,16.768858,16.768858,16.887527,16.887527,16.849811,16.849811,16.849811,16.931169,16.931169,16.774919,16.774919,16.968479,16.968479,16.968479,16.849811,16.849811,16.625135,16.625135,17.356142,
697.4033,16.822006,17.087987,17.151497,17.151497,17.056737,17.056737,16.950749,16.950749,16.934767,16.934767,16.934767,17.00101,17.00101,16.991504,16.991504,16.991504,17.076759,17.076759,16.866504,16.866504,17.057747,17.057747,17.057747,16.883496,16.883496,16.580501,16.580501,17.298241,
697.6849,16.823157,16.795939,17.125,17.125,16.851094,16.851094,16.885657,16.885657,17.24928,17.24928,17.24928,17.231999,17.231999,17.013969,17.013969,17.013969,17.173531,17.173531,16.854407,16.854407,16.754752,16.754752,16.754752,16.878312,16.878312,16.507344,16.507344,17.149626,
697.9664,17.11249,16.838432,17.091876,17.091876,16.797812,16.797812,16.76094,16.76094,17.143132,17.143132,17.143132,17.145006,17.145006,16.900628,16.900628,16.900628,17.1875,17.1875,16.746252,16.746252,16.514688,16.514688,16.514688,17.022184,17.022184,16.586558,16.586558,16.861882,
698.2480,17.422094,17,17.046656,17.046656,16.844188,16.844188,16.750876,16.750876,16.985032,16.985032,16.985032,17.04797,17.04797,16.796656,16.796656,16.796656,17.10828,17.10828,16.544904,16.544904,16.642596,16.642596,16.642596,16.998248,16.998248,16.671218,16.671218,16.846379,
698.5295,17.407245,16.924364,16.985868,16.985868,16.935509,16.935509,16.888136,16.888136,17.122014,17.122014,17.122014,17.019109,17.019109,16.856886,16.856886,16.856886,17.076632,17.076632,16.542396,16.542396,16.841759,16.841759,16.841759,16.753982,16.753982,16.700636,16.700636,17.152268,
698.8111,17.389412,16.786103,16.980735,16.980735,16.927941,16.927941,17.040809,17.040809,17.233162,17.233162,17.233162,16.877426,16.877426,17.081618,17.081618,17.081618,17.225882,17.225882,16.918088,16.918088,16.90625,16.90625,16.90625,16.697059,16.697059,16.723603,16.723603,17.295662,
699.0927,17.282973,16.71875,16.935368,16.935368,16.624591,16.624591,17.17979,17.17979,17.236303,17.236303,17.236303,16.830053,16.830053,17.113026,17.113026,17.113026,17.480724,17.480724,17.201197,17.201197,16.933645,16.933645,16.933645,16.904527,16.904527,16.642553,16.642553,17.161828,
699.3742,17.112016,16.757703,16.825484,16.825484,16.330766,16.330766,17.237016,17.237016,17.296656,17.296656,17.296656,16.799516,16.799516,16.690798,16.690798,16.690798,17.65625,17.65625,17.166813,17.166813,16.929797,16.929797,16.929797,17.257265,17.257265,16.650969,16.650969,17.007703,
699.6558,16.909664,16.8125,16.770116,16.770116,16.410679,16.410679,17.022391,17.022391,17.320343,17.320343,17.320343,16.903974,16.903974,16.34375,16.34375,16.34375,17.619433,17.619433,16.958753,16.958753,16.862728,16.862728,16.862728,17.494433,17.494433,16.785679,16.785679,17.222041,
699.9373,16.613438,16.824062,16.667812,16.667812,16.701241,16.701241,16.71875,16.71875,17.152815,17.152815,17.152815,17.139997,17.139997,16.470929,16.470929,16.470929,17.504691,17.504691,16.784685,16.784685,16.809065,16.809065,16.809065,17.4375,17.4375,17.029994,17.029994,17.619053,
700.2189,16.745682,16.887159,16.665795,16.665795,16.970057,16.970057,16.740455,16.740455,17.23483,17.23483,17.23483,17.142784,17.142784,16.720057,16.720057,16.720057,17.210909,17.210909,16.822045,16.822045,16.576363,16.576363,16.576363,17.05767,17.05767,17.252614,17.252614,17.527727,
700.5005,16.98053,16.989038,16.665576,16.665576,17.051538,17.051538,16.760962,16.760962,17.398559,17.398559,17.398559,17,17,16.852259,16.852259,16.852259,16.84375,16.84375,16.760962,16.760962,16.290576,16.290576,16.290576,16.435047,16.435047,17.253271,17.253271,16.92572,
700.7820,16.912749,16.974627,16.75,16.75,17.112624,17.112624,16.728187,16.728187,17.027069,17.027069,17.027069,17.075497,17.075497,16.990563,16.990563,16.990563,16.806001,16.806001,16.765936,16.765936,16.356126,16.356126,16.356126,16.82318,16.82318,16.858443,16.858443,17.012376,
701.0636,16.956343,16.896138,16.837314,16.837314,17.15625,17.15625,16.758731,16.758731,16.673713,16.673713,16.673713,17.232537,17.232537,16.960019,16.960019,16.960019,16.727481,16.727481,16.927388,16.927388,16.286306,16.286306,16.286306,17.228862,17.228862,16.53125,16.53125,16.977481,
701.3452,16.883885,17.095466,17.134742,17.134742,17.15625,17.15625,16.805331,16.805331,16.774939,16.774939,16.774939,17.163419,17.163419,16.913419,16.913419,16.913419,16.766054,16.766054,17.094608,17.094608,16.21875,16.21875,16.21875,17.045588,17.045588,16.579412,16.579412,16.991973,
701.6267,17.065914,17.259279,17.321779,17.321779,17.163574,17.163574,16.918942,16.918942,16.966795,16.966795,16.966795,17.042484,17.042484,16.829103,16.829103,16.829103,16.863766,16.863766,17.172853,17.172853,16.248045,16.248045,16.248045,16.869631,16.869631,16.770016,16.770016,16.954103,
701.9083,17.320981,17.147769,17.269865,17.269865,17.141148,17.141148,17.095609,17.095609,17.069122,17.069122,17.069122,16.914731,16.914731,16.860711,16.860711,16.860711,17.024628,17.024628,17.058782,17.058782,16.41659,16.41659,16.41659,16.769865,16.769865,16.963987,16.963987,16.959224,
702.1898,17.486513,16.952631,17.302302,17.302302,16.962829,16.962829,17.248356,17.248356,17.081908,17.081908,17.081908,17.074342,17.074342,17.233224,17.233224,17.233224,17.011842,17.011842,16.776973,16.776973,16.770395,16.770395,16.770395,16.891119,16.891119,17.080263,17.080263,17.203619,
702.4714,17.546835,16.755222,17.09367,17.09367,16.921835,16.921835,17.307118,17.307118,17.073024,17.073024,17.073024,17.145887,17.145887,17.452844,17.452844,17.452844,17.036391,17.036391,16.682439,16.682439,17.057118,17.057118,17.057118,17.025868,17.025868,17.151028,17.151028,17.296594,
702.7530,17.513986,16.763156,16.9375,16.9375,16.879939,16.879939,16.977797,16.977797,17.177208,17.177208,17.177208,17.25,17.25,16.919821,16.919821,16.919821,16.933391,16.933391,16.96875,16.96875,16.723274,16.723274,16.723274,16.723689,16.723689,17.102382,17.102382,16.713811,
703.0345,17.754463,16.63329,16.92602,16.92602,17.132017,17.132017,17.023597,17.023597,16.535713,16.535713,16.535713,17.234693,17.234693,17.038267,17.038267,17.038267,17.097577,17.097577,16.96875,16.96875,16.715559,16.715559,16.715559,16.929847,16.929847,16.95727,16.95727,16.51148,
703.3161,17.553106,16.475012,16.834356,16.834356,17.381201,17.381201,16.965619,16.965619,16.375062,16.375062,16.375062,17.109344,17.109344,17.293713,17.293713,17.293713,17.121869,17.121869,16.978144,16.978144,16.475012,16.475012,16.475012,16.878131,16.878131,16.884394,16.884394,16.600012,
703.5976,17.454128,16.558056,16.762185,16.762185,17.12457,17.12457,16.922878,16.922878,16.678182,16.678182,16.678182,16.954128,16.954128,17.090883,17.090883,17.090883,17.09375,17.09375,17.064937,17.064937,16.538561,16.538561,16.538561,16.903813,16.903813,16.961439,16.961439,16.683056,
703.8792,17.277762,16.881976,16.913226,16.913226,16.74128,16.74128,16.75872,16.75872,16.92878,16.92878,16.92878,16.78997,16.78997,16.67878,16.67878,16.67878,17.092006,17.092006,17.088518,17.088518,16.635464,16.635464,16.635464,16.861048,16.861048,16.871512,16.871512,17.006976,
704.1608,17.217698,16.996843,17.024936,17.024936,16.601116,16.601116,16.900988,16.900988,16.780198,16.780198,16.780198,16.941709,16.941709,16.527041,16.527041,16.527041,17.068814,17.068814,16.991581,16.991581,16.810395,16.810395,16.810395,16.614477,16.614477,16.797768,16.797768,17.118686,
