,Live Spectrum 26-10-2023 13:38:20,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:23,Live Spectrum 26-10-2023 13:38:24,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:25,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:26,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:27,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:28,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:29,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:32,Live Spectrum 26-10-2023 13:38:33,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
803.2704,17.336945,17.40625,17.073162,17.005331,16.77813,16.838419,16.630331,17.172243,17.172243,16.962682,16.962682,16.962682,16.583825,17.368932,17.368932,17.368932,16.677575,16.677575,17.224081,17.224081,17.224081,17.154776,
803.5520,16.907144,17.368015,17.135924,16.92747,17.213288,16.828886,16.689023,17.271848,17.271848,16.759402,16.759402,16.759402,16.698424,17.154727,17.154727,17.154727,16.797636,16.797636,17.239076,17.239076,17.239076,16.881985,
803.8335,16.46875,17.215483,17.176307,16.4375,17.209886,16.872671,16.888522,17.375,17.375,16.689829,16.689829,16.689829,16.794772,16.966421,16.966421,16.966421,16.85821,16.85821,17.086763,17.086763,17.086763,17.04571,
804.1151,16.531828,17.360953,17.119266,16.494844,17.295297,16.724484,17.076547,17.386469,17.386469,16.878156,16.878156,16.878156,17,16.823969,16.823969,16.823969,16.764047,16.764047,16.636469,16.636469,16.636469,16.951547,
804.3966,16.788997,17.4375,17.13488,16.797006,17.230501,16.702994,16.947119,17.390494,17.390494,17.013623,17.013623,17.013623,17.064633,16.851497,16.851497,16.851497,16.6875,16.6875,16.746257,16.746257,16.746257,16.827994,
804.6782,16.615254,17.449541,17.336582,16.975918,17.311352,16.530102,16.664566,17.18148,17.18148,16.93148,16.93148,16.93148,17.301607,16.713877,16.713877,16.713877,16.699541,16.699541,17.030102,17.030102,17.030102,16.588877,
804.9598,16.435875,17.530844,17.554706,16.813312,17.19075,16.650081,16.517694,17.15625,17.15625,16.974106,16.974106,16.974106,17.07565,16.556331,16.556331,16.556331,16.743831,16.743831,17.094562,17.094562,17.094562,16.493019,
805.2413,16.975423,17.618327,17.955404,16.644666,16.282307,16.732448,16.900634,17.112007,17.112007,17.268961,17.268961,17.268961,16.849718,16.575493,16.575493,16.575493,16.737711,16.737711,16.84375,16.84375,16.84375,16.788275,
805.5229,17.092621,17.462274,17.578541,17.052934,16.772813,17.221007,17.144427,16.969879,16.969879,17.304896,17.304896,17.304896,16.788854,16.821233,16.821233,16.821233,16.85783,16.85783,16.876129,16.876129,16.876129,17.10783,
805.8044,16.895771,17.444134,17.195002,17.414807,17.251922,17.40904,17.198847,17.120288,17.120288,17.21596,17.21596,17.21596,16.983941,17.067212,17.067212,17.067212,17.064422,17.064422,17.033172,17.033172,17.033172,17.28125,
806.0860,16.699763,17.502733,16.908983,17.50133,17.29344,17.1875,17.111407,17.150783,17.150783,17.47828,17.47828,17.47828,17.169843,16.92797,16.92797,16.92797,17.26906,17.26906,17.19703,17.19703,17.19703,17.24047,
806.3676,17.080148,17.604113,17.107836,17.225551,16.944301,17.1875,17.083387,16.857513,16.857513,17.659812,17.659812,17.659812,17.197863,16.725551,16.725551,16.725551,17.569462,17.569462,17.3716,17.3716,17.3716,17.107675,
806.6491,17.540066,17.424275,17.403527,17.038382,16.735737,17.173237,17.213303,16.73029,16.73029,17.69567,17.69567,17.69567,17.010894,16.581172,16.581172,16.581172,17.522434,17.522434,17.461618,17.461618,17.461618,17.177645,
806.9307,17.759337,16.967543,17.507304,17.084413,16.724022,17.073869,17.442772,16.962653,16.962653,17.384337,17.384337,17.384337,16.551956,16.801131,16.801131,16.801131,17.127857,17.127857,17.459413,17.459413,17.459413,17.293826,
807.2123,17.522924,16.701134,17.493846,17.141289,16.84375,17.003499,17.427847,17.197635,17.197635,17.305019,17.305019,17.305019,16.499518,16.998673,16.998673,16.998673,16.737211,16.737211,17.621018,17.621018,17.621018,17.370174,
807.4938,17.030642,16.828429,17.436284,17.116732,16.84375,17.3125,17.038303,17.023589,17.023589,17.189324,17.189324,17.189324,17.155034,17.23164,17.23164,17.23164,17.109071,17.109071,17.776021,17.776021,17.776021,17.117947,
807.7754,17.101468,16.78125,17.593624,17.203188,16.812374,17.27328,17.15625,16.984312,16.984312,16.90625,16.90625,16.90625,17.414345,17.750377,17.750377,17.750377,17.148406,17.148406,17.249497,17.249497,17.249497,17.117659,
808.0569,17.039281,16.861558,17.411661,17.241969,16.646472,17.140188,17.196404,16.921438,16.921438,17.010651,17.010651,17.010651,17.496507,17.967003,17.967003,17.967003,17.165154,17.165154,16.850907,16.850907,16.850907,17.460719,
808.3385,17.103607,17.200627,17.074037,17.128315,16.412836,17.011537,17.345385,16.842115,16.842115,17.3125,17.3125,17.3125,17.108557,17.715479,17.715479,17.715479,17.240143,17.240143,16.847021,16.847021,16.847021,17.322401,
808.6201,17.227165,17.508415,16.835335,16.875,16.394242,16.713927,17.395423,16.724754,16.724754,17.161023,17.161023,17.161023,17.0625,17.497589,17.497589,17.497589,17.074508,17.074508,17.098573,17.098573,17.098573,16.882185,
808.9016,17.206935,17.384829,16.829726,16.831935,16.591541,16.591541,17.246798,16.630411,16.630411,16.629418,16.629418,16.629418,17.0625,17.345959,17.345959,17.345959,16.868596,16.868596,17.272637,17.272637,17.272637,16.622791,
809.1832,17.049679,16.823716,16.786858,16.745193,16.882213,16.829328,17.138622,16.571314,16.571314,16.259615,16.259615,16.259615,17.097757,16.975959,16.975959,16.975959,16.705128,16.705128,17.14423,17.14423,17.14423,16.966348,
809.4647,16.730064,16.600474,16.724842,16.677215,17.065427,16.986155,17.057674,16.76511,16.76511,16.458702,16.458702,16.458702,16.971045,16.473576,16.473576,16.473576,16.957436,16.957436,16.802848,16.802848,16.802848,17.329272,
809.7463,16.403297,17.100886,17.198819,16.436023,16.761319,16.921137,16.913386,17.076772,17.076772,17.253568,17.253568,17.253568,16.428273,16.599409,16.599409,16.599409,17.450295,17.450295,16.661909,16.661909,16.661909,17.099409,
810.0279,16.966461,16.902675,17.393879,16.750643,17.060211,17.03125,16.734053,16.727546,16.727546,17.04591,17.04591,17.04591,16.434568,16.734697,16.734697,16.734697,17.330735,17.330735,16.853833,16.853833,16.853833,17.215818,
810.3094,17.201725,16.692071,17.379571,16.94944,17.266511,16.973321,16.64431,16.521595,16.521595,16.631856,16.631856,16.631856,16.548275,16.872715,16.872715,16.872715,17.079011,17.079011,17.151679,17.151679,17.151679,17.290905,
810.5910,17.024631,16.513129,17.190755,16.925998,16.92589,16.695638,16.736871,16.578993,16.578993,16.536241,16.536241,16.536241,16.774739,16.996745,16.996745,16.996745,16.866754,16.866754,17.222005,17.222005,17.222005,17.371745,
810.8726,16.945678,16.497122,17.001918,16.908168,16.542306,16.314418,16.924525,16.760097,16.760097,16.88126,16.88126,16.88126,17.051444,17.054322,17.054322,17.054322,16.771153,16.771153,17.124041,17.124041,17.124041,17.510097,
811.1541,17.145367,16.74944,16.864677,16.84319,16.572264,16.24944,17.00084,16.801897,16.801897,17.145927,17.145927,17.145927,17.06278,16.895927,16.895927,16.895927,16.853234,16.853234,17.115236,17.115236,17.115236,17.53125,
811.4357,17.186679,16.980534,16.84375,17.074284,16.866498,16.448874,16.749179,16.801536,16.801536,17.072233,17.072233,17.072233,16.947233,16.769466,16.769466,16.769466,17.125821,17.125821,17.032071,17.032071,17.032071,17.56291,
811.7172,17.073287,16.971757,16.962409,17.238101,17.15625,16.701622,16.560277,16.664814,16.664814,16.936388,16.936388,16.936388,16.908473,16.853754,16.853754,16.853754,17.217638,17.217638,17.145463,17.145463,17.145463,17.409257,
811.9988,17.159897,16.650696,17.154426,17.123176,17.090103,16.950348,16.525696,16.617623,16.617623,16.919098,16.919098,16.919098,16.954078,17.340103,17.340103,17.340103,17.178299,17.178299,17.125,17.125,17.125,17.099221,
812.2804,17.38264,16.801234,17.026157,17.220218,17.013812,17.087578,16.755093,16.786343,16.786343,16.977469,16.977469,16.977469,16.8125,17.263812,17.263812,17.263812,17.230016,17.230016,17.181328,17.181328,17.181328,17.348843,
812.5619,17.608541,16.76974,16.90625,17.615103,17.047709,17.245051,16.851979,16.883229,16.883229,16.960521,16.960521,16.960521,16.82401,17.286199,17.286199,17.286199,17.23849,17.23849,17.26974,17.26974,17.26974,17.491771,
812.8435,17.640465,16.655931,16.976802,17.741948,16.874681,17.331991,16.741948,16.773198,16.773198,16.858896,16.858896,16.858896,16.879026,17.234535,17.234535,17.234535,17.277543,17.277543,17.144172,17.144172,17.144172,17.44894,
813.1250,17.418372,16.427936,17.177825,17.360765,16.742771,17.276468,16.612989,16.596197,16.596197,16.612989,16.612989,16.612989,16.877447,17.276468,17.276468,17.276468,17.362989,17.362989,16.992771,16.992771,16.992771,17.240436,
813.4066,17.113902,16.300234,17.337033,16.863902,17.014312,17.194217,16.606016,16.536799,16.536799,16.581484,16.581484,16.581484,16.867115,17.243283,17.243283,17.243283,17.306951,17.306951,17.104848,17.104848,17.104848,17.161799,
813.6882,16.974948,16.368931,17.349948,16.875258,17.462681,17.143724,16.737732,16.606276,16.606276,16.650181,16.650181,16.650181,16.899793,17.28125,17.28125,17.28125,17.224948,17.224948,17.243802,17.243802,17.243802,17.293905,
813.9697,16.963078,16.704623,17.171822,17.164812,17.299604,17.048266,16.727205,16.625,16.625,16.947506,16.947506,16.947506,16.903467,17.332406,17.332406,17.332406,16.970088,16.970088,17.319617,17.319617,17.319617,17.419039,
814.2513,17.195837,16.921665,17.073196,17.508337,16.861944,16.898333,16.46875,16.664167,16.664167,17.252779,17.252779,17.252779,16.968331,17.432362,17.432362,17.432362,16.721529,16.721529,17.361944,17.361944,17.361944,17.319998,
814.5328,17.548708,16.772521,17.245403,17.901187,16.830424,16.803771,16.46875,16.852013,16.852013,17.370403,17.370403,17.370403,16.763326,17.428771,17.428771,17.428771,16.945763,16.945763,17.157181,17.157181,17.157181,17.00966,
814.8144,17.697052,16.623546,17.131643,17.858491,16.853302,16.681997,16.441549,16.908845,16.908845,17.447052,17.447052,17.447052,16.890055,17.306997,17.306997,17.306997,17.165802,17.165802,16.879049,16.879049,16.879049,16.758098,
815.0960,17.666728,16.541636,16.854228,17.3023,16.822978,16.621507,16.434007,16.583457,16.583457,17.430607,17.430607,17.430607,16.961857,17.135478,17.135478,17.135478,17.038328,17.038328,16.704964,16.704964,16.704964,16.59035,
815.3775,17.364256,16.664552,16.820802,16.880859,16.832033,16.698731,16.582033,16.403321,16.403321,17.202147,17.202147,17.202147,16.719237,16.974609,16.974609,16.974609,16.727538,16.727538,16.616212,16.616212,16.616212,16.48291,
815.6591,17.067217,16.793337,16.90625,16.913621,16.96875,16.865566,16.906545,16.639741,16.639741,17.016804,17.016804,17.016804,16.516804,16.992925,16.992925,16.992925,16.740566,16.740566,16.747642,16.747642,16.747642,16.427771,
815.9407,17.014735,16.84375,16.744165,17.1786,17.1161,17.044205,17.24288,17.096025,17.096025,16.955795,16.955795,16.955795,16.64735,17.079015,17.079015,17.079015,16.919205,16.919205,16.795985,16.795985,16.795985,16.299545,
816.2222,17.211586,16.84375,16.652668,17.028162,17.191082,16.823246,17.104496,16.953022,16.953022,16.725914,16.725914,16.725914,16.932724,17.13764,17.13764,17.13764,16.81847,16.81847,16.692276,16.692276,16.692276,16.47542,
816.5038,17.360276,16.920374,16.765325,16.748799,17.017126,16.546575,16.766526,16.607874,16.607874,16.561899,16.561899,16.561899,17.016526,17.080827,17.080827,17.080827,16.548977,16.548977,16.654448,16.654448,16.654448,16.611477,
816.7853,17.265624,16.921874,16.828126,16.843751,17.000001,16.609376,16.828127,16.796877,16.796877,16.703127,16.703127,16.703127,16.96875,16.874999,16.874999,16.874999,16.390624,16.390624,17.01563,17.01563,17.01563,16.593752,
817.0669,17.250609,16.907468,16.795352,16.875,17.126218,16.65625,17.001218,16.874391,16.874391,16.8125,16.8125,16.8125,16.905032,16.764711,16.764711,16.764711,16.566764,16.566764,17.233461,17.233461,17.233461,16.814937,
817.3485,17.28125,16.920037,16.653799,16.923713,17.155025,16.721201,17.030025,16.665136,16.665136,16.958639,16.958639,16.958639,16.924938,16.523898,16.523898,16.523898,17.008577,17.008577,17.057599,17.057599,17.057599,17.148589,
817.6300,17.248151,16.941198,16.511002,17.034948,17.10845,16.78125,16.966901,16.433802,16.433802,17.09375,17.09375,17.09375,17.115847,16.476146,16.476146,16.476146,17.334597,17.334597,16.755455,16.755455,16.755455,17.3603,
817.9116,17.151289,16.898809,16.420635,17.110615,16.925098,16.78125,16.97123,16.476191,16.476191,17.144346,17.144346,17.144346,17.235615,16.526289,16.526289,16.526289,17.319443,17.319443,16.678076,16.678076,16.678076,17.206348,
818.1931,17.059381,16.829685,16.474989,17.245293,16.643772,16.849989,16.948446,16.614054,16.614054,17.135946,17.135946,17.135946,17.318739,16.434381,16.434381,16.434381,17.046903,17.046903,16.767185,16.767185,16.767185,16.873468,
818.4747,16.85617,16.861258,17.126523,16.643429,16.88141,16.783694,16.678646,16.936378,16.936378,16.813622,16.813622,16.813622,17.269952,16.616346,16.616346,16.616346,16.73117,16.73117,16.69371,16.69371,16.69371,16.561178,
818.7563,16.843596,16.964176,17.397563,16.307772,17.209755,16.669665,16.624846,17.245426,17.245426,16.700761,16.700761,16.700761,17.169665,16.799085,16.799085,16.799085,16.647255,16.647255,16.642835,16.642835,16.642835,16.40183,
819.0378,16.991998,17.158413,17.177336,16.523248,17.340831,16.728914,16.864079,17.239836,17.239836,16.799416,16.799416,16.799416,16.992755,16.903331,16.903331,16.903331,16.814663,16.814663,16.619918,16.619918,16.619918,16.411332,
819.3194,17.216259,17.194497,16.939991,16.432994,17.313745,16.855254,17.042754,17.057994,17.057994,16.8125,16.8125,16.8125,16.912002,17.024253,17.024253,17.024253,17.035756,17.035756,16.538247,16.538247,16.538247,16.511504,
819.6010,17.36259,16.986694,16.906698,16.569825,17.099284,17.188843,17.11259,16.98759,16.98759,16.906698,16.906698,16.906698,16.91866,17.08134,17.08134,17.08134,17.162679,17.162679,16.688396,16.688396,16.688396,16.732056,
819.8825,17.394182,16.740726,17.06466,16.910571,16.980818,17.413364,17.144182,17.09591,17.09591,16.796111,16.796111,16.796111,16.848704,17.036204,17.036204,17.036204,17.129954,17.129954,16.8125,16.8125,16.8125,16.882114,
820.1641,17.289079,16.792949,17.203114,17.03125,17.164034,17.339858,17.15625,17.000023,17.000023,16.531273,16.531273,16.531273,16.695329,16.824244,16.824244,16.824244,17.054693,17.054693,17.085898,17.085898,17.085898,17.042949,
820.4456,17.159114,16.894879,17.329515,16.852342,17.360765,17.28125,17.255643,17.065279,17.065279,16.397743,16.397743,16.397743,16.525607,16.619357,16.619357,16.619357,16.931857,16.931857,17.269879,17.269879,17.269879,17.025607,
820.7272,17.003603,16.764621,17.516629,16.952328,17.082526,17.220552,17.433897,17.419276,17.419276,16.536862,16.536862,16.536862,16.549681,16.946922,16.946922,16.946922,16.65244,16.65244,17.382414,17.382414,17.382414,16.928284,
821.0088,16.916909,16.6875,17.573159,17.083091,16.988613,17.290454,17.417637,17.418365,17.418365,16.769135,16.769135,16.769135,16.634931,17.115069,17.115069,17.115069,16.81952,16.81952,17.334546,17.334546,17.334546,16.968022,
821.2903,16.864345,16.645595,17.583453,17.219466,17.136013,17.197082,17.270237,17.574229,17.574229,16.969466,16.969466,16.969466,16.677203,16.926129,16.926129,16.926129,17.178276,17.178276,17.19744,17.19744,17.19744,17.062858,
821.5719,16.865068,16.731592,17.401884,17.238613,17.31541,17.039726,17.048203,17.580908,17.580908,17.052568,17.052568,17.052568,16.900684,16.886387,16.886387,16.886387,17.430479,17.430479,16.943066,16.943066,16.943066,17.029795,
821.8534,16.701495,16.824626,17.182372,16.980181,17.375,16.718055,16.925374,17.357745,17.357745,16.997436,16.997436,16.997436,16.978312,16.862874,16.862874,16.862874,17.456624,17.456624,16.713622,16.713622,16.713622,17.021688,
822.1350,16.625,16.821688,17.058815,16.786753,17.352938,16.571688,16.90625,16.972387,16.972387,16.880503,16.880503,16.880503,16.858442,16.733442,16.733442,16.733442,17.349253,17.349253,16.700373,16.700373,16.700373,17.053312,
822.4166,16.782074,16.767622,17.165885,16.660243,17.298872,16.697135,17.17552,16.888628,16.888628,16.955946,16.955946,16.955946,16.54323,16.642622,16.642622,16.642622,17.424696,17.424696,16.606554,16.606554,16.606554,16.995182,
822.6981,16.84375,16.658718,17.332853,16.625,17.212788,16.886924,17.463815,17.202918,17.202918,17.114103,17.114103,17.114103,16.346218,16.761924,16.761924,16.761924,17.605674,17.605674,16.630962,16.630962,16.630962,16.900288,
822.9797,16.797338,17.065914,17.235764,16.625,16.83941,16.798264,17.832928,16.778762,16.778762,16.80816,16.80816,16.80816,16.3125,17.04456,17.04456,17.04456,17.331366,17.331366,16.865104,16.865104,16.865104,16.99103,
823.2613,16.78125,17.195155,17.211095,16.625,16.695155,16.702809,17.630761,16.664536,16.664536,16.663905,16.663905,16.663905,16.170928,16.912642,16.912642,16.912642,17.195155,17.195155,16.913905,16.913905,16.913905,17.007655,
823.5428,16.685296,17.067557,17.170773,16.625,16.735477,16.615534,17.02749,16.831431,16.831431,16.752204,16.752204,16.752204,16.148989,16.891727,16.891727,16.891727,17.307443,17.307443,16.882261,16.882261,16.882261,17.047977,
823.8244,16.631864,17.006864,16.961164,16.576228,16.847543,16.642522,16.801843,16.826228,16.826228,16.854407,16.854407,16.854407,16.058707,16.90625,16.90625,16.90625,17.490065,17.490065,16.948157,16.948157,16.948157,17.086886,
824.1059,16.550639,17.074361,16.732741,16.81037,16.974148,16.730611,16.905185,16.8125,16.8125,17.073296,17.073296,17.073296,16.303907,17.228481,17.228481,17.228481,17.655185,17.655185,16.745667,16.745667,16.745667,17.192898,
824.3875,16.53125,17.194518,16.662308,16.900192,16.924424,16.75,17.063461,16.787308,16.787308,17.074616,17.074616,17.074616,16.526153,17.463653,17.463653,17.463653,17.561539,17.561539,16.763076,16.763076,16.763076,17.269134,
824.6691,16.608054,17.167547,16.86106,17.085459,16.829446,16.673196,17.042547,16.78125,16.78125,17.292911,17.292911,17.292911,16.895316,17.29519,17.29519,17.29519,17.224035,17.224035,16.653244,16.653244,16.653244,17.153244,
824.9506,16.677029,17.078207,16.984293,17.255072,16.682428,16.630236,17.03125,16.807264,16.807264,17.369764,17.369764,17.369764,16.942736,17.171957,17.171957,17.171957,16.922121,16.922121,16.781086,16.781086,16.781086,17.151014,
825.2322,17.189698,16.639596,16.867843,16.858346,17.132017,16.968609,16.951956,16.336733,16.336733,17.004959,17.004959,17.004959,16.778911,16.97123,16.97123,16.97123,17.271472,17.271472,16.759637,16.759637,16.759637,16.918367,
825.5137,17.039576,16.750468,16.763192,16.78125,17.21875,16.92384,16.642121,16.491674,16.491674,16.883795,16.883795,16.883795,17.125937,16.883795,16.883795,16.883795,17.23634,17.23634,16.776853,16.776853,16.776853,17.116674,
825.7953,16.836333,16.863083,16.722722,16.590306,17.273306,16.66075,16.566472,16.913139,16.913139,16.711333,16.711333,16.711333,17.296611,17.038667,17.038667,17.038667,16.891417,16.891417,16.699417,16.699417,16.699417,17.047139,
826.0769,16.8125,17.013534,16.940405,16.617914,17.170422,16.708121,17.061224,17.162698,17.162698,16.659793,16.659793,16.659793,17.229379,17.117914,17.117914,17.117914,16.48356,16.48356,16.742914,16.742914,16.742914,16.643353,
826.3584,17.00948,16.97497,16.96875,16.625,17.24067,17.028291,17.20942,17.07494,17.07494,16.402989,16.402989,16.402989,16.909209,16.731039,16.731039,16.731039,16.52192,16.52192,17.228381,17.228381,17.228381,16.284209,
826.6400,17.116982,16.825864,17.054482,16.596423,17.192845,17.091077,16.932977,16.976768,16.976768,16.460732,16.460732,16.460732,16.674959,16.630345,16.630345,16.630345,17.245682,17.245682,17.28125,17.28125,17.28125,16.478618,
