,Live Spectrum 26-10-2023 13:40:57,Live Spectrum 26-10-2023 13:40:58,Live Spectrum 26-10-2023 13:40:59,Live Spectrum 26-10-2023 13:41:01,Live Spectrum 26-10-2023 13:41:02,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:03,Live Spectrum 26-10-2023 13:41:04,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:05,Live Spectrum 26-10-2023 13:41:06,Live Spectrum 26-10-2023 13:41:07,Live Spectrum 26-10-2023 13:41:08,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:09,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:10,Live Spectrum 26-10-2023 13:41:11,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
788.3476,24.2032,24.184211,23.78125,24.14698,24.26555,24.32506,24.76555,24.41866,24.49058,24.771681,23.96561,24.13128,23.60631,23.91567,23.67195,23.67195,23.67195,23.006429,23.006429,24.665371,24.665371,24.665371,24.04052,24.04052,
788.6292,24.346848,23.893589,23.809133,24.356142,24.100215,24.456089,24.600215,24.243804,24.338092,24.378367,23.9375,24.184402,23.712554,23.987608,23.87756,23.87756,23.87756,23.396418,23.396418,24.175108,24.175108,24.175108,23.837554,23.837554,
788.9108,24.381119,24.083915,24.083915,24.444275,23.871941,24.625,24.375,24.184441,23.715691,24.164771,23.906907,24.177665,23.644013,23.878059,24.520759,24.520759,24.520759,23.865822,23.865822,24.083915,24.083915,24.083915,23.811843,23.811843,
789.1923,24.464713,24.302416,24.220777,24.212703,23.834679,24.582669,24.384071,24.159274,23.690524,24.546368,23.733852,24.365929,23.597771,23.903226,24.957669,24.957669,24.957669,23.805439,23.805439,24.266132,24.266132,24.266132,24.145152,24.145152,
789.4739,24.736697,24.511964,23.689152,24.213081,23.773929,24.181518,24.465759,24.202455,23.760625,24.702455,24.717098,24.242366,24.230714,23.910893,24.547545,24.547545,24.547545,24.040223,24.040223,24.181831,24.181831,24.181831,24.633973,24.633973,
789.7554,24.903288,24.633885,24.011847,24.758885,24.077002,24.122038,24.458231,24.36152,24.15625,24.778594,24.418097,23.833537,24.254901,24.25,24.403288,24.403288,24.403288,24.139808,24.139808,24.689134,24.689134,24.689134,24.698019,24.698019,
790.0370,24.839777,24.721685,24.142612,24.779174,24.815435,24.096685,24.673862,24.47548,24.144509,24.112221,24.519509,23.460982,23.382768,24.25,24.389676,24.389676,24.389676,24.301797,24.301797,24.379832,24.379832,24.379832,24.497065,24.497065,
790.3186,24.473792,24.755824,24.295028,24.118393,24.846662,24.145384,24.855398,23.987005,24.063283,23.769037,24.42081,23.728269,23.287292,24.247088,24.513778,24.513778,24.513778,24.561153,24.561153,24.180329,24.180329,24.180329,24.451278,24.451278,
790.6001,24.236102,24.835636,24.125,23.773136,24.877892,24.355318,24.988994,24.578644,24.366324,24.574068,24.5625,24.151027,24.582744,24.230318,24.340858,24.340858,24.340858,25.188061,25.188061,24.70429,24.70429,24.70429,24.307277,24.307277,
790.8817,24.435,25.117124,24.116375,24.074749,24.926375,24.422751,25.190375,25.710874,24.295625,24.690375,24.625749,24.42925,24.79275,24.375375,24.35275,24.35275,24.35275,25.5,25.5,24.55675,24.55675,24.55675,24.608499,24.608499,
791.1633,24.738778,25.690584,24.014083,24.843972,25.15075,23.957305,25.233056,26.209944,24.477556,24.790278,25.290056,24.627639,24.966334,24.6875,24.810084,24.810084,24.810084,25.471389,25.471389,24.580112,24.580112,24.580112,25.108278,25.108278,
791.4448,24.911846,25.999895,24.029029,25.116344,25.46896,23.943515,25.44056,25.755491,24.846496,25.445842,25.593436,24.380806,25.482688,24.735957,25.372045,25.372045,25.372045,25.233107,25.233107,25.363598,25.363598,25.363598,25.459884,25.459884,
791.7264,24.65625,25.690343,25.852257,24.755708,26.085221,24.943186,26.045421,25.258573,24.573872,24.877821,24.687522,24.735785,24.698872,25.207378,25.056836,25.056836,25.056836,25.610742,25.610742,25.18177,25.18177,25.18177,24.460243,24.460243,
792.0079,24.670443,25.721589,25.576745,25.159062,25.960261,24.960261,25.5625,25.965911,24.690339,24.605104,25.031224,24.568203,24.835208,25.079557,25.335208,25.335208,25.335208,24.76711,24.76711,24.48013,24.48013,24.48013,24.732916,24.732916,
792.2895,24.838036,25.70744,25.054028,25.497163,25.556825,24.542639,25.548313,25.858055,24.747123,24.769822,25.329563,24.340873,25.073849,24.948849,25.5625,25.5625,25.5625,24.056746,24.056746,24.337996,24.337996,24.337996,25.215873,25.215873,
792.5711,25.136339,25.303964,24.713035,25.446036,25.480125,24.357946,25.355143,25.017072,25.039768,25.312482,25.198857,24.642036,25.210214,25.0625,25.534107,25.534107,25.534107,24.670428,24.670428,24.954518,24.954518,24.954518,25.53691,25.53691,
792.8526,25.556811,25.573916,25.338138,25.221594,25.272717,24.548355,24.917705,24.642143,25.122156,25.619311,25.335255,24.823878,25.454566,25.042589,25.272755,25.272755,25.272755,25.113622,25.113622,25.409056,25.409056,25.409056,25.911939,25.911939,
793.1342,25.485736,25.982884,25.911955,25.307055,25.241702,25.042661,25.676219,25.494555,25.105161,25.559647,25.573911,24.963175,25.636411,24.855161,25.502853,25.502853,25.502853,24.962914,24.962914,25.133558,25.133558,25.133558,25.951634,25.951634,
793.4157,25.300786,25.806772,25.937243,25.906507,25.829942,25.127608,25.791937,26.04245,25.21875,25.514065,25.66745,25.253121,25.758593,25.054677,25.522657,25.522657,25.522657,24.585157,24.585157,25.227343,25.227343,25.227343,25.778386,25.778386,
793.6973,24.952732,25.755758,25.619242,26.175566,26.252042,24.884055,25.05224,25.803445,25.241782,25.493456,25.483145,25.562081,25.829355,25.912008,25.420226,25.420226,25.420226,24.5547,24.5547,25.298105,25.298105,25.298105,25.8047,25.8047,
793.9789,25.750616,25.798016,25.545119,25.767381,25.7026,25.252281,25.793887,25.397559,25.465853,26.991925,25.584444,25.28766,25.704881,25.960059,25.28766,25.28766,25.28766,25.058987,25.058987,25.167838,25.167838,25.167838,26.369822,26.369822,
794.2604,26.09168,25.679594,25.415852,25.957926,26.21461,24.99793,25.067114,25.300828,25.457926,27.122455,25.184582,25.650414,25.939196,25.880836,25.688348,25.688348,25.688348,24.727504,24.727504,25.351282,25.351282,25.351282,26.525787,26.525787,
794.5420,26.377942,25.920962,25.886059,26.176847,26.784192,25.325386,25.836445,25.228693,25.662135,26.146307,25.212155,25.649655,26.61252,25.922788,26.035308,26.035308,26.035308,24.871347,24.871347,26.084213,26.084213,26.084213,25.506595,25.506595,
794.8235,26.40031,26.08626,26.635329,26.38688,26.767951,25.821279,26.915291,25.678459,25.74251,25.818309,25.827219,26.229079,27.061081,25.81095,26.425489,26.425489,26.425489,25.511749,25.511749,26.62048,26.62048,26.62048,25.042999,25.042999,
795.1051,26.355753,26.285493,27.037252,26.518005,26.289736,26.478995,26.373242,26.232511,26.016762,26.465749,26.529492,26.558983,26.731995,26.138761,26.90625,26.90625,26.90625,26.230753,26.230753,26.817985,26.817985,26.817985,25.777007,25.777007,
795.3867,26.541586,26.11319,27.136237,26.705709,25.848016,26.338912,26.111057,26.707842,26.496063,26.422326,26.236959,25.949639,26.592848,26.595883,26.881971,26.881971,26.881971,26.355889,26.355889,26.27518,26.27518,26.27518,26.061598,26.061598,
795.6682,27.255615,26.93337,27.586548,26.890361,26.554769,26.921082,26.584005,27.196716,26.780721,26.351909,26.418538,26.231466,26.939514,26.915466,26.643962,26.643962,26.643962,26.493327,26.493327,26.264832,26.264832,26.264832,26.405192,26.405192,
795.9498,27.59375,27.474975,28.162229,27.081053,27.427792,27.337525,26.824827,27.346616,27.118528,26.947085,26.559264,27.715884,27.440983,26.950197,26.602841,26.602841,26.602841,26.787229,26.787229,26.771542,26.771542,26.771542,26.971863,26.971863,
796.2314,27.606376,27.521781,28.708651,27.515468,28.171718,27.315971,27.253471,27.880683,27.577653,26.478219,26.821969,27.065027,26.628156,26.550504,27.253156,27.253156,27.253156,27.368372,27.368372,27.521781,27.521781,27.521781,26.965279,26.965279,
796.5129,27.715546,27.440704,28.01765,27.342964,27.996011,27.634611,27.51765,27.362186,27.137029,26.600943,26.944693,26.521639,26.707507,27.086496,27.268436,27.268436,27.268436,27.024843,27.024843,27.434296,27.434296,27.434296,26.662657,26.662657,
796.7945,27.713531,27.478512,27.673809,27.049484,27.658215,27.663434,27.069684,27.311824,26.998035,26.940754,27.307281,26.479801,27.201805,27.847004,27.133473,27.133473,27.133473,26.978512,26.978512,27.393234,27.393234,27.393234,26.787082,26.787082,
797.0760,27.97719,27.618728,28.070597,26.954038,27.426095,27.197423,26.659901,27.88344,27.26323,26.96875,27.577556,26.88344,27.59375,27.891538,26.940808,26.940808,26.940808,27.105498,27.105498,27.287865,27.287865,27.287865,27.447766,27.447766,
797.3576,28.369696,28.140852,27.81444,27.157675,27.637488,27.338446,27.299497,28.24903,27.375,26.985572,27.955292,27.252395,27.583657,28.03125,27.046132,27.046132,27.046132,27.492301,27.492301,27.384123,27.384123,27.384123,28.052407,28.052407,
797.6392,28.891695,28.534675,27.377569,27.803939,28.054795,27.874144,27.989298,28.479452,27.453767,27.186644,27.908819,27.592894,27.568493,28.110017,27.759418,27.759418,27.759418,27.639555,27.639555,27.790668,27.790668,27.790668,27.951627,27.951627,
797.9207,29.323108,28.541571,27.993455,28.78837,28.541858,28.357559,28.152762,28.295059,28.146073,27.718894,28.486335,28.13212,28.180811,28.802323,28.326309,28.326309,28.326309,27.232559,27.232559,28.395929,28.395929,28.395929,27.795059,27.795059,
798.2023,29.631365,28.48165,28.77993,29.07242,28.83234,28.28274,28.121445,28.209575,28.62649,28.007855,28.921215,28.348625,28.625,29.12632,28.13773,28.13773,28.13773,27.090195,27.090195,28.59805,28.59805,28.59805,27.65625,27.65625,
798.4838,29.560755,29.363252,29.529001,28.935251,28.521751,28.832002,28.188004,28.643126,29.143126,28.30525,29.324752,27.732378,28.657626,28.431626,27.855129,27.855129,27.855129,27.077001,27.077001,28.875,28.875,28.875,27.728753,27.728753,
798.7654,30.451918,29.805479,29.783287,29.200633,28.794759,29.27053,29.006112,28.844126,29.344126,28.349862,29.711729,28.386472,28.998715,28.724862,28.770906,28.770906,28.770906,27.353937,27.353937,28.915685,28.915685,28.915685,28.381112,28.381112,
799.0470,30.003141,30.256504,30.084105,29.576555,29.669258,29.697779,29.731123,29.369131,29.869131,29.188134,30.158978,28.948826,29.698826,29.582011,29.681631,29.681631,29.681631,28.623953,28.623953,29.264055,29.264055,29.264055,29.17408,29.17408,
799.3285,29.409293,30.585227,30.46875,29.894684,30.311282,30.030844,29.562906,29.831371,30.312094,29.909699,30.386973,29.035105,29.788961,30.417816,30.140016,30.140016,30.140016,28.851461,28.851461,29.586039,29.586039,29.586039,29.538961,29.538961,
799.6101,29.930145,30.956933,30.484506,29.836134,30.976628,30.21061,29.398895,30.179622,30.511555,30.132616,30.25,29.097951,29.835872,30.38577,30.484506,30.484506,30.484506,28.977151,28.977151,29.535189,29.535189,29.535189,29.577994,29.577994,
799.8917,30.260165,30.858897,30.521286,29.983897,31.047353,29.865036,29.801379,30.157206,30.439412,30.000956,30.209742,29.319595,29.801379,29.545441,30.577647,30.577647,30.577647,29.641858,29.641858,29.578603,29.578603,29.578603,29.46875,29.46875,
800.1732,29.943293,30.688261,30.03125,29.866768,31.17683,29.317377,29.941616,30.358536,30.912043,30.301069,29.912804,29.123323,29.982775,29.226982,30.407011,30.407011,30.407011,30.771341,30.771341,29.703964,29.703964,29.703964,29.48933,29.48933,
800.4548,30.132777,30.180223,30.022831,29.820919,31.304081,28.979595,30.04452,30.081622,31.067852,30.885845,29.699487,29.032534,30.176014,29.399115,30.15154,30.15154,30.15154,30.390554,30.390554,29.829338,29.829338,29.829338,29.650257,29.650257,
800.7363,29.708042,29.570007,29.856785,29.883613,31.176792,29.361965,30.686278,29.077514,30.521532,31.121799,29.400838,29.809299,29.435405,30.151944,31.107775,31.107775,31.107775,29.713338,29.713338,29.989176,29.989176,29.989176,29.864176,29.864176,
801.0179,29.360165,29.887412,29.217943,30.003599,30.674684,30.115379,31.612184,29.659446,30.704723,30.875404,29.690292,29.62019,29.097349,30.13822,30.969154,30.969154,30.969154,29.927879,29.927879,30.33894,30.33894,30.33894,30.1875,30.1875,
801.2995,30.184599,30.375322,29.715527,30.509986,30.455863,30.451031,31.230993,30.308634,31.072164,30.714562,30.518363,29.875966,29.653349,30.245812,30.772229,30.772229,30.772229,30.304123,30.304123,30.477449,30.477449,30.477449,30.169459,30.169459,
801.5810,31.186096,30.719489,30.576019,31.217346,30.75,30.58204,30.659464,30.670102,31.513852,30.976581,30.890994,30.502142,30.594821,30.554004,30.783392,30.783392,30.783392,30.657321,30.657321,30.34375,30.34375,30.34375,30.104056,30.104056,
801.8626,31.680928,31.752649,31.327722,31.75,30.745272,31.002649,31.228206,30.745272,31.579567,31.633416,31.362661,30.889183,30.686695,31.514988,31.231894,31.231894,31.231894,30.782289,30.782289,30.400483,30.400483,30.400483,30.42885,30.42885,
802.1441,31.391284,32.643048,31.139966,31.740317,30.733275,31.786532,31.271567,30.83979,31.514525,32.026408,31.526849,31.031691,30.291815,32.129842,31.583626,31.583626,31.583626,30.568223,30.568223,30.878523,30.878523,30.878523,30.930458,30.930458,
802.4257,31.077845,33.588791,31.671595,31.672623,30.862089,32.096744,31.308009,31.574383,31.63838,32.014877,31.883421,31.41963,31.229604,32.066991,31.162706,31.162706,31.162706,31.390345,31.390345,31.839259,31.839259,31.839259,31.007953,31.007953,
802.7073,31.635932,33.46091,32.453181,31.49216,31.328181,31.964113,31.933636,32.019545,31.991829,32.215659,32.144545,31.849272,32.210137,31.664863,31.122681,31.122681,31.122681,31.989068,31.989068,32.322659,32.322659,32.322659,30.784784,30.784784,
802.9888,31.583286,32.979129,33.416742,31.036397,32.43224,32.927064,32.744768,32.348897,32.59375,32.890583,32.453083,32.885379,31.885379,32.041657,31.65099,31.65099,31.65099,32.140583,32.140583,32.302149,32.302149,32.302149,31.151018,31.151018,
803.2704,31.865075,33.219487,32.930695,31.508279,32.76673,32.999263,32.906987,32.692831,32.588419,33.178311,32.59687,33.077757,32.077757,32.083088,31.916175,31.916175,31.916175,32.460298,32.460298,31.948162,31.948162,31.948162,31.302575,31.302575,
803.5520,31.930515,33.446007,32.621061,32.254568,32.934455,32.76728,32.996955,32.79522,32.546114,33.404727,32.123477,32.928993,31.978152,32.047636,31.790652,31.790652,31.790652,32.869538,32.869538,32.060083,32.060083,32.060083,31.439023,31.439023,
803.8335,31.923492,33.725285,32.705228,32.752329,32.574631,32.372671,32.665114,33.307356,32.513522,33.300369,32.103067,32.509802,31.807842,32.125,31.70429,31.70429,31.70429,32.664661,32.664661,32.494856,32.494856,32.494856,31.616136,31.616136,
804.1151,32.724484,33.405672,32.436922,32.900516,32.303609,32.258891,32.568234,33.862375,32.735953,33.508312,32.804766,32.159406,31.557344,32.102062,31.844328,31.844328,31.844328,31.780672,31.780672,33.193234,33.193234,33.193234,31.735953,31.735953,
804.3966,32.938023,33.113249,32.19738,32.922006,32.148503,32.607896,32.67601,33.079604,32.871257,33.429753,33.193376,32.359506,31.85363,32.035254,32.219011,32.219011,32.219011,31.494124,31.494124,33.142366,33.142366,33.142366,31.783121,31.783121,
804.6782,33.780102,33.176889,32.429184,33.149082,32.280102,33.488242,33.085434,32.440078,33.167143,33.543291,33.110381,32.532398,32.061352,32.145357,32.679184,32.679184,32.679184,31.631303,31.631303,32.716172,32.716172,32.716172,31.644209,31.644209,
804.9598,33.51145,33.576056,32.742613,33.095781,32.486444,33.9457,33.244644,32.967125,33.257387,33.476544,32.687094,32.313719,32.150487,32.024269,32.869237,32.869237,32.869237,32.4112,32.4112,32.368019,32.368019,32.368019,31.852838,31.852838,
805.2413,32.16539,33.37641,33.08743,32.607801,32.761936,33.305827,33.038275,33.512993,32.918891,32.987359,32.768257,31.981743,32.202256,32.319525,32.598661,32.598661,32.598661,32.888346,32.888346,32.637993,32.637993,32.637993,32.975775,32.975775,
805.5229,33.284636,33.855573,33.15316,33.29224,32.659636,33.046163,33.409636,33.73283,33.124167,32.956927,32.645556,32.324619,33.336738,32.652032,32.183282,32.183282,32.183282,33.362345,33.362345,32.870782,32.870782,32.870782,33.38599,33.38599,
805.8044,33.583271,33.695002,33.632689,33.839038,33.15067,32.578559,33.867498,33.912884,33.884611,33.163939,32.976439,33.101439,34.591828,32.947979,32.545573,32.545573,32.545573,34.157304,34.157304,33.073847,33.073847,33.073847,33.912884,33.912884,
806.0860,33.278517,33.55851,34.342493,34.025857,33.784057,32.542183,34.26906,34.032653,34.493203,33.83976,33.61148,33.845227,34.373597,33.38187,33.381943,33.381943,33.381943,34.720153,34.720153,33.006797,33.006797,33.006797,33.99867,33.99867,
806.3676,33.420821,34.469396,35.278173,34.399449,34.482675,33.226197,34.639086,34.423737,34.413051,34.576586,34.173737,34.805699,33.982513,34.066224,34.691385,34.691385,34.691385,35.09035,35.09035,33.0591,33.0591,33.0591,34.211788,34.211788,
806.6491,34.493515,35.272434,35.762578,34.608013,34.53125,34.148726,34.934777,34.657935,34.354251,34.808092,34.30096,35.014263,33.955133,34.584541,35.242868,35.242868,35.242868,35.216027,35.216027,33.256093,33.256093,33.256093,34.194632,34.194632,
806.9307,35,34.695247,35.520706,34.539379,34.604294,34.976054,35.075076,34.831174,35.017024,34.665587,34.119728,34.982151,34.634719,35.275153,35.138401,35.138401,35.138401,35.275978,35.275978,33.615663,33.615663,33.615663,34.182228,34.182228,
807.2123,35.149614,33.878017,35.056829,34.515324,35.217785,35.037404,35.241192,34.874518,35.537886,34.466578,34.134653,35.115228,35.064309,35.540058,34.807674,34.807674,34.807674,35.216096,35.216096,33.889479,33.889479,33.889479,34.017616,34.017616,
807.4938,35.525413,34.742947,34.450998,35.579645,36.306663,35.194553,35.335482,35.407466,34.909289,34.093142,34.623784,36.375,34.321376,35.353842,34.586089,34.586089,34.586089,35.5518,35.5518,34.492947,34.492947,34.492947,33.982248,33.982248,
807.7754,35.195218,34.742659,34.859689,35.351594,35.952937,35.422315,35.421938,35.124623,34.47672,34.320847,35.008598,36.249497,34.054279,34.96078,34.531124,34.531124,34.531124,35.796058,35.796058,34.312249,34.312249,34.312249,34.336032,34.336032,
808.0569,35.068784,35.19012,35.166028,35.366969,35.772346,35.75,35.573151,34.723287,34.818614,34.654503,35.625873,35.842877,33.621507,34.875873,34.485685,34.485685,34.485685,34.962636,34.962636,34.133031,34.133031,34.133031,34.301849,34.301849,
808.3385,35.02957,35.575627,35.342115,35.34375,35.598701,35.62668,35.973656,34.416107,35.46875,34.567406,35.677643,35.856877,33.447312,35.223611,34.575672,34.575672,34.575672,34.205623,34.205623,34.139807,34.139807,34.139807,33.983557,33.983557,
808.6201,35.324508,35.849754,35.149016,35.335335,35.471161,35.256004,36.199508,34.573327,35.376181,34.919488,35.461516,36.173081,34.050492,36.055315,34.361762,34.361762,34.361762,34.133465,34.133465,34.152658,34.152658,34.152658,34.088977,34.088977,
808.9016,35.316695,35.944897,35.064486,35.415856,35.502209,35.265017,35.881627,34.868373,35.228356,35.168065,35.178887,35.994812,34.437277,36.168288,34.15625,34.15625,34.15625,34.741387,34.741387,34.381404,34.381404,34.381404,34.534452,34.534452,
809.1832,35.717949,36.577726,35.765226,35.79327,35.246794,35.57452,35.221152,35.440706,35.729169,35.11378,35.173878,35.124196,35.19952,35.316503,34.094551,34.094551,34.094551,34.55128,34.55128,34.624199,34.624199,34.624199,34.466345,34.466345,
809.4647,35.631488,36.976503,36.091852,36.098576,35.243512,35.789636,35.408385,35.660443,36.059969,34.732595,35.606566,34.379193,35.243276,34.576345,34.081804,34.081804,34.081804,34.29636,34.29636,35.250237,35.250237,35.250237,34.125633,34.125633,
809.7463,35.132751,36.502953,35.791092,36.307456,35.889887,35.840797,37.040477,35.41843,35.502091,35.166707,36.5625,34.644685,34.927411,35.111958,34.548228,34.548228,34.548228,34.727977,34.727977,36.09252,36.09252,36.09252,34.438115,34.438115,
810.0279,35.601544,36.317362,36.32909,36.631507,36.122711,36.356765,37.024743,35.113272,35.882794,36.201801,36.600257,35.701801,35.802058,36.40818,34.991847,34.991847,34.991847,34.910469,34.910469,35.258796,35.258796,35.258796,35.010726,35.010726,
