,Live Spectrum 26-10-2023 13:37:32,Live Spectrum 26-10-2023 13:37:33,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:34,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:35,Live Spectrum 26-10-2023 13:37:36,Live Spectrum 26-10-2023 13:37:36,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
834.8053,16.774211,16.640934,16.155631,16.793046,16.793046,17.070158,17.070158,17.070158,16.675704,16.675704,16.675704,16.6875,16.6875,16.6875,
835.0868,17.129402,16.805255,16.074147,16.886647,16.886647,17.006534,17.006534,17.006534,16.767471,16.767471,16.767471,16.51449,16.51449,16.51449,
835.3684,17.517163,17.118435,16.342587,16.948304,16.948304,16.942902,16.942902,16.942902,17.040892,17.040892,17.040892,16.211228,16.211228,16.211228,
835.6500,17.664773,17.428977,16.670454,16.713068,16.713068,16.879261,16.879261,16.879261,17.09304,17.09304,17.09304,16.25071,16.25071,16.25071,
835.9315,17.438992,17.556276,16.798431,16.415586,16.415586,16.871888,16.871888,16.871888,16.813992,16.813992,16.813992,16.515689,16.515689,16.515689,
836.2131,17.323239,17.361338,16.810546,16.415035,16.415035,16.510757,16.510757,16.510757,16.522465,16.522465,16.522465,16.570317,16.570317,16.570317,
836.4946,17.193014,17.230042,16.84375,16.592175,16.592175,16.230042,16.230042,16.230042,16.436712,16.436712,16.436712,16.422269,16.422269,16.422269,
836.7762,16.873838,17.453706,16.84375,16.719525,16.719525,16.64353,16.64353,16.64353,16.785124,16.785124,16.785124,16.40625,16.40625,16.40625,
837.0578,16.732018,17.286663,16.860161,16.797661,16.797661,16.957053,16.957053,16.957053,17.09375,17.09375,17.09375,16.242144,16.242144,16.242144,
837.3393,16.619473,16.770622,16.840986,16.931547,16.931547,16.98023,16.98023,16.98023,17.195791,17.195791,17.195791,16.552932,16.552932,16.552932,
837.6209,16.668144,16.376749,16.777285,17.066465,17.066465,16.761427,16.761427,16.761427,17.246035,17.246035,17.246035,17.113573,17.113573,17.113573,
837.9024,17.096031,16.518008,16.622515,17.166599,17.166599,16.242545,16.242545,16.242545,17.145901,17.145901,17.145901,17.140727,17.140727,17.140727,
838.1840,17.324929,17.007464,16.418322,17.237571,17.237571,15.931107,15.931107,15.931107,17.09375,17.09375,17.09375,16.799001,16.799001,16.799001,
838.4656,17.020975,16.966095,16.479795,17.036215,17.036215,15.98399,15.98399,15.98399,17.307535,17.307535,17.307535,17.013699,17.013699,17.013699,
838.7471,16.803644,16.8125,16.602606,16.685668,16.685668,16.03125,16.03125,16.03125,17.417447,17.417447,17.417447,17.069524,17.069524,17.069524,
839.0287,16.988002,17.019252,16.790402,16.293722,16.293722,16.093276,16.093276,16.093276,17.323549,17.323549,17.323549,16.989425,16.989425,16.989425,
839.3103,17.349373,17.188906,16.917604,16.284062,16.284062,16.33802,16.33802,16.33802,17.28125,17.28125,17.28125,17.191718,17.191718,17.191718,
839.5918,17.337152,17.284549,17.112964,16.585014,16.585014,16.393634,16.393634,16.393634,17.237384,17.237384,17.237384,17.412848,17.412848,17.412848,
839.8734,17.100702,17.244794,17.142363,16.822911,16.822911,16.53298,16.53298,16.53298,17.128476,17.128476,17.128476,17.197927,17.197927,17.197927,
840.1549,17.147292,17.033082,16.962541,16.619707,16.619707,16.547333,16.547333,16.547333,16.79204,16.79204,16.79204,17.116958,17.116958,17.116958,
840.4365,17.426028,16.897192,16.810839,16.388133,16.388133,16.411986,16.411986,16.411986,16.568236,16.568236,16.568236,17.291969,17.291969,17.291969,
840.7181,17.352991,16.948504,15.850193,16.466257,16.466257,17.208051,17.208051,17.208051,16.629256,16.629256,16.629256,17.490759,17.490759,17.490759,
840.9996,17.161572,16.993905,15.694369,16.550309,16.550309,17.362036,17.362036,17.362036,16.65625,16.65625,16.65625,17.732487,17.732487,17.732487,
841.2812,16.995939,17.206498,16.080122,16.691561,16.691561,17.188876,17.188876,17.188876,16.65625,16.65625,16.65625,17.678001,17.678001,17.678001,
841.5627,17.021699,17.117628,16.315096,16.506955,16.506955,17.209199,17.209199,17.209199,16.894519,16.894519,16.894519,17.28561,17.28561,17.28561,
841.8443,17.112672,17.066609,16.560877,16.604454,16.604454,17.300172,17.300172,17.300172,17.018922,17.018922,17.018922,16.947342,16.947342,16.947342,
842.1259,17.208435,17.034688,16.482503,16.791871,16.791871,17.395935,17.395935,17.395935,17.142497,17.142497,17.142497,17.073121,17.073121,17.073121,
842.4074,17.247237,17.03125,16.440263,16.897962,16.897962,17.434737,17.434737,17.434737,17.042301,17.042301,17.042301,17.065263,17.065263,17.065263,
842.6890,17.191666,17.118751,16.408333,16.789581,16.789581,17.379166,17.379166,17.379166,17.118751,17.118751,17.118751,16.712494,16.712494,16.712494,
842.9706,17.306906,16.886188,16.346547,17.16932,17.16932,17.852625,17.852625,17.852625,17.483219,17.483219,17.483219,17.07557,17.07557,17.07557,
843.2521,17.098717,16.722298,16.34375,16.882096,16.882096,17.600136,17.600136,17.600136,17.102974,17.102974,17.102974,16.971588,16.971588,16.971588,
843.5337,17.062516,16.687516,16.531153,16.625129,16.625129,17.562516,17.562516,17.562516,16.718944,16.718944,16.718944,16.999984,16.999984,16.999984,
843.8152,17.220796,16.622273,16.436136,16.727614,16.727614,17.55159,17.55159,17.55159,16.662387,16.662387,16.662387,16.805,16.805,16.805,
844.0968,17.308347,16.498616,16.376384,17.144381,17.144381,17.030659,17.030659,17.030659,16.956881,16.956881,16.956881,16.475672,16.475672,16.475672,
844.3784,17.191561,16.475024,16.427164,17.54786,17.54786,16.347933,16.347933,16.347933,17.372909,17.372909,17.372909,16.637549,16.637549,16.637549,
844.6599,16.778864,16.565303,16.727159,17.335341,17.335341,16.451098,16.451098,16.451098,17.321326,17.321326,17.321326,16.829318,16.829318,16.829318,
844.9415,16.500845,16.558558,16.816019,17.193693,17.193693,16.930884,16.930884,16.930884,17.118384,17.118384,17.118384,16.926098,16.926098,16.926098,
845.2230,17.029679,16.28549,16.826791,16.73728,16.73728,17.125,17.125,17.125,17.295541,17.295541,17.295541,16.373429,16.373429,16.373429,
845.5046,17.248541,16.3125,16.683994,16.671145,16.671145,17.120035,17.120035,17.120035,17.147779,17.147779,17.147779,16.602221,16.602221,16.602221,
845.7862,17.42903,16.358059,16.556949,16.778475,16.778475,17.048191,17.048191,17.048191,16.880551,16.880551,16.880551,16.82389,16.82389,16.82389,
846.0677,17.563397,16.620364,16.90251,16.912679,16.912679,16.715164,16.715164,16.715164,16.599283,16.599283,16.599283,16.881429,16.881429,16.881429,
846.3493,17.60148,16.807909,17.271505,16.915995,16.915995,16.190077,16.190077,16.190077,16.514337,16.514337,16.514337,16.913418,16.913418,16.913418,
846.6309,17.280853,16.663764,17.312103,16.84375,16.84375,16.244075,16.244075,16.244075,16.570412,16.570412,16.570412,16.953324,16.953324,16.953324,
846.9124,17.17018,16.49849,17.18411,16.80911,16.80911,16.860701,16.860701,16.860701,16.68035,16.68035,16.68035,16.94804,16.94804,16.94804,
847.1940,17.115587,16.579449,17.103163,16.878768,16.878768,17.359564,17.359564,17.359564,16.868599,16.868599,16.868599,16.859564,16.859564,16.859564,
847.4755,17.124261,17.282729,17.175851,17.117787,17.117787,17.377218,17.377218,17.377218,16.811761,16.811761,16.811761,16.97892,16.97892,16.97892,
847.7571,17.264026,17.035995,17.204724,16.832818,16.832818,17.056313,17.056313,17.056313,16.97339,16.97339,16.97339,17.043729,17.043729,17.043729,
848.0387,17.382852,16.859296,16.945511,16.906091,16.906091,16.800801,16.800801,16.800801,17.249841,17.249841,17.249841,17.136699,17.136699,17.136699,
848.3202,17.268929,16.9375,16.824821,17.000149,17.000149,16.955833,16.955833,16.955833,17.39378,17.39378,17.39378,17.13131,17.13131,17.13131,
848.6018,17.222481,16.897761,17.1097,16.840019,16.840019,17.21875,17.21875,17.21875,17.282277,17.282277,17.282277,16.987781,16.987781,16.987781,
848.8833,17.424714,16.857777,17.357777,16.735973,16.735973,17.204723,17.204723,17.204723,17.072089,17.072089,17.072089,16.577241,16.577241,16.577241,
849.1649,17.740245,16.80094,17.182443,16.926119,16.926119,17.157876,17.157876,17.157876,16.953938,16.953938,16.953938,16.17594,16.17594,16.17594,
849.4465,17.407031,16.656342,16.641107,17.203056,17.203056,16.844163,16.844163,16.844163,16.719072,16.719072,16.719072,16.124954,16.124954,16.124954,
849.7280,16.842207,16.675733,16.492863,17.135223,17.135223,16.644483,16.644483,16.644483,16.434413,16.434413,16.434413,16.369407,16.369407,16.369407,
850.0096,16.829696,16.75,16.673446,17.03125,17.03125,16.89071,16.89071,16.89071,16.512568,16.512568,16.512568,16.90642,16.90642,16.90642,
850.2912,16.78975,16.75,16.5795,17.319251,17.319251,17.01325,17.01325,17.01325,16.823,16.823,16.823,17.0975,17.0975,17.0975,
850.5727,16.712382,16.561912,16.424765,17.550059,17.550059,17.075235,17.075235,17.075235,17.156838,17.156838,17.156838,16.786736,16.786736,16.786736,
850.8543,16.726745,16.515989,16.512356,17.268166,17.268166,17.046511,17.046511,17.046511,17.359739,17.359739,17.359739,16.546511,16.546511,16.546511,
851.1358,16.811321,16.685143,16.471107,17.052869,17.052869,16.97956,16.97956,16.97956,17.263167,17.263167,17.263167,16.765726,16.765726,16.765726,
851.4174,16.737433,16.898844,16.21488,17.137567,17.137567,17.053803,17.053803,17.053803,17.05992,17.05992,17.05992,17.012567,17.012567,17.012567,
851.6990,17.32814,16.836204,16.301728,17.077045,17.077045,17.31466,17.31466,17.31466,17.198819,17.198819,17.198819,16.819499,16.819499,16.819499,
851.9805,17.456209,16.804173,16.352077,17.122944,17.122944,17.222862,17.222862,17.222862,17.166633,17.166633,17.166633,16.810444,16.810444,16.810444,
852.2621,17.002319,16.764979,16.747681,17.15625,17.15625,16.966165,16.966165,16.966165,17.029958,17.029958,17.029958,16.724947,16.724947,16.724947,
852.5436,16.653577,16.75,16.77659,17.05784,17.05784,16.930853,16.930853,16.930853,16.926192,16.926192,16.926192,16.736705,16.736705,16.736705,
852.8252,16.59375,16.648203,16.571855,17.158496,17.158496,16.759355,16.759355,16.759355,16.90625,16.90625,16.90625,16.622754,16.622754,16.622754,
853.1068,16.883059,16.703902,16.53125,17.582012,17.582012,16.666148,16.666148,16.666148,16.958852,16.958852,16.958852,16.567449,16.567449,16.567449,
853.3883,17.154757,16.854535,16.667035,17.493307,17.493307,16.601936,16.601936,16.601936,16.96875,16.96875,16.96875,16.290929,16.290929,16.290929,
853.6699,17.355609,17.015091,16.855609,17.132532,17.132532,16.481677,16.481677,16.481677,17.164877,17.164877,17.164877,16.446127,16.446127,16.446127,
853.9515,17.577189,16.020306,16.499507,17.498127,17.498127,16.46875,16.46875,16.46875,16.783123,16.783123,16.783123,17.017548,17.017548,17.017548,
854.2330,17.504485,16.354068,16.52826,17.382476,17.382476,16.319976,16.319976,16.319976,16.779755,16.779755,16.779755,17.241029,17.241029,17.241029,
854.5146,17.285587,16.803825,16.56188,17.252478,17.252478,16.3125,16.3125,16.3125,17.148815,17.148815,17.148815,17.21937,17.21937,17.21937,
854.7961,17.123435,16.717446,16.341924,16.935413,16.935413,16.595576,16.595576,16.595576,17.155728,17.155728,17.155728,16.970054,16.970054,16.970054,
855.0777,16.940939,16.551038,16.133023,16.686354,16.686354,16.810208,16.810208,16.810208,17.09375,17.09375,17.09375,17.135316,17.135316,17.135316,
855.3593,17.041432,16.245927,16.364114,16.662359,16.662359,16.735745,16.735745,16.735745,17.085604,17.085604,17.085604,17.371631,17.371631,17.371631,
855.6408,17.184569,16.20802,16.694359,16.75,16.75,16.499004,16.499004,16.499004,16.96875,16.96875,16.96875,16.828096,16.828096,16.828096,
855.9224,17.144756,16.383261,16.920737,16.761494,16.761494,16.218152,16.218152,16.218152,16.949593,16.949593,16.949593,16.424809,16.424809,16.424809,
856.2039,17.081445,16.237695,15.94414,16.88164,16.88164,16.432764,16.432764,16.432764,16.826709,16.826709,16.826709,16.762305,16.762305,16.762305,
856.4855,17.136686,16.388918,16.26917,17.088104,17.088104,16.440126,16.440126,16.440126,16.917542,16.917542,16.917542,16.611082,16.611082,16.611082,
856.7671,16.912811,16.626553,16.748447,17.036258,17.036258,16.580629,16.580629,16.580629,16.942508,16.942508,16.942508,16.386568,16.386568,16.386568,
857.0486,16.855219,16.802361,16.692321,16.892619,16.892619,16.434008,16.434008,16.434008,16.881151,16.881151,16.881151,16.30502,16.30502,16.30502,
857.3302,16.585345,16.993964,16.881036,16.75,16.75,16.125,16.125,16.125,17.050427,17.050427,17.050427,16.306464,16.306464,16.306464,
857.6117,16.525164,17.0625,16.831168,16.787336,16.787336,16.115666,16.115666,16.115666,17.299507,17.299507,17.299507,16.412336,16.412336,16.412336,
857.8933,16.427232,17.0625,16.977682,16.98795,16.98795,16.196432,16.196432,16.196432,17.603573,17.603573,17.603573,16.520536,16.520536,16.520536,
858.1749,16.40625,16.715069,16.940936,17.039431,17.039431,16.507117,16.507117,16.507117,17.261617,17.261617,17.261617,16.618537,16.618537,16.618537,
858.4564,16.40625,16.045144,16.524303,16.682295,16.682295,16.651045,16.651045,16.651045,16.5,16.5,16.5,16.633689,16.633689,16.633689,
858.7380,16.497955,15.981851,16.614903,16.716705,16.716705,16.502045,16.502045,16.502045,16.552403,16.552403,16.552403,16.473798,16.473798,16.473798,
859.0196,16.737439,16.070274,16.65939,16.942134,16.942134,16.40311,16.40311,16.40311,16.709329,16.709329,16.709329,16.4375,16.4375,16.4375,
859.3011,16.920042,16.171264,16.640014,17.182611,17.182611,16.482542,16.482542,16.482542,16.842528,16.842528,16.842528,16.422486,16.422486,16.422486,
859.5827,16.88886,16.251412,16.608316,17.280544,17.280544,16.595162,16.595162,16.595162,16.843044,16.843044,16.843044,16.438206,16.438206,16.438206,
859.8642,16.914182,16.346394,16.494712,17.25,17.25,16.554568,16.554568,16.554568,16.778606,16.778606,16.778606,16.672114,16.672114,16.672114,
860.1458,16.964158,16.482526,16.419579,17.034947,17.034947,16.325381,16.325381,16.325381,16.606631,16.606631,16.606631,16.84375,16.84375,16.84375,
860.4274,17.239902,16.373499,16.42515,16.685999,16.685999,15.897448,15.897448,15.897448,16.707902,16.707902,16.707902,17.032751,17.032751,17.032751,
860.7089,17.218774,16.170463,16.278426,16.642037,16.642037,15.826689,15.826689,15.826689,16.744329,16.744329,16.744329,17.315324,17.315324,17.315324,
860.9905,16.947637,16.354606,16.291867,16.729247,16.729247,15.90625,15.90625,15.90625,16.604007,16.604007,16.604007,17.260137,17.260137,17.260137,
861.2720,17.203012,16.512485,16.715497,16.859337,16.859337,16.015587,16.015587,16.015587,16.409428,16.409428,16.409428,16.837621,16.837621,16.837621,
861.5536,17.595283,16.622717,16.989333,16.997717,16.997717,15.833834,15.833834,15.833834,16.27515,16.27515,16.27515,16.664633,16.664633,16.664633,
861.8352,17.592017,16.513025,16.673187,16.911896,16.911896,15.821613,15.821613,15.821613,16.393225,16.393225,16.393225,16.823346,16.823346,16.823346,
862.1167,17.48786,16.319469,16.263938,16.452037,16.452037,16.142312,16.142312,16.142312,16.586781,16.586781,16.586781,16.82524,16.82524,16.82524,
862.3983,17.598223,16.074094,16.316973,16.291961,16.291961,16.425906,16.425906,16.425906,16.90984,16.90984,16.90984,16.760711,16.760711,16.760711,
862.6799,17.678828,16.731013,16.505234,16.039024,16.039024,16.899373,16.899373,16.899373,16.807266,16.807266,16.807266,16.938398,16.938398,16.938398,
862.9614,17.268422,16.871689,16.475373,15.944123,15.944123,17.052566,17.052566,17.052566,16.865066,16.865066,16.865066,17.080504,17.080504,17.080504,
863.2430,17.044941,16.932936,16.439782,16.458926,16.458926,16.59901,16.59901,16.59901,16.961904,16.961904,16.961904,17.180654,17.180654,17.180654,
863.5245,17.361282,17.117517,16.317489,17.100057,17.100057,16.382483,16.382483,16.382483,16.75873,16.75873,16.75873,17.307511,17.307511,17.307511,
863.8061,17.592299,17.125,16.374585,17.249171,17.249171,15.785188,15.785188,15.785188,16.718957,16.718957,16.718957,17.064158,17.064158,17.064158,
864.0877,17.216237,17.097101,16.321716,16.748324,16.748324,15.668817,15.668817,15.668817,16.888405,16.888405,16.888405,16.926608,16.926608,16.926608,
864.3692,17.136328,17.216862,16.652474,16.700717,16.700717,16.121224,16.121224,16.121224,17.401433,17.401433,17.401433,16.510481,16.510481,16.510481,
864.6508,17.274235,17.243426,16.599637,16.853267,16.853267,16.168466,16.168466,16.168466,17.759517,17.759517,17.759517,16.237539,16.237539,16.237539,
864.9323,16.878222,17.681149,16.648242,16.391799,16.391799,17.183496,17.183496,17.183496,17.237988,17.237988,17.237988,16.690722,16.690722,16.690722,
865.2139,16.667221,16.883395,16.614029,16.799866,16.799866,17.105552,17.105552,17.105552,17.095413,17.095413,17.095413,16.479721,16.479721,16.479721,
865.4955,16.544078,16.299672,16.731031,17.224891,17.224891,16.837609,16.837609,16.837609,16.738265,16.738265,16.738265,16.344297,16.344297,16.344297,
865.7770,16.439883,16.476034,16.774033,17.242783,17.242783,16.826933,16.826933,16.826933,16.504766,16.504766,16.504766,16.276484,16.276484,16.276484,
866.0586,16.401836,16.89548,16.733404,17.13577,17.13577,16.908192,16.908192,16.908192,16.295904,16.295904,16.295904,16.477048,16.477048,16.477048,
866.3402,16.609422,16.974849,16.725038,16.90625,16.90625,16.943693,16.943693,16.943693,16.287538,16.287538,16.287538,16.528153,16.528153,16.528153,
866.6217,16.792083,16.499287,16.833452,16.990059,16.990059,16.843928,16.843928,16.843928,16.458809,16.458809,16.458809,16.551846,16.551846,16.551846,
866.9033,16.82177,16.550897,16.793989,16.797488,16.797488,16.802093,16.802093,16.802093,16.682865,16.682865,16.682865,16.688636,16.688636,16.688636,
867.1848,16.612325,17.03715,16.60555,16.339601,16.339601,16.739075,16.739075,16.739075,16.908001,16.908001,16.908001,16.897724,16.897724,16.897724,
867.4664,16.511056,16.958653,16.462338,16.865712,16.865712,16.975162,16.975162,16.975162,17.148879,17.148879,17.148879,16.738944,16.738944,16.738944,
867.7480,16.391355,16.78709,16.509054,17.19042,17.19042,16.94334,16.94334,16.94334,17.040011,17.040011,17.040011,17.082069,17.082069,17.082069,
868.0295,16.455064,16.592199,16.736314,17.205064,17.205064,16.748449,16.748449,16.748449,16.587546,16.587546,16.587546,17.279699,17.279699,17.279699,
868.3111,16.599793,16.462707,16.932451,17.332657,17.332657,16.618957,16.618957,16.618957,16.155256,16.155256,16.155256,16.961713,16.961713,16.961713,
868.5926,16.838892,16.369722,16.976457,17.393264,17.393264,16.617293,16.617293,16.617293,16.237434,16.237434,16.237434,16.494302,16.494302,16.494302,
868.8742,17.046341,16.266159,16.782318,17.192874,17.192874,16.792035,16.792035,16.792035,16.813604,16.813604,16.813604,16.506478,16.506478,16.506478,
869.1558,17.381264,16.814314,16.74911,16.959817,16.959817,16.75178,16.75178,16.75178,17.12411,17.12411,17.12411,16.419633,16.419633,16.419633,
869.4373,17.466207,17.016596,16.846293,17.058016,17.058016,16.795904,16.795904,16.795904,17.004484,17.004484,17.004484,16.355862,16.355862,16.355862,
869.7189,17.4375,16.626294,16.646696,17.193491,17.193491,16.86658,16.86658,16.86658,16.891839,16.891839,16.891839,16.420661,16.420661,16.420661,
870.0005,17.341559,16.691882,16.658441,17.242735,17.242735,17.042897,17.042897,17.042897,16.803044,16.803044,16.803044,16.48547,16.48547,16.48547,
870.2820,17.136483,16.775145,16.410901,16.92311,16.92311,17.194331,17.194331,17.194331,16.756105,16.756105,16.756105,16.600581,16.600581,16.600581,
