,Live Spectrum 26-10-2023 13:27:57,Live Spectrum 26-10-2023 13:27:59,Live Spectrum 26-10-2023 13:28:02,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:03,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:04,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:05,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:06,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,Live Spectrum 26-10-2023 13:28:07,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
385.4332,26.484809,26.938368,27.065194,27.176251,27.176251,27.076443,27.076443,27.076443,27.49481,27.49481,27.371925,27.371925,27.371925,27.262117,27.262117,27.262117,26.587022,26.587022,26.587022,26.443848,26.443848,26.443848,26.861635,26.861635,27.514232,
385.7148,27.362666,28.447456,27.947511,27.626106,27.626106,27.376106,27.376106,27.376106,28.284569,28.284569,28.094856,28.094856,28.094856,27.790155,27.790155,27.790155,28.01333,28.01333,28.01333,26.96427,26.96427,26.96427,27.378319,27.378319,28.08927,
385.9963,28.328968,29.630559,28.888512,28.216356,28.216356,27.844312,27.844312,27.844312,28.956925,28.956925,28.746128,28.746128,28.746128,28.690103,28.690103,28.690103,29.179193,29.179193,29.179193,27.611697,27.611697,27.611697,27.948972,27.948972,28.777378,
386.2779,28.65625,29.447847,29.73704,28.717043,28.717043,28.583403,28.583403,28.583403,29.544314,29.544314,29.36636,29.36636,29.36636,29.484427,29.484427,29.484427,29.615454,29.615454,29.615454,28.014771,28.014771,28.014771,28.416702,28.416702,29.462723,
386.5595,29.832427,30.348803,31.805546,29.896428,29.896428,29.942553,29.942553,29.942553,30.010372,30.010372,29.938184,29.938184,29.938184,31.270611,31.270611,31.270611,29.947872,29.947872,29.947872,29.607674,29.607674,29.607674,29.015558,29.015558,30.339931,
386.8410,31.104513,31.091805,32.908214,31.038104,31.038104,30.636726,30.636726,30.636726,30.662122,30.662122,30.801775,30.801775,30.801775,31.770506,31.770506,31.770506,30.257817,30.257817,30.257817,30.327153,30.327153,30.327153,29.602549,29.602549,30.715823,
387.1226,32.734863,32.243715,33.288863,32.615351,32.615351,31.929533,31.929533,31.929533,31.842954,31.842954,32.004692,32.004692,32.004692,32.497079,32.497079,32.497079,31.368715,31.368715,31.368715,31.688829,31.688829,31.688829,31.83118,31.83118,31.574363,
387.4042,33.681708,33.0379,33.587672,33.01466,33.01466,33.163186,33.163186,33.163186,32.875572,32.875572,32.815003,32.815003,32.815003,33.279605,33.279605,33.279605,32.244208,32.244208,32.244208,32.348184,32.348184,32.348184,32.931708,32.931708,32.237843,
387.6857,34.918763,34.774393,34.136881,34.140325,34.140325,34.677515,34.677515,34.677515,34.30814,34.30814,33.588758,33.588758,33.588758,34.370324,34.370324,34.370324,33.90783,33.90783,33.90783,34.22627,34.22627,34.22627,35.078773,35.078773,33.535326,
387.9673,35.834976,35.592387,34.753085,34.726282,34.726282,35.080409,35.080409,35.080409,35.092387,35.092387,34.072997,34.072997,34.072997,34.617588,34.617588,34.617588,34.68762,34.68762,34.68762,34.971835,34.971835,34.971835,35.757532,35.757532,34.370673,
388.2488,37.585049,37.552691,36.708941,36.83315,36.83315,37.145809,37.145809,37.145809,36.67959,36.67959,35.928166,35.928166,35.928166,36.241773,36.241773,36.241773,36.832992,36.832992,36.832992,37.145334,37.145334,37.145334,37.304748,37.304748,36.240666,
388.5304,37.870509,37.885517,37.581213,38.06497,38.06497,37.74783,37.74783,37.74783,37.254716,37.254716,36.647118,36.647118,36.647118,37.491954,37.491954,37.491954,37.254791,37.254791,37.254791,37.672643,37.672643,37.672643,37.798653,37.798653,36.709693,
388.8120,39.434351,39.020682,39.727067,39.772257,39.772257,39.352067,39.352067,39.352067,38.330931,38.330931,38.070817,38.070817,38.070817,38.150628,38.150628,38.150628,39.064297,39.064297,39.064297,39.773155,39.773155,39.773155,38.343972,38.343972,38.950763,
389.0935,40.419851,39.859368,40.448329,40.239158,40.239158,40.073329,40.073329,40.073329,40.166326,40.166326,38.837441,38.837441,38.837441,39.08845,39.08845,39.08845,40.126251,40.126251,40.126251,40.640618,40.640618,40.640618,39.668088,39.668088,39.684218,
389.3751,42.735279,41.67938,42.455548,41.841471,41.841471,42.065303,42.065303,42.065303,41.410572,41.410572,41.286097,41.286097,41.286097,41.185221,41.185221,41.185221,42.528212,42.528212,42.528212,42.440303,42.440303,42.440303,41.440303,41.440303,41.36688,
389.6566,44.090579,42.746829,43.484073,42.784457,42.784457,42.977057,42.977057,42.977057,42.378219,42.378219,42.909457,42.909457,42.909457,42.070807,42.070807,42.070807,43.538918,43.538918,43.538918,43.243634,43.243634,43.243634,42.498746,42.498746,42.421573,
389.9382,46.067284,44.792549,45.480049,44.809039,44.809039,44.846803,44.846803,44.846803,45.506515,45.506515,44.872693,44.872693,44.872693,43.925217,43.925217,43.925217,45.100265,45.100265,45.100265,44.675217,44.675217,44.675217,44.940553,44.940553,44.425217,
390.2198,46.992255,45.965568,46.662021,46.010679,46.010679,46.072661,46.072661,46.072661,45.772469,45.772469,45.661848,45.661848,45.661848,45.112865,45.112865,45.112865,45.670629,45.670629,45.670629,45.827052,45.827052,45.827052,46.30071,46.30071,45.514379,
390.5013,48.267153,47.27849,48.027937,47.777937,47.777937,47.443316,47.443316,47.443316,46.264392,46.264392,46.769361,46.769361,46.769361,46.219302,46.219302,46.219302,46.982038,46.982038,46.982038,47.079653,47.079653,47.079653,47.698837,47.698837,46.344854,
390.7829,49.354878,48.422219,48.924043,48.4209,48.4209,49.107895,49.107895,49.107895,47.471767,47.471767,47.478306,47.478306,47.478306,47.122797,47.122797,47.122797,47.797724,47.797724,47.797724,47.799169,47.799169,47.799169,48.249621,48.249621,47.139271,
391.0645,50.052879,50.431395,49.8125,49.309346,49.309346,51.215799,51.215799,51.215799,48.600622,48.600622,48.674523,48.674523,48.674523,49.177271,49.177271,49.177271,48.191421,48.191421,48.191421,48.657422,48.657422,48.657422,49.89877,49.89877,49.114771,
391.3460,50.051986,52.053325,50.654764,50.849953,50.849953,51.999009,51.999009,51.999009,50.045142,50.045142,50.087255,50.087255,50.087255,50.592264,50.592264,50.592264,49.815528,49.815528,49.815528,49.90025,49.90025,49.90025,51.358137,51.358137,50.670142,
391.6276,51.639095,53.122361,52.253418,52.366422,52.366422,53.008697,53.008697,53.008697,51.647672,51.647672,51.863783,51.863783,51.863783,51.68618,51.68618,51.68618,51.305242,51.305242,51.305242,51.317238,51.317238,51.317238,52.402291,52.402291,52.318558,
391.9091,53.61049,55.053619,53.919302,53.939537,53.939537,54.022175,54.022175,54.022175,53.386257,53.386257,53.696913,53.696913,53.696913,52.941381,52.941381,52.941381,52.698708,52.698708,52.698708,53.680463,53.680463,53.680463,53.619661,53.619661,53.757521,
392.1907,54.41148,56.92315,55.052933,55.28903,55.28903,54.8919,54.8919,54.8919,54.847194,54.847194,55.146237,55.146237,55.146237,54.782907,54.782907,54.782907,54.1588,54.1588,54.1588,55.437053,55.437053,55.437053,54.42449,54.42449,54.99866,
392.4723,55.639501,57.619891,56.310521,56.730409,56.730409,56.483251,56.483251,56.483251,55.785802,55.785802,56.688364,56.688364,56.688364,56.688364,56.688364,56.688364,55.952001,55.952001,55.952001,56.273586,56.273586,56.273586,55.162223,55.162223,56.290066,
392.7538,57.808242,58.282085,57.517723,57.844585,57.844585,57.942552,57.942552,57.942552,56.310809,56.310809,57.855565,57.855565,57.855565,57.916375,57.916375,57.916375,56.782941,56.782941,56.782941,57.317552,57.317552,57.317552,56.761795,56.761795,57.363164,
393.0354,59.531986,59.715734,58.748737,59.127736,59.127736,59.453984,59.453984,59.453984,58.063727,58.063727,58.676242,58.676242,58.676242,58.404496,58.404496,58.404496,57.158495,57.158495,57.158495,58.312991,58.312991,58.312991,58.784231,58.784231,57.916246,
393.3169,60.863523,59.576797,59.119327,60.443074,60.443074,60.522658,60.522658,60.522658,60.093585,60.093585,58.923301,58.923301,58.923301,59.48567,59.48567,59.48567,58.889001,58.889001,58.889001,59.147658,59.147658,59.147658,59.642018,59.642018,59.289611,
393.5985,62.073406,60.868821,60.14726,61.588019,61.588019,62.059581,62.059581,62.059581,60.825877,60.825877,60.630175,60.630175,60.630175,61.280354,61.280354,61.280354,61.192675,61.192675,61.192675,60.54092,60.54092,60.54092,61.370845,61.370845,61.402095,
393.8801,63.249406,61.972678,61.374406,61.994693,61.994693,62.670007,62.670007,62.670007,59.95028,59.95028,60.753736,60.753736,60.753736,62.397992,62.397992,62.397992,60.511209,60.511209,60.511209,60.956564,60.956564,60.956564,61.09513,61.09513,61.579208,
394.1616,64.470635,63.78602,62.96475,63.296789,63.296789,64.485231,64.485231,64.485231,61.485231,61.485231,62.053616,62.053616,62.053616,64.592635,64.592635,64.592635,62.697097,62.697097,62.697097,62.076096,62.076096,62.076096,62.540904,62.540904,62.686443,
394.4432,64.132453,64.700252,63.411728,63.476113,63.476113,64.591954,64.591954,64.591954,63.053072,63.053072,63.222253,63.222253,63.222253,64.500089,64.500089,64.500089,63.238955,63.238955,63.238955,62.749911,62.749911,62.749911,64.44271,64.44271,63.926276,
394.7248,66.852778,66.794853,65.33604,64.389254,64.389254,65.425473,65.425473,65.425473,65.404947,65.404947,64.983398,64.983398,64.983398,65.473067,65.473067,65.473067,64.745819,64.745819,64.745819,65.487715,65.487715,65.487715,65.375394,65.375394,65.845977,
395.0063,67.752823,66.998708,66.548525,65.816853,65.816853,66.638398,66.638398,66.638398,66.642275,66.642275,67.281965,67.281965,67.281965,66.67094,66.67094,66.67094,64.815084,64.815084,64.815084,66.887106,66.887106,66.887106,65.647205,65.647205,66.149789,
395.2879,68.809021,68.058915,66.25116,66.62247,66.62247,66.967801,66.967801,66.967801,66.843223,66.843223,66.316085,66.316085,66.316085,68.213689,68.213689,68.213689,67.023764,67.023764,67.023764,66.376898,66.376898,66.376898,65.967696,65.967696,66.436551,
395.5694,68.1605,67.273613,67.470848,66.957886,66.957886,68.354507,68.354507,68.354507,66.688576,66.688576,66.830734,66.830734,66.830734,67.621773,67.621773,67.621773,67.146515,67.146515,67.146515,67.845901,67.845901,67.845901,67.144417,67.144417,65.778992,
395.8510,69.219293,68.931832,68.446778,68.413005,68.413005,68.791343,68.791343,68.791343,66.74802,66.74802,68.281793,68.281793,68.281793,67.569526,67.569526,67.569526,67.754503,67.754503,67.754503,67.980551,67.980551,67.980551,66.983618,66.983618,67.486762,
396.1326,70.250258,70.465328,69.198024,68.558174,68.558174,70.510718,70.510718,70.510718,67.2961,67.2961,69.199832,69.199832,69.199832,68.19938,68.19938,68.19938,68.045196,68.045196,68.045196,69.07438,69.07438,69.07438,69.297004,69.297004,67.910382,
396.4141,71.976205,70.630159,71.025803,69.20556,69.20556,70.394208,70.394208,70.394208,68.728784,68.728784,70.053326,70.053326,70.053326,69.459288,69.459288,69.459288,69.974197,69.974197,69.974197,70.182913,70.182913,70.182913,70.265481,70.265481,69.615538,
396.6957,71.955088,71.629315,70.90445,70.638273,70.638273,70.681753,70.681753,70.681753,69.123916,69.123916,70.172407,70.172407,70.172407,70.47916,70.47916,70.47916,70.434616,70.434616,70.434616,70.357391,70.357391,70.357391,71.080804,71.080804,70.417028,
396.9772,73.377869,71.680365,71.512639,72.341269,72.341269,71.06343,71.06343,71.06343,69.867711,69.867711,70.978908,70.978908,70.978908,70.984104,70.984104,70.984104,71.876318,71.876318,71.876318,71.284507,71.284507,71.284507,72.590881,72.590881,70.297922,
397.2588,73.742901,73.444081,72.089942,71.837603,71.837603,72.588555,72.588555,72.588555,70.038349,70.038349,71.334313,71.334313,71.334313,70.365563,70.365563,70.365563,72.892488,72.892488,72.892488,71.744371,71.744371,71.744371,72.217798,72.217798,70.735803,
397.5404,73.803306,72.875108,71.838276,72.110332,72.110332,72.742612,72.742612,72.742612,70.520411,70.520411,72.047832,72.047832,72.047832,70.959556,70.959556,70.959556,72.413638,72.413638,72.413638,72.792305,72.792305,72.792305,72.520357,72.520357,70.893389,
397.8219,73.543594,73.872989,72.879301,72.726318,72.726318,72.42767,72.42767,72.42767,71.77142,71.77142,72.395163,72.395163,72.395163,71.547141,71.547141,71.547141,72.852575,72.852575,72.852575,73.206406,73.206406,73.206406,72.879775,72.879775,71.815796,
398.1035,73.544078,74.203008,74.291588,73.494831,73.494831,72.533505,72.533505,72.533505,72.106578,72.106578,73.112875,73.112875,73.112875,72.987641,72.987641,72.987641,73.238534,73.238534,73.238534,73.916823,73.916823,73.916823,72.593326,72.593326,73.44469,
398.3851,74.664665,74.447798,73.791491,73.870821,73.870821,73.799963,73.799963,73.799963,73.176789,73.176789,73.873588,73.873588,73.873588,73.19262,73.19262,73.19262,73.546198,73.546198,73.546198,74.740701,74.740701,74.740701,74.231815,74.231815,73.250471,
398.6666,74.65481,74.934512,74.057027,74.212666,74.212666,74.606027,74.606027,74.606027,74.354262,74.354262,73.785786,73.785786,73.785786,72.70813,72.70813,72.70813,73.784347,73.784347,73.784347,74.263934,74.263934,74.263934,74.261449,74.261449,73.56322,
398.9482,74.657454,74.412575,74.657229,74.02116,74.02116,73.602636,73.602636,73.602636,74.634865,74.634865,73.675226,73.675226,73.675226,72.58268,72.58268,72.58268,73.898945,73.898945,73.898945,73.49646,73.49646,73.49646,74.126581,74.126581,73.680572,
399.2297,75.153678,74.488555,74.105195,74.32086,74.32086,73.380788,73.380788,73.380788,73.653678,73.653678,73.632074,73.632074,73.632074,73.003858,73.003858,73.003858,74.662038,74.662038,74.662038,74.091178,74.091178,74.091178,74.891077,74.891077,73.946503,
399.5113,74.911875,74.465804,73.820982,74.019556,74.019556,73.775625,73.775625,73.775625,73.565357,73.565357,73.747054,73.747054,73.747054,73.085179,73.085179,73.085179,74.852232,74.852232,74.852232,74.736158,74.736158,74.736158,74.854735,74.854735,73.556432,
399.7929,74.140756,74.24494,74.276502,74.036623,74.036623,74.401502,74.401502,74.401502,74.35627,74.35627,73.744052,73.744052,73.744052,73.38126,73.38126,73.38126,74.74494,74.74494,74.74494,75.33869,75.33869,75.33869,73.860706,73.860706,72.620827,
400.0744,74.349313,74.565282,73.67441,74.064463,74.064463,74.473222,74.473222,74.473222,73.982165,73.982165,74.394798,74.394798,74.394798,73.579243,73.579243,73.579243,73.967931,73.967931,73.967931,74.407667,74.407667,74.407667,73.663504,73.663504,73.573354,
400.3560,74.374389,73.479294,73.449018,73.487011,73.487011,73.386155,73.386155,73.386155,73.609681,73.609681,75.105268,75.105268,75.105268,73.26679,73.26679,73.26679,73.154168,73.154168,73.154168,74.413356,74.413356,74.413356,73.931617,73.931617,73.060666,
400.6375,73.791954,73.231263,73.034804,73.269642,73.269642,72.584812,72.584812,72.584812,73.161592,73.161592,73.341017,73.341017,73.341017,72.910708,72.910708,72.910708,73.118754,73.118754,73.118754,73.132992,73.132992,73.132992,73.505342,73.505342,72.749117,
400.9191,72.679577,72.514587,73.447812,73.13745,73.13745,72.842681,72.842681,72.842681,72.97378,72.97378,72.820171,72.820171,72.820171,72.182218,72.182218,72.182218,73.007419,73.007419,73.007419,72.721391,72.721391,72.721391,73.27251,73.27251,72.140907,
401.2007,71.109625,72.510037,72.256431,71.91446,71.91446,72.056568,72.056568,72.056568,71.396166,71.396166,70.657342,70.657342,70.657342,71.182755,71.182755,71.182755,71.498767,71.498767,71.498767,72.065419,72.065419,72.065419,72.597262,72.597262,72.881525,
401.4822,71.014626,71.786685,72.397658,70.05187,70.05187,70.492527,70.492527,70.492527,71.072251,71.072251,70.498002,70.498002,70.498002,71.060782,71.060782,71.060782,71.055906,71.055906,71.055906,72.453565,72.453565,72.453565,71.487372,71.487372,72.109215,
401.7638,71.479576,72.282708,70.530485,69.681972,69.681972,70.207693,70.207693,70.207693,70.07041,70.07041,70.913467,70.913467,70.913467,70.913698,70.913698,70.913698,70.625231,70.625231,70.625231,70.207159,70.207159,70.207159,69.963915,69.963915,70.91224,
402.0453,70.973298,70.723457,70.066968,70.490958,70.490958,69.52242,69.52242,69.52242,70.272261,70.272261,70.459893,70.459893,70.459893,70.74109,70.74109,70.74109,70.343777,70.343777,70.343777,70.678431,70.678431,70.678431,70.062447,70.062447,70.745532,
402.3269,69.343966,70.326152,69.283064,69.42801,69.42801,69.267065,69.267065,69.267065,69.536477,69.536477,69.372869,69.372869,69.372869,69.020694,69.020694,69.020694,69.059836,69.059836,69.059836,69.396227,69.396227,69.396227,67.870204,67.870204,69.330314,
402.6085,69.733988,69.214798,68.320893,68.876833,68.876833,68.643375,68.643375,68.643375,67.84872,67.84872,68.672262,68.672262,68.672262,67.801458,67.801458,67.801458,69.166232,69.166232,69.166232,68.756559,68.756559,68.756559,66.698256,66.698256,68.838494,
402.8900,67.356783,66.700533,66.84321,65.970307,65.970307,66.767917,66.767917,66.767917,67.35957,67.35957,67.457664,67.457664,67.457664,68.197657,68.197657,68.197657,66.493647,66.493647,66.493647,67.521482,67.521482,67.521482,66.146093,66.146093,68.154003,
403.1716,65.051033,66.222094,66.502508,66.30832,66.30832,66.191958,66.191958,66.191958,67.157922,67.157922,66.755851,66.755851,66.755851,67.847094,67.847094,67.847094,67.428026,67.428026,67.428026,66.818351,66.818351,66.818351,65.691401,65.691401,66.793231,
403.4532,65.362151,64.783517,65.299651,64.588459,64.588459,66.743954,66.743954,66.743954,66.79814,66.79814,66.046628,66.046628,66.046628,65.830146,65.830146,65.830146,65.819565,65.819565,65.819565,65.92061,65.92061,65.92061,66.844012,66.844012,64.721773,
403.7347,64.770562,64.857149,64.733053,64.375,64.375,66.342913,66.342913,66.342913,66.027746,66.027746,65.383044,65.383044,65.383044,65.191996,65.191996,65.191996,64.834825,64.834825,64.834825,66.346483,66.346483,66.346483,65.509851,65.509851,64.800908,
404.0163,63.576546,64.556881,63.811083,64.290722,64.290722,63.691005,63.691005,63.691005,62.987371,62.987371,64.912913,64.912913,64.912913,63.715941,63.715941,63.715941,64.718402,64.718402,64.718402,63.775979,63.775979,63.775979,64.127809,64.127809,64.104987,
404.2978,63.489048,64.17076,62.561877,63.135058,63.135058,63.063123,63.063123,63.063123,63.780446,63.780446,63.904914,63.904914,63.904914,63.515223,63.515223,63.515223,64.786234,64.786234,64.786234,63.329683,63.329683,63.329683,64.033742,64.033742,64.080929,
404.5794,61.698478,61.715652,62.582712,61.031701,61.031701,62.596788,62.596788,62.596788,61.220494,61.220494,62.903152,62.903152,62.903152,62.063342,62.063342,62.063342,62.827869,62.827869,62.827869,62.694087,62.694087,62.694087,62.918973,62.918973,62.943636,
404.8610,60.701453,60.959297,61.020189,61.135095,61.135095,60.998392,60.998392,60.998392,60.619277,60.619277,62.035622,62.035622,62.035622,60.681905,60.681905,60.681905,61.519804,61.519804,61.519804,61.809155,61.809155,61.809155,61.385095,61.385095,61.621784,
405.1425,59.599987,59.735672,58.964921,60.059474,60.059474,60.043355,60.043355,60.043355,60.050395,60.050395,60.343132,60.343132,60.343132,59.761487,59.761487,59.761487,60.663105,60.663105,60.663105,59.674777,59.674777,59.674777,60.350605,60.350605,59.279829,
405.4241,58.223277,58.309339,58.591255,59.474109,59.474109,60.060005,60.060005,60.060005,59.248337,59.248337,59.17765,59.17765,59.17765,59.146732,59.146732,59.146732,60.043465,60.043465,60.043465,58.115649,58.115649,58.115649,60.005858,60.005858,58.381024,
405.7056,56.339608,56.628577,57.134413,57.916792,57.916792,58.435053,58.435053,58.435053,57.958585,57.958585,58.110881,58.110881,58.110881,58.010542,58.010542,58.010542,58.213479,58.213479,58.213479,57.285392,57.285392,57.285392,58.561182,58.561182,57.109563,
405.9872,55.827024,56.90451,56.527841,56.868714,56.868714,57.96353,57.96353,57.96353,56.698544,56.698544,57.761648,57.761648,57.761648,56.785405,56.785405,56.785405,57.807954,57.807954,57.807954,56.952024,56.952024,56.952024,57.392401,57.392401,56.457173,
406.2688,54.559998,56.6766,55.391796,55.616602,55.616602,57.831638,57.831638,57.831638,56.068556,56.068556,56.172966,56.172966,56.172966,55.310158,55.310158,55.310158,56.340117,56.340117,56.340117,55.901405,55.901405,55.901405,56.695898,56.695898,56.175388,
406.5503,53.351692,55.499647,54.52675,55.364777,55.364777,56.392812,56.392812,56.392812,55.442871,55.442871,54.717754,54.717754,54.717754,55.470969,55.470969,55.470969,55.4955,55.4955,55.4955,55.196085,55.196085,55.196085,55.850406,55.850406,55.055138,
406.8319,52.450273,54.14943,53.11818,54.295883,54.295883,54.724702,54.724702,54.724702,53.523065,53.523065,53.582341,53.582341,53.582341,54.921999,54.921999,54.921999,54.112475,54.112475,54.112475,54.143725,54.143725,54.143725,54.30568,54.30568,53.976066,
407.1135,52.303852,52.917974,52.12033,52.673067,52.673067,53.621656,53.621656,53.621656,52.680178,52.680178,53.326453,53.326453,53.326453,53.743101,53.743101,53.743101,53.110356,53.110356,53.110356,53.279021,53.279021,53.279021,53.294089,53.294089,52.869216,
407.3950,51.770234,51.761037,51.408089,51.250011,51.250011,52.516555,52.516555,52.516555,51.577237,51.577237,52.450387,52.450387,52.450387,52.000021,52.000021,52.000021,52.360295,52.360295,52.360295,52.527582,52.527582,52.527582,52.270234,52.270234,51.656261,
407.6766,50.497738,50.747972,50.873752,50.702462,50.702462,51.529534,51.529534,51.529534,49.590864,49.590864,51.169964,51.169964,51.169964,50.936252,50.936252,50.936252,51.732854,51.732854,51.732854,51.60762,51.60762,51.60762,51.232698,51.232698,50.450824,
407.9581,49.244777,49.78794,49.859849,50.670149,50.670149,50.528013,50.528013,50.528013,49.019122,49.019122,50.173601,50.173601,50.173601,50.354411,50.354411,50.354411,50.776027,50.776027,50.776027,50.341246,50.341246,50.341246,50.379705,50.379705,49.265366,
408.2397,47.742974,48.848188,48.861687,49.627774,49.627774,49.248706,49.248706,49.248706,49.373151,49.373151,49.125555,49.125555,49.125555,49.26239,49.26239,49.26239,49.44989,49.44989,49.44989,49.369453,49.369453,49.369453,49.340422,49.340422,49.013683,
408.5213,46.738458,48.440875,48.067292,48.785823,48.785823,48.598323,48.598323,48.598323,48.657667,48.657667,48.154073,48.154073,48.154073,48.524281,48.524281,48.524281,48.730292,48.730292,48.730292,48.851917,48.851917,48.851917,48.508167,48.508167,48.648302,
408.8028,46.512456,47.990822,46.840035,48.077579,48.077579,48.337413,48.337413,48.337413,47.510927,47.510927,47.237325,47.237325,47.237325,47.687281,47.687281,47.687281,48.178322,48.178322,48.178322,47.972028,47.972028,47.972028,47.900568,47.900568,47.336538,
409.0844,46.141268,47.054269,45.903485,47.349151,47.349151,47.452352,47.452352,47.452352,46.960584,46.960584,46.588284,46.588284,46.588284,46.687435,46.687435,46.687435,47.221385,47.221385,47.221385,47.071952,47.071952,47.071952,47.369534,47.369534,46.137152,
