,Live Spectrum 26-10-2023 13:33:34,Live Spectrum 26-10-2023 13:33:35,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:36,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:37,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:38,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:39,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:40,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:41,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:42,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:43,Live Spectrum 26-10-2023 13:33:44,Live Spectrum 26-10-2023 13:33:44,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
375.5786,17.11321,16.537145,17.596698,17.596698,16.785972,16.785972,16.622052,16.622052,16.622052,17.245879,17.245879,17.245879,16.940448,16.940448,16.940448,16.5,16.5,16.5,16.459306,17.061327,17.061327,16.54304,16.54304,16.590802,16.590802,16.590802,16.508843,16.508843,16.690448,16.690448,16.690448,16.92571,16.92571,16.705185,16.705185,16.705185,16.091975,
375.8601,16.616982,16.680667,17.085732,17.085732,16.573433,16.573433,16.953717,16.953717,16.953717,17.131833,17.131833,17.131833,16.698433,16.698433,16.698433,16.709184,16.709184,16.709184,16.58555,17.422467,17.422467,16.919734,16.919734,17.101768,17.101768,17.101768,16.350583,16.350583,16.926567,16.926567,16.926567,16.907617,16.907617,16.807034,16.807034,16.807034,16.809585,
376.1417,16.751458,16.655834,17.094375,17.094375,16.469791,16.469791,16.686459,16.686459,16.686459,16.873751,16.873751,16.873751,16.90625,16.90625,16.90625,16.436875,16.436875,16.436875,16.814999,17.062292,17.062292,16.969375,16.969375,16.966668,16.966668,16.966668,16.625208,16.625208,17.061251,17.061251,17.061251,16.999792,16.999792,16.781666,16.781666,16.781666,16.6875,
376.4233,16.970527,16.59375,17.191054,17.191054,16.625,16.625,16.534804,16.534804,16.534804,16.685723,16.685723,16.685723,16.877821,16.877821,16.877821,16.33842,16.33842,16.33842,17.19283,17.040134,17.040134,17.06783,17.06783,16.666911,16.666911,16.666911,16.631374,16.631374,16.871446,16.871446,16.871446,16.97408,16.97408,16.852634,16.852634,16.852634,16.685723,
376.7048,16.996661,16.610447,17.229964,17.229964,16.611642,16.611642,16.580392,16.580392,16.580392,16.65625,16.65625,16.65625,16.396232,16.396232,16.396232,16.290073,16.290073,16.290073,17.28125,17.160785,17.160785,17.076105,17.076105,16.833732,16.833732,16.833732,16.228768,16.228768,16.795803,16.795803,16.795803,17.029106,17.029106,16.993321,16.993321,16.993321,16.646232,
376.9864,16.94427,16.77448,17.057604,17.057604,16.509792,16.509792,16.49323,16.49323,16.49323,16.68073,16.68073,16.68073,16.376147,16.376147,16.376147,16.659272,16.659272,16.659272,17.266562,16.927708,16.927708,16.391562,16.391562,16.764688,16.764688,16.764688,16.36146,16.36146,16.646458,16.646458,16.646458,16.754896,16.754896,16.91302,16.91302,16.91302,16.552708,
377.2679,16.79316,16.880464,17.057036,17.057036,16.530267,16.530267,16.631447,16.631447,16.631447,16.818947,16.818947,16.818947,16.686517,16.686517,16.686517,16.850197,16.850197,16.850197,17.1875,16.758963,16.758963,16.338286,16.338286,16.798624,16.798624,16.798624,16.650786,16.650786,16.587303,16.587303,16.587303,16.755464,16.755464,16.794143,16.794143,16.794143,16.48066,
377.5495,16.694777,16.773259,17.140268,17.140268,16.422232,16.422232,16.632277,16.632277,16.632277,16.803794,16.803794,16.803794,16.482589,16.482589,16.482589,16.875,16.875,16.875,17.195491,16.320491,16.320491,16.453482,16.453482,16.55308,16.55308,16.55308,16.686071,16.686071,16.554509,16.554509,16.554509,16.704197,16.704197,16.835759,16.835759,16.835759,16.40625,
377.8311,16.605941,16.788119,16.988923,16.988923,16.373453,16.373453,16.57203,16.57203,16.57203,16.649381,16.649381,16.649381,16.335767,16.335767,16.335767,16.722525,16.722525,16.722525,17.113923,16.372339,16.372339,16.5,16.5,16.467636,16.467636,16.467636,16.604827,16.604827,16.54078,16.54078,16.54078,16.777042,16.777042,16.945916,16.945916,16.945916,16.549196,
378.1126,16.595687,16.863938,16.716813,16.716813,16.167312,16.167312,16.549501,16.549501,16.549501,16.639936,16.639936,16.639936,16.586562,16.586562,16.586562,16.363938,16.363938,16.363938,16.852875,16.492812,16.492812,16.555312,16.555312,16.705751,16.705751,16.705751,16.766314,16.766314,16.584625,16.584625,16.584625,16.580751,16.580751,17.139377,17.139377,17.139377,16.897125,
378.3942,16.744373,16.743038,16.832496,16.832496,16.250445,16.250445,16.456161,16.456161,16.456161,16.730894,16.730894,16.730894,16.750445,16.750445,16.750445,16.255627,16.255627,16.255627,16.825089,16.568572,16.568572,16.719195,16.719195,16.662767,16.662767,16.662767,16.687945,16.687945,16.75089,16.75089,16.75089,16.5,16.5,16.824199,16.824199,16.824199,16.924911,
378.6758,17.016098,16.57964,17.248957,17.248957,16.456628,16.456628,16.395171,16.395171,16.395171,16.529262,16.529262,16.529262,16.886079,16.886079,16.886079,16.266098,16.266098,16.266098,16.886079,16.488921,16.488921,16.8125,16.8125,16.676421,16.676421,16.676421,16.851799,16.851799,16.90928,16.90928,16.90928,16.51411,16.51411,16.599811,16.599811,16.599811,16.90625,
378.9573,17.1875,16.640623,17.281254,17.281254,16.718746,16.718746,16.484371,16.484371,16.484371,16.531246,16.531246,16.531246,16.9375,16.9375,16.9375,16.656244,16.656244,16.656244,16.875002,16.515623,16.515623,16.796875,16.796875,16.625,16.625,16.625,17.031247,17.031247,16.921874,16.921874,16.921874,16.546875,16.546875,16.468752,16.468752,16.468752,16.828127,
379.2389,17.204633,16.753017,16.850865,16.850865,16.758083,16.758083,16.727801,16.727801,16.727801,16.910235,16.910235,16.910235,16.903233,16.903233,16.903233,16.943534,16.943534,16.943534,16.7611,16.59375,16.59375,16.764117,16.764117,16.830601,16.830601,16.830601,16.987933,16.987933,16.831683,16.831683,16.831683,16.579633,16.579633,16.560451,16.560451,16.560451,16.664333,
379.5204,17.237386,16.799886,16.662273,16.662273,16.612954,16.612954,16.980227,16.980227,16.980227,17.09375,17.09375,17.09375,16.688636,16.688636,16.688636,16.981364,16.981364,16.981364,16.625568,16.705568,16.705568,16.694091,16.694091,17.167727,17.167727,17.167727,16.837727,16.837727,16.625568,16.625568,16.625568,16.649659,16.649659,16.706136,16.706136,16.706136,16.724205,
379.8020,17.169466,16.893034,17.130436,17.130436,16.441699,16.441699,17.15415,17.15415,17.15415,16.791748,16.791748,16.791748,16.481966,16.481966,16.481966,16.868083,16.868083,16.868083,16.602767,16.84165,16.84165,16.837451,16.837451,17.321517,17.321517,17.321517,16.852767,16.852767,16.481966,16.481966,16.481966,16.768034,16.768034,16.698617,16.698617,16.698617,16.973567,
380.0836,16.995252,16.65638,17.288502,17.288502,16.829116,16.829116,16.798257,16.798257,16.798257,16.819621,16.819621,16.819621,16.415875,16.415875,16.415875,16.726002,16.726002,16.726002,16.970993,17.004748,17.004748,16.721254,16.721254,17.041006,17.041006,17.041006,17.047997,17.047997,16.632121,16.632121,16.632121,17.007121,17.007121,16.536128,16.536128,16.536128,16.82463,
380.3651,16.86817,16.623689,17.065121,17.065121,16.892591,16.892591,16.809879,16.809879,16.809879,16.92936,16.92936,16.92936,16.544909,16.544909,16.544909,16.849269,16.849269,16.849269,17.14811,16.808292,16.808292,16.64811,16.64811,17.044909,17.044909,17.044909,17.14811,17.14811,16.78808,16.78808,16.78808,17.209299,17.209299,16.769178,16.769178,16.769178,17.111617,
380.6467,16.942107,16.631661,16.803286,16.803286,16.696215,16.696215,17.047125,17.047125,17.047125,16.888322,16.888322,16.888322,16.667518,16.667518,16.667518,16.980018,16.980018,16.980018,17.131661,16.620393,16.620393,16.484125,16.484125,17.290464,17.290464,17.290464,16.959536,16.959536,16.935446,16.935446,16.935446,17.274589,17.274589,16.825822,16.825822,16.825822,17.545071,
380.9282,17.046938,16.625,16.489372,16.489372,16.734438,16.734438,17.067687,17.067687,17.067687,16.901063,16.901063,16.901063,16.40081,16.40081,16.40081,16.817561,16.817561,16.817561,16.734059,16.59375,16.59375,16.411437,16.411437,17.265562,17.265562,17.265562,16.697748,16.697748,17.020876,17.020876,17.020876,17.124873,17.124873,16.682186,16.682186,16.682186,17.33831,
381.2098,16.924848,16.65253,16.850456,16.850456,16.639878,16.639878,17.117561,17.117561,17.117561,16.90625,16.90625,16.90625,16.151037,16.151037,16.151037,16.505946,16.505946,16.505946,16.298354,16.869054,16.869054,16.186007,16.186007,16.561739,16.561739,16.561739,16.601189,16.601189,16.921128,16.921128,16.921128,16.956098,16.956098,16.463537,16.463537,16.463537,16.868294,
381.4914,17.051211,16.772219,17.080203,17.080203,16.625,16.625,16.951047,16.951047,16.951047,16.848266,16.848266,16.848266,16.472907,16.472907,16.472907,16.352781,16.352781,16.352781,16.336977,17.080203,17.080203,16.330203,16.330203,16.410766,16.410766,16.410766,16.941657,16.941657,16.964234,16.964234,16.964234,16.792539,16.792539,16.669438,16.669438,16.669438,16.870484,
381.7729,17.032052,16.78125,17.154646,17.154646,16.198725,16.198725,16.815707,16.815707,16.815707,16.600164,16.600164,16.600164,16.987171,16.987171,16.987171,16.374198,16.374198,16.374198,16.556888,17.276439,17.276439,16.404646,16.404646,16.467146,16.467146,16.467146,16.999198,16.999198,16.816509,16.816509,16.816509,16.568112,16.568112,16.626604,16.626604,16.626604,16.753207,
382.0545,16.962267,16.815741,17.057314,17.057314,16.102177,16.102177,16.783195,16.783195,16.783195,16.476529,16.476529,16.476529,16.748055,16.748055,16.748055,16.5,16.5,16.5,16.830785,17.309907,17.309907,16.632779,16.632779,16.631483,16.631483,16.631483,16.756483,16.756483,16.628241,16.628241,16.628241,16.505186,16.505186,16.505186,16.505186,16.505186,16.388613,
382.3360,16.664619,16.954104,16.810408,16.810408,16.491631,16.491631,16.875,16.875,16.875,16.841658,16.841658,16.841658,16.660435,16.660435,16.660435,16.506277,16.506277,16.506277,16.214565,17.183315,17.183315,16.968615,16.968615,16.927038,16.927038,16.927038,17.052038,17.052038,16.783342,16.783342,16.783342,16.735354,16.735354,16.741631,16.741631,16.741631,17.041712,
382.6176,16.774189,16.721755,16.78125,16.78125,16.360878,16.360878,16.860878,16.860878,16.860878,16.798378,16.798378,16.798378,16.708158,16.708158,16.708158,16.639648,16.639648,16.639648,16.198617,17.100286,17.100286,16.527719,16.527719,16.784781,16.784781,16.784781,16.895658,16.895658,16.794847,16.794847,16.794847,16.520658,16.520658,16.625,16.625,16.625,17.180439,
382.8992,16.644303,16.529779,16.791176,16.791176,16.220221,16.220221,16.720221,16.720221,16.720221,16.657721,16.657721,16.657721,16.634926,16.634926,16.634926,17.004963,17.004963,17.004963,16.541176,16.921139,16.921139,16.549631,16.549631,16.822426,16.822426,16.822426,16.822426,16.822426,16.686029,16.686029,16.686029,16.556615,16.556615,16.620037,16.620037,16.620037,17.050553,
383.1807,16.313898,16.783347,16.818191,16.818191,16.06889,16.06889,16.55611,16.55611,16.55611,16.49361,16.49361,16.49361,16.706669,16.706669,16.706669,17.03125,17.03125,17.03125,16.632089,16.961661,16.961661,16.863618,16.863618,16.875,16.875,16.875,16.823882,16.823882,16.85014,16.85014,16.85014,17.232229,17.232229,16.59375,16.59375,16.59375,16.637081,
383.4623,16.726525,17.187493,16.710939,16.710939,16.09375,16.09375,16.554682,16.554682,16.554682,16.546857,16.546857,16.546857,16.796871,16.796871,16.796871,17.007818,17.007818,17.007818,16.812493,16.8125,16.8125,16.984393,16.984393,16.898432,16.898432,16.898432,16.656243,16.656243,16.898432,16.898432,16.898432,17.367196,17.367196,16.648425,16.648425,16.648425,16.664039,
383.7439,17.264879,17.188991,16.6875,16.6875,16.222912,16.222912,16.634226,16.634226,16.634226,16.855057,16.855057,16.855057,16.816072,16.816072,16.816072,16.928274,16.928274,16.928274,16.869347,16.858629,16.858629,16.796129,16.796129,16.96875,16.96875,16.96875,16.731548,16.731548,16.848814,16.848814,16.848814,17.111612,17.111612,16.932436,16.932436,16.932436,16.996428,
384.0254,17.247377,16.926209,16.666229,16.666229,16.584426,16.584426,16.730697,16.730697,16.730697,17.095062,17.095062,17.095062,16.803176,16.803176,16.803176,16.927521,16.927521,16.927521,16.770615,16.947479,16.947479,17.001967,17.001967,17.021926,17.021926,17.021926,16.698135,16.698135,16.530594,16.530594,16.530594,16.791885,16.791885,17.229385,17.229385,17.229385,16.934877,
384.3070,17.060195,16.915983,16.528689,16.528689,16.856045,16.856045,16.622183,16.622183,16.622183,17.1104,17.1104,17.1104,16.68955,16.68955,16.68955,16.896517,16.896517,16.896517,16.701844,16.749744,16.749744,17.055072,17.055072,17.040728,17.040728,17.040728,16.694672,16.694672,16.504867,16.504867,16.504867,16.824539,16.824539,17.009222,17.009222,17.009222,16.831967,
384.5885,17.062192,16.977503,16.442184,16.442184,17.044379,17.044379,16.245624,16.245624,16.245624,16.964374,16.964374,16.964374,16.357187,16.357187,16.357187,16.687192,16.687192,16.687192,16.66531,16.634368,16.634368,16.951245,16.951245,16.825629,16.825629,16.825629,16.669687,16.669687,16.629684,16.629684,16.629684,16.601887,16.601887,16.66531,16.66531,16.66531,17.264052,
384.8701,16.863355,16.891421,16.471934,16.471934,16.715065,16.715065,16.399882,16.399882,16.399882,17.118632,17.118632,17.118632,16.463974,16.463974,16.463974,16.547671,16.547671,16.547671,16.748408,17.005277,17.005277,17.108579,17.108579,16.614947,16.614947,16.614947,16.568868,16.568868,16.748408,16.748408,16.748408,16.340566,16.340566,16.822553,16.822553,16.822553,17.516421,
385.1517,16.797465,16.826354,16.373819,16.373819,16.484965,16.484965,16.579896,16.579896,16.579896,17.201354,17.201354,17.201354,16.611146,16.611146,16.611146,16.725835,16.725835,16.725835,16.862327,17.186319,17.186319,17.060138,17.060138,16.5,16.5,16.5,16.242915,16.242915,16.748819,16.748819,16.748819,16.649482,16.649482,16.986146,16.986146,16.986146,17.175691,
385.4332,16.742115,16.974808,16.414135,16.414135,16.5,16.5,16.853751,16.853751,16.853751,16.997884,16.997884,16.997884,16.673846,16.673846,16.673846,17.029423,17.029423,17.029423,16.955096,17.103461,17.103461,16.912019,16.912019,16.623173,16.623173,16.623173,16.080096,16.080096,16.57798,16.57798,16.57798,16.927789,16.927789,17.066442,17.066442,17.066442,16.558268,
385.7148,16.763385,17.068086,16.487721,16.487721,16.556914,16.556914,17.03125,17.03125,17.03125,16.742201,16.742201,16.742201,16.744414,16.744414,16.744414,17.011172,17.011172,17.011172,16.81698,17.195299,17.195299,16.824779,16.824779,16.813606,16.813606,16.813606,16.188606,16.188606,16.544635,16.544635,16.544635,16.798009,16.798009,16.998894,16.998894,16.998894,16.369414,
385.9963,16.792159,17.03125,16.703406,16.703406,16.634431,16.634431,16.909206,16.909206,16.909206,16.676591,16.676591,16.676591,16.659206,16.659206,16.659206,16.408644,16.408644,16.408644,16.556025,17.260909,17.260909,16.832841,16.832841,16.875,16.875,16.875,16.331362,16.331362,16.675112,16.675112,16.675112,16.789203,16.789203,16.815456,16.815456,16.815456,16.467272,
386.2779,16.802954,16.87932,17.029543,17.029543,16.591137,16.591137,16.800341,16.800341,16.800341,16.83943,16.83943,16.83943,16.572046,16.572046,16.572046,16.016479,16.016479,16.016479,16.338524,17.011253,17.011253,16.952271,16.952271,16.744774,16.744774,16.744774,16.635452,16.635452,16.783863,16.783863,16.783863,17.191019,17.191019,16.663183,16.663183,16.663183,16.5,
386.5595,16.651064,16.628002,16.756003,16.756003,16.147379,16.147379,16.596752,16.596752,16.596752,16.929312,16.929312,16.929312,16.447188,16.447188,16.447188,16.499183,16.499183,16.499183,16.350437,16.698689,16.698689,16.70019,16.70019,16.226254,16.226254,16.226254,16.865312,16.865312,16.973936,16.973936,16.973936,16.628819,16.628819,16.763374,16.763374,16.763374,16.961246,
386.8410,16.569335,16.464841,16.771488,16.771488,16.195317,16.195317,16.702153,16.702153,16.702153,16.839841,16.839841,16.839841,16.455079,16.455079,16.455079,17.00489,17.00489,17.00489,16.497073,16.94239,16.94239,16.471677,16.471677,16.331061,16.331061,16.331061,16.979494,16.979494,17.03125,17.03125,17.03125,16.399415,16.399415,16.8125,16.8125,16.8125,17.198244,
387.1226,16.614023,16.463261,16.915545,16.915545,16.430329,16.430329,17.110659,17.110659,17.110659,16.709455,16.709455,16.709455,16.546034,16.546034,16.546034,17.145273,17.145273,17.145273,16.711579,17.185818,17.185818,16.411739,16.411739,16.766909,16.766909,16.766909,17.103045,17.103045,17.005489,17.005489,17.005489,16.432011,16.432011,16.786739,16.786739,16.786739,17.141466,
387.4042,16.896024,16.333238,16.856193,16.856193,16.631364,16.631364,17.024886,17.024886,17.024886,16.606193,16.606193,16.606193,16.752217,16.752217,16.752217,16.776816,16.776816,16.776816,16.75,17.245852,17.245852,16.51466,16.51466,16.816648,16.816648,16.816648,17.152102,17.152102,17.135512,17.135512,17.135512,16.491705,16.491705,16.699943,16.699943,16.699943,16.772669,
387.6857,16.68156,16.3125,16.84375,16.84375,16.542499,16.542499,16.630308,16.630308,16.630308,17.020317,17.020317,17.020317,16.895001,16.895001,16.895001,16.491247,16.491247,16.491247,16.607811,16.965622,16.965622,16.701877,16.701877,16.698749,16.698749,16.698749,17.127812,17.127812,17.014061,17.014061,17.014061,16.642189,16.642189,16.488435,16.488435,16.488435,16.46281,
387.9673,16.269271,16.401803,16.873518,16.873518,16.382412,16.382412,16.444912,16.444912,16.444912,17.032732,17.032732,17.032732,16.757412,16.757412,16.757412,16.736659,16.736659,16.736659,16.534215,16.699359,16.699359,16.83782,16.83782,16.657732,16.657732,16.657732,16.857091,16.857091,16.88093,16.88093,16.88093,16.715785,16.715785,16.498518,16.498518,16.498518,16.31843,
388.2488,16.312184,16.375158,16.781725,16.781725,16.095174,16.095174,16.250949,16.250949,16.250949,17.03125,17.03125,17.03125,16.532357,16.532357,16.532357,16.967643,16.967643,16.967643,16.437975,16.594225,16.594225,16.688291,16.688291,16.65625,16.65625,16.65625,16.905934,16.905934,16.843908,16.843908,16.843908,16.874209,16.874209,16.189082,16.189082,16.189082,16.436867,
388.5304,16.673578,16.489633,16.714109,16.714109,15.920172,15.920172,16.358832,16.358832,16.358832,16.837949,16.837949,16.837949,16.375,16.375,16.375,16.892328,16.892328,16.892328,16.46875,16.567141,16.567141,16.53125,16.53125,16.915531,16.915531,16.915531,17.104117,17.104117,16.557859,16.557859,16.557859,16.887762,16.887762,16.246519,16.246519,16.246519,16.852957,
388.8120,16.314973,17.043615,16.598696,16.598696,16.268885,16.268885,16.742581,16.742581,16.742581,16.672662,16.672662,16.672662,16.384892,16.384892,16.384892,16.533723,16.533723,16.533723,16.473696,16.675135,16.675135,16.533723,16.533723,17.133993,17.133993,17.133993,16.557554,16.557554,16.457284,16.457284,16.457284,17.216277,17.216277,16.176034,16.176034,16.176034,16.286196,
389.0935,16.33997,17.217741,16.65247,16.65247,16.11366,16.11366,16.622229,16.622229,16.622229,16.5,16.5,16.5,16.522681,16.522681,16.522681,16.588961,16.588961,16.588961,16.576612,16.516129,16.516129,16.532259,16.532259,16.890121,16.890121,16.890121,16.518901,16.518901,16.6875,16.6875,16.6875,17.157259,17.157259,16.447832,16.447832,16.447832,16.381551,
389.3751,16.337909,17.396846,16.619918,16.619918,16.102394,16.102394,16.359755,16.359755,16.359755,16.474591,16.474591,16.474591,16.707827,16.707827,16.707827,16.796495,16.796495,16.796495,16.921495,16.477394,16.477394,16.358236,16.358236,16.984755,16.984755,16.984755,16.681659,16.681659,16.712909,16.712909,16.712909,16.932418,16.932418,16.795736,16.795736,16.795736,16.635923,
389.6566,16.52615,17.1301,16.549105,16.549105,16.385839,16.385839,16.28125,16.28125,16.28125,16.40115,16.40115,16.40115,16.774233,16.774233,16.774233,16.849489,16.849489,16.849489,17.006378,16.894772,16.894772,16.657528,16.657528,16.925383,16.925383,16.925383,16.863522,16.863522,16.72895,16.72895,16.72895,16.925383,16.925383,17.050383,17.050383,17.050383,16.518494,
389.9382,16.780673,16.890913,16.359663,16.359663,15.947476,15.947476,16.334928,16.334928,16.334928,16.678678,16.678678,16.678678,16.594327,16.594327,16.594327,16.757668,16.757668,16.757668,17.069591,17.04774,17.04774,16.936923,16.936923,17,17,17,17.047163,17.047163,16.265913,16.265913,16.265913,17,17,17.048317,17.048317,17.048317,16.507091,
390.2198,16.866047,16.745264,16.357266,16.357266,15.548984,15.548984,16.571626,16.571626,16.571626,16.781077,16.781077,16.781077,16.491047,16.491047,16.491047,16.736484,16.736484,16.736484,17.133781,16.870437,16.870437,16.977531,16.977531,16.829889,16.829889,16.829889,16.955234,16.955234,16.138171,16.138171,16.138171,16.955234,16.955234,16.78564,16.78564,16.78564,16.571281,
390.5013,16.833517,16.540931,16.499448,16.499448,15.519361,15.519361,16.770465,16.770465,16.770465,16.625,16.625,16.625,16.478983,16.478983,16.478983,16.635233,16.635233,16.635233,16.969302,16.801715,16.801715,16.833517,16.833517,16.385785,16.385785,16.385785,16.741424,16.741424,15.917035,15.917035,15.917035,16.761889,16.761889,16.677819,16.677819,16.677819,16.417035,
390.7829,16.501824,16.717052,16.481954,16.481954,15.814072,15.814072,16.8125,16.8125,16.8125,16.613493,16.613493,16.613493,16.373428,16.373428,16.373428,16.483652,16.483652,16.483652,16.802691,16.786217,16.786217,16.513331,16.513331,16.37827,16.37827,16.37827,16.427691,16.427691,16.162663,16.162663,16.162663,16.82388,16.82388,16.352113,16.352113,16.352113,16.40952,
391.0645,16.109274,16.785576,16.3693,16.3693,16.158999,16.158999,16.825275,16.825275,16.825275,16.734274,16.734274,16.734274,16.271224,16.271224,16.271224,16.315249,16.315249,16.315249,16.701649,16.66195,16.66195,16.140524,16.140524,16.46305,16.46305,16.46305,16.339424,16.339424,16.65625,16.65625,16.65625,17.052677,17.052677,15.96305,15.96305,15.96305,16.46875,
391.3460,16.452877,16.642212,16.462401,16.462401,16.568354,16.568354,16.829712,16.829712,16.829712,16.951538,16.951538,16.951538,16.676142,16.676142,16.676142,16.724604,16.724604,16.724604,16.924802,16.625,16.625,16.512203,16.512203,16.62634,16.62634,16.62634,16.538939,16.538939,16.614137,16.614137,16.614137,16.615972,16.615972,16.084226,16.084226,16.084226,16.581052,
391.6276,16.701475,16.701475,16.623021,16.623021,16.84375,16.84375,16.78191,16.78191,16.78191,17.060521,17.060521,17.060521,16.876979,16.876979,16.876979,16.984705,16.984705,16.984705,17.108385,16.747361,16.747361,16.810521,16.810521,16.75066,16.75066,16.75066,16.670885,16.670885,16.577795,16.577795,16.577795,16.451475,16.451475,16.21809,16.21809,16.21809,16.672865,
391.9091,16.665421,16.99636,16.71875,16.71875,16.711374,16.711374,16.683812,16.683812,16.683812,17.040421,17.040421,17.040421,16.599233,16.599233,16.599233,16.952203,16.952203,16.952203,16.858405,16.974282,16.974282,16.972438,16.972438,16.768391,16.768391,16.768391,16.669109,16.669109,16.75922,16.75922,16.75922,16.845642,16.845642,16.316188,16.316188,16.316188,16.608453,
392.1907,16.45574,17.258673,16.82551,16.82551,16.48699,16.48699,16.51824,16.51824,16.51824,16.9375,16.9375,16.9375,16.366327,16.366327,16.366327,16.88412,16.88412,16.88412,16.504783,17.22264,17.22264,16.906697,16.906697,16.776913,16.776913,16.776913,16.51824,16.51824,16.90625,16.90625,16.90625,17.23176,17.23176,16.53514,16.53514,16.53514,16.522577,
392.4723,16.355966,17.255397,16.925284,16.925284,16.40625,16.40625,16.266192,16.266192,16.266192,17.032671,17.032671,17.032671,16.426706,16.426706,16.426706,16.615339,16.615339,16.615339,16.30426,17.400853,17.400853,16.717329,16.717329,16.769034,16.769034,16.769034,16.342329,16.342329,17.03949,17.03949,17.03949,17.217329,17.217329,16.78949,16.78949,16.78949,16.506819,
392.7538,16.404559,17.117401,16.998309,16.998309,16.629217,16.629217,16.095441,16.095441,16.095441,17.215368,17.215368,17.215368,16.722967,16.722967,16.722967,16.529559,16.529559,16.529559,16.157941,17.315882,17.315882,16.615711,16.615711,16.923138,16.923138,16.923138,16.28125,16.28125,17.246618,17.246618,17.246618,16.953553,16.953553,16.935809,16.935809,16.935809,16.53125,
393.0354,16.136504,17.126999,17.05275,17.05275,16.341505,16.341505,16.191498,16.191498,16.191498,17.30275,17.30275,17.30275,16.671752,16.671752,16.671752,16.584,16.584,16.584,16.339997,16.949004,16.949004,16.787247,16.787247,16.957001,16.957001,16.957001,16.883242,16.883242,16.58151,16.58151,16.58151,17.295244,17.295244,16.603255,16.603255,16.603255,16.660248,
393.3169,16.136346,17.133526,16.971603,16.971603,16.065353,16.065353,16.340897,16.340897,16.340897,17.198879,17.198879,17.198879,16.411956,16.411956,16.411956,16.59375,16.59375,16.59375,16.482949,16.8125,16.8125,16.784103,16.784103,16.892051,16.892051,16.892051,17.088077,17.088077,16.454518,16.454518,16.454518,17.250033,17.250033,16.75564,16.75564,16.75564,16.71875,
393.5985,16.379047,17.19683,16.578349,16.578349,16.055193,16.055193,16.327113,16.327113,16.327113,16.701325,16.701325,16.701325,16.27192,16.27192,16.27192,16.617693,16.617693,16.617693,16.907038,16.66884,16.66884,16.797887,16.797887,16.970774,16.970774,16.970774,16.91884,16.91884,16.53125,16.53125,16.53125,16.868929,16.868929,16.922887,16.922887,16.922887,17.006071,
393.8801,16.588443,17.067807,16.368122,16.368122,16.163128,16.163128,16.513757,16.513757,16.513757,16.361243,16.361243,16.361243,16.325471,16.325471,16.325471,16.348272,16.348272,16.348272,17.056407,16.826257,16.826257,16.887971,16.887971,17,17,17,16.6989,16.6989,16.480936,16.480936,16.480936,16.705779,16.705779,16.534986,16.534986,16.534986,17.194378,
