,Live Spectrum 26-10-2023 13:19:37,,Live Spectrum 26-10-2023 13:20:38,,Live Spectrum 26-10-2023 13:20:38,,Live Spectrum 26-10-2023 13:20:43,,Live Spectrum 26-10-2023 13:20:45,,Live Spectrum 26-10-2023 13:20:46,,Live Spectrum 26-10-2023 13:21:03,,Live Spectrum 26-10-2023 13:21:04,,Live Spectrum 26-10-2023 13:21:05,
Wavelength [nm],Intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,Wavelength [nm],intensity,
819.0651,17.1446,817.9116,17.53125,817.9116,17.326885,817.9116,16.913193,817.9116,17.824404,817.9116,17.636904,817.9116,17.62748,817.9116,17.853672,817.9116,18.019346,
819.3474,17.216639,818.1931,17.428142,818.1931,17.295315,818.1931,16.8125,818.1931,17.626588,818.1931,17.525011,818.1931,17.621881,818.1931,18.037489,818.1931,18.199978,
819.6296,17.258667,818.4747,17.448798,818.4747,17.36879,818.4747,17.267708,818.4747,17.219872,818.4747,17.171114,818.4747,17.698798,818.4747,17.691066,818.4747,17.682211,
819.9119,17.268516,818.7563,17.53125,818.7563,17.383995,818.7563,17.642835,818.7563,17.089176,818.7563,16.883995,818.7563,17.692074,818.7563,17.214484,818.7563,17.365851,
820.1942,17.290628,819.0378,17.349589,819.0378,17.071258,819.0378,17.946908,819.0378,17.247081,819.0378,16.771086,819.0378,17.570502,819.0378,16.912089,819.0378,17.590831,
820.4765,17.28377,819.3194,17.144746,819.3194,16.837998,819.3194,18.100747,819.3194,17.219995,819.3194,16.663247,819.3194,17.53125,819.3194,16.725747,819.3194,17.600747,
820.7587,17.263315,819.6010,16.961873,819.6010,16.79366,819.6010,18.005981,819.6010,17.325806,819.6010,16.888754,819.6010,17.418213,819.6010,16.800537,819.6010,17.487142,
821.0410,17.247348,819.8825,17.105185,819.8825,16.723704,819.8825,17.834476,819.8825,17.322408,819.8825,17.254321,819.8825,17.267022,819.8825,17.105185,819.8825,17.4375,
821.3233,17.231234,820.1641,17.406227,820.1641,16.785142,820.1641,17.613301,820.1641,17.308585,820.1641,17.414057,820.1641,17.003937,820.1641,17.523398,820.1641,17.535142,
821.6055,17.137541,820.4456,17.539757,820.4456,16.803993,820.4456,17.511371,820.4456,17.482901,820.4456,17.517015,820.4456,16.775607,820.4456,17.846529,820.4456,17.534114,
821.8878,17.087031,820.7272,16.894819,820.7272,16.943112,820.7272,17.115578,820.7272,17.360172,820.7272,17.076914,820.7272,16.415259,820.7272,17.451914,820.7272,17.419069,
822.1701,17.099393,821.0088,16.593022,821.0088,17.154794,821.0088,17.070976,821.0088,16.96173,821.0088,17.121361,821.0088,16.723587,821.0088,17.393407,821.0088,17.580907,
822.4524,17.128248,821.2903,16.729763,821.2903,17.344466,821.2903,17.24006,821.2903,16.833453,821.2903,17.67935,821.2903,17.283039,821.2903,17.332379,821.2903,17.666547,
822.7346,17.06239,821.5719,16.78125,821.5719,17.363613,821.5719,17.323887,821.5719,17.355391,821.5719,17.981592,821.5719,17.224316,821.5719,17.164726,821.5719,17.443066,
823.0169,17.03854,821.8534,16.933066,821.8534,17.300374,821.8534,17.170245,821.8534,17.875695,821.8534,17.705929,821.8534,16.973184,821.8534,17.298505,821.8534,17.430502,
823.2992,17.054983,822.1350,17.176493,822.1350,17.41362,822.1350,17.115812,822.1350,17.823507,822.1350,17.187452,822.1350,17.060682,822.1350,17.595617,822.1350,17.777613,
823.5815,17.152584,822.4166,17.362196,822.4166,17.850216,822.4166,17.237196,822.4166,17.435852,822.4166,16.896615,822.4166,17.528905,822.4166,17.530426,822.4166,17.838932,
823.8637,17.245276,822.6981,17.520353,822.6981,18.342309,822.6981,17.418174,822.6981,17.3125,822.6981,16.729647,822.6981,17.710321,822.6981,17.240544,822.6981,17.652756,
824.1460,17.246554,822.9797,16.959145,822.9797,17.540511,822.9797,17.677604,822.9797,17.3125,822.9797,17.198032,822.9797,16.999365,822.9797,17.15625,822.9797,16.665511,
824.4283,17.215998,823.2613,16.726405,823.2613,16.699654,823.2613,17.820786,823.2613,17.619239,823.2613,17.280619,823.2613,16.867976,823.2613,17.179845,823.2613,16.697679,
824.7105,17.171966,823.5428,17.102567,823.5428,16.579227,823.5428,17.987681,823.5428,17.574819,823.5428,17.202023,823.5428,17.290067,823.5428,17.211489,823.5428,17.220305,
824.9928,17.09216,823.8244,17.365065,823.8244,17.05708,823.8244,17.982478,823.8244,16.994763,823.8244,16.992414,823.8244,17.430636,823.8244,17.365065,823.8244,17.246207,
825.2751,17.241081,824.1059,17.307102,824.1059,17.113139,824.1059,17.919176,824.1059,16.645454,824.1059,17.086222,824.1059,17.462287,824.1059,17.579759,824.1059,17.045241,
825.5574,17.325327,824.3875,16.978945,824.3875,16.539523,824.3875,17.55356,824.3875,16.744903,824.3875,17.528074,824.3875,17.393174,824.3875,17.549424,824.3875,16.773271,
825.8396,17.293879,824.6691,17.290269,824.6691,16.278244,824.6691,17.238339,824.6691,16.934858,824.6691,17.855411,824.6691,17.451804,824.6691,17.377642,824.6691,17.025965,
826.1219,17.284486,824.9506,17.895288,824.9506,16.640216,824.9506,17.083442,824.9506,16.812664,824.9506,17.672121,824.9506,17.572808,824.9506,17.005563,824.9506,17.431937,
826.4042,17.27457,825.2322,17.841411,825.2322,17.4324,825.2322,16.666028,825.2322,17.600626,825.2322,17.545706,825.2322,17.40873,825.2322,17.624719,825.2322,17.975767,
826.6864,17.269868,825.5137,18.107879,825.5137,17.643058,825.5137,16.728013,825.5137,17.535179,825.5137,17.477545,825.5137,17.562968,825.5137,17.669442,825.5137,17.847679,
826.9687,17.23525,825.7953,18.128972,825.7953,17.819917,825.7953,16.913667,825.7953,17.663667,825.7953,17.496028,825.7953,17.566472,825.7953,17.574417,825.7953,17.703389,
827.2510,17.108313,826.0769,17.903345,826.0769,17.982284,826.0769,17.214569,826.0769,17.659793,826.0769,17.444586,826.0769,17.285431,826.0769,17.811862,826.0769,17.604379,
827.5333,17.125904,826.3584,17.255918,826.3584,17.690459,826.3584,17.30628,826.3584,17.374849,826.3584,17.015399,826.3584,16.856039,826.3584,17.81561,826.3584,17.70631,
827.8155,17.194661,826.6400,16.815995,826.6400,17.456209,826.6400,17.283923,826.6400,17.0294,826.6400,17.054482,826.6400,17.184005,826.6400,17.641036,826.6400,17.690173,
828.0978,17.236465,826.9216,16.491065,826.9216,17.147315,826.9216,17.339287,826.9216,17.232148,826.9216,17.091519,826.9216,17.189731,826.9216,17.305796,826.9216,17.600444,
828.3801,17.246825,827.2031,16.70446,827.2031,17.036609,827.2031,17.255359,827.2031,18.016059,827.2031,17.241069,827.2031,16.95179,827.2031,16.780365,827.2031,17.505359,
828.6624,17.218422,827.4847,17.2871,827.4847,17.988471,827.4847,16.861129,827.4847,17.613803,827.4847,17.190174,827.4847,17.326371,827.4847,17.049132,827.4847,17.380347,
828.9446,17.245606,827.7662,17.130301,827.7662,17.666851,827.7662,17.147416,827.7662,17.320451,827.7662,17.248233,827.7662,17.465216,827.7662,17.335799,827.7662,17.648299,
829.2269,17.251681,828.0478,16.81676,828.0478,17.34801,828.0478,17.526139,828.0478,17.096732,828.0478,17.897305,828.0478,17.746166,828.0478,17.528694,828.0478,17.687074,
829.5092,17.194008,828.3294,16.687393,828.3294,17.407069,828.3294,17.374466,828.3294,17.250356,828.3294,18.124858,828.3294,17.812286,828.3294,17.218501,828.3294,17.406428,
829.7914,17.232612,828.6109,16.596257,828.6109,18.127005,828.6109,16.90625,828.6109,17.563503,828.6109,17.99599,828.6109,17.621491,828.6109,16.998997,828.6109,17.566009,
830.0737,17.254898,828.8925,16.759711,828.8925,18.235433,828.8925,16.917903,828.8925,17.618202,828.8925,17.743202,828.8925,17.404308,828.8925,16.950124,828.8925,17.778337,
830.3560,17.242435,829.1740,17.075505,829.1740,17.76391,829.1740,17.297145,829.1740,17.38313,829.1740,17.541365,829.1740,17.336525,829.1740,17.3582,829.1740,17.665825,
830.6383,17.23606,829.4556,17.312982,829.4556,17.388943,829.4556,17.648076,829.4556,16.935095,829.4556,17.738462,829.4556,17.183654,829.4556,17.667788,829.4556,17.23798,
830.9205,17.239493,829.7372,16.855776,829.7372,17.139431,829.7372,17.954303,829.7372,17.375,829.7372,17.584146,829.7372,17.134621,829.7372,17.814888,829.7372,17.543276,
831.2028,17.188859,830.0187,17,830.0187,17.347196,830.0187,17.40625,830.0187,17.363435,830.0187,17.84375,830.0187,17.255783,830.0187,17.431162,830.0187,17.673043,
831.4851,17.117864,830.3003,17.016909,830.3003,17.738226,830.3003,17.453595,830.3003,17.222946,830.3003,17.833605,830.3003,17.302355,830.3003,17.0625,830.3003,17.524486,
831.7673,17.039769,830.5819,17.152374,830.5819,18.152374,830.5819,17.886389,830.5819,17.011629,830.5819,17.699608,830.5819,17.172235,830.5819,17.109015,830.5819,17.464874,
832.0496,17.103373,830.8634,17.1075,830.8634,18.09,830.8634,18.100001,830.8634,17.115625,830.8634,17.30875,830.8634,16.830625,830.8634,17.44625,830.8634,17.455,
832.3319,17.133129,831.1450,16.965856,831.1450,17.806711,831.1450,17.513722,831.1450,17.303655,831.1450,17.098628,831.1450,16.720733,831.1450,17.5439,831.1450,17.5625,
832.6142,17.074525,831.4265,16.797404,831.4265,17.372883,831.4265,17.320002,831.4265,17.604519,831.4265,17.125,831.4265,16.540961,831.4265,17.748942,831.4265,17.5625,
832.8964,17.014798,831.7081,16.780666,831.7081,17.074292,831.7081,17.544228,831.7081,17.614979,831.7081,17.207543,831.7081,16.708711,831.7081,17.629125,831.7081,17.415103,
833.1787,17.055088,831.9897,16.483991,831.9897,17.195524,831.9897,17.120201,831.9897,17.405444,831.9897,17.517621,831.9897,17.875,831.9897,17.717138,831.9897,16.813306,
833.4610,17.170841,832.2712,16.968627,832.2712,17.482611,832.2712,17.350681,832.2712,17.308973,832.2712,17.316027,832.2712,17.833416,832.2712,17.420235,832.2712,17.089976,
833.7433,17.259086,832.5528,17.127864,832.5528,17.471614,832.5528,17.337728,832.5528,17.443522,832.5528,17.263477,832.5528,17.612955,832.5528,17.257454,832.5528,17.714454,
834.0255,17.25415,832.8343,17.017324,832.8343,17.345109,832.8343,17.210768,832.8343,17.602412,832.8343,17.414232,832.8343,17.303159,832.8343,17.353091,832.8343,17.944123,
834.3078,17.177764,833.1159,17.301087,833.1159,17.675996,833.1159,17.315217,833.1159,17.64212,833.1159,17.4375,833.1159,17.127808,833.1159,17.605072,833.1159,17.696105,
834.5901,17.15831,833.3975,17.455602,833.3975,18.035347,833.3975,17.710555,833.3975,17.518958,833.3975,17.455602,833.3975,17.282106,833.3975,17.682547,833.3975,17.450648,
834.8723,17.219975,833.6790,17.404086,833.6790,17.824879,833.6790,17.834159,833.6790,17.881804,833.6790,17.576731,833.6790,17.533414,833.6790,17.536202,833.6790,17.569304,
835.1546,17.254835,833.9606,17.319271,833.9606,17.5,833.9606,17.609776,833.9606,18.077685,833.9606,17.638502,833.9606,17.577685,833.9606,17.294752,833.9606,17.896955,
835.4369,17.181082,834.2422,17.583065,834.2422,17.457259,834.2422,17.20887,834.2422,17.665324,834.2422,17.374194,834.2422,17.176009,834.2422,17.115926,834.2422,17.801815,
835.7192,17.110629,834.5237,17.5625,834.5237,17.521101,834.5237,17.272477,834.5237,17.551261,834.5237,17.323739,834.5237,17.026319,834.5237,17.274943,834.5237,17.725057,
836.0014,17.040717,834.8053,17.633276,834.8053,17.852026,834.8053,17.359684,834.8053,17.602026,834.8053,17.320158,834.8053,16.894454,834.8053,17.339612,834.8053,17.554224,
836.2837,17.099477,835.0868,17.774716,835.0868,17.894603,835.0868,17.486931,835.0868,17.743466,835.0868,17.293608,835.0868,16.936789,835.0868,17.182387,835.0868,17.252132,
836.5660,17.223646,835.3684,17.864196,835.3684,17.626163,835.3684,17.49788,835.3684,17.755402,835.3684,17.351272,835.3684,17.082946,835.3684,17.147566,835.3684,16.929978,
836.8482,17.240479,835.6500,17.924006,835.6500,17.460227,835.6500,17.338778,835.6500,17.678267,835.6500,17.446733,835.6500,17.196733,835.6500,17.447443,835.6500,16.834517,
837.1305,17.210989,835.9315,17.821836,835.9315,17.657871,835.9315,17.165586,835.9315,17.554655,835.9315,17.556276,835.9315,17.306276,835.9315,17.723483,835.9315,16.823457,
837.4128,17.130642,836.2131,17.748046,836.2131,17.680669,836.2131,17.106444,836.2131,17.146497,836.2131,17.332042,836.2131,17.345704,836.2131,17.536144,836.2131,16.948239,
837.6951,17.121029,836.4946,17.552783,836.4946,17.424632,836.4946,17.141019,836.4946,16.689863,836.4946,16.832458,836.4946,17.144958,836.4946,17.096113,836.4946,17.16833,
837.9773,17.142636,836.7762,17.185951,836.7762,17.344137,836.7762,17.125,836.7762,16.514657,836.7762,16.513882,836.7762,17.174393,836.7762,16.905088,836.7762,17.533962,
838.2596,17.197072,837.0578,16.964037,837.0578,17.342179,837.0578,17.157821,837.0578,16.486732,837.0578,16.424232,837.0578,17.6868,837.0578,16.910963,837.0578,17.717179,
838.5419,17.161166,837.3393,17.011054,837.3393,17.26148,837.3393,17.204507,837.3393,16.58227,837.3393,16.740858,837.3393,17.951743,837.3393,17.204081,837.3393,17.653486,
838.8242,17.118666,837.6209,17.107393,837.6209,17.271572,837.6209,17.271572,837.6209,16.748251,837.6209,17.074394,837.6209,17.338852,837.6209,17.375,837.6209,17.519356,
839.1064,17.140473,837.9024,17.221235,837.9024,17.676743,837.9024,17.239651,837.9024,16.880174,837.9024,17.229099,837.9024,16.911424,837.9024,17.411424,837.9024,17.564985,
839.3887,17.147901,838.1840,17.143108,838.1840,18.238642,838.1840,17.281607,838.1840,16.981536,838.1840,17.130679,838.1840,17.219821,838.1840,17.211643,838.1840,17.750357,
839.6710,17.15013,838.4656,17.419949,838.4656,18.301455,838.4656,17.26601,838.4656,17.555994,838.4656,17.245035,838.4656,17.28964,838.4656,17.470634,838.4656,17.831935,
839.9532,17.185404,838.7471,17.776568,838.7471,18.058327,838.7471,17.278909,838.7471,17.895053,838.7471,17.695847,838.7471,17.058327,838.7471,17.638538,838.7471,17.683327,
840.2355,17.229295,839.0287,18.029827,839.0287,17.824023,839.0287,17.147098,839.0287,17.761523,839.0287,17.978376,839.0287,16.803348,839.0287,17.428348,839.0287,17.59375,
840.5178,17.213202,839.3103,17.975886,839.3103,17.85651,839.3103,17.126406,839.3103,17.708802,839.3103,17.647815,839.3103,16.740052,839.3103,17.45026,839.3103,17.636354,
840.8001,17.195854,839.5918,17.68692,839.5918,18.015915,839.5918,17.046585,839.5918,17.806482,839.5918,17.139754,839.5918,16.793866,839.5918,17.872862,839.5918,17.568518,
841.0823,17.24159,839.8734,17.503476,839.8734,18.085069,839.8734,17.045137,839.8734,17.866319,839.8734,17.090274,839.8734,17.083323,839.8734,18.008681,839.8734,17.711798,
841.3646,17.264584,840.1549,17.631209,840.1549,18.047333,840.1549,17.155334,840.1549,17.758958,840.1549,17.148208,840.1549,17.233917,840.1549,17.721499,840.1549,17.758042,
841.6469,17.266105,840.4365,17.878322,840.4365,17.911986,840.4365,17.378322,840.4365,17.599486,840.4365,17.15625,840.4365,17.321558,840.4365,17.052534,840.4365,17.678442,
841.9291,17.238715,840.7181,17.422969,840.7181,17.286964,840.7181,17.069978,840.7181,16.974464,840.7181,17.15625,840.7181,17.294747,840.7181,16.924003,840.7181,18.048274,
842.2114,17.27378,840.9996,17.331559,840.9996,17.376547,840.9996,16.868131,840.9996,16.963428,840.9996,17.131095,840.9996,17.28125,840.9996,17.390284,840.9996,18.206559,
842.4937,17.347108,841.2812,17.34375,841.2812,17.618186,841.2812,17.024436,841.2812,17.283935,841.2812,17.150812,841.2812,17.28125,841.2812,17.654874,841.2812,18.089689,
842.7760,17.358283,841.5627,17.211378,841.5627,17.762147,841.5627,17.168397,841.5627,17.502596,841.5627,17.315096,841.5627,17.28125,841.5627,17.396282,841.5627,17.744808,
843.0582,17.323441,841.8443,17.51319,841.8443,17.618405,841.8443,17.1875,841.8443,17.449828,841.8443,17.533736,841.8443,17.444095,841.8443,17.506595,841.8443,17.36181,
843.3405,17.215121,842.1259,17.979677,842.1259,17.232197,842.1259,17.159688,842.1259,17.381876,842.1259,17.590312,842.1259,17.524374,842.1259,17.809368,842.1259,17.451559,
843.6228,17.082702,842.4074,18.145199,842.4074,17.159013,842.4074,17.213224,842.4074,17.004666,842.4074,17.679212,842.4074,17.730661,842.4074,17.929212,842.4074,18.123956,
843.9051,17.006142,842.6890,17.660408,842.6890,17.243751,842.6890,16.985413,842.6890,16.910416,842.6890,17.599999,842.6890,17.925003,842.6890,17.645829,842.6890,18.741676,
844.1873,17.075799,842.9706,17.654852,842.9706,18.115695,842.9706,17.177711,842.9706,17.29432,842.9706,17.951969,842.9706,18.624086,842.9706,17.595148,842.9706,18.243922,
844.4696,17.103314,843.2521,17.65625,843.2521,17.973007,843.2521,17.126419,843.2521,17.434662,843.2521,17.754967,843.2521,18.259224,843.2521,17.685371,843.2521,18.157669,
844.7519,17.127058,843.5337,17.593782,843.5337,17.750113,843.5337,17.125,843.5337,17.468734,843.5337,17.687532,843.5337,17.781492,843.5337,17.843669,843.5337,18.281185,
845.0341,17.08037,843.8152,17.278523,843.8152,17.753409,843.8152,17.254091,843.8152,17.401477,843.8152,17.716704,843.8152,17.469432,843.8152,17.705795,843.8152,18.433409,
845.3164,17.00184,844.0968,17.159019,844.0968,17.915941,844.0968,17.444422,844.0968,17.180578,844.0968,17.619462,844.0968,17.5,844.0968,17.113925,844.0968,18.222312,
845.5987,17.033786,844.3784,17.231299,844.3784,18.133366,844.3784,17.604207,844.3784,17.035433,844.3784,17.493726,844.3784,17.504183,844.3784,16.872909,844.3784,17.625,
845.8810,17.167217,844.6599,17.431477,844.6599,18.252803,844.6599,17.747197,844.6599,17.090947,844.6599,17.409053,844.6599,17.5625,844.6599,16.846553,844.6599,17.664242,
846.1632,17.254966,844.9415,17.617117,844.9415,18.260135,844.9415,17.613175,844.9415,17.10473,844.9415,17.423423,844.9415,17.502674,844.9415,16.825732,844.9415,18.023789,
846.4455,17.246215,845.2230,17.07522,845.2230,18.09375,845.2230,16.806689,845.2230,17.4375,845.2230,17.3125,845.2230,17.010051,845.2230,16.501098,845.2230,17.676351,
846.7278,17.227942,845.5046,17.15625,845.5046,18.098715,845.5046,17.033296,845.5046,17.452395,845.5046,17.3125,845.5046,16.88493,845.5046,16.990657,845.5046,17.351634,
847.0100,17.151102,845.7862,17.16764,845.7862,18.130695,845.7862,17.375,845.7862,17.582504,845.7862,17.3125,845.7862,16.954585,845.7862,17.44889,845.7862,17.125144,
847.2923,17.073948,846.0677,17.186603,846.0677,18.124103,846.0677,17.329995,846.0677,17.818929,846.0677,17.363935,846.0677,17.069826,846.0677,17.493571,846.0677,17.5927,
847.5746,17.09821,846.3493,17.048163,846.3493,17.964159,846.3493,17.163418,846.3493,17.88676,846.3493,17.619846,846.3493,17.297601,846.3493,17.418572,846.3493,18.326837,
847.8569,17.195375,846.6309,17.039559,846.6309,17.812103,846.6309,17.258707,846.6309,17.983779,846.6309,17.883707,846.6309,17.483381,846.6309,17.218353,846.6309,18.24841,
848.1391,17.249438,846.9124,17.17357,846.9124,17.70143,846.9124,17.52937,846.9124,17.84375,846.9124,18.16303,846.9124,17.22402,846.9124,17.1683,846.9124,17.701799,
848.4214,17.217433,847.1940,17.086971,847.1940,17.552709,847.1940,17.593372,847.1940,17.570778,847.1940,18.04254,847.1940,17.15625,847.1940,17.234186,847.1940,17.306477,
848.7037,17.138741,847.4755,16.872782,847.4755,17.33284,847.4755,17.375,847.4755,17.120564,847.4755,17.34375,847.4755,17.17659,847.4755,17.155511,847.4755,17.508692,
848.9859,17.116512,847.7571,17.193687,847.7571,17.440594,847.7571,17.309406,847.7571,17.674916,847.7571,17.365615,847.7571,17.349937,847.7571,17.251547,847.7571,17.710911,
849.2682,17.111082,848.0387,17.449199,848.0387,17.515704,848.0387,17.047113,848.0387,18,848.0387,17.359454,848.0387,17.605449,848.0387,17.464586,848.0387,17.777403,
849.5505,17.08879,848.3202,17.48122,848.3202,17.300328,848.3202,16.849911,848.3202,17.800477,848.3202,17.169018,848.3202,17.537708,848.3202,17.70628,848.3202,17.606518,
849.8328,17.078397,848.6018,17.420523,848.6018,17.199719,848.6018,17.144681,848.6018,17.314554,848.6018,17.066231,848.6018,17.353265,848.6018,17.541792,848.6018,17.450746,
850.1150,17.023228,848.8833,17.396661,848.8833,17.455964,848.8833,17.482777,848.8833,17.160688,848.8833,17.072089,848.8833,17.183062,848.8833,17.161402,848.8833,17.482777,
850.3973,17.107915,849.1649,17.485188,849.1649,17.771495,849.1649,17.470376,849.1649,17.414559,849.1649,16.983562,849.1649,17.018064,849.1649,16.9375,849.1649,17.618497,
850.6796,17.10425,849.4465,17.406342,849.4465,17.906342,849.4465,17.4375,849.4465,17.468888,849.4465,16.968796,849.4465,17.421209,849.4465,17.187132,849.4465,17.687592,
850.9619,17.135934,849.7280,17.163387,849.7280,17.84375,849.7280,17.306327,849.7280,17.440587,849.7280,17.03588,849.7280,17.793017,849.7280,17.453897,849.7280,17.67419,
851.2441,17.140936,850.0096,16.810844,850.0096,17.860946,850.0096,17.084324,850.0096,17.431216,850.0096,17.29696,850.0096,17.701554,850.0096,17.434358,850.0096,17.821926,
