,Live Spectrum 26-10-2023 13:39:50,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:52,Live Spectrum 26-10-2023 13:39:53,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:54,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:55,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:56,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:57,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,Live Spectrum 26-10-2023 13:39:58,
Wavelength [nm],Intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,intensity,
777.3667,18.014218,18.752814,18.791173,18.042655,19.008591,18.396327,18.552577,18.552577,18.07805,18.07805,18.07805,18.89055,18.89055,18.89055,18.09375,18.09375,18.09375,18.698754,18.698754,18.698754,18.427577,18.427577,18.677577,
777.6483,18.048596,18.593682,18.71875,18.250068,19.305616,18.496558,18.604144,18.604144,17.895924,17.895924,17.895924,18.583288,18.583288,18.583288,18.149366,18.149366,18.149366,18.430684,18.430684,18.430684,18.486096,18.486096,18.875136,
777.9299,18.074775,18.395393,18.922682,18.305604,19.262079,18.824873,18.61962,18.61962,18.296264,18.296264,18.296264,18.519073,18.519073,18.519073,18.418525,18.418525,18.418525,18.734986,18.734986,18.734986,18.430702,18.430702,19.298905,
778.2114,18.244055,18.495335,19.576494,17.732043,18.412896,19.563202,18.99067,18.99067,18.727378,18.727378,18.727378,18.752683,18.752683,18.752683,18.667561,18.667561,18.667561,18.39692,18.39692,18.39692,18.359726,18.359726,19.236707,
778.4930,17.868502,18.606745,19.105812,17.833232,18.482984,19.082298,19.135518,19.135518,18.875,18.875,18.875,18.492264,18.492264,18.492264,18.600248,18.600248,18.600248,18.626239,18.626239,18.626239,18.096532,18.096532,19.10303,
778.7745,17.900918,18.643546,18.450204,18.043954,18.707066,18.5625,18.81046,18.81046,18.875,18.875,18.875,18.305638,18.305638,18.305638,18.605944,18.605944,18.605944,18.642016,18.642016,18.642016,17.769056,17.769056,18.743138,
779.0561,18.131209,18.475777,18.462745,18.106168,18.962132,18.5625,18.281454,18.281454,18.862582,18.862582,18.862582,18.22455,18.22455,18.22455,18.53125,18.53125,18.53125,18.15045,18.15045,18.15045,17.868586,17.868586,18.599959,
779.3377,18.077352,17.927171,18.330707,18.150181,19.145016,18.611053,18.247287,18.247287,18.794293,18.794293,18.794293,18.56676,18.56676,18.56676,18.525181,18.525181,18.525181,17.899276,17.899276,17.899276,18.029441,18.029441,18.631069,
779.6192,17.732204,17.636864,18.329134,18.166524,18.921294,18.741316,18.630932,18.630932,18.665362,18.665362,18.665362,18.909002,18.909002,18.909002,18.55932,18.55932,18.55932,18.053388,18.053388,18.053388,18.34057,18.34057,18.62659,
779.9008,17.679441,17.838241,17.953618,18.326357,18.660773,18.420107,18.615666,18.615666,18.425905,18.425905,18.425905,19.204893,19.204893,19.204893,18.824095,18.824095,18.824095,18.269655,18.269655,18.269655,18.564761,18.564761,18.488405,
780.1824,17.860579,18.488667,17.902991,18.334995,18.462913,18.349416,18.386503,18.386503,18.31267,18.31267,18.31267,19.235919,19.235919,19.235919,18.801338,18.801338,18.801338,18.15642,18.15642,18.15642,18.426167,18.426167,18.465832,
780.4639,18.235364,18.426424,18.660204,18.724288,18.691061,18.352849,18.123023,18.123023,18.070015,18.070015,18.070015,18.948182,18.948182,18.948182,18.452136,18.452136,18.452136,17.897151,17.897151,17.897151,18.386076,18.386076,18.566061,
780.7455,18.388272,18.375,18.957925,18.766237,18.540851,18.212114,17.947101,17.947101,18.260825,18.260825,18.260825,18.470492,18.470492,18.470492,18.434535,18.434535,18.434535,17.983763,17.983763,17.983763,18.480798,18.480798,18.459149,
781.0270,18.765869,18.348552,18.821617,18.870198,18.421631,17.999513,17.896646,17.896646,18.270183,18.270183,18.270183,18.015381,18.015381,18.015381,18.787514,18.787514,18.787514,17.964435,17.964435,17.964435,18.708658,18.708658,18.5625,
781.3086,18.859259,18.22392,18.380401,19.046528,18.374769,17.931637,18.192439,18.192439,18.015972,18.015972,18.015972,17.921991,17.921991,17.921991,19.13534,19.13534,19.13534,18.322377,18.322377,18.322377,18.833179,18.833179,18.578009,
781.5902,18.917288,18.255053,18.290423,19.261038,18.576726,18.450794,18.385106,18.385106,17.761038,17.761038,17.761038,17.858909,17.858909,17.858909,19.116759,19.116759,19.116759,18.657182,18.657182,18.657182,18.907182,18.907182,18.646144,
781.8717,18.876707,18.310884,18.509878,19.131555,18.842134,18.804238,18.343659,18.343659,17.65625,17.65625,17.65625,17.912805,17.912805,17.912805,18.725305,18.725305,18.725305,18.514817,18.514817,18.514817,18.675915,18.675915,18.539421,
782.1533,19.233234,18.497718,18.543188,18.937236,19.028968,18.482706,17.780986,17.780986,17.690046,17.690046,17.690046,17.73297,17.73297,17.73297,18.64203,18.64203,18.64203,18.56961,18.56961,18.56961,18.20883,18.20883,18.211376,
782.4348,19.194502,18.703449,18.531898,18.669269,19.102542,17.8986,17.531898,17.531898,17.875,17.875,17.875,17.534829,17.534829,17.534829,18.88737,18.88737,18.88737,18.390301,18.390301,18.390301,17.958817,17.958817,18.047199,
782.7164,18.503561,18.890299,19.025582,19.107594,18.588082,18.077398,18.057885,18.057885,17.847311,17.847311,17.847311,17.873947,17.873947,17.873947,18.776635,18.776635,18.776635,18.129615,18.129615,18.129615,18.725873,18.725873,18.344803,
782.9980,18.3257,18.41945,18.767374,19.128836,18.384025,18.388876,18.0493,18.0493,17.822878,17.822878,17.822878,17.678475,17.678475,17.678475,18.677798,18.677798,18.677798,18.165275,18.165275,18.165275,18.397225,18.397225,18.477099,
783.2795,18.223163,18.32574,18.491173,18.737116,18.441913,18.678317,18.16949,18.16949,18.660307,18.660307,18.660307,17.59852,17.59852,17.59852,18.214693,18.214693,18.214693,18.214337,18.214337,18.214337,18.35699,18.35699,18.112116,
783.5611,18.275903,18.414884,18.428866,18.382408,18.486018,18.773646,18.271585,18.271585,18.754121,18.754121,18.754121,17.515208,17.515208,17.515208,18.034537,18.034537,18.034537,18.170232,18.170232,18.170232,18.459085,18.459085,17.878287,
783.8427,18.450171,18.401169,18.383448,17.860645,18.619093,18.493236,18.410474,18.410474,17.991552,17.991552,17.991552,18.046462,18.046462,18.046462,18.330252,18.330252,18.330252,18.075171,18.075171,18.075171,18.59375,18.59375,18.144436,
784.1242,18.560184,17.989417,18.466434,18.034886,18.797784,18.229333,18.4375,18.4375,17.999502,17.999502,17.999502,18.347883,18.347883,18.347883,18.814816,18.814816,18.814816,18.147983,18.147983,18.147983,18.573083,18.573083,18.464617,
784.4058,18.717631,18.141185,18.623881,18.420196,18.894112,18.081612,18.453685,18.453685,18.337466,18.337466,18.337466,18.354769,18.354769,18.354769,18.560262,18.560262,18.560262,18.118027,18.118027,18.118027,18.441546,18.441546,18.401085,
784.6873,18.476229,18.31735,18.346823,18.204679,18.844194,17.988115,18.443647,18.443647,17.855191,17.855191,17.855191,18.294024,18.294024,18.294024,18.105191,18.105191,18.105191,18.170321,18.170321,18.170321,18.532138,18.532138,18.144365,
784.9689,18.331902,18.773489,17.910337,18.96875,19.054739,17.933413,17.659924,17.659924,17.753674,17.753674,17.753674,18.762055,18.762055,18.762055,17.937707,17.937707,17.937707,17.425652,17.425652,17.425652,18.926066,18.926066,18.128467,
785.2505,18.495364,18.654115,17.71875,18.999166,18.954376,18.132604,17.932864,17.932864,18.041822,18.041822,18.041822,18.337813,18.337813,18.337813,17.695938,17.695938,17.695938,17.608124,17.608124,17.608124,18.514741,18.514741,18.620364,
785.5320,18.672593,18.191227,17.75229,19.19639,18.625,18.206133,18.132453,18.132453,18.369837,18.369837,18.369837,17.85493,17.85493,17.85493,17.523797,17.523797,17.523797,17.952407,17.952407,17.952407,17.703843,17.703843,18.74542,
785.8136,18.547883,18.207787,18.021926,19.012978,18.588457,18.376639,18.202117,18.202117,18.547883,18.547883,18.547883,17.974043,17.974043,17.974043,17.497985,17.497985,17.497985,18.091735,18.091735,18.091735,17.612022,17.612022,18.231728,
786.0951,18.4375,18.114245,18.20901,18.871415,18.294575,18.599905,18.30533,18.30533,18.40882,18.40882,18.40882,18.28585,18.28585,18.28585,17.758185,17.758185,17.758185,18.287405,18.287405,18.287405,17.77151,17.77151,18.140355,
786.3767,18.444537,18.013656,18.336294,18.773376,18.106988,18.374582,18.232406,18.232406,18.166388,18.166388,18.166388,18.541388,18.541388,18.541388,18.09065,18.09065,18.09065,18.146531,18.146531,18.146531,17.948056,17.948056,18.538706,
786.6583,18.520733,17.854267,17.989785,18.211839,17.698017,18.097356,18.059195,18.059195,17.993089,17.993089,17.993089,18.357723,18.357723,18.357723,18.284856,18.284856,18.284856,18.548678,18.548678,18.548678,18.034705,18.034705,18.871394,
786.9398,18.704476,17.69429,17.693598,18.180017,17.650083,17.956486,17.835574,17.835574,17.951081,17.951081,17.951081,18.205169,18.205169,18.205169,18.110033,18.110033,18.110033,18.305086,18.305086,18.305086,18.086267,18.086267,19.029241,
787.2214,18.820384,17.76669,18.003338,18.405042,18.604972,18.578267,18.267898,18.267898,18.052486,18.052486,18.052486,18.117116,18.117116,18.117116,18.48331,18.48331,18.48331,17.262145,17.262145,17.262145,18.314631,18.314631,18.469958,
787.5030,18.585593,17.935805,18.027966,18.666102,18.450636,18.138241,18.100423,18.100423,17.965466,17.965466,17.965466,18.299364,18.299364,18.299364,18.353602,18.353602,18.353602,17.661123,17.661123,17.661123,18.600318,18.600318,18.222034,
787.7845,18.214438,18.23276,17.964438,18.72737,18.552801,17.686421,17.599137,17.599137,17.950431,17.950431,17.950431,18.203664,18.203664,18.203664,18.431034,18.431034,18.431034,17.997846,17.997846,17.997846,18.659483,18.659483,18.253233,
788.0661,17.903065,18.644109,17.65625,18.486662,18.46238,17.418989,17.422773,17.422773,18.110273,18.110273,18.110273,18.33738,18.33738,18.33738,18.359076,18.359076,18.359076,18.269109,18.269109,18.269109,18.674761,18.674761,18.28762,
788.3476,17.89384,18.81564,17.684509,18.08747,18.40311,17.55637,17.934808,17.934808,18.54695,18.54695,18.54695,18.27811,18.27811,18.27811,18.19991,18.19991,18.19991,18.4375,18.4375,18.4375,18.54994,18.54994,18.35003,
788.6292,18.0625,18.809671,17.903421,18.037446,18.316136,17.799839,18.768589,18.768589,18.67201,18.67201,18.67201,18.231411,18.231411,18.231411,18.01576,18.01576,18.01576,18.4375,18.4375,18.4375,18.400323,18.400323,18.403152,
788.9108,18.071678,18.484703,17.529504,18.127403,17.772072,17.984047,18.900788,18.900788,18.53125,18.53125,18.53125,18.0625,18.0625,18.0625,17.853585,17.853585,17.853585,18.449737,18.449737,18.449737,18.056381,18.056381,18.362763,
789.1923,18.198581,18.319561,16.988902,18.322601,17.754021,18.085692,18.50505,18.50505,18.504037,18.504037,18.504037,18.056453,18.056453,18.056453,17.668345,17.668345,17.668345,18.565524,18.565524,18.565524,18.045355,18.045355,18.256047,
789.4739,18.495044,18.081786,17.513616,17.270938,18.386964,17.763616,17.980714,17.980714,18.235045,18.235045,18.235045,18.044866,18.044866,18.044866,17.778259,17.778259,17.778259,18.569821,18.569821,18.569821,18.44183,18.44183,18.28558,
789.7554,17.521037,18.00429,17.949347,17.507251,18.51777,18.184538,18.099673,18.099673,18.117443,18.117443,18.117443,18.510213,18.510213,18.510213,17.776655,17.776655,17.776655,18.323019,18.323019,18.323019,18.154922,18.154922,18.034212,
790.0370,17.154353,18.329074,18.044888,17.883806,18.643471,18.126897,18.165056,18.165056,18.34375,18.34375,18.34375,18.900379,18.900379,18.900379,18.08115,18.08115,18.08115,18.148482,18.148482,18.148482,17.832009,17.832009,18.056629,
790.3186,17.475357,18.170028,17.869176,17.980398,18.244958,17.849574,18.226704,18.226704,18.340838,18.340838,18.340838,18.802981,18.802981,18.802981,18.550852,18.550852,18.550852,18.340055,18.340055,18.340055,17.736222,17.736222,18.040769,
790.6001,17.817723,18.008676,17.809608,18.087966,18.563623,17.917818,17.982648,17.982648,18.318284,18.318284,18.318284,18.368655,18.368655,18.368655,18.399905,18.399905,18.399905,17.98554,17.98554,17.98554,17.914926,17.914926,18.443284,
790.8817,17.5625,18.12825,17.738126,18.0025,19.17025,18.04275,17.803875,17.803875,18.383625,18.383625,18.383625,17.991375,17.991375,17.991375,18.014,18.014,18.014,17.86675,17.86675,17.86675,18,18,18.514375,
791.1633,17.596834,18.488778,17.283889,17.710167,18.937055,18.139083,17.713028,17.713028,18.46875,18.46875,18.46875,17.917695,17.917695,17.917695,17.863778,17.863778,17.863778,18.139528,18.139528,18.139528,17.979972,17.979972,18.650528,
791.4448,17.954603,18.644743,17.074111,17.739018,18.292547,17.977301,17.701857,17.701857,18.437395,18.437395,18.437395,18.014147,18.014147,18.014147,18.025444,18.025444,18.025444,18.556694,18.556694,18.556694,17.775549,17.775549,18.630806,
791.7264,18.153429,18.221593,17.786914,18.840885,18.116493,18.0824,18.150564,18.150564,18.164801,18.164801,18.164801,17.852279,17.852279,17.852279,17.681836,17.681836,17.681836,18.1875,18.1875,18.1875,17.735807,17.735807,18.957356,
792.0079,18.448854,18.235807,17.485834,18.482969,18.349427,18.28125,18.102266,18.102266,18.545469,18.545469,18.545469,17.943177,17.943177,17.943177,17.951693,17.951693,17.951693,18.164792,18.164792,18.164792,17.917604,17.917604,18.471641,
792.2895,18.539802,18.096587,17.014226,18.298313,18.400575,18.235853,18.193175,18.193175,18.329603,18.329603,18.329603,17.985813,17.985813,17.985813,18.09375,18.09375,18.09375,17.914802,17.914802,17.914802,18.051111,18.051111,17.857976,
792.5711,18.298304,18.102286,16.860786,18.159089,18.329554,17.764214,18.224447,18.224447,17.875,17.875,17.875,17.838071,17.838071,17.838071,18.09375,18.09375,18.09375,17.659107,17.659107,17.659107,18.261357,18.261357,17.713053,
792.8526,18.144872,17.906288,17.082449,18.201722,18.178967,17.61935,17.988661,17.988661,17.94611,17.94611,17.94611,17.792628,17.792628,17.792628,18.090906,18.090906,18.090906,17.386378,17.386378,17.386378,18.366467,18.366467,17.99435,
793.1342,18.03125,18.215897,17.596603,18.358014,18.059517,17.897822,18.193205,18.193205,18.596343,18.596343,18.596343,17.923366,17.923366,17.923366,18.076764,18.076764,18.076764,17.502853,17.502853,17.502853,18.264134,18.264134,18.232884,
793.4157,18.042707,18.236192,17.590629,18.505728,17.724478,18.110679,18.241407,18.241407,17.954172,17.954172,17.954172,18.099478,18.099478,18.099478,18.227343,18.227343,18.227343,17.534114,17.534114,17.534114,18.070836,18.070836,18.073957,
793.6973,18.136097,18.661171,17.284548,18.510679,17.740945,17.928445,18.190798,18.190798,17.537427,17.537427,17.537427,18.176403,18.176403,18.176403,18.332653,18.332653,18.332653,17.631595,17.631595,17.631595,17.835113,17.835113,18.1875,
793.9789,17.882459,18.073472,17.630794,17.991309,17.378513,17.551528,18.516766,18.516766,17.885972,17.885972,17.885972,18.383691,18.383691,18.383691,18.510972,18.510972,18.510972,18.315397,18.315397,18.315397,17.781866,17.781866,18.190397,
794.2604,17.334996,17.86041,17.713762,17.909168,17.742094,17.796688,18.372082,18.372082,17.6875,17.6875,17.6875,18.459996,18.459996,18.459996,18.289156,18.289156,18.289156,18.35834,18.35834,18.35834,18.149192,18.149192,18.221668,
794.5420,17.31179,17.742289,17.956981,17.946327,17.983462,18.255885,18.340808,18.340808,17.693385,17.693385,17.693385,18.354403,18.354403,18.354403,18.068385,18.068385,18.068385,18.505885,18.505885,18.505885,18.681615,18.681615,18.226461,
794.8235,17.941889,18.040029,17.84672,18.06095,18.14579,18.31547,18.32141,18.32141,17.73812,17.73812,17.73812,18.13546,18.13546,18.13546,18.14282,18.14282,18.14282,18.512011,18.512011,18.512011,18.571541,18.571541,17.940601,
795.1051,18.275248,18.739755,17.871999,18.337748,18.373758,18.307741,18.388245,18.388245,17.621999,17.621999,17.621999,17.916495,17.916495,17.916495,18.315501,18.315501,18.315501,17.998242,17.998242,17.998242,18.032492,18.032492,17.375,
795.3867,18.164123,18.946604,17.871063,18.266076,18.635006,17.971785,18.191437,18.191437,17.557332,17.557332,17.557332,17.709646,17.709646,17.709646,18.319471,18.319471,18.319471,17.678396,17.678396,17.678396,17.768209,17.768209,17.423557,
795.6682,17.671611,19.009745,18.158793,18.100423,18.37913,18,17.912923,17.912923,17.191101,17.191101,17.191101,17.628072,17.628072,17.628072,18.075317,18.075317,18.075317,17.599894,17.599894,17.599894,17.959005,17.959005,17.908793,
795.9498,17.803162,18.756472,18.484313,17.881225,17.893553,18.068479,17.709289,17.709289,17.046443,17.046443,17.046443,17.737179,17.737179,17.737179,17.949827,17.949827,17.949827,17.671813,17.671813,17.671813,18.146912,18.146912,18.196961,
796.2314,17.740845,18.231061,18.577653,17.912248,18.378471,18.649622,17.953597,17.953597,18.034406,18.034406,18.034406,18.402464,18.402464,18.402464,18.331124,18.331124,18.331124,17.831439,17.831439,17.831439,18.037248,18.037248,17.990531,
796.5129,17.915075,18.043279,18.124214,17.64265,18.706721,18.254836,18.387814,18.387814,18.036872,18.036872,18.036872,17.786872,17.786872,17.786872,18.234768,18.234768,18.234768,18.006407,18.006407,18.006407,17.780464,17.780464,17.890232,
796.7945,17.64391,17.894523,17.833988,17.227223,18.835953,17.730477,18.5,18.5,17.750676,17.750676,17.750676,17.585277,17.585277,17.585277,18.361984,18.361984,18.361984,18.039723,18.039723,18.039723,17.490238,17.490238,17.73373,
797.0760,16.980155,18.095575,17.716925,17.027942,18.470232,17.569115,18.476847,18.476847,17.222058,17.222058,17.222058,17.814325,17.814325,17.814325,18.26323,18.26323,18.26323,17.81729,17.81729,17.81729,17.399635,17.399635,17.643363,
797.3576,16.846145,18.422102,17.427407,17.050467,18.205292,17.641822,18.237512,18.237512,17.31056,17.31056,17.31056,18.087021,18.087021,18.087021,18.368271,18.368271,18.368271,17.607208,17.607208,17.607208,17.37403,17.37403,18.12306,
797.6392,17.179795,18.802226,17.391695,17.509846,18.062928,17.791524,17.868151,17.868151,17.853596,17.853596,17.853596,18.058647,18.058647,18.058647,18.305651,18.305651,18.305651,17.722175,17.722175,17.722175,17.607877,17.607877,18.618151,
797.9207,17.607559,18.711774,17.851014,17.88212,17.843894,17.857559,17.822965,17.822965,18.173547,18.173547,18.173547,18.326596,18.326596,18.326596,18.229071,18.229071,18.229071,17.78837,17.78837,17.78837,17.454797,17.454797,18.492736,
798.2023,17.557625,18.588705,18.381365,18.15195,18.04398,17.70453,17.96313,17.96313,18.058945,18.058945,18.058945,18.669725,18.669725,18.669725,18.12649,18.12649,18.12649,18.061755,18.061755,18.061755,17.3793,17.3793,18.01571,
798.4838,18.264501,18.05525,18.111372,17.856874,17.670751,17.640877,18.366374,18.366374,17.994999,17.994999,17.994999,18.513124,18.513124,18.513124,18.581498,18.581498,18.581498,17.808875,17.808875,17.808875,17.681626,17.681626,18.639501,
798.7654,18.356507,18.062876,17.501661,17.726147,17.78125,18.036986,17.999624,17.999624,17.814913,17.814913,17.814913,18.356507,18.356507,18.356507,18.216713,18.216713,18.216713,17.825633,17.825633,17.825633,17.930479,17.930479,18.772192,
799.0470,18.177221,18.569004,17.311453,17.837881,17.803902,18.308725,17.550127,17.550127,18.516148,18.516148,18.516148,18.180996,18.180996,18.180996,18.010279,18.010279,18.010279,18.197779,18.197779,18.197779,18.328648,18.328648,18.907297,
799.3285,17.828734,18.770496,17.542816,18.315543,17.961039,18.234984,17.664367,17.664367,18.32914,18.32914,18.32914,17.867695,17.867695,17.867695,18.316355,18.316355,18.316355,18.461445,18.461445,18.461445,18.187906,18.187906,18.641234,
799.6101,17.484244,18.13577,17.589549,18.812762,17.914128,17.862922,17.472427,17.472427,17.85609,17.85609,17.85609,17.613445,17.613445,17.613445,18.312238,18.312238,18.312238,18.144172,18.144172,18.144172,17.964811,17.964811,18.284927,
799.8917,17.399155,17.331673,17.37193,18.990992,17.96875,17.566526,17.285276,17.285276,18.435386,18.435386,18.435386,17.75,17.75,17.75,18.085698,18.085698,18.085698,17.819595,17.819595,17.819595,17.993861,17.993861,18.097776,
